global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
5533.401954801061	2.882874080916736	8.310962966421513	30618537.193396203	15030.307873160276	-53.28296378752566	225910154.76198375	2839.0742299827707	5243.320199532994	6.3343801896016885	27492406.71483071	40.12437238641832	5697.653045104281	11096.10634622753	1.143657	43.368454	0.22903385	0.105012	-0.0472829586	-0.1174169954	0.0286774582	-0.0396481874	0.0293323694	0.0464019369	0.0823864231	0.1045529189	-0.1067303566	0.0162211963	-0.0588173927	0.0880860127	-0.147721036	0.045623128	-0.0475143331	-0.018075155	0.0045979891	-0.0697581938	-0.1064021878	0.1548504069	-0.0160437549	-0.0917187284	0.0881037847	-0.0377783039	-0.0361242705	-0.0396237648	0.0456231707	0.0476726818	-0.0443601277	-0.0123636912	0.1276579177	-0.1263957964	0.07136388	-0.0631490278	0.0005486062	-0.0949290887	-0.0406201661	-0.2410859969	-0.0554243498	-0.0564421042	0.1329431599	0.0997966682	0.0786663296	-0.1013955747	0.0640117106	-0.0832412255	0.093150979	0.0787697788	-0.0404706607	-0.033414024	0.0439483312	0.0949572005	-0.1169979675	0.1213390081	0.0081544579	-0.0082823094	-0.1090029089	0.0136475577	0.0965697859	0.0469082754	-0.1161912019	-0.0752858536	-0.0947769458	-0.0404736094	-0.1749480845	-0.0102340678	0.008151441	-0.0504057917	0.0034346489	-0.1185013518	-0.1848339425	-0.119744021	0.0006820863	0.0586225064	0.0801246893	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0379088	0.025201	0.00143707711744	0.000635090401	-0.137556	0.0347289999999999	0.0012061034409999	0.018921653136	0.129437	0.0130369999999999	0.016753936969	0.0001699633689999	-0.00238295	-0.00127894	5.6784507025e-06	1.6356875235999998e-06	0.000934197	0.00082758	6.848886563999999e-07	8.72724034809e-07	0.0008190479999999	0.0010148169999999	1.0298535434887969e-06	6.708396263038362e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5569.05638794035	35.65443313928881	1271.2386024840164	31014389.05205922	14989.332585955306	-40.9752872049703	224680091.3723816	1678.9741615298028	5263.50954399176	20.189344458766755	27704532.71969235	407.6096296747359	5714.053003449703	11117.945295140698	1.08592	41.179031	0.283957326	0.174694	-0.1172495935	-0.0489173156	0.0180821565	-0.0333083763	0.0168359692	0.1259045457	-0.0285090291	-0.0306107223	-0.1276646972	0.0945768578	-0.0098904972	0.125621571	0.0231109184	-0.0481739026	-0.1563543001	-0.0454107275	-0.0156682983	-0.1214127442	0.1478081986	0.0227121351	-0.171040107	-0.0944406729	0.0973192693	0.0140771444	0.3077758324	0.1108545462	0.1316449844	0.0561113799	0.0112701553	-0.101119796	-0.0288446262	0.062000273	-0.1557234413	-0.0493677295	-0.0757438664	-0.0077861619	-0.1419831166	-0.0011861936	0.181170697	0.1193426147	-0.0848990683	0.0699971327	-0.1956398108	0.1637166015	0.1133414665	-0.0795619259	0.0132913182	-0.0256947328	-0.1614093483	-0.1003085985	-0.0030581018	-0.138176165	0.0909355135	0.0117553046	0.0468527219	0.2424834581	0.1565691646	-0.1153843618	0.159536358	0.0951119049	-0.0318023394	-0.0672522193	-0.1086015487	0.0271364902	0.0567711698	0.1214611494	0.1347460288	-0.1521343314	0.0120757704	-0.1279031993	0.0098270503	0.0347621801	-0.1062154585	0.0453002688	0.0065142313	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.0344673	-0.0034415	0.00118799476929	1.184392225e-05	-0.172436	-0.0348799999999999	0.0012166143999999	0.029734174096	0.000420074	-0.129016926	1.7646216547599998e-07	0.0166453671944894	-0.000707298	0.001675652	5.00270460804e-07	2.8078096251040005e-06	0.000384952	-0.000549245	3.016700700250001e-07	1.48188042304e-07	0.000711567	-0.0001074809999999	1.1552165360978509e-08	5.063275954889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5586.275431079511	17.21904313916093	296.49544662828515	31206473.191882573	15131.89800211198	142.56541615667447	228974337.14632052	20324.89788392578	5252.058814666443	-11.450729325317296	27584121.79271548	131.11920208168152	5709.404056201145	11197.162572191006	1.200444	45.521877	0.227437526	0.121118	-0.008715742	-0.0266605444	0.0088534166	-0.1516486654	0.0870121916	0.0114255013	-0.0495678538	-0.1363724533	0.0921640826	0.0826236004	0.2347132292	0.0334240225	-0.0721237129	0.0048544639	-0.1178607655	-0.1284451149	0.023385615	0.0771139936	0.1933332864	-0.1222383905	0.1203120221	0.0839951961	-0.1204074969	0.2654552032	0.1219010338	0.0267227282	-0.1784493042	0.0061770365	0.2214508339	0.0152293931	-0.122674044	0.0347281288	-0.0056767961	0.1795214219	0.1563412261	-0.0650986018	0.0549453086	-0.1114673953	-0.121295561	-0.0500333524	-0.0152939245	-0.09007453	-0.0104265055	-0.0971702714	0.0275126698	0.0184468487	0.0075432495	0.1537932578	-0.0542685192	-0.0742385807	-0.183159029	-0.1860517436	0.1376496234	-0.0801225543	0.0067670339	-0.0298132556	0.2105865366	0.0974286412	-0.2021168649	-0.099007879	0.016845969	0.1295486067	0.0635378596	-0.1413639674	0.2345068882	0.056350817	-0.1193948732	0.0391124566	-0.1659937282	0.0323260579	-0.1687387176	0.0644923426	0.0232233625	0.0014187646	-0.0355188104	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0399577	0.0054903999999999	0.00159661778929	3.0144492159999994e-05	-0.127802	0.044634	0.001992193956	0.016333351204	0.0825227	0.082102626	0.00680999601529	0.0067408411960958	-0.00183795	-0.001130652	3.3780602025000003e-06	1.2783739451040006e-06	0.000993693	0.0006087409999999	3.7056560508099997e-07	9.87425778249e-07	0.000876384	0.000164817	2.7164643489000016e-08	7.680489154560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5556.909655220722	-29.36577585878877	862.348791788621	30879244.916285284	15139.10697758358	7.208975471599842	229192560.07871985	51.96932735012817	5261.088493593566	9.029678927123314	27679052.13742262	81.53510152693484	5731.708992375239	11173.2187356758	1.004954	38.108734	0.0953102	0.042927	-0.0326953806	-0.0612701524	0.0164899734	-0.1099306958	0.2055991453	0.0386277143	0.0776741712	0.0052294763	0.1028519081	-0.0495562945	0.192523658	0.0478720957	0.1019882797	-0.0905759611	0.0112189226	-0.162526343	-0.001795023	-0.2957278712	0.1403224991	0.1445764222	-0.0113463617	-0.0750065314	-0.0072782304	-0.0370835731	-0.1257708914	-0.0725585189	-0.090853394	-0.0969600891	0.0894014925	0.0242856369	0.0701507857	-0.0364091446	0.0916776286	-0.0068844303	-0.1551719366	0.2083176901	0.1915719862	0.0378898247	-0.0679568026	0.0948062645	0.0804677824	-0.1387449837	-0.0662430645	-0.1295192351	0.0799303442	0.1155926219	-0.0313769147	-0.0282819173	-0.0114585754	-0.2556492453	0.203354021	-0.0825754408	0.0629779219	0.1056907898	-0.0132573055	0.030208851	-0.1143040331	0.0810781704	0.0362732786	0.0256043403	-0.1878942031	0.1393031473	-0.0195540093	-0.0287978831	0.0037864684	-0.1031437288	-0.0174217082	0.0778965497	0.1526649151	0.2236294765	0.0669496078	-0.0228277573	0.0322337437	0.0384067729	-0.2299414447	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0328659	-0.0070917999999999	0.00108016738281	5.029362723999993e-05	-0.117212	0.01059	0.0001121481	0.0137386529439999	0.118226	0.0357032999999999	0.0139773870759999	0.0012747256308899	-0.00142973	0.00040822	2.0441278729e-06	1.6664356840000013e-07	0.0007219369999999	-0.000271756	7.38513235360543e-08	5.211930319688557e-07	0.00103491	0.0001585259999999	2.5130492675999997e-08	1.0710387081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5529.716015657337	-27.19363956338475	739.4940327032843	30577759.213817257	15057.137975535328	-81.96900204825215	226717404.01430807	6718.917296786365	5252.379550362642	-8.708943230924888	27587490.941067666	75.84569219947242	5700.770591681671	11079.139847125623	1.236313	46.882076	0.3001547	0.219846	0.0864463874	-0.0343827776	-0.0806737854	0.0506549232	-0.0959499055	-0.0981364762	0.0226918655	0.0191541142	-0.0533963722	-0.0632169186	0.0358880883	-0.1272479421	0.0136753503	-0.0065857341	0.0302091268	0.0742618917	0.0458840659	0.0517952828	-0.0085638434	-0.1390389852	0.0253282577	0.0244204063	0.0746992561	-0.0726155293	0.0251454415	-0.0349919836	-0.0738634779	0.1888264164	0.0600985587	0.0391900067	-0.1731119733	-0.1096237203	-0.2285773667	0.1666335538	-0.0733042001	0.0213481357	0.19325972	-0.1764600295	0.1017389134	0.0011192788	-0.0103903352	-0.011089167	0.1286808218	-0.0438869237	-0.1197038975	0.0167325973	0.0088128638	-0.0619354908	0.0470330223	0.0747382025	0.0041357744	0.0849493983	-0.0009712364	-0.1386622865	0.047638622	-0.0524219531	0.0077968528	-0.0136108588	0.0642206603	-0.002344849	0.1295204715	0.0871388527	-0.0649014134	-0.1557948615	0.1726577328	0.1209320029	0.2302659817	0.013826449	-0.0890611582	0.1187147265	-0.1232332865	-0.1923316105	-0.1656636451	0.0366148071	-0.0439326559	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0241252	-0.0087407	0.00058202527504	7.639983649000007e-05	-0.118078	-0.000866	7.499560000000098e-07	0.013942414084	0.268393	0.150167	0.072034802449	0.022550127889	-0.00390216	-0.00247243	1.52268526656e-05	6.112910104900001e-06	0.000468638	-0.0002532989999999	6.416038340094936e-08	2.19621575044e-07	0.000953019	-8.189099999999995e-05	6.706135880999992e-09	9.08245214361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5548.457424837678	18.74140918034118	351.2404180649766	30785379.795236364	14941.529106974833	-115.60886856049548	223249292.05457613	13365.410489837916	5253.014031419737	0.6344810570953996	27594156.41429264	0.4025662118128957	5701.183097735186	11157.343241842536	1.111265	42.140152	0.30564745	0.203631	-0.0101830732	-0.0016606142	0.011683879	0.2035459097	0.016289846	0.0415253672	0.0413787534	-0.0144154794	-0.0724014675	0.0062402693	-0.1202412418	0.0471430162	0.0113951394	-0.0351579078	-0.0484296798	-0.0317084899	-0.1185531187	0.0250282289	-0.1218832241	0.152333119	0.0462299496	-0.1922503422	-0.0009238489	0.0208218453	-0.0982786081	0.0933865523	0.027242103	0.0630664595	0.039875665	-0.0641450079	-0.0037771869	-0.0624069722	0.2040955945	-0.1862635082	-0.0641835988	-0.0736231293	-0.0329438892	0.0047724939	0.1066601382	-0.0019115005	0.0616732018	0.1012675979	-0.0280049714	-0.0333548987	0.0333800658	-0.0577892818	0.055222879	-0.0812482474	-0.0410679327	-0.0223299798	-0.0631780619	-0.0001543293	-0.0383608146	0.1968172477	0.127640453	0.0056711548	-0.1116844983	-0.0302627867	-0.0743179062	0.0812541575	-0.0805250107	-0.1072861476	-0.0153788692	-0.1204477268	-0.1578467086	0.012901845	-0.1087457961	-0.0994116302	0.1352947327	-0.0786491769	0.0658493904	-0.1557169537	-0.0005889066	-0.0239836658	0.085713049	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0221103	-0.0020149	0.00048886536609	4.0598220100000005e-06	-0.163591	-0.0455129999999999	0.0020714331689999	0.0267620152809999	0.105154	-0.163239	0.011057363716	0.026646971121	-0.00226613	0.00163603	5.1353451769e-06	2.6765941609000004e-06	0.000653584	0.000184946	3.4205022916000006e-08	4.2717204505600003e-07	0.000876384	-7.663500000000003e-05	5.872923225000004e-09	7.680489154560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5534.871024056893	-13.58640078078588	184.5902861761392	30634797.2529446	15041.894554621427	100.36544764659448	226258591.79234976	10073.223081301296	5256.073050372963	3.059018953225859	27626303.910856944	9.357596956195032	5710.837556481687	11050.418795334055	1.20289	45.614624	0.25429885	0.151339	0.0184497627	-0.0358447513	-0.1528704119	0.0222231354	0.0414967539	-0.0516011302	0.0812691171	0.0548357446	-0.0661073156	-0.2802710509	-0.0465846768	-0.096551607	0.108426099	-0.0792933243	0.0105003111	-0.0886278161	-0.1505366517	0.0880817857	-0.0131448091	-0.0007402404	0.0888544715	-0.0585805377	-0.0270069062	-0.0057985971	-0.0668534976	0.1670739616	-0.0598832092	-0.1824286212	-0.138841154	-0.0687023944	0.106010874	0.0119880378	-0.2822968375	0.0874107707	0.016920585	-0.0640177008	-0.0850210214	-0.0908421527	-0.0041025364	0.0513190223	0.0749834101	-0.1807969409	-0.015698851	-0.0061012941	-0.0604571115	0.0611079722	0.0293904256	-0.1925448554	0.0521255837	-0.0935720143	-0.0743103616	0.0100836323	0.0256002035	-0.0395352023	0.0217126409	-0.0835704895	-0.0639329086	-0.1832669663	-0.1962632663	0.0115661937	-0.1528264637	0.0095967927	0.0196419254	0.2150882831	-0.0185956196	-0.0142565212	0.2270429871	0.0101915532	-0.1687074746	-0.139651342	-0.1409301408	0.010109056	-0.0103081028	-0.0233330656	-0.1603203797	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0398942	0.0177839	0.0015915471936399	0.0003162670992099	-0.188279	-0.024688	0.000609497344	0.035448981841	0.25461	0.149456	0.0648262521	0.022337095936	-0.0017061	0.0005600299999999	2.9107772100000003e-06	3.1363360089999974e-07	0.000281421	-0.000372163	1.38505298569e-07	7.919777924100002e-08	0.00119161	0.000315226	9.936743107600005e-08	1.4199343921e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5545.424992848332	10.553968791439727	111.38625725068376	30751738.351306926	15087.472779023212	45.57822440178461	227631834.8577664	2077.374539619434	5248.8892792877	-7.183771085262379	27550838.666221354	51.606567005451815	5706.335107741885	11189.942528423358	1.208043	45.810047	0.28034375	0.13085	0.0233570123	0.0076709432	0.02389418	0.1117129333	-0.010746009	-0.0169066756	0.0228639095	-0.0437137391	0.0544831597	0.0221904632	-0.0003762481	-0.0518266032	0.0026205926	-0.0417720969	0.0806869435	0.038688126	0.0176320456	0.0464025222	-0.0772020162	-0.146115511	0.003358809	0.0041132867	0.0464533625	-0.0028790455	0.0112804234	-0.0604036161	0.1135057312	0.1426873222	-0.0454355596	0.0975958376	-0.0824928448	-0.0850794041	0.0478067919	-0.0255458948	0.1168459323	0.0192862921	0.0278554914	0.1972441053	-0.1431649865	-0.240372154	-0.0392932571	0.1501961084	0.135040787	-0.0670830453	-0.0315532766	0.0624939317	0.0192613378	-0.0111815255	0.0689590433	0.057724895	-0.0034752702	0.0744596744	0.042680692	-0.0525849209	0.055617171	-0.0179872476	0.0570007693	0.0369318737	0.065243639	-0.0243697135	0.2004721977	-0.1053113242	0.0092235813	-0.0905563056	-0.0531210862	0.043934046	-0.0421472712	0.1520941458	0.0479009949	0.0717468447	0.1063840074	0.0518468337	0.1011957075	-0.0920027428	0.2159730026	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0109092	-0.0289849999999999	0.00011901064464	0.0008401302249999	-0.188604	-0.0003249999999999	1.0562499999999479e-07	0.035571468816	0.166213	-0.088397	0.027626761369	0.007814029609	-0.00333558	-0.0016294799999999	1.11260939364e-05	2.6552050703999994e-06	0.0011586	0.000877179	7.694429980410001e-07	1.34235396e-06	0.000445534	-0.000746076	5.56629397776e-07	1.98500545156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5521.498353497795	-23.926639350537695	572.4840706106991	30486944.067678858	14980.93177341454	-106.54100560867118	224428316.79970133	11350.985876106904	5255.860230567381	6.970951279680776	27624066.76325981	48.594161743683046	5715.885901392255	11042.159422310577	1.068792	40.52951	0.1187142999999999	0.0612689	0.0240482699	-0.0435245881	-0.0155880459	-0.0169632861	0.1140335886	-0.0360822854	0.11749273	0.0494114582	-0.0408182179	-0.01448416	-0.0493440991	-0.0366126398	0.0925434783	-0.0924756021	-0.084214153	0.0034590673	0.0548417749	-0.2716146528	0.0956418876	-0.0318242946	0.1058032874	0.1239787572	-0.0220428792	0.1277132931	-0.1260856305	-0.1266520029	0.0327739126	-0.1137767067	-0.1161402244	-0.0223441232	0.0615915961	0.1165060104	-0.0541208878	0.0741555671	0.0444176814	-0.0248024107	-0.1215432027	0.0949835302	-0.0004902183	-0.0717301403	-0.0489382107	0.0475697829	0.1429261063	0.2504295317	-0.0078869916	0.0871451607	-0.0230277427	-0.0468907864	-0.1472095909	-0.0982882971	0.1539109751	-0.0128308163	0.1329277876	0.0216110357	-0.0570682265	-0.0918862716	0.0828107907	0.2258305995	-0.035346079	0.0678793043	-0.0034129197	0.1193654295	0.0798471896	0.2076320824	0.010475916	-0.1175133418	0.0567604467	0.0289128454	-0.0320352515	-0.1218881299	0.061328367	0.0797310172	-0.0058779169	-0.0060861883	0.0613377134	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0169357	0.0060265	0.00028681793449	3.6318702250000006e-05	-0.188427	0.0001769999999999	3.1328999999993894e-08	0.035504734329	0.185821	0.0196079999999999	0.0345294440409999	0.0003844736639999	-0.00238921	0.0009463699999999	5.7083244241e-06	8.956161768999996e-07	0.000800896	-0.000357704	1.2795215161600002e-07	6.414344028160001e-07	0.000999516	0.000553982	3.06896056324e-07	9.99032234256e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5509.947771118352	-11.550582379442858	133.41595330429584	30359524.44045209	14931.17176277029	-49.76001064425145	222939890.20934883	2476.058659316018	5233.955366993679	-21.90486357370264	27394288.783681933	479.8230481825249	5680.591292993284	10949.15782390384	1.047163	39.709339	0.1123219099999999	0.0608938	0.017700601	-0.0580825168	-0.151948803	0.035178326	0.0137867365	-0.0071265223	0.0244827703	0.0220345204	-0.082084616	-0.0194554673	-0.0059945484	-0.0589144132	-0.0612959633	-0.0425965482	0.0988581431	0.2299751486	-0.0600672551	0.1160857929	0.1003336434	-0.246868412	-0.0886697948	0.0759492377	-0.1005199772	0.0194817952	-0.1605550933	0.0829227536	-0.1288426874	0.1074550076	-0.0567949879	-0.0996088295	0.2314975983	-0.0403774297	-0.059941064	0.0682762953	-0.0229112487	0.0268487669	-0.1659607863	-0.0682612265	0.0169606652	-0.0049265728	-0.0767868665	-0.1626434523	-0.1834397895	0.1086915903	-0.0478059377	-0.0361125704	0.0994824494	-0.0846673621	0.0341397068	0.2224366848	0.032311834	0.0158904079	0.0627309053	-0.3099872204	-0.0738362411	0.0406068333	-0.0946718465	0.004322156	-0.2023375145	-0.0231711842	0.0936392784	0.0810780716	-0.0677881919	-0.0323202519	-0.1367242957	-0.1764166366	0.1275570977	-0.0684443868	-0.0581027578	-0.080820294	-0.1082140779	0.1661493888	-0.0426387635	-0.0577157992	-0.0757438306	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.00565214	-0.01128356	3.19466865796e-05	0.0001273187262736	-0.188595	-0.000168	2.8224000000000498e-08	0.035568074025	0.166175	-0.0196459999999999	0.0276141306249999	0.0003859653159999	-0.00345177	-0.0010625599999999	1.19147161329e-05	1.1290337535999994e-06	0.00101948	0.0002185839999999	4.7778965055999935e-08	1.0393394703999998e-06	0.000656173	-0.0003433429999999	1.1788441564899997e-07	4.30563005929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5492.326114724558	-17.621656393794183	310.5227740609474	30165646.150485355	14920.965595150175	-10.206167620113774	222635214.29165524	104.16585748985888	5228.6721842256775	-5.283182768001097	27339012.81009532	27.912020160103737	5673.599335900166	10888.922455555748	1.084689	41.13237	0.07184339	0.040194	0.0666869848	-0.0895658538	-0.2016007482	-0.0044349204	-0.0020072424	-0.0702944246	0.0313514703	0.0671142036	-0.037069418	0.049312051	0.1865165383	-0.0598833107	-0.1281676058	-0.0040947047	0.0384246759	-0.1501224689	0.0415248675	0.1219010927	-0.1443976376	-0.018284146	-0.0491023638	-0.1734201052	-0.0900339251	-0.2008772687	0.064545393	-0.0903632993	0.0192462343	-0.0390883904	0.0559679517	0.0025161749	-0.0845943939	0.0859333481	-0.151933241	-0.1101698885	-0.2377864517	-0.1526178323	-0.1231817615	0.175380389	0.0133300615	0.0035674578	0.2182550191	-0.0116774078	0.0375838116	-0.0433351683	-0.0606384188	-0.0159487316	0.0980784174	0.0629697286	0.1424918267	-0.007679079	-0.1938575431	0.1605516164	-0.0036246702	0.0003446425	0.0913026808	0.1096662808	-0.1918244445	-0.0864093256	0.1203578564	-0.0033909149	-0.0938115113	0.0589858003	-0.0664451342	0.0839229123	0.1415546098	0.1182948459	0.065990045	-0.1393445908	0.0447193581	-0.1548941821	0.2425477411	-0.0619896486	0.1045723974	-0.1015363095	0.0300559679	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0105058	-0.01615794	0.0001103718336399	0.0002610790250435	-0.188525	7.00000000000145e-05	4.900000000002029e-09	0.035541675625	0.140505	-0.02567	0.019741655025	0.0006589488999999	-0.00311948	0.0003322899999999	9.7311554704e-06	1.104166440999999e-07	0.0009635	-5.597999999999996e-05	3.1337603999999957e-09	9.2833225e-07	0.000445534	-0.000210639	4.436878832100003e-08	1.98500545156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5541.103621981551	48.777507256993886	2379.245214206091	30703829.349537067	15052.666922600392	131.70132745021692	226582781.482748	17345.239652149263	5231.952296384138	3.2801121584607245	27373324.831639256	10.759135772081873	5685.775653299512	11087.89009104417	1.250357	47.414642	0.12044859	0.0611861	-0.023114993	-0.0022985011	-0.0924470588	0.0347720497	0.0789706189	0.0293213319	0.0119696628	-0.0791515324	0.018943066	-0.1054785995	-0.0328757992	0.0273958593	-0.1247795088	0.0590267858	-0.1185094447	0.0598947683	-0.0199049336	-0.0058547793	-0.0651203945	0.0652447841	0.0477470506	0.1929059402	-0.1213870382	-0.0085806266	0.1026407956	0.1303516233	-0.0954844409	0.0257142423	0.0919811704	0.0667039865	0.0481098127	-0.0416933439	-0.1233080154	-0.1723065495	0.0524463634	-0.1200479895	-0.1339244623	0.1525222924	-0.0331539605	-0.0252178351	-0.1193342159	-0.1511515413	0.1836117293	0.0641453156	0.0170642049	-0.0206424105	0.0670747614	0.0692173804	-0.1171472565	0.1063938336	-0.073634459	0.0650919025	-0.0024858549	0.0829072978	-0.2235418248	-0.0734583881	-0.0155271359	-0.0565933973	-0.109885893	-0.0319953854	-0.0729299026	-0.0047803202	-0.0918031423	-0.0996652125	0.0091310672	0.1516711037	0.0174678375	0.0146962482	-0.0934178423	-0.1213620143	0.0530364662	0.1746458827	0.1062885602	-0.1717816393	-0.0911415131	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.00128799	0.0117937899999999	1.6589182401e-06	0.000139093482564	-0.165167	0.0233579999999999	0.0005455961639999	0.027280137889	0.1823	0.041795	0.03323329	0.001746822025	-0.00315422	-3.474000000000012e-05	9.9491038084e-06	1.206867600000008e-09	0.00170708	0.00074358	5.529112163999999e-07	2.9141221264e-06	0.000353818	-9.1716e-05	8.411824655999998e-09	1.25187177124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
