global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
5380.123092224004	-11.335360007803502	128.490386506511	28945724.487481978	10292.088497095268	10.045276427568751	100.90757850626842	105927085.63204074	5159.673379952731	-3.333600298286001	11.112890948732517	26622229.38779284	5178.939300147069	7409.015576259888	1.003406	39.205505	0.0885042	0.058703	0.0910927399	0.0497142205	-0.0225782096	-0.0585161601	-0.001478919	-0.1176085763	-0.0190364884	0.1036944044	0.0633761831	-0.0892570601	-0.0057630758	-0.0007252009	-0.0185491856	0.016551235	0.1196787884	0.0185455408	-0.0518750804	-0.0361728787	0.061990308	0.1128273626	-0.1232298677	-0.0636006197	0.0880526305	-0.0808246447	-0.0283862992	-0.0345833505	-0.0183135333	0.004594025	0.0210831311	0.0689746382	-0.1615690709	-0.0529441744	-0.1536073081	0.040217004	-0.0038065933	0.0633536225	-0.0540775846	-0.0571236317	0.1232730818	0.0784208977	-0.0429593323	-0.0883530947	-0.0970667858	-0.0515216848	0.025912647	-0.0526805565	-0.0295427191	0.0430993963	0.1320883098	0.0268472266	0.0515244803	-0.0186595257	0.0197741691	-0.0936119029	0.0199100597	0.0215795224	0.1699803696	-0.0425210692	-0.0708195354	0.0030578099	0.0173056538	0.0811812585	-0.0501375287	0.0740472603	0.1043436848	-0.1192529819	-0.0661431346	-0.0759198535	-0.0826865076	0.0479008831	-0.0378986616	-0.0209977638	0.0185883678	0.0213345021	0.0473670597	-0.0119973976	0.1884395456	-0.1253149128	-0.0473970956	0.0278616334	0.0665881288	0.0328294404	0.0402428129	0.0701859388	0.1531064829	0.0274434137	-0.0712544901	-0.0593642476	-0.0890873081	0.0039975475	0.000159159	-0.0658646174	-0.0964952317	-0.0374303153	-0.0371310831	0.0928263445	-0.0123706451	-0.0258428464	0.0953356602	0.0411929177	0.179720514	-0.0349677604	-0.0440235409	0.0283439971	1.77574e-05	-0.0206932188	0.0682222729	0.0619604842	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	-0.0794655999999999	0.0073326000000001	0.0063147815833599	5.376702276000155e-05	-0.0211355	-0.0583331	0.00044670936025	0.00340275055561	0.19488	0.004424	1.95717760000001e-05	0.0379782144	0.00130543	0.00011208	1.7041474849e-06	1.2561926400000018e-08	-0.00152253	0.00017123	2.3180976009e-06	2.9319712900000023e-08	0.00191074	-8.497999999999991e-05	3.6509273476e-06	7.221600399999984e-09	0.0	0.0	0.0
5395.623918271741	15.500826047737064	240.27560816220384	29112757.46742609	10275.404897527822	-16.683599567446436	278.3424945268989	105583945.80813874	5153.055455789139	-6.617924163591852	43.79692023505291	26553980.53043821	5170.51730587347	7365.692165816116	1.228835	48.013557	0.13796925	0.0651097	0.0226172084	-0.0058406334	-0.0197631387	0.1265895366	0.2956477872	-0.0139574639	-0.0040452452	-0.1167560306	0.0236405902	-0.0500385375	0.1275237681	-0.055848443	0.1611239522	0.0710128186	0.1007118173	0.0789386611	-0.0854653846	0.1128888637	-0.0637269514	0.0714930525	0.0904532083	-0.0393999128	-0.0729749523	0.0117847716	-0.0401445368	0.1170151594	-0.0645642924	-0.0338927734	-0.0155373571	0.1092130873	-0.1101003649	0.0092903433	0.0696232106	0.2311111987	0.0523754654	-0.1311892681	-0.1028850165	-0.0110677623	-0.078018677	-0.0109385377	-0.0699569764	-0.0658291304	-0.0097906254	0.0149847786	-0.0833832866	0.155609293	0.2492519611	-0.0350016548	-0.0203773278	0.0723790225	0.0783151231	-0.0889751495	-0.0108619304	0.1016700549	-0.0061004212	0.0579415789	-0.1274576442	0.0943855295	0.0210491574	0.0406665157	-0.0449545073	-0.0326963113	-0.1401072044	-0.071950238	0.0757118822	0.101754743	-0.0328798512	0.0455714496	0.0019678935	-0.0205682264	0.0765606764	-0.0598364619	-0.0659141958	-0.0677290458	0.1404620118	-0.0309025427	0.0931820034	-0.0270488386	0.2290881969	0.0982353629	-0.0802856019	0.1411315073	0.057359149	0.0849616854	-0.0841366212	-0.0230440839	-0.0407761198	-0.0395524672	0.089095526	-0.12903357	0.0529765385	-0.128174922	0.2246980626	-0.0437669492	-0.0515514318	0.0479367024	0.0387343254	-0.0908162925	-0.1059024481	-0.0258958456	-0.1206321062	0.0842148564	0.1140150816	0.0115043784	0.0088337658	-0.046413218	-0.0586727352	0.1219314509	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	-0.0836878999999999	-0.0042222999999999	0.0070036646064099	1.7827817289999987e-05	-0.0299649	-0.0088293999999999	0.00089789523201	7.795830435999996e-05	0.139956	-0.054924	0.003016645776	0.019587681936	0.0008509789999999	-0.0004544510000001	7.241652584408298e-07	2.065257114010909e-07	-0.0018762	-0.0003536699999999	3.52012644e-06	1.2508246889999997e-07	0.00131899	-0.00059175	1.7397346200999995e-06	3.501680625000001e-07	0.0	0.0	0.0
5413.192683229531	17.568764957790336	308.66150214208164	29302655.025769733	10326.620258654795	51.21536112697322	2623.01321536628	106639085.96645965	5145.913018721472	-7.142437067666833	51.01440726558119	26480420.796247136	5164.76076572265	8337.470356373058	1.471892	57.510387	0.4821239	0.341122	-0.1650802875	-0.1389186518	-0.4347470283	-0.1626425132	0.207485368	0.2204586863	0.0489420803	-0.4079909991	0.1324767641	0.273581936	-0.0651771004	-0.1025664193	0.0653575032	-0.0531850324	-0.0208382683	0.1624166218	0.040145836	-0.0331911197	-0.0888295487	0.0530860799	0.1028377498	-0.0822339245	0.0493420918	-0.1474686666	0.1545812172	0.0668782799	-0.0155923691	0.0373466339	-0.0747177495	-0.032767856	0.0648877312	0.0869571854	0.0711984656	-0.013030882	0.0541946099	-0.0814244061	0.0974353952	0.1840275588	-0.0297460812	-0.1642804008	-0.0762338657	0.1057857934	0.1696555425	0.1385643517	0.1160267423	0.0210320363	-0.003801503	0.0286490094	0.097433149	0.0652754215	0.0920223279	0.156498196	0.0277045977	0.072157871	0.1534509557	-0.0236185743	-0.071357525	-0.1538149342	0.0673230426	0.0295781921	-0.1088762625	0.0479665499	0.0032164469	-0.0862025135	0.0521539285	0.1011616036	-0.0273353007	-0.1038222587	0.010166118	0.2152039747	0.0735524196	-0.0096270706	0.012083847	-0.0548428644	-0.0304990796	-0.0728934612	-0.1150336453	0.0894420821	0.0159765331	0.0508725307	-0.0983476119	-0.0933573495	0.0067738805	-0.0081172509	-0.0985113841	-0.2368626814	0.0884403072	0.1266251953	0.0991936953	0.1538476214	0.0736107285	-0.0028041801	-0.0285979791	-0.0193565893	-0.1075035558	0.0733983712	0.05516669	0.1455097266	-0.1172352476	0.1351332327	-0.0573066997	0.0320565888	-0.105339699	-0.1266850833	-0.0160539293	-0.1257032408	0.0261958913	0.0340781807	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	-0.0796482	0.0040396999999998	0.00634383576324	1.631917608999916e-05	-0.0740375999999999	-0.0440726999999998	0.0054815662137599	0.0019424028852899	-0.150252	-0.290208	0.084220683264	0.0225756635039999	0.00275666	0.0019056810000001	7.599174355600001e-06	3.6316200737613818e-06	-0.00147128	0.00040492	2.1646648384e-06	1.639602064e-07	0.000753521	-0.0005654689999999	5.677938974410001e-07	3.197551899609999e-07	0.0	0.0	0.0
5395.178062239247	-18.01462099028413	324.5265694235856	29107946.32326764	10294.963411418752	-31.656847236043177	1002.1559769261744	105986271.64245082	5158.195748391942	12.282729670469962	150.86544815784313	26606983.37872871	5175.471845165761	7602.818029973951	1.308264	51.117023	0.21257223	0.145972	-0.0655395832	-0.0998662929	0.0428604794	-0.2015315155	0.0893975039	0.1067059501	0.0815539396	-0.2073560095	0.0113521285	0.1497675153	-0.2497910961	0.1050092271	0.0008204537	-0.0278708819	-0.1321504821	-0.0401489715	-0.0137317709	-0.0185590726	0.1273857824	-0.0559718475	-0.1195249837	-0.1133597972	-0.1389008125	0.0535935075	0.0146794437	0.0463554798	0.0587459378	0.1940541115	0.1118827809	-0.1478064274	0.054387665	0.0095350631	0.0754905373	-0.0852809228	0.1305784769	-0.1700625037	0.0334627135	0.0641386981	-0.0295590186	0.1211642666	-0.166154743	0.0452068463	0.1233716547	-0.1060375881	0.0325320573	0.0866317633	0.0471329593	-0.0714987514	0.1150878795	-0.0340846745	-0.0885189888	-0.098152694	0.0797933921	-0.031409423	-0.1002512419	-0.0495531985	0.0426472345	0.0690977809	-0.0511731017	0.1188484864	0.0955867077	0.1283429833	0.1549095348	0.1248136553	-0.0532346896	-0.0353172467	-0.1946480615	0.1149219042	0.0665142897	-0.0060708726	0.1238637999	0.0604825303	0.1725761947	0.1501312796	-0.1163415281	0.0003830609	-0.0972198211	0.1261138051	-0.0551123027	0.119309047	-0.145937997	0.0216963771	-0.0135046398	0.1993376775	-0.0195019719	0.0067782116	0.0653102985	0.1349126152	-0.04234486	-0.0867146927	0.0627841307	-0.0105921313	-0.0015096471	-0.1311870504	-0.0536933511	-0.1094346201	0.0445467469	-0.0772198629	0.0921127807	-0.0988949584	0.0134898453	-0.0606836741	0.0168021449	0.0906811294	-0.1090845304	0.0696927173	0.1267297588	-0.0543888666	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	-0.0774971	0.0021511	0.00600580050841	4.6272312100000126e-06	-0.0469553	0.0270822999999999	0.00220480019809	0.0007334509732899	-0.00408097	0.14617103	0.0213659700112609	1.66543161409e-05	0.00305682	0.0003001599999999	9.3441485124e-06	9.00960255999999e-08	-0.00109695	0.00037433	1.2032993025e-06	1.4012294889999997e-07	0.000822387	6.8866e-05	6.76320377769e-07	4.742525956e-09	0.0	0.0	0.0
5387.032591687715	-8.145470551532526	66.3486905058836	29020120.14390565	10287.913630710134	-7.049780708617618	49.69940803959712	105841166.87295136	5163.188873124435	4.993124732493016	24.93129459423345	26658519.33955597	5179.102524728022	7523.812409205237	1.175176	45.91695	0.18278572	0.0958361	-0.1614392683	-0.0530067988	0.1849864145	-0.1634547178	0.0225908355	0.0930184884	0.104177794	-0.0556821386	0.0628549618	0.0598283003	-0.2464101699	0.1097673481	0.0030184002	0.0012690343	-0.172232859	-0.081238867	-0.04273169	-0.0181287254	-0.0945877399	-0.1174044351	0.0537371106	-0.0279048369	-0.1004025533	-0.0154708954	-0.0055881871	0.2677794605	-0.2200695731	-0.0263632887	-0.0528433111	0.0456320879	-0.0368338539	0.0992702516	-0.1042724541	0.0880088802	-0.0386530899	-0.0722833586	-0.0055466093	0.0126515633	-0.0884183713	0.045980291	-0.0558198026	0.0335050409	-0.0553532696	0.0083526475	-0.1625329111	-0.1251633326	0.006366205	0.0133236553	0.0411706145	0.0019009609	-0.0228846604	0.0473107363	-0.0340529201	-0.0320998323	-0.1267692984	-0.1976573366	0.023742275	0.008979767	0.0361678675	0.0232816797	0.0820289635	-0.0989975159	-0.040641743	-0.0958091014	-0.0923777513	0.0905082509	-0.0552330258	0.078075949	0.0240609618	0.0389950716	0.2461403529	-0.2322112321	-0.0630985697	-0.0998982721	0.0345084223	-0.0782276297	0.0036801	-0.1683283606	0.0295581937	0.0060148304	-0.0755149499	0.017808492	0.0083212946	0.091989949	-0.0678256167	0.0411849912	0.0519301347	-0.0392184093	0.0016109792	-0.0157291024	-0.195714042	-0.0492661447	-0.0259517761	-0.0099980575	-0.0087395941	0.0203207027	-0.0794774676	0.0460385703	0.0617827324	-0.1150750018	-0.0598714143	-0.1666024383	-0.0708035247	0.0369202449	-0.0745425505	0.1054099654	-0.084250369	-0.05066916	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	-0.0620871	0.01541	0.0038548079864099	0.0002374681	0.0274554	0.0744107	0.00075379898916	0.00553695227449	0.0356807	0.03976167	0.0015809904011888	0.00127311235249	0.00232963	-0.00072719	5.427175936900001e-06	5.288052960999999e-07	-0.000791082	0.0003058679999999	6.25810730724e-07	9.355523342399996e-08	0.0008533959999999	3.100899999989996e-05	7.282847328158294e-07	9.615580809937955e-10	0.0	0.0	0.0
5401.687476278794	14.65488459107928	214.7656423778529	29178227.591387164	10356.286455134106	68.3728244239719	4674.84311971129	107252669.14079416	5173.181736875726	9.992863751290315	99.85732595185196	26761809.28274455	5193.607508314349	7458.364745317371	1.373153	53.65242	0.1190522	0.0500313	-0.0647400544	0.1458022888	-0.030375077	-0.0909629328	-0.1242188838	0.1254602181	-0.0274460138	0.1195982048	-0.0684760779	0.2713140323	-0.1899819846	-0.0508371903	-0.0465667082	-0.2206955682	-0.0606779966	-0.1093435102	0.0872007797	0.0329148112	0.0415128248	-0.052709475	0.0953525673	-0.1391323845	0.0417325834	0.0173211699	0.0825870221	0.0133304761	-0.1019849344	-0.0205908451	-0.0757334662	0.066784242	0.0285586502	0.0263489909	-0.0248666796	-0.0169806759	0.1179156948	-0.1000660463	-0.2192719973	-0.0940257895	-0.1411596026	-0.1300226766	0.0334046839	0.0315269769	-0.1688421755	-0.045803634	0.0306956632	-0.0742091186	-0.0918812748	0.0113668625	0.0435045205	-0.0511186826	-0.0702993311	-0.014584409	0.0828293446	0.1079267798	-0.2112570362	0.0357957347	0.0834526981	0.0254224813	0.006466656	-0.1563424103	0.0265159295	0.0443255804	-0.0715868382	0.0435629226	-0.0516792213	0.0824544843	-0.0634187928	-0.1394112146	0.0848546561	0.0288042019	-0.0057671173	-0.0954429657	-0.0187994703	-0.0998140437	0.0389943516	0.0081797592	-0.0294663505	-0.0102817924	-0.0341796886	0.081079644	0.0315213925	0.2750850284	0.051128611	-0.0700492579	-0.1594929776	-0.0116119186	0.0325467206	-0.1526513701	-0.1221232623	0.0440237933	-0.0399234983	0.0313572222	-0.1198558425	-0.0077886032	0.0024603929	-0.0777239864	0.0115405142	0.0043050068	-0.009433427	-0.2617021443	0.0684200742	-0.0269623311	0.0538935208	-0.0473941656	0.1645812686	0.0130088913	0.0484970294	0.0496588037	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	-0.0627719	-0.0006848	0.00394031142961	4.689510400000086e-07	0.0575653	0.0301099	0.00331376376409	0.00090660607801	0.0146137	-0.021067	0.000443818489	0.00021356022769	0.00180326	-0.00052637	3.2517466276000004e-06	2.770653769e-07	-0.00106897	-0.000277888	1.1426968609000002e-06	7.7221740544e-08	0.000313844	-0.0005395519999999	9.849805633600001e-08	2.911163607038921e-07	0.0	0.0	0.0
5444.392180639067	42.70470436027336	1823.69177449835	29641406.216603816	10390.059823180043	33.77336804593688	1140.64038916631	107953343.12926012	5174.754283445006	1.5725465692803482	2.472902712555393	26778081.89403244	5189.484856071466	7551.338215346726	1.500595	58.631889	0.3383347500000001	0.249159	-0.0930245258	-0.1001522637	0.086021398	0.1227847	-0.1197986119	0.2280763699	-0.1747374163	-0.1047045043	-0.070638877	0.0719137617	0.0854981153	0.0894430247	-0.1263926259	-0.0087000284	0.3008052655	0.1281585204	0.1623914913	-0.1816175471	0.0202162254	0.0975476452	0.1633778841	-0.1545870958	0.0389540047	-0.1103201841	-0.1402766162	-0.2354431113	-0.0316756058	0.0804050093	0.0273631216	-0.0037547879	0.1404428083	-0.0744340683	0.1079256509	-0.0304159765	0.0584931108	0.2469830154	0.0269564847	-0.0909324325	0.1018494667	0.0313477319	-0.1914374792	0.0216749527	0.2038239629	0.0636216577	-0.0311741821	-0.1656628213	0.120140162	-0.0841498557	-0.1066372018	-0.0315426807	0.055651646	-0.0356098141	0.0119474106	-0.0108431784	-0.0750699391	0.0180358744	0.0154137897	-0.1940952348	-0.0383812233	0.137225015	0.1326706138	0.0771066109	0.097262165	-0.0024608716	0.0750385142	0.2017467127	-0.1153186291	-0.055263614	-0.1520466637	0.0030310615	-0.2468015514	-0.0179260962	0.1148911263	0.0375295825	0.0212087925	0.1318715646	-0.0643272883	0.1554500366	0.0243664078	0.0157928628	0.2544641885	-0.0772936285	-0.0549707508	0.1471298923	0.1259211825	-0.1086728399	0.0651069377	0.1826740213	0.0839184082	0.0524022071	-0.0924571502	-0.035293897	0.1393220637	-0.0309724069	0.1684432788	0.0739346784	0.0073349295	-0.0354468457	0.0446276668	-0.0697565627	0.0922390288	0.0726008612	-0.2064674408	0.0074740874	-0.1607345021	0.1335412562	0.0817545507	-0.0814379135	-0.0397513735	-0.0985552316	0.1029224817	0.0325848399	-0.1238084399	0.0	-0.0511266	0.0116453	0.00261392922756	0.00013561301209	-0.189128	-0.2466933	0.035769400384	0.06085758426489	0.0322014	0.0175876999999999	0.0003093271912899	0.0010369301619599	0.00207346	0.0002701999999999	4.2992363716e-06	7.300803999999997e-08	-0.0018778	-0.00080883	3.52613284e-06	6.542059688999999e-07	0.000144705	-0.000169139	2.0939537025e-08	2.8608001321000014e-08	1.0	0.0	0.0
5388.303425886212	-56.08875475285549	3145.9484097259697	29033813.809417084	10295.896330636308	-94.16349254373564	8866.763328034156	106005481.25121018	5151.131690617003	-23.62259282800278	558.0268919176084	26534157.694078784	5168.479133339468	7541.789482823331	1.409181	55.060089	0.32077645	0.179717	-0.0181400325	0.0089997062	0.0741613241	-0.1130907738	-0.2718102829	0.0030635795	-0.0709018762	0.1840897341	-0.0667620881	0.0896789785	0.1041582138	0.2372016177	-0.0865304328	0.001231385	-0.0170901789	0.0832395906	-0.0248957328	-0.0955379105	-0.1012620041	-0.0072847069	-0.0299861211	-0.0083229091	-0.0571632748	0.1381437943	-0.0077139494	0.0727453604	0.2995277202	0.0808740594	-0.0986205447	0.0631704554	-0.0532599185	0.0049250984	0.1007927844	-0.0477656145	-0.1228586432	0.0300576583	0.1748391975	-0.0678927121	-0.0060924557	-0.0256040015	-0.0098820655	0.1172652982	-0.123841419	0.0847037939	0.0362182836	-0.0334926117	0.0683885084	0.1595610808	0.0977550615	-0.0051225729	0.0752153495	-0.0213332198	-0.1017196546	-0.1065754108	0.0503997407	0.0203566424	0.0730994811	0.0353063483	-0.0411536733	-0.1105927599	0.1135953217	-0.034285013	0.0149901172	-0.0966846675	-0.0055421693	-0.0184939162	-0.0302605782	0.0385462801	0.0685352234	-0.1061504613	0.1077075244	0.3020435123	0.0663992322	-0.0882809034	0.022188941	-0.0729701693	0.0638561198	0.0645802136	0.0214048313	-0.1497410709	-0.0182274393	-0.1096908916	-0.1685485174	-0.0140956913	-0.0019277207	0.0039387088	0.1257563233	-0.1040971275	-0.0054839105	0.0861728362	0.0288735101	-0.1522866928	-0.0565281993	0.0603772832	-0.0537063676	0.0953396866	-0.1527370215	-0.0402778118	0.0847530925	0.0700561532	0.0644782158	-0.0438889666	0.0570754147	0.0118416237	0.1014148454	0.1200263392	-0.0077741079	-0.0462617404	-0.042578821	-0.0948016975	0.1076661454	0.0208821209	-0.1220030341	0.0	-0.059441	-0.0083144	0.003533232481	6.912924735999999e-05	-0.0334896	0.1556383999999999	0.00112155330816	0.0242233115545599	0.0810612	0.0488598	0.00238728005604	0.00657091814544	0.000599379	-0.001474081	3.59255185641e-07	2.172914794561e-06	-0.00151406	0.00036374	2.2923776836e-06	1.323067876e-07	0.000466161	0.000321456	2.17306077921e-07	1.0333395993600001e-07	0.0	0.0	0.0
5374.238392195168	-14.065033691043936	197.82517273020105	28882438.2961445	10226.604337504788	-69.29199313151912	4801.380312138493	104583436.27587175	5155.699186025697	4.567495408693503	20.86201430843623	26581234.09678603	5175.722100961912	7433.01698919675	1.190291	46.507553	0.13824885	0.0671727	-0.0350632119	0.1675869107	-0.0088467314	-0.0434944073	-0.1643452515	-0.0405967302	0.1378779086	0.1969979824	-0.130509727	0.1408631188	0.045442714	-0.0239624667	-0.0528493052	0.1174953341	0.0189539703	0.0566479338	0.0712859921	-0.0691198136	-0.0642349538	-0.0003549599	-0.0093012536	0.0535982639	0.0547192194	-0.1326936514	0.1049850253	0.1137849491	0.0308877207	-0.0143815544	0.02521539	0.0026541161	0.0216924676	-0.2518947632	0.0911526996	0.1154428	-0.1851546217	0.0575430711	0.0716363175	0.1042136929	-0.1049617326	-0.0472065453	0.0722613432	-0.1072775099	0.0168526504	-0.0034357236	0.0698228634	-0.0024940529	-0.0430115763	0.0735116187	-0.0729368783	-0.0683742406	-0.003655914	0.0047494711	0.0477498138	0.0392647229	-0.0086786826	0.1967876447	-0.1515742367	-0.050858274	0.0819546116	-0.0757904323	-0.0768374349	-0.0507571163	0.0551523399	-0.0521986594	-0.011781828	-0.050674039	0.0826298739	-0.0515526488	-0.0147770198	0.1683598472	0.0790381989	0.033440827	-0.0505515928	-0.0205029619	0.0130082401	0.2389154612	0.1174586842	0.0369985678	0.1463453508	-0.1303491503	-0.0610825501	-0.1584311253	0.0466292418	-0.0628455865	-0.1173279803	-0.0011513818	-0.1169085609	0.021630494	-0.0260754751	0.0402031108	0.0573782704	-0.004017014	-0.0352843744	0.1004378345	0.0545178558	-0.0449795156	0.0524900236	0.0080581458	-0.0371255654	-0.015967659	-0.0526785078	0.2260308065	0.0381744356	-0.1242659046	0.0775715256	-0.0404530019	-0.0366277886	-0.0477962243	-0.0453814036	-0.0908267497	0.1118441635	0.0089844312	-0.1184185493	0.0	-0.0607512	-0.0013101999999999	0.0036907083014399	1.7166240399999934e-06	-0.0330697	0.0004199	0.00109360505809	1.763160100000007e-07	0.136525	0.0554638	0.00307623311044	0.018639075625	0.00150036	0.000900981	2.2510801296e-06	8.117667623610001e-07	-0.000986946	0.000527114	9.740624069160002e-07	2.77849168996e-07	0.000659165	0.0001930039999999	4.3449849722500004e-07	3.7250544016e-08	0.0	0.0	0.0
5391.267641998221	17.029249803053062	289.9953488547828	29065766.787657056	10267.024490542915	40.42015303812696	1633.7887716256037	105411791.889408	5149.256871163533	-6.442314862163585	41.50342078325381	26514846.325224858	5166.931291387687	7459.915466973047	1.28278	50.121307	0.1133607	0.0809354	-0.1149428834	-0.0624773882	0.1338089674	0.0015318206	-0.1098076739	0.0994050366	0.0516296371	0.0131008316	-0.1405958276	-0.0267077865	-0.0751921614	0.0022835256	-0.1360071613	0.0585144078	-0.0425397444	-0.0652121116	0.0197011517	-0.0294945018	-0.2141620458	-0.0777042529	-0.1152494502	-0.0980750072	-0.0382698944	0.0242768253	0.0108133701	0.098078552	-0.024041896	0.0526280157	0.0163521536	-0.0527319918	-0.0955527237	0.1256678997	0.0710505614	-0.0940673748	0.0096029883	-0.0370183136	-0.0126357662	0.0566863315	0.1172906186	0.0375487729	0.1043205241	0.1234057018	0.017864929	0.0017833658	0.1074184419	-0.0168631716	-0.196770149	-0.1743423756	-0.0357897557	-0.0373868238	-0.0005533724	-0.0310083444	-0.0650891384	0.0986213127	-0.0359449021	0.1519404942	-0.0029270138	0.0511211781	-0.0295521144	-0.0265903706	0.0317331841	-0.0114675992	-0.0133089427	-0.2129284504	-0.0727542739	-0.0883573437	-0.1371938837	0.0114102129	0.0256431267	-0.0049971361	0.1216864587	-0.033327114	0.0299338422	0.0424058967	-0.0441240118	-0.1580327345	-0.0041050332	0.0582353297	-0.0259488286	-0.0415207967	-0.0312717261	0.0107360756	0.0236408254	-0.1187877408	0.1042116739	0.0554078513	0.0765061013	0.0165905984	-0.0149290799	0.0806947118	0.0305006115	0.2618231517	-0.0668631841	-0.0910896604	0.072268231	-0.0382276947	-0.0266965688	-0.0343234253	-0.1145251346	-0.0405384044	0.0273678455	0.1257162845	0.0833140582	-0.0089495388	0.0796582675	-0.0145157528	-0.0067942045	0.0741614498	-0.0481574848	-0.0866396718	0.1154345858	-0.0029971437	-0.1131072554	0.0	-0.0588045	0.0019466999999999	0.00345796922025	3.789640889999983e-06	-0.0167879	0.0162818	0.00028183358641	0.00026509701124	0.0586324	-0.0778926	0.00606725713476	0.00343775832976	0.00150036	0.0	2.2510801296e-06	0.0	-0.00110049	-0.0001135439999999	1.2110782400999998e-06	1.2892239935999985e-08	0.0008904129999999	0.0002312479999999	7.928353105688219e-07	5.347563750395376e-08	0.0	0.0	0.0
