global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
6211.383515997603	-13.147956888145018	38581285.18280675	172.86877033252003	12852.580414526865	4.839748456144662	23.423165118754635	165188823.31187955	6027.479453313668	3.4593139207272543	36330508.56011844	11.966852802137367	6276.957489723636	7950.580050036206	1.067987	35.60524	0.04823942	0.0248055	-0.0062509759	-0.1235069443	-0.021585695	0.1473091746	-0.0447272195	-0.1218069772	-0.0651053608	-0.0320839216	0.0773964483	0.0196627782	0.0282191137	-0.1695703744	0.0574878346	0.0227078122	-0.0347052993	-0.0102166728	0.0924816214	0.1091175024	-0.0118769982	0.0548200901	0.0610055209	0.1455987134	0.1207237814	0.0132981484	0.108357441	-0.0548671505	0.041721529	0.0442692798	-0.0437898764	-0.1261584345	-0.1412383282	0.0833856519	-0.0959962205	0.0895747683	-0.1277004916	-0.0237592327	0.0685850855	-0.1105063554	0.0247816024	0.0929652975	0.0088906036	0.0089258779	0.1530797655	-0.0165874039	0.2087700201	-0.0461668894	-0.0797993873	-0.0882073527	-0.0841252682	0.0732222662	0.1350223733	-0.1129816366	-0.1259842833	-0.0285056791	0.0721236162	-0.0248165787	-0.0224648595	0.1024132418	0.124066212	0.1158379618	0.1504613245	0.0026115404	0.0687590469	0.1520565017	-0.0922176989	-0.0132982437	0.0276307627	-0.1031310264	-0.1321294256	0.1184431371	0.0078169068	-0.102254038	-0.1077285783	0.0074559613	-0.0591106345	-0.019218891	0.0606795162	-0.0037541368	-0.1570730226	0.0711627972	-0.0050296646	-0.1602881274	-0.1221471453	-0.0316295085	-0.118939058	-0.0213852933	-0.1363869583	0.0421157158	-0.162010255	-0.0967269481	0.0012611215	-0.1624027461	-0.1198081796	0.0852069587	0.0917736537	0.0412756135	0.0640288661	-0.0063060767	0.1564001683	-0.0027604358	0.1082646715	0.0833735393	0.097835825	-0.0077201188	0.1051461117	-0.0765892599	0.0677109012	0.0041729545	0.0446790434	0.0478466312	-0.0242654131	-0.1523858724	0.0691973902	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	-0.0157259	0.0039369	1.549918161e-05	0.00024730393081	-0.0144605	0.0023697	0.0002091060602499	5.615478090000003e-06	-0.00129592	-0.02252232	0.0005072548981823	1.6794086464000005e-06	-0.000816158	-0.0002472499999999	6.66113880964e-07	6.113256249999998e-08	0.00125614	0.00014096	1.9869721600000026e-08	1.5778876996e-06	-0.00168458	0.0	0.0	2.8378097764e-06
6207.708709210672	-3.674806786931185	38535647.41841003	13.504204921275502	12846.196604063269	-6.383810463596092	40.75303603511895	165024767.19024667	6009.140221683992	-18.33923162967585	36109766.20386034	336.3274167669032	6258.249969788096	8014.5548588050115	1.186197	39.546207	0.04307555	0.0241953	-0.095965006	-0.0912931227	0.1354125239	-0.0682010651	-0.0009829447	0.027814415	0.031835399	-0.1276581234	0.1534591794	0.155668891	0.0170807484	-0.0901019976	0.0075533465	-0.0584614055	-0.0914524945	0.0360864479	-0.0024202599	-0.1374906554	-0.0104888429	0.09756415	0.029438128	0.1072431861	0.0495682258	-0.0610197414	-0.0177431549	-0.0880239532	0.0477698474	0.087279456	0.0245865512	-0.039069411	0.0368859307	-0.1966284504	0.0256701446	0.051765856	0.2598893646	0.1899130301	-0.1117372263	-0.0946160993	0.1194906942	0.1779239033	-0.0275371037	0.0360007241	-0.0776074221	-0.0178724847	-0.1487626353	-0.0953175892	-0.0385956793	0.088219737	0.0509292501	0.0244422823	-0.0963821576	0.0854700147	0.0639057459	-0.0621416482	0.0472255422	0.1140744767	-0.0488321692	0.087392424	-0.0221555012	-0.0551265883	-0.1026360778	-0.102752019	-0.0260844367	-0.0519825158	-0.2165297106	0.2415846585	-0.0298325442	-0.1197688036	-0.0814004974	-0.0223689363	0.0862233299	0.0157447837	0.1282512759	0.0990886024	-0.108119395	-0.0881196211	-0.0048622718	-0.1811746008	0.0515239088	-0.0528972226	0.2438983609	0.0419017613	-0.0164683813	0.2461651113	0.1221313993	-0.1436235572	-0.1145477823	0.0429261333	0.0251782437	-0.0184112157	0.0239329854	0.1582946409	0.0432328141	-0.1411693436	0.0026543544	0.0109523332	0.0259066624	0.0131864071	-0.1330183682	0.0548966583	-0.028823182	0.019487148	-0.0009703802	0.1416252878	0.0456367444	0.0127749284	-0.0950664519	0.051721217	-0.035034383	0.1752617429	0.0340175951	0.106431915	-0.0922440877	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	-0.0215708	-0.0058449	3.416285601e-05	0.00046529941264	-0.00150728	0.01295322	2.2718929984e-06	0.0001677859083684	-0.0161979	-0.01490198	0.0002220690079204	0.00026237196441	-0.000628649	0.0001875089999999	3.95199565201e-07	3.5159625080999995e-08	0.00125614	0.0	0.0	1.5778876996e-06	-0.00168458	0.0	0.0	2.8378097764e-06
6203.03832727197	-4.670381938702121	38477684.48960504	21.812467453354984	12822.37653666176	-23.820067401507917	567.39561101238	164413340.04793406	6003.713982381011	-5.42623930298123	36044581.58223726	29.444072973218223	6260.198750719096	8002.85731900706	1.130705	37.696167	0.04634837	0.0238035	-0.1504760547	0.0674956726	-0.0945489327	-0.0194100928	-0.0070041567	0.1100038976	0.1168079882	-0.1000874929	0.0214094766	-2.80282e-05	0.0541821151	-0.0743082059	0.0287510402	0.0217675699	-0.1679179162	0.0610143836	-0.0152671197	-0.132622932	-0.0328927775	0.0289661952	0.0072198968	-0.0213598271	0.0100332582	0.0765463458	0.1044083334	0.0622255311	0.025459123	-0.0585376121	0.1171674278	0.0206374071	-0.2432858472	-0.0537980933	-0.0154879872	-0.0973279667	-0.0540798053	0.015079824	-0.0706468218	-0.0258743707	0.0196689179	-0.0583764605	-0.1258782675	-0.0341602914	-0.1805586566	0.0337802036	-0.0096976589	-0.0764687371	0.0240983224	-0.0634990841	-0.0401235466	0.0812652611	0.0091798014	-0.0726798145	-0.007623894	-0.028560126	0.0217424405	0.0475636769	-0.2238320316	-0.1002560502	-0.1165060403	0.1145221638	0.1355669115	0.1161252042	0.0617588505	-0.1415827829	0.0555498097	0.1683931187	-0.1030570018	-0.0036655863	0.0206480111	-0.0413656688	-0.0580906828	-0.1260101838	0.187168366	-0.0729971416	0.0255457896	0.0605316591	0.1384449502	0.0267280345	-0.1459194203	0.0371672438	-0.084169783	0.0150424953	-0.0806515708	0.0489992237	0.0573506038	-0.0713059549	0.0255545563	0.0512355902	0.1700428989	-0.0798126631	-0.0071192913	0.004459467	-0.1664602668	-0.0325189759	0.0508767919	-0.0543431408	0.0078898534	-0.0570812981	-0.008407342	0.0295999796	0.0717378718	0.2061241287	0.032928115	0.0556586435	-0.1955377837	-0.0675594936	0.124862015	-0.1017093276	0.0181942102	0.1211463922	-0.0499233293	0.137119453	-0.1074466809	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.0144966	0.0070742	5.0044305640000014e-05	0.00021015141156	-0.0166798	-0.01517252	0.00027821572804	0.0002302053631504	-0.0204587	-0.0042607999999999	1.815441663999999e-05	0.00041855840569	-0.000393532	0.000235117	1.54867435024e-07	5.528000368900001e-08	0.00125614	0.0	0.0	1.5778876996e-06	-0.00152288	0.0001617	2.6146890000000027e-08	2.3191634943999995e-06
6201.214962992643	-1.8233642793265967	38455067.017243855	3.3246572951242013	12842.237730326133	19.861193664371967	394.4670137736892	164923069.9222121	6002.796000121339	-0.9179822596724988	36033559.819072746	0.8426914290734272	6259.712825585864	7973.825098621144	1.228027	40.940758	0.09589596	0.0451235	0.0527921604	0.1559672305	0.0470894583	-0.0384071042	0.0493886864	0.1469484521	0.0852284908	0.0788570319	-0.0912703394	0.0076835645	-0.0111304229	0.1117065576	-0.0451779057	-0.0103373935	-0.1022306967	-0.0412705109	0.1065498035	-0.0795647736	-0.0469609604	0.1270911721	-0.0726930076	-0.0174617361	-0.1573140853	-0.079723712	0.0771133829	-0.1453870275	-0.1589332078	0.0305266001	0.1396811125	0.0538553121	0.1389427794	-0.0878907371	0.0249017592	-0.0343938296	-0.0340649795	0.0908883997	-0.041711365	-0.0385265796	-0.0233049271	-0.0757399365	0.2381999535	-0.0618559431	0.0365577048	-0.0310995253	0.0546197554	-0.046993593	-0.2229524284	0.0754943758	-0.0752523705	-0.0613536768	0.0049209968	0.1372506177	0.0098348419	0.0002343599	0.1077789221	-0.0264124904	0.0406792247	0.0646223439	0.0192529779	-0.1413583781	-0.0371590999	0.0888134219	-0.0343798153	0.0102040782	-0.0669408823	-0.0316269067	-0.1959224362	0.1630369658	0.022295226	-0.0522754001	0.0814191602	-0.0299237458	0.0962947217	0.246769116	0.0311339341	0.0315588293	-0.0083634922	-0.0195479479	0.0434871324	-0.0187406643	0.0346914745	0.0637464692	-0.0500682923	0.0890309591	-0.108532677	-0.1299802068	0.1832249672	-0.074066433	-0.1120108515	-0.0359232664	-0.0044823047	-0.1175540924	0.1410858263	-0.0393948819	0.1428332979	0.0471687852	0.0644215037	0.0918163768	-0.0663579842	0.0371844565	-0.020302612	-0.1161098101	0.0101305158	-0.0456350509	0.0417984498	0.167483038	-0.1138696619	-0.0051517961	-0.0400137697	-0.037407347	0.1196857617	-0.1042716948	-0.0299945761	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.0191437	-0.0046470999999999	2.159553841e-05	0.00036648124969	-0.0082127999999999	0.0084670000000001	6.745008383999837e-05	7.169008900000172e-05	0.016322	0.0367807	0.00135281989249	0.000266407684	-2.00708e-05	0.0003734611999999	4.0283701264000007e-10	1.3947326790543998e-07	0.0008124179999999	-0.0004437220000001	1.9688921328408872e-07	6.600230067238376e-07	-0.00142004	0.0001028399999999	1.0576065599999974e-08	2.0165136016e-06
6204.156337410627	2.941374417983752	38491555.859032445	8.651683466769256	12852.4730895611	10.23535923496638	104.7625786688116	165186064.5178922	6028.752631582814	25.9566314614749	36345858.2928167	673.7467168268286	6284.932220461825	7959.759386402158	1.17779	39.265938	0.10184741	0.0452867	0.0890543446	-0.0471412598	-0.0482279649	-0.0528028973	0.0328299017	-0.0585907227	0.086973676	0.087347507	-0.0070581215	-0.0174947515	0.0564943562	0.0149860201	-0.0298942052	0.114075218	0.0028132939	-0.132142477	-0.0970371474	-0.1447530873	-0.072459262	-0.0007687024	0.0661091006	0.0086793526	-0.0055576937	-0.0187174873	-0.0888606674	-0.2355374459	-0.0661805584	-0.0380432091	0.0032529753	-0.0809024853	-0.0018083539	0.0319112791	-0.0821735372	0.0686094186	-0.0663565953	-0.0848552227	0.0752608576	0.1367701948	0.0523426202	-0.1851034291	-0.0275815872	0.0398603293	-0.0352832144	-0.1816131988	-0.1424071289	-0.2339567087	0.1763565214	-0.0502848	-0.0559154501	-0.1086797883	-0.0467741699	0.0116780884	-0.0493603585	0.2117770849	-0.0262360399	0.0610313967	0.0637875334	-0.1221041378	-0.0603160735	-0.106040537	0.0562124874	0.0098008792	-0.0085630456	-0.0029922409	0.0063736836	0.1620825149	0.0811692991	0.1333062301	-0.0366166014	0.1777133556	0.0333924371	0.1664735564	-0.134241427	0.072554617	0.0088523689	0.0638947424	0.0441748947	-0.0026804283	-0.0833357478	-0.0370113855	0.0002520858	0.0212402872	0.0929309925	-0.1205825342	0.0114802212	-0.0419011192	0.0976179041	-0.0688737469	0.0604092713	-0.0186569275	-0.1234992076	0.2232021146	-0.2102224587	0.0776394078	0.1251904367	-0.0202505224	-0.1728667888	0.0500170344	-0.0182100492	0.0441001311	0.0570254501	-0.0833124363	-0.1768282172	-0.0434755693	-0.0670835776	0.0383023596	0.0535269502	-0.099906411	0.0017173042	0.0466018822	-0.1046084484	-0.012340116	0.0523813138	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.0256112	-0.0064675	4.1828556250000014e-05	0.00065593356544	0.0028873	0.0111000999999999	8.336501290000002e-06	0.0001232122200099	-0.0104682	-0.0267902	0.00071771481604	0.00010958321124	-0.000707141	-0.0006870702	5.00048393881e-07	4.7206545972804e-07	0.0010106	0.000198182	3.9276105124039615e-08	1.0213123599999998e-06	-0.00168458	-0.0002645399999999	6.998141159999999e-08	2.8378097764e-06
6205.353072751743	1.1967353411155273	38506406.75750949	1.4321754766748973	12837.490119340597	-14.982970220502466	224.4893966284637	164801152.56416744	6021.001444394663	-7.751187188150652	36252458.39340261	60.08090282575081	6274.421773391857	7983.924137281951	1.236231	41.214264	0.03671797	0.0178895	-0.1211140068	-0.0147428122	-0.0860269975	-0.0190214424	-0.0494181082	0.0656058345	0.014501664	-0.1238970464	-0.0029239223	0.1776717023	0.1302687169	0.0923833576	-0.0271740472	0.1756773769	0.0060693537	0.0597634249	-0.0060139329	-0.1255424214	-0.0424538738	0.0020248753	0.1441175344	0.0153652971	-0.0364806979	0.0048370028	-0.0963670172	0.1362530563	-0.0398403923	0.0198051803	-0.1360959539	0.0479279136	-0.045524053	-0.1435284641	0.1367576453	0.0464407235	-0.04409415	0.0663867756	0.0143021019	-0.1626767819	-0.0893012496	0.0673040486	0.0453030512	-0.0218085672	-0.0410402195	-0.1326202072	0.1178340119	-0.0859918931	0.0878337705	-0.0254810141	-0.1089255821	0.0961158676	-0.0022369792	-0.0482343514	-0.0448090316	-0.0315342806	0.2683220155	-0.1711029028	-0.0425914468	-0.0014021513	-0.0720063829	-0.0161514324	-0.0660023267	-0.0108202156	-0.0843384988	0.0291779487	-0.0717147463	-0.0334250442	-0.0313946541	-0.0618163009	0.0054121796	-0.1812302565	-0.0255993045	0.0643991852	0.0520002126	-0.0004016308	-0.0399302762	0.0459507334	-7.43567e-05	-0.004974872	0.1288005609	-0.0912572437	-0.0057650351	-0.1660384493	-0.1540221641	0.0942833422	-0.0933709167	0.0138291859	-0.0803020691	-0.003110502	0.0043754022	0.0016234608	-0.1186120919	-0.0523205804	-0.2015469528	0.0049210156	-0.0278116539	0.0103828809	0.0321510248	-0.0171039758	-0.0423217091	0.0011428769	0.1464617173	-0.0846832391	0.0942259333	-0.1496553926	-0.0691548261	0.0103363714	-0.0989881407	0.1207436746	-0.0544160989	0.0109287087	0.0095262468	-0.0077028346	0.0218294511	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.0150218	0.0105894	0.00011213539236	0.00022565447524	0.00803744	0.0051501399999999	6.46004417536e-05	2.6523942019599997e-05	-0.00392427	0.00654393	4.282301984490001e-05	1.5399895032899997e-05	-0.000797649	-9.0508e-05	6.36243927201e-07	8.191698063999999e-09	0.0008124179999999	-0.000198182	3.9276105124039615e-08	6.600230067238376e-07	-0.00168458	0.0	0.0	2.8378097764e-06
6219.580894388364	14.22782163662123	38683186.50184076	202.4309085235072	12844.175654707942	6.685535367345437	44.69638314802669	164972848.2489922	6014.178917330306	-6.822527064357018	36170348.04966033	46.54687554388399	6270.180238695693	7989.619216877011	1.242549	41.424915	0.09303057	0.0530881	-0.014373007	0.1471812586	0.1233681342	0.0518302638	-0.0593651975	0.1823243164	0.0323549617	0.010955423	0.1059369959	-0.1157157809	0.0079366866	0.069657531	-0.0492171657	-0.0062492582	-0.0416500426	-0.1288878769	-0.020210121	-0.1397007314	0.0110807716	-0.0524634135	-0.0165176489	0.042177189	-0.1921908747	-0.032211792	0.0168954498	0.0700561172	-0.0101081018	-0.0559885269	0.0250831356	-0.031936368	-0.0599316848	0.0357028547	0.2326813499	0.0875266951	0.0320937746	-0.0002064006	0.0346560203	-0.066385424	-0.1486674916	0.0348455791	0.0468750761	0.1050275439	0.1043869423	-0.1278978315	-0.0246344589	-0.0355055057	0.0390873857	0.0487323471	0.1033888641	0.0040282166	0.0663199644	0.0296800625	-0.0166680483	0.1169313339	0.0521182375	0.0486187714	-0.0939347705	-0.087519272	-0.0513796149	0.0165916446	-0.0845661775	-0.1074381611	-0.0825791991	0.0166769173	0.0136409342	-0.0525514083	-0.148748548	0.1059409876	-0.0549140386	-0.1632928453	-0.000733916	-0.0154822489	0.0349092499	-0.070568683	-0.0383972518	0.0614306612	0.1198188901	0.0731404042	0.1644862951	0.0882286645	0.0857362654	-0.0661890448	0.0052572142	0.0029355303	-0.1462589116	0.0109196352	0.001514248	0.0710992685	-0.1160813109	0.0721831291	-0.1131625297	0.10667839	-0.0568036982	0.0211752017	-0.0001454829	0.1259966061	0.0176758517	0.1262131291	-0.0299288828	0.0401075179	-0.0188959956	0.0609651815	-0.0522995117	-0.0052658578	-0.0499135594	0.0165242447	-0.0595951813	0.0462612681	-0.0379043028	-0.1182356429	-0.0003978546	-0.0151706807	0.0009008056	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.0166229	-0.0016010999999999	2.563521209999998e-06	0.0002763208044099	-0.018832	-0.02686944	0.000354644224	0.0007219668059136	-0.0337357	-0.02981143	0.0008887213586449	0.00113809745449	-0.000265437	0.000532212	7.0456800969e-08	2.832496129440001e-07	0.0008124179999999	0.0	0.0	6.600230067238376e-07	-0.00152182	0.00016276	2.6490817600000023e-08	2.3159361124e-06
6210.906588800669	-8.674305587695017	38575360.65480756	75.24357742871699	12848.1689534341	3.993298726158173	15.946434716336489	165075445.4559879	6028.665010286047	14.486092955740787	36344801.80624726	209.84688912236285	6280.84309770782	7992.218229694998	1.21834	40.617813	0.04232689	0.0237166	0.1184960957	-0.0583922035	-0.0696108148	0.0141171534	-0.0567736143	-0.0935667064	0.0102799056	0.0898432545	0.0382454104	-0.1066070568	0.1127868796	-0.0769554135	-0.0546839143	0.0327798506	0.0471758967	0.0441269282	0.0093923097	0.0602430228	-0.078113209	-0.0316908261	-0.0035080648	0.1718926472	-0.0590582216	-0.0526403829	-0.042739075	0.0318719908	-0.1248542522	-0.0404543338	-0.0044608287	0.0744681143	-0.0402678464	0.0240228965	-0.0737801798	-0.0573095062	-0.1033102758	0.012257825	-0.0023926128	0.1663169462	-0.0726426042	-0.1141385743	-0.0267932354	-0.0660869477	0.120567405	-0.0386396972	-0.1661300208	-0.0248388486	0.1375247054	-0.0199189046	0.1173953623	-0.1585540482	-0.1664271028	0.0137842047	-0.0522084145	-0.0093142465	-0.0365893591	-0.0980016834	-0.1687247066	0.1022559295	-0.0055590225	-0.0994466831	0.0300458832	-0.0323330142	-0.08174814	0.1157652459	-0.0298741055	-0.0900356555	0.0043930984	0.0205408875	-0.1807846485	-0.0469190259	0.029724318	0.0756150058	-0.0781211125	0.0227190326	0.0478210682	0.0661745731	0.0274030149	0.1086539865	-0.0720233539	-0.0780283775	-0.1304134128	0.0678635628	0.0945381627	0.018846165	0.0300303009	0.1034871408	0.0932330911	-0.0835243381	0.0176657494	-0.0445798107	-0.1261689903	0.197959295	0.1188904432	0.0500692288	-0.0358348412	-0.0253077315	-0.1579241198	0.0237071245	-0.1078395869	0.1764346063	0.0368181884	0.1430978586	0.1034121529	-0.048351261	0.0013962379	0.0184919953	-0.1463696128	0.0336192349	-0.0503898522	-0.0234792711	-0.0596675569	-0.0747582912	0.0232395721	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	-0.00672161	0.00990129	9.80355436641e-05	4.5180040992100005e-05	-0.0201838	-0.0013517999999999	0.0004073857824399	1.8273632399999912e-06	-0.0213229	0.0124128	0.00015407760384	0.0004546660644099	-0.000257449	7.988000000000006e-06	6.6279987601e-08	6.380814400000009e-11	0.00116521	0.0003527920000001	1.244621952640706e-07	1.3577143441000002e-06	-0.00153426	-1.2440000000000064e-05	1.547536000000016e-10	2.3539537476e-06
6208.514399393696	-2.392189406972648	38545651.04747887	5.722570158832148	12812.14826492453	-36.02068850957039	1297.4900007034964	164151143.16240865	6022.964287064163	-5.700723221883891	36276098.80325032	32.498245252526246	6276.862456394997	7958.3051223954735	1.345872	44.869537	0.0731064899999999	0.0372043	-0.1818815029	-0.0491493288	-0.0258966434	-0.1027656899	-0.0612708592	-0.0546842696	0.0298033393	-0.1439754559	-0.076579683	-0.095135144	0.0203095521	-0.0862108537	-0.0850322543	-0.0093324262	-0.0347935059	0.1413675889	0.1550665305	0.0066458261	0.1048633342	-0.0617447718	-0.1036387766	0.0661993969	-0.0382429226	0.0124328321	-0.0644837906	-0.1444019487	0.115103192	0.030647947	-0.0581712565	-0.0051337223	0.0304296639	0.1091230091	0.0127831254	0.0024264334	0.0727503084	0.0058397033	0.2209461654	-0.021903931	-0.0108602999	0.0480254445	-0.107546879	-0.0831595808	-0.0010920711	-0.0290288134	-0.1198328309	-0.0513001825	-0.0141071321	0.0426955519	0.0091276699	-0.0062427656	0.1622818059	0.0348801204	0.1275045457	-0.0102727666	0.020094707	-0.0215472647	0.1221210197	0.0494858664	0.0574709892	-0.0280864746	-0.0847174676	0.0037992178	-0.0595171867	-0.0765318511	0.0007319125	0.0353332486	0.1265798814	0.0282010327	-0.0888476747	0.072877142	-0.0101630431	0.0831994341	0.0287317001	0.0018288383	-0.0994949203	-0.0514183273	-0.0782626816	-0.0099013789	-0.001667722	0.1068085415	0.0688980925	-0.1264305912	0.151900703	-0.1150481661	0.0301325492	-0.0144804819	-0.0526485431	0.0310891549	0.0675669261	-0.0690886639	-0.0948670698	0.0987882424	0.1049847544	-0.0018256025	0.0206490658	0.0096994917	0.05131268	0.0920173199	0.0066628014	-0.1437703697	-0.0060814774	-0.1525798523	-0.0006892571	-0.0044813021	0.0500972212	-0.0131567374	-0.0036109566	0.0706049163	0.0327948783	0.1309823738	-0.0074808671	0.1085029687	0.1476851538	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	-0.0160836	-0.00936199	8.76468567601e-05	0.00025868218896	-0.0262796	-0.0060958	0.00069061737616	3.715877764000002e-05	-0.0135532	0.0077696999999999	6.036823808999999e-05	0.0001836892302399	-0.000429319	-0.00017187	1.84314803761e-07	2.9539296900000008e-08	0.00175544	0.00059023	3.483714529e-07	3.0815695936e-06	-0.00176974	-0.0002354799999999	5.545083039999998e-08	3.1319796675999995e-06
6207.5582265018	-0.9561728918961307	38533779.135410175	0.9142665991970096	12819.481800085166	7.333535160636529	53.78073795229225	164339113.62271482	6010.25166171717	-12.712625346993264	36123125.037174	161.61084321301558	6267.457145329144	7978.688603893238	1.325793	44.20013	0.09686982	0.047145	0.0858851055	0.0527005105	0.0205935509	-0.1458552693	-0.0985510485	-0.0182477741	-0.0506250608	0.1025403378	-0.1168437178	-0.0312124067	-0.0810333238	-0.0923782469	-0.0483070271	-0.0646496619	0.0648963558	0.1047738992	0.0673371606	-0.0089106151	0.0831858954	-0.158938191	-0.0569083254	-0.1414293566	0.0102271791	0.1481666551	-0.0859694405	-0.0492254009	-0.074082437	-0.1021752382	0.1555041578	0.0009150359	0.1138233227	-0.0031565898	-0.0323634037	0.1030458686	-0.0006438379	-0.0368546895	-0.188009672	-0.1298261324	0.1025045892	0.0557321336	0.0344574448	0.1649526511	0.0229137791	-0.0948031838	-0.0675670047	0.0355208544	0.1100061862	0.0965036055	0.1241142089	-0.1243552174	0.119589366	-0.0601651447	-0.009583891	-0.0174182357	0.0191329759	-0.0488540333	0.195912581	0.1079279169	0.0470121609	0.1283265429	-0.0681546776	-0.0208737418	-0.0544651006	0.1089163497	0.10533896	-0.1268306773	0.1001976905	0.0795889527	0.131614126	0.1093291129	-0.123390948	0.0991388989	-0.0261257821	0.0427778301	0.1700396293	0.0270154909	0.0020061187	0.0693768373	0.0370241633	-0.0092087997	0.1550002813	0.0739259358	-0.1927492772	0.0596281507	0.0933548603	-0.1036791347	0.0170406581	0.0571892902	-0.047623458	0.1662285345	0.0075124743	0.1264426424	0.0501683114	0.0332332418	-0.128920311	0.0925723304	-0.0955387228	0.1264430822	0.1048818851	-0.1266895351	0.0515911604	-0.1005901312	-0.0193798647	-0.0056538273	0.1598759021	-0.0260419411	0.062889366	0.1210926639	-0.0184476131	-0.0863738636	-0.0295177244	-0.0398420268	-0.0151716483	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	-0.0303833	-0.0142996999999999	0.0002044814200899	0.0009231449188899	-0.0126833	0.0135963	0.00016086609889	0.00018485937369	0.00595817	0.01951137	0.0003806935592769	3.54997897489e-05	-0.000980438	-0.0005511189999999	9.612586718439998e-07	3.0373215216099985e-07	0.00140754	-0.0003478999999999	1.2103440999999998e-07	1.9811688516000004e-06	-0.00185997	-9.023000000000016e-05	8.14145290000003e-09	3.4594884009000004e-06
