global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
6255.998333748717	-1.724550369116514	2.974073975619905	39137515.15186673	11007.285894416387	4.315248956130745	121160342.76141796	18.62137355338748	5806.427234296475	2.204429418247855	4.859509060036578	33714597.22717981	5843.149676774181	9390.460952891204	1.061266	37.024834	0.0886326	0.0400566	-0.0940049792	0.0083660727	-0.0957620009	-0.0251304823	0.1648888978	-0.0744046443	0.0252954778	-0.1335880477	0.0504689974	-0.0572943007	0.0287563296	0.022673512	0.126993206	0.1467020639	-0.0662193303	-0.0575509126	-0.1910579742	-0.0033955592	0.0282616128	0.0822899765	0.2352115089	-0.1071769335	-0.0153175329	-0.1428095697	0.0366140937	-0.0215957767	0.2676575595	-0.066851931	-0.0222252833	-0.0201983423	-0.0641935906	-0.0995612573	-0.0529773819	-0.1333330022	-0.0849432404	-0.0349308057	0.0208262071	0.1324888549	-0.1120561581	0.0750472249	-0.0750727893	-0.0157836261	0.0631075259	0.0255713723	-0.0347253491	0.0188317298	0.0775076194	-0.1479746425	0.0078730719	0.0135074883	0.0920984562	-0.0529026354	-0.0139591548	0.0376711131	0.0800434727	-0.0225348792	-0.0423409368	0.0656151774	-0.056076783	0.0034809492	0.0292820749	-0.1152230821	-0.1921678836	0.0060124891	0.014466837	0.0605862256	0.2413301576	-0.1031263429	-0.0100975954	-0.1621512459	0.0479288472	-0.0313432043	0.2346655837	-0.0852611091	-0.023022049	-0.0213563055	-0.0907170399	-0.1223704854	-0.0211160059	-0.0655994545	-0.1330306697	-0.0180004345	0.033818266	-0.127098024	-0.0963470623	0.0770035787	0.0234204368	0.0728158708	0.0379525298	-0.0917404921	-0.0394713787	-0.028008393	0.0554515322	0.0134700082	0.1372466795	0.108189143	0.0168239499	-0.0147595542	-0.0451766749	0.0231590592	-0.0344853686	0.0804313244	0.0167309745	-0.0540616762	-0.0803911071	-0.0199908685	0.0089558778	0.1014024091	0.0194033074	-0.1179640426	-0.0563105911	0.1003462082	0.0877058019	0.0	-0.0416718	-0.0139465	0.00173653891524	0.00019450486225	0.202827	0.022497	0.000506115009	0.041138791929	0.295778	0.0095649999999999	9.14892249999998e-05	0.0874846252839999	0.00247206	6.243000000000004e-05	3.897504900000005e-09	6.111080643599999e-06	-0.000564553	-0.0004458949999999	1.9882235102500003e-07	3.18720089809e-07	0.000733242	0.000344157	1.1844404064900004e-07	5.376438305640001e-07
6258.962085361727	2.963751613009663	8.783823623617378	39174606.38599562	10976.29086010456	-30.995034311827112	120478961.0456149	960.69215199134	5808.436947804222	2.00971350774671	4.038948383219585	33737939.77661722	5845.384016510457	9388.260234970532	1.074969	37.50288	0.14501749	0.0681766	0.0212366639	0.0724867644	-0.142088816	-0.0992937209	0.1443996059	0.0009359251	0.1470220524	-0.1084564103	0.0136299593	0.0574351761	-0.0385370217	0.110112127	0.0676626354	0.0758844715	-0.0737954682	-0.0090798647	-0.2094091316	-0.0865176347	-0.0562444877	0.0810619498	0.0562224682	-0.0436677436	-0.0370716038	0.0834291271	-0.1827163136	0.0024894472	0.0721489696	0.0071754425	-0.1762819981	0.1073291589	0.1232375399	0.0732284458	0.0541787456	-0.0192284314	0.1224024144	0.0031295288	0.0470350753	0.2137641227	-0.0186286252	0.0029268997	0.1134312399	-0.0099526487	0.0484921186	0.0557008536	-0.0839732845	-0.0322319314	-0.0755330616	-0.0349352614	-0.0046748959	-0.0186128284	-0.0095495965	0.0166653096	0.0159778475	0.0934046112	0.1166226546	0.0973770632	0.2335995999	0.0251484744	-0.0425384244	0.0184570995	0.0661341409	-0.1325927418	-0.2116677681	-0.0736932568	-0.0551239671	0.0830961173	0.0670497425	-0.0114313764	-0.05639056	0.0738963834	-0.1278436768	0.1176984654	0.0753826154	-0.0188334074	-0.1894841473	0.0990938039	0.1093339855	0.0265569466	0.0857102187	-0.0565883485	0.0208256593	-0.0965880948	-0.0270897637	-0.227193144	0.035480382	0.0482879263	0.0071091203	-0.1144343844	-0.0151791735	-0.0246370721	-0.1190860466	0.0348778286	-0.0666600847	-0.045194551	0.0171955467	0.0336636398	0.0424275179	-0.0842818547	0.092764662	0.0358036895	0.1875150255	0.0537838498	0.1205413189	0.0471966559	-0.100677123	0.0048540724	0.0132281254	0.1283866281	0.0164373979	-0.1196780832	-0.0481574848	0.1069141789	0.0764945617	0.0	-0.00802711	0.03364469	6.44344949521e-05	0.0011319651651961	0.175875	-0.026952	0.000726410304	0.030932015625	0.34473	0.0489519999999999	0.0023962983039999	0.1188387728999999	0.00302149	0.00054943	3.018733249000001e-07	9.1294018201e-06	-0.00066563	-0.0001010769999999	1.0216559928999996e-08	4.430632968999999e-07	0.0007921109999999	5.886899999989995e-05	3.46555916098822e-09	6.274398363208416e-07
6239.0252322861015	-19.93685307562555	397.47811055908	38925435.849102646	10914.223072588902	-62.06778751565798	119120265.27823192	3852.410247088869	5805.45856097164	-2.978386832582146	8.870788124498707	33703349.1031589	5840.6495599403215	9312.3746794994	1.053162	36.742088	0.1256764399999999	0.067973	0.133401036	0.0481629573	-0.1317518129	-0.1621973309	0.0708633108	-0.0200225856	0.1599042614	0.0014873758	-0.0527022127	0.0651205523	-0.0460110772	0.0342941101	-0.1019644384	0.055781197	-0.0638554063	-0.0588431912	-0.2017846821	-0.0808695616	0.000410628	0.0200489458	-0.0263351607	0.0789816741	-0.0088622224	0.0779352773	0.0623622467	-0.0193876675	-0.1416259056	0.0297872247	0.0909289031	0.0713392748	-0.0232503297	0.1139184148	-0.0617669897	0.1207749069	0.1931330713	-0.132081165	0.1060877458	-0.0308740797	0.0600542302	0.2034119015	-0.1333024043	0.0049604623	-0.0719105786	0.042972695	-0.0444936765	-0.1265508787	0.0271183722	-0.1758421651	0.0128122826	0.0049093686	-0.1719121685	-0.07807704	0.0004315284	-0.1114379189	0.0034239486	0.1853313929	0.0226303592	0.0270783578	0.0919173573	0.0585636284	0.1498341404	0.020913018	-0.2069894595	-0.0706355231	-0.001891558	0.0363074252	-0.0264551674	0.0793563709	0.0049210887	0.0747151264	0.0162730492	-0.0560484169	-0.1296799333	0.0315650494	0.1102987785	0.0513422119	0.0382849226	0.1356678944	-0.0471077242	-0.0348442439	0.1917969518	-0.1578234007	0.1304982083	0.0122395175	0.0772045851	0.1204603457	0.0611457534	0.1819913907	-0.0294743761	-0.0007908528	-0.0933627869	-0.1582012889	-0.0784050905	-0.0053738737	0.1417269048	-0.1535086702	-0.0375471749	-0.0324003204	-0.064490938	-0.001933956	0.1842249944	0.0133582514	-0.0644776144	-0.0766501484	0.1031820298	0.0951698631	-0.1166314083	0.0354715474	0.0134618896	-0.1211126101	-0.0397513735	0.1124839207	0.0641678585	0.0	-0.0108327	-0.00280559	0.00011734738929	7.8713352481e-06	0.197729	0.0218539999999999	0.0004775973159999	0.0390967574409999	0.393024	0.048294	0.002332310436	0.1544678645759999	0.00393171	0.0009102199999999	8.285004483999996e-07	1.5458343524099998e-05	-0.000608435	5.71949999999999e-05	3.2712680249999886e-09	3.701931492250001e-07	0.000705069	-8.70419999999e-05	7.576309763982591e-09	4.97122294761e-07
6236.600356243976	-2.4248760421251063	5.880023819672321	38895184.003502496	10913.50633169596	-0.7167408929417434	119104620.45196782	0.5137175076149276	5797.42369325063	-8.034867721009505	64.55909929412047	33610121.47906378	5833.293272706412	9287.238799644443	1.035615	36.129921	0.0871008299999999	0.0422003	0.1043645708	-0.1282553372	-0.0385108082	-0.1178448261	0.0617331215	0.018836912	0.1523140819	0.0182299292	-0.0116825036	0.0101772338	-0.0376328087	0.0402305623	-0.0982439514	0.0901448592	0.0078882289	0.1126869381	-0.1762322451	0.0716707552	-0.0040838551	-0.016929275	0.1050061049	0.0025266719	0.1359760909	0.0351978104	0.0929252285	0.1378233391	-0.0543840059	0.1083267138	-0.0680034267	-0.0692755642	-0.0405097946	-0.0040644818	0.1047615263	-0.0196135822	-0.0295086001	-0.1181288778	0.0983461011	-0.0845597567	0.0980103386	-0.0455785539	-0.0953922176	-0.0202112	-0.0874840218	-0.0770966452	0.159501133	0.0685661423	0.070814168	0.0869652614	-0.0362346039	0.1140108844	0.0133989035	-0.1270340477	0.0839129694	-0.0602459843	-0.0246639265	0.0553512197	0.0415730611	-0.0291553692	-0.0654591757	0.049020885	0.0044618353	0.0083076943	-0.1734464153	0.0724981573	-0.0148878026	-0.0342388148	0.0998291222	-0.0050539947	0.1198889812	0.0467378918	0.1377059101	0.0068240405	-0.0386078164	0.1688067296	-0.0774548664	-0.0411478468	-0.0497536619	-0.0309861095	0.0693293439	0.0113969506	-0.00619068	-0.0452777018	0.1327952101	0.0871597127	0.0991304866	-0.1146883057	0.0061406577	0.0991912755	0.0076983158	0.0679400791	0.1921137925	0.025220734	0.0625602089	0.064335307	-0.0271113883	0.0028828667	-0.1391831765	-0.0019204242	-0.0956203523	0.1250816955	0.0605989691	-0.0173933087	0.0068912447	-0.0169647126	-0.0696772126	0.0340776239	0.0281699232	-0.0282178621	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	-0.00384262	0.00699008	1.47657284644e-05	4.886121840640001e-05	0.230181	0.032452	0.001053132304	0.052983292761	0.382632	-0.0103919999999999	0.0001079936639999	0.146407247424	0.00340712	-0.0005245899999999	2.751946680999997e-07	1.16084666944e-05	-0.000517584	9.085100000000008e-05	8.253904201000015e-09	2.67893197056e-07	0.000834963	0.0001298939999999	1.6872451235999994e-08	6.97163211369e-07
6248.135651028834	11.535294784857795	133.0630257735675	39039199.11365751	10944.580318533	31.073986837040135	119783838.34881993	965.5926579485438	5808.70341729434	11.279724043710305	127.2321745022563	33741035.39008695	5845.058439565917	9375.662525331543	1.075528	37.522369	0.0505887699999999	0.0268111	-0.106356108	-0.0324182508	-0.0300062728	-0.1337424378	0.0723514642	-0.0206825649	0.1016347486	0.0786823736	0.0248458172	-0.0647304937	-0.1183977561	0.0394078761	0.1306798759	0.1323962191	0.0119394084	0.031408427	-0.1003832186	0.0486447491	-0.033942964	0.057193292	0.0918644983	-0.0016294182	-0.1028028154	-0.0567987349	0.1479409558	-0.0786295035	0.0716293699	0.0565232707	0.0865820376	0.0258147799	-0.0291836318	-0.0407215624	0.047119824	-0.1400606809	-0.0085300218	0.1696429182	-0.0627550109	-0.138105011	0.0875760194	-0.0446868091	-0.1049648085	0.1686827165	-0.1032251979	-0.0787465266	0.042288285	0.0393276729	0.0659513332	0.0450892785	0.130376388	-0.0167399195	0.0249476429	-0.028014178	0.0822996637	0.1818438153	0.0284561203	0.0021534326	-0.0249336328	0.0735722169	-0.0873999509	0.1281791555	0.0729192983	0.1079864795	-0.1018046427	0.0539637716	-0.0391857415	0.02583218	0.1112763332	-0.0070334578	-0.095888047	-0.0786431489	0.0224125602	-0.1723753374	0.0761300233	0.0295205538	0.1093017819	-0.0082340781	0.0009344023	-0.0457494407	0.0473495945	-0.1217657247	-0.0206730234	0.2016398092	-0.094706345	0.1437486551	0.0538954606	-0.0284705011	-0.1667687226	0.1099294617	-0.0121713252	0.108808407	0.0731082227	-0.0631175324	0.0974391211	0.0216574459	-0.0395194444	0.0264673508	0.0475588149	-0.0397817202	0.1358780555	0.1503410672	-0.0340333482	0.0307351761	0.014656044	-0.0530304752	-0.0650798632	0.1389919267	-0.1305209072	-0.096343418	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	0.0112105	0.01505312	0.00012567531025	0.0002265964217344	0.211371	-0.0188099999999999	0.0003538160999999	0.044677699641	0.384469	0.0018369999999999	3.374568999999917e-06	0.147816411961	0.00329143	-0.0001156899999999	1.3384176099999974e-08	1.08335114449e-05	-0.000495893	2.169100000000001e-05	4.704994810000003e-10	2.45909867449e-07	0.000995355	0.000160392	2.5725593664000027e-08	9.90731576025e-07
6247.391198051579	-0.7444529772556052	0.5542102353447347	39029896.78149234	10966.345309194236	21.76499066123506	120260729.44048642	473.7148184836494	5810.021046061931	1.317628767590577	1.7361455691822625	33756344.55568258	5845.578517022779	9370.870562091915	1.056629	36.863029	0.08047007	0.0413444	-0.065429084	0.0833994461	-0.113093419	-0.0616091972	0.0483859256	0.0492712373	0.0076357781	0.0064131074	-0.0312497731	-0.0727839362	0.0166241094	0.0241463984	0.0373298065	-0.0229991051	-0.1457301262	-0.040998248	-0.1075649906	0.0553911114	-0.0444826111	0.1707074482	0.0464232098	-0.0423907836	-0.023058602	-0.0593555175	0.0909253428	-0.0571092794	-0.0118699534	0.0550480218	-0.168572913	0.0177379611	0.0452039967	-0.1470533626	-0.1498420429	-0.0970193469	0.0612088861	0.0310104798	-0.0680574284	-0.0024788034	-0.0025224109	-0.1501712892	0.0579138729	-0.0357619892	-0.0002882997	-0.0871289628	-0.0009045675	0.0756306617	-0.0559007849	0.0471038735	0.0511729033	0.0874754323	0.0187745654	-0.0269443556	-0.0127464767	-0.1360036719	0.0115239512	0.0165083609	0.1172047037	0.0162537769	0.0684379782	-0.129954536	0.0551092052	-0.0142059427	-0.1062795399	0.0746735199	-0.0511173591	0.1507501449	0.0690414591	-0.0288530609	-0.0420461469	-0.0700694825	0.0012127111	-0.1021864824	-0.0214203762	0.0486761546	-0.1280850757	0.0257666983	0.0245575599	-0.142674524	-0.1542898421	-0.1180199028	0.0030280505	0.0087366336	-0.1162613271	-0.0157731867	-0.0501799406	-0.1156579266	-0.013398819	-0.0933729753	0.0657107538	0.0741663084	0.025492356	0.0151367074	0.0603199364	-0.0903830269	-0.0518805257	-0.0086848476	-0.1045412869	0.0528598641	-0.0861094113	-0.0063809589	0.0981552537	-0.0092442683	0.0293899731	0.0683840605	0.0499183843	-0.1272730449	-0.1616184032	0.0221773884	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	-0.00017552	-0.01138602	3.08072704e-08	0.0001296414514404	0.180322	-0.0310489999999999	0.0009640404009999	0.032516023684	0.368633	-0.015836	0.000250778896	0.135890288689	0.00344099	0.0001495599999999	2.236819359999999e-08	1.18404121801e-05	-0.000502587	-6.694000000000014e-06	4.480963600000019e-11	2.52593692569e-07	0.000707628	-0.000287727	8.278682652900007e-08	5.00737386384e-07
6232.243847795412	-15.147350256166646	229.44221978299177	38840863.37838376	10935.097380075087	-31.247929119148463	119576354.71172504	976.4330742353268	5805.311374141655	-4.709671920276378	22.181009596639782	33701640.15073846	5842.4710391170565	9330.678890719742	0.967856	33.765995	0.08401018	0.0423584	-0.0105231537	0.0950963998	-0.1187977129	-0.0566178932	0.0207199604	0.0821704555	0.0488354099	0.0719795822	-0.0764709348	-0.1158296148	0.0149612948	0.0219323975	-0.0159556365	0.0412851261	-0.1584031831	-0.0837809027	-0.0829631677	0.0788120733	-0.079282148	0.0144485864	0.0229612102	0.014883729	-0.0505445056	0.0601468845	-0.0427498962	0.0397934675	-0.0096717468	-0.1021837017	-0.1585200453	-0.0475053546	-0.0068958909	-0.1265557865	0.0302860681	-0.0258179444	-0.0426836813	-0.0994406788	0.0030772815	-0.0075002968	0.0685896987	0.0330741219	-0.0839509933	-0.0173170811	0.0156205118	0.0213480625	0.1103730076	-0.0149165073	-0.1145213731	0.1683110261	-0.0516333477	-0.0140408897	-0.1057080462	-0.0463623131	-0.0853159178	0.0994800478	0.1586692265	0.0173404775	0.055679064	-0.0026152731	0.0153345729	0.0354645737	-0.0307740114	0.0161795267	-0.079426868	0.0805634653	-0.070299599	0.0100493403	0.0182873683	0.0219771804	-0.0577759227	0.0722878934	0.0088692596	0.0673587697	0.0012575109	-0.0828139703	-0.1457894082	-0.0074630577	-0.0789117333	-0.1537795175	0.007387045	0.0159030963	-0.0286882985	-0.0641801157	0.05465546	0.0444775057	0.0587553116	0.0254842442	0.0281915173	0.0580366113	-0.004050194	-0.0494698733	0.1259923187	0.0445499414	-0.0516530897	-0.0209596677	-0.1620671064	-0.030643978	-0.0117076323	-0.195390081	0.0202304556	-0.0338031699	0.0730905144	0.142312633	0.0103874468	0.0559381816	0.0012647579	0.0071033655	0.0159223799	-0.0112114818	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.0291959	-0.02902038	0.00085240057681	0.0008421824553444	0.198642	0.01832	0.0003356224	0.039458644164	0.371584	0.002951	8.708401000000217e-06	0.138074669056	0.00376936	0.0003283699999999	1.0782685689999981e-07	1.42080748096e-05	-0.000276968	0.0002256189999999	5.090393316099999e-08	7.671127302399999e-08	0.000587241	-0.000120387	1.4493029769000004e-08	3.44851992081e-07
6246.884220656805	14.640372861393187	214.3405175206182	39023562.46629098	10949.968828378733	14.871448303645591	119901817.34246592	221.15997464800336	5813.566102189954	8.254728048299512	68.14053515138266	33797550.8245321	5848.984088104997	9251.057396506478	1.057617	36.897503	0.1546709299999999	0.0868633999999999	0.0653720955	-0.005508144	-0.1082659106	0.0048331527	0.054120354	0.0650410164	0.0246674883	0.0049454028	-0.0167223022	-0.0793987209	-0.0754537645	0.0005516261	-0.087908229	0.0399423251	-0.1106621482	-0.0365302075	-0.1146188767	-0.0132165414	0.0289067398	-0.0163241665	0.0451371366	-0.0440261665	-0.0596765581	0.1372344496	-0.0864064731	0.1075815979	-0.0343883096	0.0591329982	0.0210452124	0.0838045645	-0.0393286972	0.1137854515	0.0566107817	-0.0244601422	0.0157920642	-0.0046483729	-0.0680685986	0.0181672323	0.0758774768	0.0245218616	0.069131984	-0.0580129377	0.0126392946	0.0543772726	-0.054924184	0.0911977968	-0.1311541201	0.0440018225	0.0439522084	0.0824483586	-0.0955299069	0.0561882993	0.029931384	0.1311552313	0.0786160733	0.1123848959	-0.1661333496	-0.029474866	0.0329733246	-0.0398940674	-0.1036259483	0.0733736962	-0.1159444532	-0.0147304657	0.0295160673	-0.0193500333	0.0369186602	-0.0384784984	-0.0687719542	0.146608838	-0.0095457667	0.1118690385	-0.007237305	0.094683528	0.0316535121	0.090187976	-0.0089767248	0.0970749431	0.0930311326	-0.040512441	-0.023138262	-0.0276717943	-0.0469661638	0.0213615614	0.0625164074	0.0486217006	0.06003028	-0.0673428238	-0.0395297305	-0.0183642444	-0.0272142808	0.0533744609	0.02039967	-0.1559511899	-0.0737961891	-0.0449759106	-0.0639857934	-0.0542954748	0.1693976819	-0.0001917447	-0.0101107501	0.0768487564	-0.1707003917	-0.0231812763	0.0473569522	-0.0603489515	0.0761010235	-0.1135228639	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.00891162	0.02028428	7.94169710244e-05	0.0004114520151184	0.265039	0.066397	0.004408561609	0.070245671521	0.418936	0.0473519999999999	0.0022422119039999	0.1755073720959999	0.00369644	-7.291999999999976e-05	5.317326399999964e-09	1.36636686736e-05	-0.000601776	-0.000324808	1.0550023686400004e-07	3.621343541760001e-07	0.000602266	1.5025e-05	2.25750625e-10	3.6272433475600005e-07
6271.125457923324	24.24123726651851	587.6375842116458	39327014.50901402	10983.707462941684	33.73863456295112	120641829.63148084	1138.29546217236	5826.246554232351	12.68045204239661	160.79386399952034	33945148.91070434	5861.2965141699815	9360.527347916972	1.029365	35.911865	0.07024848	0.0440472	0.0740991994	-0.0510816297	-0.0408789792	0.0729067284	0.0019607992	0.1660812403	0.0162347896	-0.0123773606	0.0842354099	-0.0625193694	-0.0791590272	0.080913342	-0.1477478529	-0.0896437183	0.0055070425	0.106989577	-0.1102507287	0.0672733147	-0.0657923994	0.0646979796	-0.1558667094	-0.0102755824	0.0857041702	0.1209783695	-0.0411117627	-0.0917209668	-0.0261750756	0.0610524462	0.0546256361	0.0103896081	0.0038939178	-0.0330892101	0.020174975	-0.1622228394	-0.0042038758	-0.0847780952	-0.0641544616	0.0724596325	-0.0315041113	-0.0534411003	-0.0251671605	-0.0611903401	0.0063487668	0.0750254992	-0.1203300148	0.0771160202	0.0738709961	0.013901285	-0.0004710099	-0.1642688138	-0.0629969765	0.0005279721	-0.0374205726	-0.0407305799	-0.0264978493	-0.1017482122	-0.0932342005	-0.0776154419	0.0358649069	-0.0500842923	0.0576592249	0.0199947937	-0.1027958312	0.0819366713	-0.0746873338	0.0738712947	-0.1272584588	-0.0042984825	0.0772692928	0.1215115644	-0.1293472408	-0.0332440035	-0.0193991667	0.0520576239	0.073775289	-0.0126248983	0.0149938795	-0.0687794006	0.0365588314	-0.1135372653	-0.1114261087	-0.0826861653	-0.0274797769	-0.0338667644	-0.0465749446	-0.0613801906	0.0800016196	0.0169629228	-0.033196723	-0.0037022359	-0.0807978404	0.0414304944	0.1049628352	0.046232197	-0.0187569352	-0.0890299347	0.157940592	-0.0095443151	-0.0392177079	-0.0365878583	-0.1321403564	0.0062582882	-0.0458457871	0.0399984027	0.0384658399	-0.0145437065	-0.1181235279	0.0271713046	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.00273734	0.00617428	7.4930302756e-06	3.812173351840001e-05	0.223057	-0.041982	0.001762488324	0.049754425249	0.410221	-0.0087149999999999	7.595122499999953e-05	0.168281268841	0.00379052	9.407999999999986e-05	8.851046399999973e-09	1.43680418704e-05	-0.00044039	0.000161386	2.6045440996000023e-08	1.939433521e-07	0.000590188	-1.2078000000000002e-05	1.4587808400000002e-10	3.48321875344e-07
6243.560971092725	-27.56448683059898	759.8009342342647	38982053.59975233	10965.883930375026	-17.823532566657377	120250610.37445724	317.6783131546961	5826.19687867723	-0.0496755551203023	0.0024676607765101	33944570.0691083	5861.819611821135	9354.435440608127	1.067209	37.232136	0.0886348399999999	0.039252	0.0664358812	0.0408054436	-0.0733533595	0.0343446579	0.002203052	-0.0341789783	0.0448398728	-0.0398746448	-0.0776109909	-0.0474916937	0.079233193	0.0546756957	-0.0308301533	-0.0526216408	-0.113432101	0.031495219	-0.0239035494	0.0049257105	-0.0094181236	0.010359821	-0.2003284819	0.0018479309	0.0273859086	0.1118834784	-0.0778378565	-0.0360856456	-0.0066145941	-0.0011968564	0.1198174011	-0.0963699647	0.0541939554	0.0990989123	0.0554662628	-0.1570096156	0.0225039301	-0.2197829196	0.0305478891	0.0019924102	-0.1014092039	-0.0031251356	-0.0665008066	0.0208704817	0.0871060447	-0.2812061654	-0.0063700388	0.0506415155	-0.0617940628	-0.1264967143	-0.0867104984	-0.1004566823	0.0956180201	0.0258444458	0.045586181	0.1591812986	0.0037346808	0.0189759189	0.0798995239	0.0903113576	-0.1355118189	-0.0246302332	-0.1807275215	-0.0852313661	-0.01891202	0.0125913043	-0.0067910164	0.0434302173	-0.1993889392	0.0117534295	0.0258343765	0.1167536085	-0.0929292335	0.0337765998	-0.0025480089	-0.0193562621	0.0715758978	-0.089788722	0.0374889724	0.0675994245	0.0722264669	-0.088582444	-0.151213713	-0.1860817533	0.1055119169	0.0257804194	-0.0681283173	-0.0188106521	-0.1150955559	0.0746150249	0.28410832	0.0683702011	0.0297998909	0.104713778	-0.0323605911	-0.0504211513	0.1292972627	0.1246680635	0.1197180087	-0.0756243754	0.0709770332	0.0483307844	0.0373113457	-0.0407952285	0.0534393753	-0.0636617283	-0.155571476	-0.0946796321	0.1520341309	-0.0036320305	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.015343	0.01808034	0.000235407649	0.0003268986945156	0.200327	-0.02273	0.0005166529	0.040130906929	0.405994	-0.0042269999999999	1.7867528999999838e-05	0.164831128036	0.00424373	0.00045321	2.053993041000003e-07	1.8009244312900002e-05	-0.000137575	0.000302815	9.1696924225e-08	1.8926880625e-08	0.000474263	-0.0001159249999999	1.3438605624999993e-08	2.24925393169e-07
