global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
5279.544886307774	28.583421265484503	817.0119712401518	27873594.20653856	12207.116905236882	44.53737952900701	149013703.13812009	1983.5781753108129	4642.608541859074	6.6036711210799695	21553814.072942834	43.60847227538558	4859.92417206974	6172.08459617705	2.916001	112.82814	0.2942754250000001	0.17369	-0.0234752759	0.0466489694	0.0030429438	-0.0545641834	-0.1408671808	0.0525838766	-0.339879478	0.0304064761	-0.0010357393	0.1080188672	-0.0350808772	0.1490848102	-0.1615335686	0.0051184602	-0.1686447389	0.3436588156	-0.1351852896	-0.0821270684	0.0663384799	-0.1303659305	-0.021761184	0.1666153253	0.049883419	0.0654761424	-0.076702865	0.0699092542	-0.15131703	0.0348017363	0.1129196374	-0.0709999893	0.0768807334	-0.0997368125	0.0355923412	0.133374656	0.1237748095	0.051931822	-0.0993833702	-0.0767304881	-0.031770347	0.095242111	0.0269725617	-0.0166220104	0.0897958481	0.124422305	-0.1809940648	0.1158924401	-0.0769235623	0.1233918442	-0.3722472438	0.2087739314	0.0096607686	-0.0350703388	0.1446004561	-0.0181075982	-0.1332421319	-0.027084716	0.0472196281	0.0422024676	0.1080714398	0.0863181189	0.1042169703	-0.0009618135	-0.0580927781	-0.056458326	0.11727851	0.0658364837	0.1073853208	0.1046561823	-0.1261392293	0.0747632664	0.0690701511	0.0319687629	-0.0401465675	0.0591801496	-0.097844009	-0.1385744309	-0.0146004572	0.1267270749	-0.0398475	-0.03716892	0.00158782325625	0.0013815286139664	-0.0444114	0.0265928	0.00197237244996	0.00070717701184	0.0814488	0.15054	0.0226622916	0.00663390702144	-0.000834605	-0.0007890591	6.226142632928099e-07	6.96565506025e-07	0.00149326	0.0006968320000001	2.2298254276e-06	4.855748362241393e-07	-0.000276797	-0.000113583	1.2901097889e-08	7.6616579209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5256.860978533567	-22.683907774207	514.5596719087288	27634587.347628888	12245.8726429006	38.75573766371781	149961396.78614134	1502.007201858915	4658.376955628251	15.76841376917764	21700475.86072833	248.64287279599105	4876.8203624736525	5956.915723990968	1.674198	64.779366	0.484907625	0.346239	-0.1679101942	0.0326782199	0.1747566474	0.0576413209	-0.092961448	-0.1586815769	0.0106961516	0.2295940036	0.0075095109	-0.171028344	0.0409367105	0.0220324849	0.1180044164	0.0040624907	0.160841977	-0.0663377087	-0.1328172899	0.0396842182	-0.0682780528	-0.0867685747	-0.0570741335	-0.052581322	-0.0903433528	0.0845515635	0.0513053383	-0.1116469133	-0.1286490232	0.1347035514	0.0956248428	0.0013248638	0.0543696095	0.038929453	-0.0379951685	-0.1301322883	0.0438256787	0.011818632	-0.0726133159	-0.1010843968	0.0061203313	0.0771010035	0.2258550253	0.0587850394	-0.1614456859	-0.00748624	0.0393622432	-0.0669196602	0.1270860776	0.0629027056	0.1008543397	0.0298448706	-0.1298841102	0.0849709502	0.1158619435	0.0373504476	0.0751861818	-0.001261465	0.1074168012	-0.0190449745	0.0423603295	-0.1446803515	0.1765858083	-0.0153672938	-0.1019515065	-0.0465367418	0.0357257687	-0.0100468113	-0.0491215441	-0.1034016523	-0.0067014499	0.0676673178	0.1220920506	0.0477211445	0.0055926157	0.0546922061	-0.1048512105	-0.1333203122	0.0048740753	0.1369753898	-0.0793812	-0.0395337	0.00630137491344	0.00156291343569	-0.0754597	-0.0310483	0.00569416632409	0.00096399693289	0.410107	0.3286582	0.10801621242724	0.168187751449	-0.00170243	-0.000867825	7.53120230625e-07	2.8982679049e-06	0.0020785	0.00058524	4.32016225e-06	3.4250585760000015e-07	-1.65135e-05	0.0002602835	6.774750037225e-08	2.7269568225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
5219.353851419764	-37.5071271138022	1406.784584330916	27241654.626330327	12176.237186338049	-69.63545656255155	148260752.01796153	4849.096810675004	4630.089430419039	-28.287525209212617	21437728.133678097	800.1840824618394	4844.590273322947	5926.719640339651	0.958971	37.10524	0.085792225	0.0419144	-0.1441010357	0.0335467324	0.1375585329	-0.0118064646	0.0065265861	-0.112456228	0.0651251088	0.0771928119	0.1291845612	-0.1426851041	0.0545605396	-0.0514942793	0.1453007039	-0.0238620939	-0.0504438535	-0.0304860889	-0.0398022829	0.0720715125	0.0207318406	-0.0467477563	0.0108875548	-0.0081253709	-0.0909404631	0.0125251062	-0.0792931717	0.009219355	0.1439741058	-0.0293594976	0.0990604118	0.0980166191	0.0503828354	0.0239213389	-0.0856352909	0.0698243849	-0.0596823932	0.0128255802	-0.0770545781	0.0389457003	0.0077546509	-0.0569683004	0.0919396667	-0.0931940181	-0.1299525244	-0.0109711821	0.0849130148	0.0128511743	0.1101329361	-0.1166578305	0.0413529397	-0.009788913	-0.0646354573	-0.0100547952	0.0218798233	-0.0194356136	0.0511791893	0.0568758139	0.051151688	0.0864476826	-0.052784676	0.0204757759	-0.1323316439	-0.0617914901	-0.1218978438	-0.0174983433	-0.0819299818	0.0881393072	0.0523454434	0.0290838766	0.0456143964	0.110765434	-0.1133325582	-0.0686719927	0.0831036384	0.0501431783	-0.1113901212	-0.1267270749	0.0242616299	0.1434076399	-0.0728112	0.0065699999999999	0.00530147084544	4.31648999999999e-05	-0.0665469	0.0089127999999999	0.00442848989961	7.943800383999997e-05	0.370457	-0.03965	0.0015721225	0.137238388849	-0.00201914	-0.00031671	1.003052241e-07	4.0769263396e-06	0.00226795	0.0001894499999999	5.143597202499999e-06	3.5891302499999946e-08	-0.000123542	-0.0001070285	1.145509981225e-08	1.5262625764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5221.082902908842	1.729051489077392	2.9896190518807466	27259706.67904702	12205.837537567628	29.60035122957925	148982469.99349496	876.1807929144536	4650.955204612815	20.865774193775906	21631384.31531503	435.38053270564455	4868.225205908633	5904.275152387181	1.020502	39.486057	0.2568729250000001	0.191215	-0.1821451647	-0.0174386097	0.1926823795	0.1177605102	0.0068825556	-0.2444108694	0.2276604507	0.1633256339	0.0411762903	-0.1121558089	0.1160811417	0.132568481	-0.083049903	-0.1602581666	0.076189132	0.1099513788	0.1452832677	-0.0402369439	-0.0439760897	0.1608062072	0.1514500583	0.05871163	0.0002271465	-0.1121865573	-0.0177561255	-0.0953501309	0.2147874629	-0.1358960405	0.0239360924	0.0170888956	-0.0935502773	-0.0614104532	0.0410237982	-0.0728345048	-0.1137247559	0.1481269826	0.1050960532	-0.0082920993	-0.0100066548	0.0308734211	0.1754523342	0.0103634286	-0.1599410302	0.0459465674	-0.0370630724	-0.2375965975	-0.0449485024	0.0198725534	-0.1464052639	-0.121379302	0.1149582891	0.0024784043	-0.2054375194	-0.1244599963	-0.0601887692	0.0528585486	-0.0531686748	0.0048972519	-0.0474468689	-0.0756561168	-0.2437232057	0.0483503977	-0.0332533378	0.051781558	-0.1043333027	0.0170372807	-0.136543587	0.0718825229	-0.10010947	-0.0721093781	0.0083787732	-0.0004039996	0.0671454532	0.0455381471	-0.1174315365	-0.118860944	0.0432162351	0.145844626	-0.0799461	-0.0071349	0.00639137890521	5.090679801e-05	-0.100015	-0.0334681	0.010003000225	0.00112011371761	0.551525	0.181068	0.032785620624	0.304179825625	-0.0024267	-0.0004075599999999	1.661051536e-07	5.888872889999999e-06	0.0020785	-0.0001894499999999	4.32016225e-06	3.5891302499999946e-08	-1.65135e-05	0.0001070285	1.145509981225e-08	2.7269568225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5212.037921038303	-9.044981870539232	81.81169703838339	27165339.29034127	12154.686476371888	-51.15106119574011	147736403.33889765	2616.4310614503497	4636.524654080123	-14.430550532691996	21497360.8678928	208.24078867657724	4852.955726636959	5947.796870284676	1.359592	52.606369	0.273393	0.244349	-0.1163029895	0.0693638693	0.122302802	-0.0749943233	0.0444397574	-0.0234266071	0.0466946371	0.092253554	0.0702020029	0.0435099086	0.1123486363	-0.0721746662	-0.1737391655	-0.1257457612	-0.1138736454	-0.1324411895	-0.0456746382	-0.0640474078	0.0240703196	0.0731583379	-0.1072594335	-0.0884355556	-0.1013293872	0.0379670845	0.3035171834	0.0811263044	0.0504603411	-0.1391169198	-0.008295706	-0.0127413825	0.0555662338	-0.0601835434	-0.0376854923	-0.003194612	0.1008715117	-0.0164283837	-0.0022723223	-0.0135702347	0.1398668678	-0.1592756555	0.1062588216	-0.0408311237	0.0075483808	0.0501632213	0.1094984529	-0.099124248	-0.2402369392	-0.1120831019	0.0229571702	0.1344973169	0.0264455532	-0.0041472634	-0.0490931162	0.1324231246	0.1206498526	-0.0051445375	0.1029589764	-0.2509107559	-0.0712635307	0.1009538834	-0.1003912234	0.0893456986	-0.0013053543	-0.0310130826	0.0979005804	0.0520563582	0.0118022109	-0.0676482433	-0.0362068046	-0.0059971979	0.0012689514	-0.1125350752	-0.100438672	0.0408822555	-0.122948474	-0.1098009299	0.0613996455	0.1442184549	-0.0871156	-0.0071694999999999	0.00758912776336	5.140173024999993e-05	-0.107747	-0.0077319999999999	0.011609416009	5.978382399999983e-05	0.306641	-0.244884	0.059968173456	0.094028702881	-0.00254812	-0.00012142	1.4742816400000031e-08	6.4929155344e-06	0.00222923	0.0001507299999999	4.9694663929e-06	2.2719532899999993e-08	-1.65135e-05	0.0	0.0	2.7269568225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5200.724184494038	-11.31373654426443	128.00063459302444	27047532.043181177	12127.543152802004	-27.14332356988416	147077302.92307475	736.760014419429	4629.170007869044	-7.354646211078943	21429214.96175428	54.090820890137856	4846.804505647452	5873.664561114643	0.94213	36.453621	0.0709654999999999	0.0369627	-0.1567942463	0.0738708126	0.1505444862	-0.1236030245	0.0413104857	-0.0928028911	0.077666471	0.0779099518	0.1284947463	0.0209037627	0.0237876168	0.018450432	0.0027760552	0.0205155469	0.2052049852	-0.0932666567	-0.0136847253	0.0948966641	0.0142122714	-0.0805987324	0.1665606048	0.1327113621	-0.0235293614	0.0076966039	0.0062228734	0.0313354998	-0.1036173935	0.1296144882	-0.148534923	-0.0583903529	-0.1419680773	-0.0605843615	0.026432869	0.1777107506	0.051706881	0.0817249018	0.0902344267	0.0993285981	0.1383451127	0.0041453727	0.0955466811	-0.0986540141	0.0070035064	0.0222301874	0.0297059648	-0.1061631479	0.0209169987	0.0990772123	0.1329387668	-0.0991345748	-0.1167014427	-0.0416935735	0.0724149224	-0.1799933817	-0.1004727193	0.0248531868	0.0484890431	-0.0318643093	0.0132720476	0.0212433664	0.147748604	-0.01577458	0.1746106724	0.0870054176	-0.0799798139	0.0098781414	0.0821005653	0.1439013229	-0.132524511	-0.0557554998	-0.0757488482	-0.0439280776	-0.1117067752	0.0361807037	-0.1279162938	-0.0996380346	0.0784873779	0.1385744309	-0.0771720999999999	0.0099435000000001	0.0059555330184099	9.887319225000208e-05	-0.133619	-0.0258719999999999	0.0178540371609999	0.0006693603839999	0.293538	-0.0131029999999999	0.0001716886089999	0.086164557444	-0.00262494	-7.682000000000001e-05	5.901312400000002e-09	6.890310003600001e-06	0.00186511	-0.00036412	3.4786353121e-06	1.3258337440000008e-07	-1.65135e-05	0.0	0.0	2.7269568225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5197.892838002669	-2.831346491369004	8.01652295418757	27018089.95535944	12114.828028290283	-12.715124511720203	146769058.15504783	161.674391348548	4630.559390814658	1.3893829456146705	21442080.27186182	1.9303849695648985	4846.162765905654	5871.719544165357	0.923094	35.717041	0.1175383249999999	0.057688	-0.1479074738	0.1025724833	0.1262099043	-0.1302456174	0.0530155702	-0.0724374173	0.0185327507	0.0832280789	0.1761784362	0.0063755601	-0.0264406833	-0.0390154648	-0.057084485	0.063870616	0.0249997706	0.0210005886	-0.0856039283	0.071950029	-0.0931870712	-0.0087484383	0.1148362286	-0.1252025018	0.0396410595	-0.1481917867	-0.0382425337	-0.1214679692	0.2356902899	-0.1448451837	0.2330901886	-0.1122741573	0.0201014059	0.0873281317	0.0161612554	0.0107844606	-0.1001213629	-0.1062294137	-0.026072977	0.1221429359	0.0426804442	-0.0376874213	0.1119217436	-0.1471601456	0.0014624449	-0.0248344477	0.0355001421	0.0338779676	-0.0396297208	0.0683008262	0.0076576445	-0.0023014699	-0.1154418772	0.0702210528	-0.0381235362	-0.1072821467	0.0804696463	0.0130860193	-0.1672164752	0.0334225403	-0.0063421142	-0.1284422852	-0.2346725558	0.1693632647	-0.2501325751	-0.0557283121	-0.0413519475	-0.0318026087	0.01268257	0.0363602989	0.1709210809	-0.0271358046	-0.09885496	0.00563613	-0.1027422649	0.0314387426	-0.1323128084	-0.088474338	0.0941745011	0.1290697937	-0.0581724	0.0189996999999998	0.00338402812176	0.0003609886000899	-0.171432	-0.037813	0.029388930624	0.001429822969	0.281749	-0.0117889999999999	0.0001389805209999	0.079382499001	-0.00298511	-0.0003601699999999	1.2972242889999997e-07	8.9108817121e-06	0.00133832	-0.0005267899999999	1.7911004224000002e-06	2.7750770409999985e-07	-0.000108286	-9.17725e-05	8.42219175625e-09	1.1725857796e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5204.554783143158	6.6619451404885695	44.381513054879264	27087390.49073832	12129.826340733493	14.998312443209215	147132687.05635208	224.9493761441244	4633.9446461934085	3.3852553787501165	21473442.983984552	11.459953979356596	4847.428542974478	5826.266412748644	0.906671	35.081596	0.0340847999999999	0.0191667	-0.1969925436	0.0844734304	0.1785007207	-0.0821165845	0.0009651454	-0.1177397531	-0.004828494	0.1116153425	0.1683129363	-0.0122482544	0.1549749238	0.0437698067	0.018914865	0.0347390928	-0.1247100113	0.015019659	-0.0223743477	-0.1003656071	-0.0128760252	0.1071739037	-0.0582214827	-0.102972392	-0.1721273835	0.1627071209	-0.0043565314	0.0116772661	-0.0309542389	0.0366675392	-0.080247349	0.0725240053	-0.1439786824	-0.0130949302	0.1829127436	0.0492960576	-0.0244993454	0.0819537412	0.0544732697	0.1553356452	-0.0219141121	-0.1605340095	0.1354897986	-0.136187519	-0.0554848453	0.1474081823	0.0336637543	0.0047735964	0.0047450312	-0.0368074061	-0.0098436123	0.0883496479	0.0983526171	0.0432064612	-0.0910341208	0.0752009984	0.1830960032	0.0053741239	0.2038687829	0.0440817516	-0.0237411555	0.0151357259	0.008028126	-0.0510595514	0.1125069267	0.1798628392	0.0023659545	-0.0825524733	-0.0705754611	0.1150138407	-0.0695811356	-0.0348447462	-0.2498937311	-0.0688623819	0.1348714522	0.0266616684	-0.1361183819	-0.0764219725	0.1081810781	0.1159693376	-0.0555495	0.0026228999999999	0.00308574695025	6.879604409999986e-06	-0.171968	-0.000536	0.029572993024	2.872960000000093e-07	0.288565	0.0068159999999999	4.6457855999999845e-05	0.083269759225	-0.00313249	-0.0001473799999999	2.1720864399999973e-08	9.8124936001e-06	0.00164796	0.0003096399999999	2.7157721616e-06	9.587692959999994e-08	-0.000133464	-2.5177999999999995e-05	6.339316839999996e-10	1.7812639295999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5235.4912025794565	30.93641943629882	957.0620475386074	27410368.132286884	12194.438835592831	64.61249485933877	148704338.51501465	4174.774491948078	4635.575564026689	1.630917833280364	21488560.809801355	2.659892978911917	4849.152306233963	5969.724453561379	0.93463	36.163425	0.11437165	0.0474365	-0.1810180842	0.0783215045	0.167631583	-0.1048808743	-0.0949261291	-0.0514023291	-0.0175193196	0.1456967539	0.1121876633	0.0534342817	0.2834944144	0.0806410521	0.0574425763	0.154562888	0.0363081909	-0.0965387296	0.01843304	-0.0188167422	-0.0813123098	0.0149174049	0.056466783	0.0247483349	0.0845428995	0.0032420795	0.0216370583	0.0439276372	-0.1309137685	0.1380223366	-0.1305129368	0.0793710207	-0.0410961087	-0.0187968851	-0.1093319804	-0.0588802683	-0.0359058439	-0.0505280813	0.0692269098	0.1426530572	-0.0505305522	0.1549492361	0.1619911525	-0.0904893292	-0.0199541563	0.2888836108	0.0647135057	-0.0168603285	0.0503771047	0.0523102386	0.1544700741	-0.0203894075	0.0461883129	0.0833261647	-0.0536503695	-3.5996e-06	-0.0274416783	-0.0538238225	-0.0316857577	-0.0614590644	0.0340597518	0.0216058946	0.1538654992	-0.1712031879	0.1116860729	0.0200620378	-0.1204413409	0.0743597537	-0.0184849967	-0.0676714039	0.0399369932	-0.0855427952	-0.0402502761	0.1390704669	-0.1236777141	0.0218548166	-0.1393160176	-0.0636019964	0.1202571612	0.0996380346	-0.0363339	0.0192156	0.00132015228921	0.0003692392833599	-0.134088	0.03788	0.017979591744	0.0014348943999999	0.273632	-0.014933	0.000222994489	0.0748744714239999	-0.00359388	-0.0004613899999999	2.128807320999999e-07	1.29159734544e-05	0.00157344	-7.452000000000001e-05	2.4757134336e-06	5.5532304000000025e-09	-0.000444415	-0.0003109509999999	9.669052440099999e-08	1.9750469222500002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5255.359178307381	19.867975727924204	394.7364595253853	27618800.093019627	12240.76481998872	46.32598439588946	149836323.3782735	2146.0968302481942	4637.598018043435	2.022454016746451	21507315.3769604	4.090320249853854	4854.727492811813	5983.01369748628	1.232464	47.687439	0.324776075	0.192355	-0.2056073329	-0.031202873	0.1646529457	0.0046193746	-0.0971075392	-0.0009135642	-0.0719578213	0.0907289789	0.0658134514	-0.0952343623	-0.1725650107	0.0695816412	0.1452037759	0.0356594902	-0.0347754929	0.1401451268	0.0459996565	0.0697058794	0.1783798657	-0.2302573067	-0.0501831656	-0.069354205	0.0812643661	0.0734256471	0.0881249804	0.0657339636	0.1224417047	-0.0262676936	-0.0855390663	0.0552693038	0.0891549353	-0.034188744	-0.1627108553	-0.2009526711	0.1203829892	0.0098180892	0.0946038455	-0.1274683025	-0.197796128	-0.1062340303	0.1154785136	-0.0533805681	-0.0673274765	-0.105267397	-0.1428587576	0.093252169	0.1602672324	-0.018414711	-0.0751221693	-0.0453618327	0.0077144409	-0.1238633555	0.2615350826	0.0384242758	0.0641349016	-0.1512968783	-0.009545429	-0.0471351321	-0.12640264	0.0873059242	-0.0987090397	-0.021692088	0.0161530398	-0.0850810735	-0.0430379533	0.0804030396	-0.0601826808	-0.2698551166	-0.0906715142	-0.0449023435	0.0987325401	0.0594194683	0.1904232015	0.0170235557	-0.1418914342	-0.0501431783	0.1301872524	0.0805308666	-0.0667908	-0.0304568999999999	0.0044610109646399	0.0009276227576099	-0.103577	0.030511	0.010728194929	0.000930921121	0.210249	-0.063383	0.0040174046889999	0.0442046420009999	-0.000703148	0.002890732	8.356331495824e-06	4.94417109904e-07	0.00226331	0.00068987	5.122572156100001e-06	4.759206169000003e-07	-1.65135e-05	0.0004279014999999	1.8309969370225002e-07	2.7269568225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5268.437473025088	13.07829471770765	171.0417927232198	27756433.40717498	12257.200415985595	16.435595996874326	150238962.03763744	270.1288157724714	4627.634578175654	-9.963439867781744	21415001.78912696	99.27013399890272	4848.077822723836	7779.662559554668	2.954942	114.334869	0.3594978249999999	0.274016	0.151137401	-0.0048194778	-0.0657471271	0.0719756994	-0.1028342733	0.2521282549	0.1628090796	-0.0355569814	-0.1365764558	0.1051303017	-0.1476869415	0.0683482126	0.0126179485	0.0250224265	0.0733825194	0.0660459557	0.0934185188	-0.0264902207	0.0704805346	-0.0905141479	-0.1465236461	-0.1385999246	-0.0275435446	0.0741697711	0.2176556698	-0.0171862794	-0.0988780537	-0.1239021098	-0.1101910375	0.1900249066	0.1222523841	0.1109826043	0.0822350481	-0.0052299729	-0.1391271079	-0.0508946843	0.0576979026	-0.0978384458	0.0739056692	0.0732597422	-0.0551720292	0.1250283171	0.1474877944	-0.1251596679	-0.1140635713	-0.0490531437	0.0423744277	0.0719658989	-0.0142395839	-0.0606506465	0.0918271562	-0.0378143686	0.1290619807	0.1515044188	0.1490252748	-0.1014460459	0.0487135052	-0.1906756631	0.031996501	-0.0043536451	-0.1020154336	-0.1835256979	0.0810071005	-0.0873802903	0.0658229269	-0.1243463495	-0.09967265	0.0249728518	0.1227487472	-0.0010054516	0.0635789952	-0.1229782109	0.1017688878	0.0121732817	-0.1438331292	-0.0361807037	0.137794149	0.0591801496	-0.0511471	0.0156436999999999	0.00261602583841	0.0002447253496899	-0.0604088	0.0431682	0.0036492231174399	0.00186349349124	-0.0579043	-0.2681533	0.0719061923008899	0.00335290795849	-0.000616256	8.689199999999998e-05	7.550219663999997e-09	3.79771457536e-07	0.00239788	0.0001345699999999	5.749828494399999e-06	1.810908489999991e-08	-0.000445704	-0.0004291905	1.8420448529025e-07	1.98652055616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
5235.237896196322	-33.19957682876611	1102.2119016091438	27407715.829770096	12093.886781612948	-163.31363437264736	146262097.4864724	26671.343172002744	4602.729073408285	-24.905504767368257	21185114.92319789	620.284167717403	4820.31547779967	7955.256516171337	1.469875	56.873512	0.35422055	0.247096	0.2203805845	0.0352220749	-0.2029963207	-0.0244543643	-0.0247164757	0.0498109248	0.0268782536	-0.1675670431	-0.043336537	0.0412634133	-0.0111224251	-0.1911912809	0.0422741482	-0.0430990668	0.0807809396	-0.1328095433	0.1950954227	-0.0910574467	-0.0952028869	0.0425097846	-0.0557641707	0.0252361366	0.0978676822	0.0224203539	-0.1355170381	-0.119943565	-0.0208678361	0.1447223465	-0.1235411067	0.0723755352	0.0087607857	-0.1282106343	-0.2460789549	-0.0115273411	-0.0081006217	-0.0574066538	-0.2249658695	0.0819810696	0.0133213152	-0.0542761167	-0.1835528176	0.0297545446	0.0651452376	-0.0999564545	0.1697438788	-0.0326508247	-0.0115165685	-0.0670284277	0.1236653762	-0.1119104183	0.1604971509	0.0875543586	-0.0174019066	0.0257481243	-0.0996469853	-0.0117711878	-0.0602057361	0.1440457915	-0.0461484643	-0.1321551459	0.1430378081	-0.0673575324	0.1005935715	0.0398804092	0.0028623703	0.2593152915	0.0154970137	-0.1483149984	0.0786339249	0.1611289493	-0.0806289389	0.0108887734	-0.0835065963	0.0073094117	-0.1451324305	-0.0218548166	0.1429421058	0.0361807037	-0.0546089	-0.0034618	0.00298213195921	1.1984059240000006e-05	-0.0282258	0.032183	0.0007966957856399	0.001035745489	-0.307619	-0.2497146999999999	0.0623574313960899	0.0946294491609999	-0.00142427	-0.000808014	6.52886624196e-07	2.0285450329e-06	0.00276839	0.00037051	7.6639831921e-06	1.3727766010000008e-07	-0.000247007	0.000198697	3.9480497809000006e-08	6.1012458049e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
