global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4425.88084090261	-15.758775320688072	248.3389996079275	19588421.21786879	11013.316664890068	32.369438626179544	1047.7805569740042	121293143.96114528	4301.419764794708	4.916212102771169	24.16914143943372	18502211.99296656	4559.179668217315	5929.640003508362	0.937864	39.810246	0.0817410999999999	0.0473036	0.0292581071	-0.0497302608	0.0370943708	0.0272595937	0.0068677534	0.0023704447	0.04740448	-0.0661409565	0.1351589307	-0.0529814374	-0.1226957871	-0.1410746568	-0.0511983188	-0.0095433675	-0.0376879535	0.0281719849	0.0330987106	0.0350755241	0.0405278757	0.0162960202	-0.0705239635	-0.0578889618	0.0653714623	-0.1116517499	0.1261282492	-0.0326843156	0.0145959413	-0.0931776129	-0.1230001058	0.0373425593	-0.0401583472	-0.0066583257	-0.0396075347	0.1201679881	-0.0394606316	-0.1204304701	0.1368736835	0.0079781208	0.0382264287	-0.0692685529	-0.0319463989	-0.0113448371	0.0982056276	0.0705572318	-0.0482014309	-0.1353392936	0.0382880563	0.1947255718	0.0663288827	-0.0650744658	0.1197207576	0.0528130715	-0.0057725485	0.0787140393	-0.1519635004	-0.0556345455	-0.170562248	-0.082464732	0.1523837891	0.0099189509	-0.0341644843	-0.0509528439	0.0854972436	0.0983854242	0.1836258563	0.1243656172	-0.0258614475	0.1153736635	0.0676724784	-0.0325431063	-0.1373685041	-0.0036616666	0.0377660254	-0.0331791127	-0.0796120215	-0.0272782392	0.0077364449	-0.0140960816	-0.0758710348	0.1548884199	-0.0513653798	0.0603708365	-0.0018387124	-0.047332263	0.0247268385	0.04026003	0.0070538387	-0.0174556227	-0.0004475696	0.0091840085	-0.2099946632	0.0455410943	-0.0491984305	-0.0010872804	-0.155410383	0.1398123335	-0.1048239076	-0.0589768284	-0.0118103575	-0.0093964617	-0.1243455119	-0.0421790545	-0.0671657774	-0.1583624724	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.016189	-0.0026545999999999	7.046901159999991e-06	0.0002620837209999	0.159457	0.0064829999999999	4.2029288999999855e-05	0.0254265348489999	0.364757	-0.0404979999999999	0.133047669049	0.0016400880039999	-0.00121897	4.586e-05	2.1031395999999997e-09	1.4858878609e-06	-0.00214155	-0.0003867899999999	1.4960650409999994e-07	4.586236402499999e-06	-0.00223561	-0.0002094599999999	4.997952072099999e-06	4.3873491599999943e-08	0.0	0.0	0.0	0.0
4411.792503777573	-14.08833712503656	198.4812429486834	19463913.096387982	11007.70072075643	-5.61594413363855	31.53882851214924	121169475.1577416	4299.777033429145	-1.6427313655622129	2.698566339401893	18488082.537204742	4555.417178092439	5878.761100465307	0.935476	39.708858	0.1461281	0.0660163	0.0472065	-0.1020697299	0.0541099582	0.0495525482	-0.0673836445	0.0529288259	0.0932706547	-0.0513208285	0.0385026432	-0.1090201239	-0.1228713355	-0.0464100269	-0.0289156953	0.0106357449	-0.1493722249	-0.0475505329	0.0268007179	0.1740109794	0.1872424883	0.0412437378	-0.0061998398	-0.0572766317	0.0327349995	0.1045905128	0.137271294	0.0400841865	0.0279371391	-0.020169167	0.0411205896	0.0887784653	0.1067133702	-0.0914392431	-0.0811288696	0.0295830414	0.0202651111	-0.1044114497	0.0769244687	-0.0091119263	-0.1762125752	-0.0272624373	-0.0183894174	-0.126766935	0.0040341784	-0.0836305622	0.2003192465	0.0062295754	0.0318011571	-0.1238918648	0.0695802008	0.160782288	-0.1242034568	0.0186302806	0.0710553142	0.0431876784	0.0881013581	0.0116407708	-0.0108492116	0.1311022527	0.1227570367	0.0359537064	0.0428151255	-0.1201523649	0.0361638493	0.1600029699	0.1408691207	0.1474177672	0.139555022	-0.0124757336	0.1458317858	0.0295495218	0.0803104836	0.0962603949	-0.0185654351	-0.0145571533	-0.0441370228	0.0155024409	0.1783430007	0.0385597598	-0.1665213525	0.061643414	0.0062690927	0.057113889	0.0828554414	-0.0209361245	-0.1260023305	-0.0789895229	-0.0248169164	-0.0145563029	0.1282404587	0.0790199341	0.13530346	0.1349787011	-0.1074893453	-0.0968719532	0.1158278739	-0.0955606569	0.0273280323	-0.0569513955	0.0099495469	0.0536368373	0.0295556097	0.181288075	-0.0243241365	0.1612671972	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	0.0153701	0.0315591	0.00099597679281	0.0002362399740099	0.134229	-0.025228	0.000636451984	0.0180174244409999	0.404674	0.0399169999999999	0.163761046276	0.0015933668889999	-0.00157605	-0.00035708	1.2750612640000004e-07	2.4839336025000003e-06	-0.00275076	-0.00060921	3.711368241000003e-07	7.566680577600001e-06	-0.0022578	-2.2190000000000057e-05	5.09766084e-06	4.923961000000026e-10	0.0	0.0	0.0	0.0
4417.2242303924295	5.431726614856416	29.50365401853954	19511869.90156599	11005.793449944422	-1.9072708120074824	3.637681950335681	121127489.46283954	4285.898769158721	-13.878264270424552	192.60621915974272	18368928.25947624	4537.921081382426	5911.202429294786	0.919903	39.047829	0.0851793	0.0359637	0.0155987808	-0.0967142736	0.0829946223	0.0376257359	-0.0246500624	0.0427169972	0.0021698557	-0.0314105253	0.0126533873	-0.0440712267	-0.1164992666	0.0641928226	-0.1222433487	0.0654158507	0.1650870872	0.0390277562	0.1038291029	0.0602792495	0.0712949516	-0.0353836145	-0.0191535667	-0.0062508986	-0.0582614029	0.0970050671	-0.0309020417	0.1692805338	0.0293084707	0.0795583078	-0.0677743004	-0.0736779763	0.0994446545	0.0413761082	0.0591790419	-0.1161815067	-0.0171149133	0.0934282559	-0.043979387	-0.0191646374	0.1374136684	0.1207444931	-0.1493298626	0.01402499	-0.0374327041	0.0187312456	-0.0839671255	0.0721186208	0.0864207543	-0.0368766327	-0.0609934822	0.0263498928	0.0286904552	-0.0131197601	-0.038647616	-0.0177658609	-0.0025440117	-0.0890970561	0.0365187977	-0.1610606866	0.2149018626	0.0657178458	-0.0072070047	-0.0165095899	-0.0328618376	-0.2171545849	0.0006369962	0.0552550907	0.0958721579	-0.0259435782	-0.0269332701	-0.0068689944	0.1057279991	0.0713669939	-0.0566498967	-0.1282289722	0.0502950429	0.0159088793	-0.0069954116	0.1432826906	0.0301291447	-0.0459763054	0.0046853537	-0.0411969121	0.0052103217	0.0162429826	0.1121462532	0.0840643232	-0.0285246918	-0.1234447936	-0.0458666702	-0.0247629553	0.0410113109	-0.0525153127	-0.0457908299	-0.1100004392	-0.0288306327	0.1492789786	0.0955351283	-0.034424401	-0.0087516005	0.0579506987	0.077425145	-0.0980097337	-0.0752983054	0.0730853914	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.0031753	-0.0121947999999999	0.0001487131470399	1.008253009e-05	0.149903	0.015674	0.000245674276	0.022470909409	0.424358	0.019684	0.180079712164	0.000387459856	-0.00130005	0.000276	7.617599999999999e-08	1.6901300025000005e-06	-0.00239369	0.00035707	1.274989849000001e-07	5.7297518161e-06	-0.00237726	-0.00011946	5.6513651076e-06	1.4270691600000012e-08	0.0	0.0	0.0	0.0
4408.514137734859	-8.710092657570385	75.86571410346154	19434996.90260813	10976.486805926856	-29.306644017566214	858.8793835723495	120483262.60068634	4283.172865543365	-2.725903615355492	7.43055052020814	18345569.79612696	4534.253790044655	5893.471166317609	0.940212	39.909882	0.13551654	0.069141	0.0071684454	-0.1395574452	-0.0292585324	0.0324574964	-0.0142294962	0.0590082885	-0.0601087487	-0.0974743849	0.0400763565	0.0052441394	-0.0277475137	0.086984626	0.0928504618	0.0399740894	-2.04566e-05	0.0124136854	0.0717747496	0.1638088192	0.0422144971	0.1747305963	0.0231989446	0.0233169671	-0.0181664637	-0.0347047321	0.0638197851	-0.1322103889	0.1557810723	-0.0176540825	0.1067160806	-0.0778505768	-0.0686973605	0.0293878383	-0.0293284869	-0.1205044766	0.0499472902	0.121937738	0.1203543887	-0.1029347011	0.1297726313	0.0319788597	-0.0420146324	-0.0765102694	-0.0504247049	-0.1551832548	-0.0162664185	0.0325913328	-0.0546152544	-0.0366730405	0.050276183	-0.0901663657	0.0385609695	0.0198880596	-0.0722775704	-0.2249120213	-0.1248759297	-0.1005279819	0.1024778895	-0.063083703	-0.1685311066	0.0135126917	0.0402326689	-0.077821904	0.0302574888	-0.0598504953	0.1646719499	0.0560923453	0.0187517111	-0.1379104184	0.0360466127	0.0247027897	0.0264284934	-0.0714659173	0.0547467149	0.062031516	0.0186694407	0.2394156291	-0.0650897324	-0.0536812271	-0.0383532875	-0.0800704585	-0.1217659737	-0.0383966898	0.0197814328	0.153213272	0.1216761375	0.0848462233	-0.02197341	-0.0920039594	0.0041295787	0.1264644203	0.1024117412	-0.0333016526	0.1139055103	0.0311652586	0.0239675345	-0.0907727764	-0.071813606	-0.0593193048	0.0018925287	-0.0711798008	-0.0304388465	-0.294552197	0.0391931764	0.0348666911	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	-0.0080667399999999	-0.0112420399999999	0.0001263834633615	6.50722942275984e-05	0.184263	0.03436	0.0011806096	0.033952853169	0.470565	0.046207	0.221431419225	0.0021350868489999	-0.00192851	-0.00062846	3.949619716e-07	3.7191508201e-06	-0.00250665	-0.00011296	1.2759961600000012e-08	6.2832942225e-06	-0.00250999	-0.00013273	6.300049800100001e-06	1.7617252900000047e-08	0.0	0.0	0.0	0.0
4414.747067982137	6.232930247278091	38.84941946743413	19489991.67425688	10986.380978435278	9.894172508422344	97.89464962642047	120700567.0033245	4288.34812835455	5.175262811184439	26.78334516482866	18389929.66996197	4539.9823714322965	5867.229234406121	0.88909	37.739891	0.0844747299999999	0.0354346	-0.0069810095	-0.148547248	-0.0024978536	0.0065778469	0.0157038625	0.0524753493	-0.0528771718	-0.0828635753	0.1056955771	-0.0725401555	0.0183372705	0.0811685445	0.0365239572	-0.0277842018	0.0460579932	-0.0256142938	0.0194746763	0.0634955572	-0.1198831641	0.1087619728	0.1046199621	-0.0599586355	-0.1321912555	0.1045343922	0.0257434696	0.1085914775	0.1294062208	-0.0614508547	-0.1389077215	-0.0742279278	-0.0162000305	0.0387868715	0.0342066162	0.0021281932	0.0124888534	0.047382331	-0.060607904	0.144436038	-0.073076609	-0.14002271	-0.046616475	-0.0430640983	0.1201608304	-0.1095002031	-0.0508870956	0.0159317664	0.1001720299	-0.016130053	-0.0084171017	-0.0049396277	-0.004388731	0.0330734978	-0.1059040091	-0.0036655389	-0.1439163554	0.0333352269	0.0430881898	0.0013554506	0.1451814837	-0.0171910794	0.0347890351	-0.0536185404	0.0800952231	-0.0580132566	0.0477971557	0.003945651	-0.1142260365	-0.0990628911	-0.1224014299	-0.0133845439	0.137352175	0.0889615276	-0.0469121873	-0.1261741936	-0.0833663262	0.1027504997	-0.1174573262	0.1079738655	0.0884954579	0.0071540862	-0.0069693317	-0.0237613522	-0.0915910271	-0.119021178	0.0035271307	-0.1487773526	-0.0803145938	-0.0452616707	0.1525599671	0.136503024	-0.0130038417	-0.0251055071	-0.040687635	0.080550286	-0.0330247339	0.0717806875	0.0216700458	-0.0692025391	0.0264286057	-0.0608616083	0.0029527846	-0.0684622529	-0.0478050212	-0.0539255446	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.00663849	0.0147052299999999	0.0002162437893528	4.4069549480100005e-05	0.170617	-0.013646	0.000186213316	0.0291101606889999	0.479801	0.0092359999999999	0.2302089996009999	8.530369599999938e-05	-0.00219305	-0.00026454	6.99814116000001e-08	4.809468302500001e-06	-0.00278537	-0.00027872	7.768483840000005e-08	7.758286036900001e-06	-0.0021155	0.0003944899999999	4.475340250000001e-06	1.5562236009999997e-07	0.0	0.0	0.0	0.0
4420.403177739515	5.656109757377635	31.99157758750249	19539964.2537696	10946.902770543344	-39.47820789193429	1558.5288983587827	119834680.26772954	4292.713168737292	4.365040382742336	19.05357754297136	18427386.349050563	4546.30262565989	5904.752069032424	0.946161	40.162422	0.04270431	0.0206269	0.0031322874	-0.1176465372	-0.0931159813	0.0037161523	0.080693304	-0.0490288042	-0.136204539	-0.0712318342	-0.0032868706	0.0678457371	0.0517640187	0.0293169325	0.1099469268	0.0507683585	0.0383998595	-0.1124196927	-0.020286169	-0.1145633576	0.0963116677	0.0939200174	0.1024159115	-0.1070669386	0.0170807748	-0.0234719154	0.0941208587	-0.0399790696	-0.0474805866	-0.103748299	0.0559228308	0.0084146859	0.1233104514	-0.0443571327	0.0421742704	-0.1216309596	0.1150144043	-0.0810213553	-0.0866256141	0.0716720875	-0.095728268	0.1486384487	0.1027193449	-0.0168484338	-0.0344637623	0.0256162584	-0.1835101956	-0.0197222831	0.0208975374	0.0366928803	0.007461608	0.0744419322	0.0226163665	-0.0825199988	0.0253417155	-0.2089183844	0.0551500993	-0.0073017056	-0.0047674063	0.0509385572	-0.152938387	0.0111167209	-0.0334192882	0.1154816575	0.1391831901	0.0474500083	-0.0131698919	0.0259886731	0.0528401076	-0.1056407412	-0.0837072414	0.0332466127	-0.0090482232	0.1178980459	0.0149661294	0.1518271727	-0.0063298938	-0.0241229521	0.024188292	0.1094679555	0.0208988161	-0.1426214487	-0.0858743369	0.0308185194	0.045348682	0.004160912	-0.1327409584	0.0457609554	-0.1666415803	0.1217879515	-0.0702599218	0.0250995967	-0.0539998906	-0.1366833352	-0.0738610713	-0.0324499512	-0.0398684573	-0.061688174	-0.0404526174	0.1319270412	-0.0729632596	0.0415503456	0.0616836991	-0.1346244799	0.0757207791	0.1080173172	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.0195543	0.01291581	0.000166818147956	0.00038237064849	0.178658	0.008041	6.465768100000033e-05	0.031918680964	0.474279	-0.0055219999999999	0.224940569841	3.0492483999999684e-05	-0.00219304	1.0000000000374293e-08	1.0000000000748586e-16	4.809424441599999e-06	-0.00256386	0.00022151	4.906668010000012e-08	6.573378099599999e-06	-0.00221849	-0.0001029899999999	4.9216978801000005e-06	1.0606940099999971e-08	0.0	0.0	0.0	0.0
4411.586759631567	-8.816418107948266	77.72922825415809	19462097.737756547	10962.798608907282	15.89583836393831	252.67767729245296	120182953.33945943	4284.4839353173975	-8.229233419894626	67.72028267911061	18356802.59199285	4538.235935054199	5909.995395993699	0.943149	40.034569	0.07697867	0.0456922	0.0154841659	0.0014090021	-0.1647950426	0.0114396983	0.0667895474	-0.0477732046	-0.0731738625	0.0238314998	-0.0769542523	0.0648058328	-0.0225132133	-0.0534984782	0.1091213832	0.0141175768	0.1040688492	-0.0009268952	-0.0580245056	-0.0440880934	0.0210700289	0.0782169847	0.1891178995	0.0687314183	-0.05054689	0.084421184	0.0529293072	-0.1253736739	0.1983655205	-0.0611862029	0.0042703426	-0.0448743255	-0.0261139708	0.0519079107	0.0761598109	-0.0294600811	-0.0444911808	0.1822575183	-0.038167403	-0.0235921024	-0.1010637739	0.0821274393	-0.0314292471	0.0731460896	-0.1015221402	0.1758954828	0.0976485359	-0.007458613	-0.0188445853	0.0275589642	0.1533287951	0.1548978742	0.0258947737	-0.069112771	0.0351689526	0.1894514648	0.0128366693	0.0104972241	-0.1218158115	0.116102337	0.0089443738	0.0173775577	-0.098987837	0.0342746172	-0.0174371501	-0.0278456336	-0.0411703226	-0.0075155409	-0.0827091903	-0.1659523252	0.0026309922	-0.0434458026	0.0993448202	0.0430396216	0.139880033	0.0345083629	-0.0279900344	0.1671567232	-0.0485192379	0.0615337854	0.0977628767	-0.0735677406	-0.052738724	-0.1254941263	-0.0687547484	0.0604403958	-0.0824526035	-0.0539856059	0.0383265327	-0.0010349581	-0.1000505015	-0.1074544123	0.0079062324	0.1289378386	-0.098164173	-0.2158337359	-0.0713695181	-0.1279489104	0.012075923	0.0352334327	0.0398209518	-0.0677541877	0.0027212002	0.1383224444	-0.0439571287	-0.1786539016	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	0.00590563	-0.01364867	0.0001862861927689	3.4876465696900004e-05	0.174084	-0.004574	2.0921476000000207e-05	0.0303052390559999	0.462372	-0.011907	0.213787866384	0.000141776649	-0.00139453	0.0007985099999999	6.376182200999998e-07	1.9447139209e-06	-0.00267177	-0.00010791	1.1644568100000029e-08	7.1383549329e-06	-0.00218793	3.056000000000022e-05	4.7870376849e-06	9.339136000000135e-10	0.0	0.0	0.0	0.0
4417.310024419678	5.72326478811101	32.75575983483136	19512627.851838574	10956.8773701342	-5.921238773082223	35.06106860785227	120053161.70415892	4286.597319403887	2.113384086489532	4.466392297027193	18374916.57872059	4539.26399193244	5890.979602234693	0.921252	39.105095	0.06638678	0.0412334	0.0044205072	0.0684811665	-0.1037534305	-0.0009132616	0.0593135483	-0.0600643622	-0.0334783362	0.0376048575	-0.0773744587	-0.0233678357	-0.081700356	-0.0294048077	0.0947105068	-0.0576495519	0.0403009349	0.1082759948	-0.0132748585	0.0648113714	-0.1017215286	-0.0178940141	0.0604939532	0.0200154945	0.0158059938	-0.1048391387	0.0029998658	0.1261558501	0.0853042718	0.030188672	0.0360283006	-0.1977364207	-0.0412588657	-0.1641791658	0.1554178557	0.0817065288	-0.1543110719	-0.0133300381	0.0700750436	0.0248125442	-0.0674213951	-0.1173908102	0.0122809876	-0.0583114455	-0.0371993387	-0.049587638	-0.0185554613	-0.0639057766	0.0264626742	0.062468185	0.2778716292	0.0562400045	-0.0264079373	0.1139975337	0.0196534706	0.0110648918	-0.0096576151	0.0011441036	-0.0661292592	0.0004352952	-0.2256250711	-0.0134588176	-0.054998719	0.0317873179	-0.0964668403	-0.0191003287	0.0151291265	-0.0123206495	-0.1277541061	0.029785503	0.0044619436	0.0434532712	-0.0238835045	-0.0214025801	-0.1926807081	-0.0744875211	0.0567776011	0.1721973305	-0.0521120908	0.0113865294	0.0671523452	0.2199852032	0.0278600956	-0.1602738815	0.043771111	-0.0234774333	-0.034417255	-0.0277742407	0.0677314632	0.0301462491	-0.0354291064	0.1552679569	-0.0449257913	0.050389084	-0.0633138397	0.0539331518	-0.0200110587	-0.2365736162	-0.0952266658	-0.0388820981	-0.175587205	0.0045324924	-0.0793932012	0.0028647916	-0.0864612044	-0.1243201639	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	0.00369585	-0.00220978	4.8831276484000005e-06	1.36593072225e-05	0.174848	0.000764	5.836960000000225e-07	0.030571823104	0.500866	0.038494	0.250866749956	0.001481788036	-0.00112212	0.0002724099999999	7.420720809999991e-08	1.2591532944000002e-06	-0.00275913	-8.735999999999987e-05	7.631769599999976e-09	7.612798356899999e-06	-0.00204932	0.0001386099999999	4.1997124624e-06	1.9212732099999987e-08	0.0	0.0	0.0	0.0
4419.51412291977	2.2040985000921864	4.858050198108626	19532105.082687303	10994.636243967978	37.758873833778125	1425.7325531951744	120882026.13717428	4286.152308149934	-0.445011253953453	0.1980350161452246	18371101.608659003	4540.557840223379	5903.3705660143305	0.918221	38.97644	0.038602174	0.0203714	0.0169742839	0.0969107339	-0.030129194	0.0190008416	0.0221552078	-0.020406069	0.0098280106	0.0892841624	-0.1629143131	-0.0304360307	-0.0686333991	-0.0040666283	0.0735027057	0.0205287276	-0.0602374619	0.1351653322	-0.1101267674	-0.0522599771	-0.0790971007	-0.1201721144	-0.0375827811	0.0586423241	-0.0496888037	0.034239185	-0.1203141273	0.0828350645	0.0230992227	0.0200905638	0.0563074879	0.0911276986	-0.0300390286	0.0474847683	0.01085385	0.0432564586	0.036822122	-0.1345103426	-0.0618629247	0.1921533957	-0.0565326488	-0.0344942736	-0.0558879942	0.0040141249	-0.0579256716	-0.0119854766	-0.0041601598	-0.1460761231	0.1696112438	-0.0050786124	-0.1475261302	0.0113459592	0.215110082	0.0416407131	0.0334860781	0.0028556686	0.0493533136	-0.0281905429	0.0339371373	-0.0719618513	-0.0103689027	0.0348016415	-0.0075816449	0.0341058319	-0.1657923005	0.0594893282	-0.0510616037	-0.1265137898	-0.0638715173	0.0848293414	-0.0135046096	-0.0430073572	0.0264834634	-0.021052877	-0.0377988029	-0.0316711104	-0.0443233745	-0.0090972181	0.0592834341	-0.0685840474	0.1024378235	0.0106332679	0.0646529816	0.1458627494	-0.0131772032	-0.139115358	-0.0661851498	-0.0519863641	-0.0843032134	0.0125491058	-0.0375944043	0.0237971495	-0.0800862564	0.1045120509	-0.0656994651	-0.0357955138	0.1198349774	0.258207355	-0.0168634104	0.0886052483	-0.181300435	0.0015928832	-0.0434976998	-0.0058279492	-0.0163081059	0.1370902872	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	-0.000253824	-0.003949674	1.5599924706276002e-05	6.442662297599999e-08	0.173663	-0.0011849999999999	1.4042249999999802e-06	0.030158837569	0.48507	-0.015796	0.2352929049	0.000249513616	-0.00113068	-8.559999999999904e-06	7.327359999999835e-11	1.2784372624e-06	-0.00260669	0.0001524399999999	2.323795359999993e-08	6.7948327561e-06	-0.00224175	-0.0001924299999999	5.025443062499999e-06	3.702930489999998e-08	0.0	0.0	0.0	0.0
4417.333171489838	-2.1809514299320654	4.75654913972272	19512832.34794447	11022.363890979388	27.727647011410227	768.8224087893665	121492505.74516629	4283.517228048444	-2.635080101489621	6.943647141266549	18348519.842987824	4541.436684818284	5890.79649937864	0.890152	37.784962	0.03066952	0.0175214	0.0116705057	0.0387711347	0.0424930588	0.0186589628	-0.0198223738	0.0442376962	-0.0065328826	0.0867750288	0.0411920347	-0.1422142825	-0.0416883011	-0.0043518055	0.0170025666	0.0407321276	-0.0858758426	0.0153981078	0.0394364782	-0.1129598637	-0.1002700971	-0.0883882591	-0.0305618	0.0888077712	-0.0466604474	0.0436234797	-0.0927233248	-0.0899864786	-0.0946320212	0.0469503177	0.0478725915	-0.0981816865	-0.0735056851	-0.0594853253	0.0266762714	0.0939658443	-0.0263099289	-0.1950636172	0.094682892	0.0131480804	-0.0569893231	0.0118869861	0.0621398375	0.0404346981	-0.0560061841	0.0940042549	-0.0141443559	0.0838808884	-0.0884369421	0.0228525865	-0.0036644885	0.0002514805	-0.1075074899	-0.0871637887	0.0650638206	-0.0954096223	-0.0265742615	0.0299039924	0.0649081287	0.0334349332	0.0451398433	0.0357760517	0.0115201823	0.0654481257	-0.0243145059	0.0642569297	-0.1110774738	-0.0271529052	-0.0931564707	0.0757161411	0.0187387184	-0.0574579135	0.0707551095	-0.1951914518	-0.0129253731	0.0201313526	0.0524323397	-0.0988553664	-0.0122696921	-0.0913733168	-0.015915199	0.1562467657	0.0328077236	0.0737200655	0.0528728231	-0.029449284	-0.1566791659	0.0498770131	0.0127746033	0.0851073376	-0.066646186	-0.0313450717	0.018249915	-0.028587297	0.0224416276	0.0415569488	-0.0678557114	-0.05583497	0.0229455897	-0.0317779551	0.09127609	0.1009111283	0.1131196483	-0.0396245994	0.0789989934	0.0391404583	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	-0.000222804	3.1019999999999984e-05	9.62240399999999e-10	4.9641622416e-08	0.161374	-0.012289	0.000151019521	0.0260415678759999	0.487275	0.002205	0.237436925625	4.862025000000055e-06	-0.00117511	-4.4430000000000034e-05	1.974024900000003e-09	1.3808835121000002e-06	-0.00257074	3.594999999999987e-05	1.2924024999999907e-09	6.608704147600001e-06	-0.00248426	-0.00024251	6.171547747599999e-06	5.8811100100000023e-08	0.0	0.0	0.0	0.0
