global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5783.93068014692	8.972226933873571	80.50085615292635	33453854.112744816	12768.103845121112	26.466889948380413	163024475.79979652	700.4962635396802	5016.880867776849	9.83512951827288	96.72977264120252	25169093.641465392	5703.072445732455	8627.380495387095	1.255547	64.514587	0.55572585	0.338011	0.1090411491	-0.0918086883	0.0924060349	-0.092197633	0.0223949447	-0.1148452938	0.0441732398	-0.0301888465	0.0263204905	-0.0030287432	0.1432654974	-0.141447304	0.1015210313	0.0773255943	0.0020193171	-0.012355478	0.1853160101	0.0296697498	0.0625833917	-0.032781267	-0.0258244577	0.0102678906	-0.009560855	0.1225496932	-0.1520470216	-0.153713071	-0.0108999473	0.0351963254	-0.0270048585	-0.0337498278	0.1147173765	-0.1862994287	0.0158226219	-0.1171420673	-0.0721973963	0.0258465709	-0.0452443732	-0.0106515507	-0.1151371081	-0.005989227	0.0697115661	-0.1311165334	-0.0032705536	0.0716119198	0.0599586684	0.2399384096	-0.0029316879	-0.1191819013	0.043042693	-0.0521949079	-0.1011737017	0.0700111575	0.0712714778	0.0948649047	0.0961130488	-0.0796591618	-0.0431490495	-0.0569720295	-0.022372481	-0.1382598491	0.0424746852	-0.0100423779	-0.0475969701	-0.0672802118	-0.0621572057	-0.066536456	0.043168539	0.1134728361	-0.0661486169	0.1669738834	0.0784552945	0.0605466165	0.0899012649	-0.0344173544	-0.0680259916	0.1721894081	0.0910221493	-0.0716709839	-0.0146176411	-0.1016717182	-0.006082137	0.1225621413	-0.0415143269	0.0994609974	-0.214364771	-0.0329961745	-0.0124154967	-0.017046561	0.0951269243	0.2035351024	0.055195113	0.0232647278	0.1527523747	0.0094060577	0.0456563798	0.0239243835	0.1243296608	0.0648708339	-0.0398692632	0.0054664304	0.1010033758	0.0161791649	0.0357253441	0.0223578858	-0.1159744915	-0.0641678585	0.092841332	0.0976380941	0.0	0.176426	0.0256119999999999	0.031126133476	0.0006559745439999	-0.0661995	-0.2850595	0.0043823738002499	0.08125891854025	-0.11454	-0.1607278	0.02583342569284	0.0131194116	-0.000496964	0.000785416	6.168782930560001e-07	2.46973217296e-07	-0.00341129	-0.00041807	1.747825249e-07	1.16368994641e-05	0.00082279	0.000483045	6.769833841e-07	2.3333247202500002e-07	1.0
5749.265891249637	-34.66478889728296	1201.647589293192	33054058.288286485	12705.107959447656	-62.99588567345563	161419768.2612202	3968.481611783093	4994.490089276515	-22.39077850033391	501.3469618510152	24944931.25188133	5687.014386201176	8600.895453327392	0.988298	50.782364	0.1175471	0.069891	0.125105758	-0.0270627482	0.1449132271	-0.1466504589	0.0638538829	-0.0966843753	0.0631357024	-0.1964522252	0.1275142795	0.0093309208	0.0629163289	-0.2431498925	0.0779862061	0.1068205391	-0.1212627041	-0.0168845787	0.0989452864	0.0382957605	0.0428169136	-0.08772859	0.0868352517	-0.0994172409	-0.0089542563	0.0813412192	0.2336483558	0.0031055433	0.053258013	-0.0271734517	0.0002833011	0.000534658	0.1819765952	0.0371860277	-0.0470347554	0.0726036208	-0.0652417069	0.0289201347	0.0407526309	-0.062031805	-0.0134808014	-0.0907851539	0.2555551937	0.2759994387	-0.0258800904	0.1623780105	-0.0643963653	-0.0235627947	0.0978301205	0.0477261877	-0.0659457663	-0.0013927766	-0.1129377022	0.1383650901	0.0935087023	0.0848665926	0.0413928095	-0.0628363827	-0.036753975	0.1140976377	0.0546472109	0.0271229844	0.0421241968	-0.0566532085	-0.0815496145	-0.0094333346	-0.2334545525	-0.0991355761	0.1368640728	-0.0936019317	-0.0382914436	-0.0090180768	0.053006581	0.030670187	0.1037345009	-0.0932820842	0.1486124911	-0.0341946892	-0.1754353363	-0.1047773012	-0.0269828924	-0.0090101169	0.0684546358	0.2545236127	0.0256007717	-0.1197225274	0.1113562133	0.1159846416	0.0931946543	0.1069186818	0.1015340023	0.0960417437	-0.1762240685	0.0242482664	0.0216029903	-0.0067486091	0.0312115137	-0.0835818689	0.0573854448	0.0130258497	-0.0527928477	-0.0945038129	0.0293198095	0.008942798	0.0340664629	0.0194033074	-0.1179640426	-0.0563105911	0.1003462082	0.0877058019	0.0	0.191416	0.01499	0.036640085056	0.0002247001	-0.0367089	0.0294905999999999	0.00134754333921	0.0008696954883599	-0.175438	-0.060898	0.003708566404	0.030778491844	-0.000646229	-0.000149265	2.2280040225e-08	4.17611920441e-07	-0.00340402	7.270000000000193e-06	5.285290000000281e-11	1.15873521604e-05	0.000909625	8.683499999999995e-05	8.274176406249999e-07	7.54031722499999e-09	0.0
5745.575016121312	-3.690875128325388	13.622559212890948	33011632.26587741	12714.66795154243	9.559992094773406	161662781.11798015	91.39344885213002	4998.383288533097	3.8931992565812834	15.157000451445056	24983835.49908693	5680.650933329416	8619.876405862622	1.002399	51.506912	0.1019665	0.0522229	0.1457200645	-0.0136898649	0.1669158932	-0.0729576062	0.0942920425	-0.0636308575	0.071629693	-0.2347138196	0.0397450184	0.0601554607	0.0893272424	-0.1412418448	0.0537892525	0.1159711712	-0.1351963333	-0.0067223215	0.1486759455	0.0761082138	-0.0791228683	-0.111389292	-0.047724695	-0.0807162965	-0.0138037829	0.0363744644	-0.055420402	0.0178094033	0.1035285199	-0.0442369529	-0.0804432221	0.0360203871	-0.0450545824	-0.1849281884	-0.0223770798	0.1435617406	-0.0664163484	-0.1179314694	-0.072695131	0.0572183213	0.1036716836	-0.1775844614	0.0756927396	-0.0070614473	0.0007141013	-0.1596075528	0.021352585	0.1306254838	0.0713837831	0.0115793344	0.0542898912	0.1429178771	0.0728315148	0.1474279455	0.1316999022	0.0302463127	0.0995013061	-0.0116411398	0.0125084786	0.1313471023	-0.0518506532	-0.1388782716	0.0561353136	0.0095206407	-0.0659030103	0.0506735753	-0.0951227782	-0.1238716415	-0.0465710327	0.1101369521	0.0617735272	0.0447967587	-0.0353079466	0.0973779784	0.0865767327	0.1009121505	-0.1625806944	0.0418965515	-0.1573882625	0.0578181536	0.0385652244	0.0780553071	0.0809556745	0.1567681322	0.1615298552	-0.0049621112	-0.0181056384	0.0741683425	0.0708876063	-0.0483757211	0.0796851434	0.0069398824	0.1827292471	-0.1512770764	0.150107848	0.0235999844	0.0745441193	0.099579013	-0.1099533015	0.0212293418	-0.0480350426	-0.041356938	0.1573598734	-0.0593255459	0.0418584369	0.0164373979	-0.1196780832	-0.0481574848	0.1069141789	0.0764945617	0.0	0.164159	-0.027257	0.026948177281	0.000742944049	-0.0369726	-0.0002636999999999	0.00136697315076	6.95376899999993e-08	-0.142266	0.033172	0.001100381584	0.020239614756	-0.000102546	0.000543683	2.95591204489e-07	1.0515682116e-08	-0.00363191	-0.00022789	5.193385210000005e-08	1.31907702481e-05	0.0008557219999999	-5.3903000000099966e-05	7.322601412838289e-07	2.905533409010777e-09	0.0
5720.448454197448	-25.126561923863846	631.3441141137645	32723530.517129973	12645.584050158266	-69.08390138416325	159910795.96961713	4772.585430456794	4978.357807616219	-20.025480916877317	401.0198859522175	24784046.46065337	5655.553489316761	8545.389307821286	1.099197	56.48077	0.249472	0.154911	0.1156804192	0.0114510058	0.158876037	-0.1236176785	0.0462005353	-0.0386152046	0.1506371735	-0.2603902792	0.1304079681	-0.0747781371	0.0634609833	-0.0651605792	0.1243014997	-0.0634604441	-0.2670822485	0.127476433	-0.0630252652	-0.1351277628	0.09408816	-0.1316128238	0.0051362736	-0.1537859061	0.1323470456	0.0555838866	0.1488376864	-0.0527968628	0.131441386	0.0912954563	-0.0303069898	-0.0427977726	-0.1230940206	-0.1009352975	-0.0203118014	-0.0860289886	-0.056187835	-0.0067823888	8.56788e-05	-0.0104065288	-0.1292007336	-0.1171720208	0.0346613255	-0.0189745233	0.0560524595	0.1531769569	-0.0271452593	-0.000213768	0.0827604078	-0.0063803567	-0.0472896703	-0.0559559459	-0.049760817	-0.0355117594	0.0206572325	0.002909387	-0.1130773724	0.2196912917	-0.1373916851	-0.0396465861	-0.0509357076	0.0707989616	-0.0843654921	0.0927186683	-0.0720366312	-0.0883394147	-0.2796793044	-0.046935296	0.0643642163	-0.0407269482	-0.0041888485	-0.1129258051	-0.1120662928	-0.0903709414	0.1022351438	0.1685295727	-0.022952919	-0.0076586686	-0.0431387079	-0.0770448994	0.0787402358	-0.0228575285	0.0142020812	0.0846321181	-0.0131853464	0.1293844448	-0.1561144146	-0.0812782641	-0.0732659238	0.0018946768	-0.0333198744	0.0903027295	-0.1066823491	0.067792859	-0.0696321897	0.1004015536	0.0308982072	-0.0663653329	-0.0450833626	-0.0274951404	-0.1236361188	-0.0196387777	-0.2854740187	-0.0976876329	-0.0248771496	0.0134618896	-0.1211126101	-0.0397513735	0.1124839207	0.0641678585	0.0	0.175203	0.0110439999999999	0.030696091209	0.0001219699359999	0.0696895	0.1066621	0.00485662641025	0.01137680357641	-0.123195	0.019071	0.000363703041	0.0151770080249999	-0.00192502	-0.001822474	3.321411480676e-06	3.7057020004e-06	-0.00401597	-0.0003840599999999	1.475020835999999e-07	1.61280150409e-05	0.000903086	4.736400000010001e-05	8.15564323396e-07	2.2433484960094736e-09	0.0
5743.518467052139	23.070012854691413	532.225493115627	32988004.38136896	12687.993274872895	42.40922471462909	160985173.34321982	1798.5423408959068	4989.669976568167	11.31216895194757	127.96516639740658	24896806.47506577	5681.384838623193	8475.655177713434	1.064827	54.714684	0.1949557504	0.101394	0.0922176382	-0.0150441333	0.0861837345	-0.0252483958	0.0738787287	-0.0283906745	0.0764425133	-0.1721379871	0.1036590329	-0.0044252987	0.0210457972	-0.1707325757	0.043821801	0.0056900183	-0.0847625971	0.0046891869	-0.0697544003	-0.0099840416	0.0428700732	-0.1850883114	0.00740845	-0.1086807527	-0.0137403501	0.0532321854	-0.0003365244	-0.0712944364	0.0396189497	-0.1309740426	-0.0181112084	0.1133498245	-0.001977565	0.0715647267	0.0740332627	-0.0814109743	-0.0180390331	-0.0913662734	0.0035797756	-0.0383885146	0.0835898664	0.0466064796	0.013101253	0.1364650419	-0.039067631	0.0746334553	0.1549179973	0.1423867537	-0.1494306322	0.0803030756	-0.020013922	0.0557340489	0.0856916894	-0.1338011595	0.0255101195	-0.067561603	0.0087129668	0.0233234927	0.0737828221	-0.0541601093	-0.0753191732	0.2507477674	0.1413151149	0.002661961	-0.0265048716	0.0114814638	-0.2000541063	0.0371828708	0.1210810682	-0.0011979867	0.0821382014	0.0964915204	-0.0508234509	-0.0931533457	0.0814795251	-0.0269614315	0.038766247	-0.1362417247	0.0688893193	0.0783492461	-0.0702935211	-0.0481055062	0.0275932922	-0.050428729	0.0617495672	-0.0041584218	-0.0992644332	0.0475836427	-0.0637781385	0.0969833761	0.0914792066	-0.0003621235	-0.0570452402	-0.1120467729	-0.1635070893	-0.1550598303	-0.017390389	0.1528819482	0.06461427	-0.1461496357	0.1216863424	0.1495774123	0.0885715277	0.0340100858	0.0304193412	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	0.187487	0.0122839999999999	0.0351513751689999	0.0001508966559999	2.23496e-05	-0.0696671504	4.9950462016e-10	0.0048535118448562	-0.131643	-0.008448	7.136870400000018e-05	0.017329879449	-0.000975732	0.000949288	9.01147706944e-07	9.52052935824e-07	-0.00340403	0.0006119399999999	3.744705635999995e-07	1.15874202409e-05	0.00143299	0.000529904	2.0534603401000003e-06	2.807982492160001e-07	0.0
5762.374924821352	18.856457769212284	355.5659996020863	33204964.77420988	12736.394960450329	48.401685577433454	162215756.58858454	2342.7231667367296	5000.69691008127	11.02693351310336	121.59326270240196	25006969.586496364	5691.860278174601	8524.065367117904	1.05838	54.383408	0.2375234504	0.119919	0.0759364681	0.0309991041	0.0004571163	-0.0580751118	0.0723731173	-0.0126845175	0.0127337973	-0.0781551806	0.0783994283	0.0244724225	0.0111589252	0.1441627819	-0.0416507014	0.0382966199	0.0274974576	-0.0192829422	-0.0160135123	0.003714089	-0.1001872561	-0.0331727099	0.1631954893	-0.128059884	0.0100416722	-0.0439936414	0.0067488907	-0.0163998191	-0.0166510362	0.1348238175	-0.0498085564	0.0756777704	-0.0628659732	-0.1163963043	0.0322168216	-0.0318691221	-0.1162727128	0.226817225	0.0362347271	-0.0989117215	0.1512021188	0.0856597384	-0.0139412744	-0.0457453447	-0.0987961403	-0.0931089516	0.0944221923	-0.0232099469	-0.0811628716	-0.17347653	-0.0323550669	-0.1085830347	-0.0823451492	0.0094759495	0.0978998748	0.0530799031	-0.0350530502	0.0675458911	-0.0659335406	0.1386500006	0.0351211627	-0.0085852243	-0.1029964802	-0.0100206028	0.0406736191	-0.0138409129	-0.0672388342	-0.1986545102	-0.0115666841	-0.0803196976	0.1004871924	-0.0154089084	0.097499938	0.0111085891	-0.0874807515	0.0245960126	-0.0684236214	0.0614184366	0.1072541639	0.144990581	0.0191015788	0.1129291933	0.0734415056	0.0256082367	-0.2037824453	-0.0398893593	-0.031248882	-0.0660052134	0.1653337788	-0.0352141425	0.0193223875	0.1074473163	0.1666425384	0.1349360788	-0.0149376519	-0.0160439914	0.0420066135	0.0626445953	-0.0318182308	-0.0062574093	-0.0646867502	0.0786802473	-0.1046348044	0.0367723249	-0.1428607832	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	0.205697	0.01821	0.042311255809	0.0003316041	0.0574521	0.0574297504	0.00330074379441	0.0032981762310063	-0.0342147	0.0974283	0.00949227364089	0.00117064569609	-0.000684954	0.000290778	8.4551845284e-08	4.69161982116e-07	-0.00297468	0.00042935	1.8434142250000018e-07	8.8487211024e-06	0.00200197	0.00056898	4.007883880900001e-06	3.237382404e-07	0.0
5773.5760806564285	11.20115583507686	125.4658920416764	33334180.759128045	12731.683926156382	-4.711034293946796	162095775.59554878	22.19384411874278	5008.823068353971	8.126158272701105	66.0344482729886	25088308.53007489	5691.881448519614	8612.552334783915	1.020875	52.45631	0.0706461499999999	0.0398201	0.0666792594	-0.1038406631	-0.0747493311	-0.0305975284	0.0431358327	-0.0198300829	0.1274583632	-0.006148378	0.0808933384	0.044857233	0.0679114278	0.0647923662	-0.0382681805	0.0385169859	-0.0335068216	-0.0558908322	-0.1001248253	0.0169074862	0.0149830142	0.1038084469	0.0631094744	-0.084009241	0.0534387191	-0.0284689305	0.1002474556	0.0740215915	-0.0373327299	0.1239192375	0.0792947481	-0.0643449554	0.0873752292	0.0442704088	0.1269859384	-0.0191417399	0.0195711786	0.0063004767	-0.030778584	-0.048018339	0.121051365	0.0434656746	-0.022141812	-0.0105951827	-0.0231456638	-0.1195128113	0.080660714	-0.039030292	0.0564641321	-0.1735251181	0.0640176604	0.1085262865	-0.1289464513	-0.140689974	0.082847965	-0.0889199164	0.0071179589	-0.1280749453	0.068380798	0.0518284472	0.0467291261	0.0405551998	-0.0687369705	0.0209101516	-0.032570251	-0.0987675475	0.0027364314	-0.1226949837	0.0152793802	-0.0486373297	0.0411483422	-0.1271945617	-0.0039854513	0.0647813735	-0.0715290977	-0.1031758037	0.1849648828	0.0474213746	0.0363185923	0.0402856945	0.0094873456	-0.0480238327	0.0582692202	-0.0224940002	-0.0494023552	-0.1537394183	-0.0148070855	-0.0129204756	0.0594673673	0.009204577	0.0479982596	0.0387451225	0.1971094108	0.0676575526	0.0705468488	-0.1032407005	-0.2292449131	0.0146683511	-0.0394061632	-0.073712935	0.0469527216	0.004657248	0.0599617281	0.0104308186	0.0263739623	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	0.20661	0.0009129999999999	0.0426876920999999	8.335689999999948e-07	0.0310439	-0.0264082	0.00096372372721	0.00069739302724	-0.059382	-0.0251672999999999	0.0006333929892899	0.0035262219239999	-0.000537451	0.000147503	2.1757135009e-08	2.88853577401e-07	-0.00297384	8.399999999997819e-07	7.055999999996336e-13	8.8437243456e-06	0.00221678	0.0002148099999999	4.914113568399999e-06	4.6143336099999895e-08	0.0
5770.35567041963	-3.2204102367986707	10.37104209327767	33297004.563143976	12707.389556806624	-24.2943693497582	161477749.34843802	590.2163821024706	4991.824094133421	-16.998974220550735	288.9651245509485	24918307.786770947	5665.855684878149	8508.845906877845	1.059514	54.441677	0.0846608	0.0377303	0.0354994859	0.0040220408	-0.0447416589	0.1593744188	0.0278130397	0.0971537492	0.0893439121	-0.0548030722	-0.0310305294	0.0631018398	0.064211409	0.0868258634	-0.041984099	0.0163835072	0.0003390751	0.0048987613	0.0669503143	-0.1034535502	-0.1780462693	-0.1290282136	0.0456191257	-0.0600894604	0.1204743869	0.0655762087	-0.0173669893	-0.02962222	-0.0420311345	-0.0108502701	-0.0387491125	-0.130677883	0.156715679	0.0318050385	0.054365359	-0.019416717	0.0312827284	-0.1596542665	-0.0830495344	-0.0408503256	0.0243806568	0.1671313825	0.1002090112	-0.193749678	0.0741670296	-0.0583591251	-0.0400605228	-0.249209401	0.0341599432	0.1128512949	-0.1056362303	-0.0310445958	0.0383546601	-0.0571796642	-0.0892978029	0.0594855376	0.0766089985	0.0326764097	0.0964433032	0.0453557306	0.0254636685	-0.0235369984	-0.0883716655	0.1374517509	0.0665028174	0.0862428504	-0.0641721164	-0.139095078	-0.0362866171	0.1063507771	0.0546672009	0.0489005311	-0.0644460986	0.0444527424	-0.0104972033	-0.2158901531	0.0716470593	0.1185755731	-0.0557836123	0.0022091807	-0.0864495357	-0.0121870551	0.0541743797	-0.1637315437	0.0380690986	-0.083764623	-0.1438988131	0.1223868439	-0.1000693286	0.0923436815	-0.3028558755	-0.1790195862	0.0254061884	0.0692146192	-0.0162492292	0.0993506699	0.0150420845	-0.0554586405	-0.0372291075	0.0341387095	0.0442252018	-0.0568777612	-0.0131386762	-0.0909682592	-0.1353562794	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	0.212472	0.005862	0.045144350784	3.436304400000007e-05	0.0116287	-0.0194152	0.00013522666369	0.00037694999104	-0.0444499	0.0149320999999999	0.0002229676104099	0.00197579361001	-0.000182701	0.00035475	1.2584756249999998e-07	3.3379655401000006e-08	-0.00275774	0.0002161	4.6699210000000146e-08	7.605129907599999e-06	0.00253496	0.00031818	6.426022201600001e-06	1.0123851240000025e-07	0.0
5773.937991003608	3.5823205839778893	12.833020766391686	33338359.923954777	12732.460083930411	25.070527123787546	162115539.7888812	628.5313302645668	5010.86081311536	19.03671898193897	362.3966695973157	25108726.088415124	5693.258226623612	8563.545404844534	1.054397	54.178795	0.03289042	0.0150272	0.0614687291	0.1108640124	-0.093786826	-0.1167018162	0.0888728574	0.0785439076	0.0016165504	-0.0720573498	0.0305729639	0.0821771307	0.0079402963	-0.0200142327	-0.1961826679	-0.0651157824	0.0279077438	-0.0112219496	0.082154175	-0.0743003466	-0.1838831943	0.061813652	-0.0441067328	0.1457501502	0.098060709	-0.1327862129	0.0577305124	-0.0052101543	-0.0220737245	0.0452799011	-0.0312508818	-0.1412552587	-0.0273768524	-0.0688526271	-0.0998732888	0.0340292749	0.0330761854	-0.0473067807	-0.0243942858	-0.1875324512	-0.0374424955	0.0564893506	0.0501982102	-0.073988141	0.0826058982	-0.09842215	-0.0667005169	0.1440533712	0.0497047806	0.1707174425	0.0113658654	-0.010130996	-0.1671707009	0.051517245	-0.097053264	-0.0663242854	-0.0497639327	0.0545274076	-0.0327478539	-0.0577257429	0.1048181899	0.2105183193	0.0839954599	0.0436817858	0.1196148826	0.1045242634	0.0636698826	-0.059939044	-0.0983324949	0.0850000933	-0.0885275721	-0.1748082454	0.072162125	-0.055681957	-0.0071402954	0.0189565265	0.0189630728	0.0942285952	-0.0691892799	-0.1476374347	0.0317528929	0.1111562308	0.0650537414	-0.0619695368	-0.0671130188	-0.0522280574	-0.0668607912	0.0247462651	-0.0639501089	-0.0167736948	-0.09726046	0.0147220735	0.0149763572	-0.1643160594	0.1028697611	-0.0171023007	0.1115008222	-0.0786379645	0.1626170753	-0.1186267221	-0.1834827747	0.0099712178	-0.0193196926	-0.0035422946	-0.1443519282	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	0.209082	-0.00339	0.0437152827239999	1.1492100000000028e-05	0.0178795	0.0062507999999999	0.00031967652025	3.907250063999999e-05	-0.0458021	-0.0013521999999999	1.8284448399999945e-06	0.00209783236441	-2.70526e-05	0.0001556484	2.422642442256e-08	7.318431667599998e-10	-0.00254424	0.0002134999999999	4.5582249999999885e-08	6.473157177600001e-06	0.00246616	-6.880000000000037e-05	6.081945145599999e-06	4.733440000000051e-09	0.0
5774.406654901482	0.4686638978746487	0.2196458491710591	33343772.216170527	12764.193308043588	31.73322411317713	162924630.80510473	1006.9975126171264	5001.319463892158	-9.541349223201903	91.0373449990956	25013196.37990654	5695.685053840244	8575.466473676617	1.018328	52.325405	0.07640405	0.0377783	0.0534184482	0.0905478481	-0.0048768147	-0.0828284057	0.0679165813	0.0164510863	-0.0813999578	-0.063831626	0.0224176048	0.0538555956	0.0543740732	0.1144835117	-0.1988951174	0.0541505152	0.0463437499	-0.0900068315	-0.1744383107	-0.0648005304	-0.1318600654	0.0910959693	-0.0005557641	0.0558173796	0.0538331411	-0.0412792729	0.0101904206	-0.0548118264	-0.031302593	0.0827950861	0.0366958346	0.1133600113	0.0443839573	0.063368201	0.0464303879	0.0055109895	0.056501342	-0.153542778	0.0571742669	0.1499218964	-0.1044046943	0.1705110822	-0.0107667741	-0.0873677821	-0.1338333504	0.0863281347	0.0173266611	0.0727595592	-0.0271772769	0.0421992174	-0.0901512361	-0.035437144	0.0133523748	0.1564462758	0.1684311659	-0.0421236821	-0.0099746007	-0.0149999899	0.1752186739	-0.1444800928	0.0031372325	-0.0550793429	-0.0081772766	-0.0241819177	0.1206313437	0.0029577351	0.0736226863	-0.139367468	-0.0282962455	0.0057820473	-0.0595131626	-0.0708365325	0.0669445203	0.0192236751	-0.0318178182	-0.0877973754	0.0382609106	-0.1107009657	0.0541303493	0.0078270545	0.0682073729	-0.0972106661	-0.0388823578	-0.1910741249	0.1409963306	0.1394203596	-0.0317519635	0.0439781486	-0.0633202798	0.0603396769	0.0271418583	0.0805497645	0.0232038412	0.1605741012	-0.0078432114	0.017611533	0.1198696789	0.0213450026	0.1097268643	-0.0621052299	0.0375835229	-0.0993251235	0.1336062393	0.1299103282	0.1088146679	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.205711	-0.0033709999999999	0.042317015521	1.13636409999999e-05	0.00324503	-0.01463447	1.05302197009e-05	0.0002141677121809	-0.0160985	0.0297035999999999	0.0008823038529599	0.00025916170225	0.000217867	0.0002449196	5.998561046416e-08	4.7466029689e-08	-0.00247964	6.460000000000016e-05	4.173160000000021e-09	6.1486145296e-06	0.00273054	0.00026438	7.4558486916e-06	6.989678440000013e-08	0.0
5779.981836747511	5.575181846028499	31.082652616285745	33408190.03313113	12802.288141229168	38.09483318557977	163898581.65105698	1451.21631543715	5005.359553296276	4.040089404118589	16.322322393271296	25053624.257774297	5688.741180676051	8655.388479756095	1.053026	54.108322	0.11083013	0.0606777	0.0884791652	-0.0372070916	-0.0082960823	-0.0525495539	0.0747341976	-0.0590284054	0.066539249	0.049458513	-0.0203694408	0.0307915873	-0.0245848168	0.154677221	-0.1002539739	0.043904799	0.0528969736	-0.0897804612	0.1433966117	-0.0592861159	-0.0965477256	-0.0032281631	-0.0517323954	0.0244052752	0.0479065095	0.0940531661	-0.1435043607	0.0020914657	0.1245934198	0.2154315088	-0.0082867509	0.1025012928	0.0015490402	0.0130894233	0.0074478569	0.1688143661	0.056389913	0.1092286349	0.0891687429	-0.1503855839	-0.0680549626	0.0388701519	0.0014428708	0.0542978373	0.0219818469	0.0480497085	0.2163646582	-0.0024691708	0.0114173423	-0.0407753007	0.0318934699	0.0625039504	0.0965218385	0.0719712826	-0.1578278748	0.0879536098	0.0317828757	-0.1043275046	0.0896823409	0.0546443623	0.0552962977	-0.024579617	0.0631399346	0.0395927156	0.0471846694	-0.0628882206	0.0684566076	-0.1227210353	-0.0597578473	0.1217574711	-0.0162107266	0.1097726537	0.022109074	0.2287246909	-0.0399511771	0.1009778784	0.0457975855	-0.0061351896	-0.055423575	-0.0125805446	0.1772918329	0.0542685736	-0.0571094483	-0.1091318191	-0.1917853608	0.0470179611	-0.0129864365	-0.0309695649	0.0478494203	0.0150062152	0.1178170024	-0.1171318149	-0.0592560962	-0.0724748794	-0.1984028696	-0.0575769216	0.0758362169	0.0067609992	0.0348161051	0.0598447732	0.0944243777	0.0438853999	-0.0240235216	-0.0524523956	-0.024016643	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.200729	-0.004982	0.0402921314409999	2.482032400000014e-05	-0.039143	-0.04238803	0.0015321744489999	0.0017967450872809	-0.0132522	0.0028463	8.101423690000008e-06	0.00017562080484	-0.000715969	-0.000933836	8.720496748959999e-07	5.12611608961e-07	-0.00254424	-6.460000000000016e-05	4.173160000000021e-09	6.473157177600001e-06	0.00294438	0.0002138399999999	8.669373584399999e-06	4.5727545599999945e-08	0.0
