global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4092.4171596584415	-28.336202232927008	16747878.208666869	802.9403569853375	9542.253264967529	-46.83706306819113	91054597.37278344	2193.7104768537133	3971.634502814798	-7.883246049069839	15773880.623948948	62.14556827017523	4035.550483913239	7576.5105562332765	1.166117	41.199623	0.08549574	0.0410899	-0.1334975834	-0.1267861308	-0.101262069	0.086924808	0.0977129994	0.0490654058	-0.1217841468	-0.0732759331	0.0684943644	0.0827319736	-0.0983388699	0.1836847198	0.0094800764	0.0695452294	0.1710671382	-0.080495245	0.0424928005	-0.1283689259	0.059677006	0.0526891901	0.2428293618	-0.1675500996	0.0133242616	-0.011222902	0.0386618135	-0.1626764961	0.0806972555	-0.1207433971	0.1458554535	0.1296308744	-0.0631692933	-0.1526909633	-0.031786231	0.015125658	-0.0722665652	-0.0253168642	-0.0491306767	-0.0963766498	-0.1773176593	-0.159991889	0.0618651925	0.2251754646	-0.0448591594	0.1324474339	-0.0597142011	0.1334795022	0.0226411769	-0.1047373779	0.0260186503	0.1187274702	-0.1043702093	0.0171854787	0.177296114	0.0056166616	-0.0821215823	-0.0798164912	0.1016853591	-0.2694665684	0.0806045107	0.0674798426	0.0808886221	0.1146983072	0.1315611367	-0.1610022053	0.0500390685	0.0897656281	-0.0796864449	0.1236736928	-0.0473283774	0.1956004297	0.0820941985	0.0139373187	-0.1345916217	0.0793157458	0.0447865303	-0.0722848302	0.0975025848	-0.0722897408	0.0463078583	-0.0963327318	0.1793598761	-0.1836221557	-0.062216211	0.0710287096	-0.0656433501	-0.1244191186	-0.1062887712	0.0074275545	0.0955218954	-0.1458947161	0.1159649805	0.0	0.0129305	-0.0250324	0.00062662104976	0.00016719783025	0.00636051	0.01616374	4.04560874601e-05	0.0002612664907876	0.248479	-0.0151189999999999	0.061741813441	0.0002285841609999	0.00437573	0.00022294	1.9147013032900003e-05	4.9702243600000214e-08	-0.00016065	-0.000121274	2.58084225e-08	1.4707383076000002e-08	-0.00119111	-0.000239398	1.4187430321e-06	5.7311402404000026e-08
4107.9809247079065	15.56376504946502	16875507.277764026	242.23078251494888	9537.539027745785	-4.7142372217440425	90964650.705774	22.224032582876987	3964.99581897212	-6.638683842677892	15721191.844466394	44.07212316303251	4026.679369883187	7525.081916607629	1.094699	38.676373	0.09405879	0.0417907	-0.0832721461	-0.0621197045	0.0239460864	-0.0878406794	0.0784159996	-0.0865707818	-0.0305688276	-0.0713523495	0.1312790049	0.0374905376	0.1390459596	-0.0520368489	0.1847035826	0.0829609413	-0.1777146326	0.1012859607	0.1525744621	0.115412154	-0.0314587454	-0.0010148944	-0.1386704587	0.0359753801	0.023576804	-0.0391985959	-0.0689157297	-0.1619432122	-0.0982162014	0.1259375325	-0.1778168098	0.0234279257	-0.0024431396	-0.0363319596	0.1991537302	-0.1841272182	0.0964288898	-0.1891179819	-0.0004316489	0.0549075189	-0.0297797093	-0.110679581	-0.0184555178	0.038953732	0.0544903816	-0.0580659875	-0.037459393	0.0132639503	0.0919863516	0.0597294351	-0.0964165848	0.040133075	-8.60995e-05	0.1895371137	-0.1000185349	-0.0016841811	0.0174063341	0.0363874462	-0.0263381907	0.1074309983	-0.075480947	-0.0557954213	0.1828866091	-0.0463956601	-0.033330874	0.1472281826	-0.1021926052	0.0132798555	0.0324695508	0.0513989924	0.2747361831	0.0823575124	0.1330858172	-0.0193225744	0.1091040804	0.15923661	-0.0551214809	0.0204327806	0.0074035003	-0.0006820609	0.0474380654	0.0745469067	0.0238872472	-0.0767812332	0.054450941	0.056825381	0.1006768341	-0.0724629306	-0.1096405033	0.0172980123	0.0837748356	-0.1425662815	0.1294041125	0.0	-0.00180754	-0.0147380399999999	0.0002172098230415	3.2672008516e-06	0.00448361	-0.0018769	2.01027586321e-05	3.52275361e-06	0.228686	-0.019793	0.052297286596	0.000391762849	0.00400382	-0.00037191	1.60305745924e-05	1.3831704810000036e-07	0.00038106	0.00054171	1.452067236e-07	2.9344972410000005e-07	-0.000951713	0.000239397	9.05757634369e-07	5.7310923609000015e-08
4128.837820599109	20.85689589120284	17047301.748809602	435.0101062164739	9653.207176535716	115.66814878993137	93184408.79312064	13379.120644489702	3987.666554010928	22.670735038807837	15901484.54597739	513.9622271998293	4049.874486602686	7680.180036747544	1.083026	38.263958	0.06253015	0.0402546	-0.0102464337	-0.1334634696	0.1449963465	0.0453116456	-0.0223755902	-0.1468479314	0.146044033	0.0015219399	0.1521826842	0.0958952159	-0.1426847997	0.0201611539	-0.0602574942	0.0326161066	-0.0760801183	0.0075630116	0.0778632567	-0.2345030437	-0.0865864492	0.0752106876	-0.0308390539	-0.0466220536	0.0894330296	-0.0044960269	0.1501700807	-0.1756545077	0.0244183657	-0.0575503216	-0.0536460932	0.0044822734	-0.1904452917	0.0329173866	-0.0899305113	0.156521653	-0.0626667254	-0.0094251744	0.0327215872	0.100951752	-0.0087611214	-0.0737970251	0.1375535471	-0.1342426645	-0.0575526746	-0.0326730576	0.0662750867	0.0256745888	-0.0050338206	0.0337261321	-0.0119651664	-0.0153593541	0.0250437186	0.0339706185	0.2371849974	-0.1747749936	-0.0577400212	0.0586675138	0.0249225518	-0.0354728407	-0.0565405967	0.0433852643	0.0809917483	-0.0151994154	0.162568287	0.0391660822	-0.1880871344	0.1375651757	-0.0377223195	-0.0740531032	-0.1920022687	0.0304161658	-0.0257458062	-0.0034710292	0.039135463	0.0004108907	0.0105583243	0.0651490184	0.1428267447	0.1404103915	-0.0602137579	-0.0068781407	-0.0305081598	0.0536736009	0.0296661867	-0.1058586357	0.0302028292	0.1348724242	-0.1128671336	0.0270895432	0.0711681327	-0.1366388261	0.1391603506	0.0	-0.00369555	-0.00188801	3.5645817601000003e-06	1.36570898025e-05	0.0129744	0.00849079	0.00016833505536	7.209351482410002e-05	0.238297	0.009611	0.056785460209	9.237132100000015e-05	0.00473649	0.00073267	2.2434337520100003e-05	5.368053289000005e-07	0.000499197	0.000118137	2.491976448090001e-07	1.3956350769000009e-08	-0.000951713	0.0	9.05757634369e-07	0.0
4105.7871756977775	-23.050644901331907	16857488.332124334	531.3322303672986	9574.401420644928	-78.80575589078762	91669162.56364764	6210.347161518408	3965.889823803872	-21.77673020705606	15728282.094551103	474.225978510908	4029.098416127945	7580.392713170965	1.134973	40.099285	0.0827111699999999	0.0553672	0.0883751901	0.0438907116	-0.0976360469	0.0685509887	-0.1006437376	0.1752342542	-0.0349527581	0.0889617702	-0.1519873309	0.1064505264	-0.0681602193	-0.0744751034	0.0879418409	-0.021527203	-0.0738424261	0.0204545402	0.0377175076	0.0985039397	0.1383044046	-0.0346733945	-0.0422628708	0.1108752632	0.0546765121	-0.0679511584	-0.1083716336	0.0160453038	0.0009479145	-0.0623651131	-0.1384797813	-0.0344453598	-0.2685925431	-0.117671751	0.0460803189	0.0934892505	-0.0316893488	0.0909645531	0.2208611212	-0.1642367429	0.1034803991	-0.1155999634	-0.0011238559	0.0556887746	0.0660460412	0.0693524687	0.0192270843	-0.2541053254	-0.0101900989	0.0627253741	0.0180477875	-0.2205204102	0.1526163418	-0.0094823788	-0.0515399753	0.1604378917	0.055988203	-0.0330633887	-0.0411023767	0.1004450682	-0.0189544107	-0.1350548614	-0.0451283474	0.0206357513	0.047628769	0.0169590293	-0.2042481864	0.1472388807	-0.0914100926	0.0903427905	-0.0506101891	0.0626224766	-0.0209207023	-0.2746203083	-0.2362173748	-0.0039250237	-0.2018708595	0.029318736	0.0135694944	-0.0976604212	-0.0548145369	0.0580614191	-0.2399432274	0.1156855926	-0.0466976126	-0.1423541606	0.0667587154	-0.0046215162	-0.1159649805	0.0367574707	0.0578311484	-0.1282204088	0.1449560281	0.0	0.00629117	0.00998672	9.97345763584e-05	3.95788199689e-05	0.01313	0.0001555999999999	0.0001723969	2.4211359999999626e-08	0.204765	-0.033532	0.041928705225	0.001124395024	0.00542492	0.0006884299999999	2.94297570064e-05	4.739358648999992e-07	0.00040689	-9.230700000000008e-05	1.6555947209999997e-07	8.520582249000014e-09	-0.000951713	0.0	9.05757634369e-07	0.0
4106.770069477909	0.982893780131235	16865560.403559588	0.9660801830206684	9570.541846764008	-3.8595738809199247	91595271.24066104	14.89631054227929	3970.7621491076898	4.872325303817888	15766952.04478632	23.73955386622408	4035.019469161841	7615.935720271328	0.985101	34.804222	0.0601975036999999	0.0406615	0.1237518189	0.06329906	-0.0283406232	0.01978471	-0.0385729367	0.1389244109	0.0166187114	0.0785258913	-0.0488445685	-0.0137546983	-0.0454975772	-0.0351547013	-0.0422760097	0.1221419761	-0.102558437	0.0499252096	-0.1107867674	0.0257210871	-0.0205742479	0.0327134133	-0.0064455762	0.1223117985	0.001829767	-0.0039883566	0.1072672151	-0.0390769222	-0.1389721028	-0.2180523909	-0.1144696645	0.116124951	0.1151065384	-0.1252970609	0.1225372729	-0.1046664853	0.0114652001	0.0893143327	0.1317425978	0.0359428951	0.0240448718	-0.04344134	0.0259835762	0.0645723313	0.0011271742	-0.0219814197	0.0330914716	0.1087713359	0.0139455926	0.0317651921	0.0814790405	-0.0949067663	-0.0483383398	-0.0738219499	-0.010563678	0.0162387897	-0.0769831323	0.0967795068	-0.1169541245	0.0083615034	0.0682383033	0.0999217679	0.0823192299	-0.1382627978	-0.059984493	-0.1750518708	-0.1271218321	-0.0557770111	-0.0604461973	0.1399297759	0.1297755465	-0.035813154	-0.1355363317	-0.097501698	-0.0343717895	0.0871475146	-0.0926543557	-0.0583074094	0.0477833871	-0.0191810793	0.0534946978	0.0005170726	0.0744111545	0.0247759742	0.0605275145	-0.0922955488	-0.0062474001	-0.0835379996	-0.1189305091	0.0462576824	0.0439007383	-0.1174644996	0.1466261977	0.0	-8.75337e-05	-0.0063787036999999	4.068786089239368e-05	7.66214863569e-09	0.0130646	-6.539999999999845e-05	0.00017068377316	4.277159999999797e-09	0.238906	0.034141	0.057076076836	0.001165607881	0.0051812	-0.0002437199999999	2.6844833440000004e-05	5.939943839999969e-08	0.000555418	0.000148528	3.08489154724e-07	2.2060566784000013e-08	-0.000951713	0.0	9.05757634369e-07	0.0
4087.9338915417793	-18.83617793612939	16711203.501615915	354.8015992415276	9533.104177367337	-37.43766939667148	90880075.25653856	1401.5790898544724	3964.3773550794017	-6.38479402828807	15716287.813466351	40.765594783663	4024.95387504992	7545.422139099989	1.034722	36.557362	0.0682109663	0.0339143	0.1185528036	-0.070955429	-0.1296303642	-0.0575388004	-0.1990698933	-0.0776906598	-0.0859239116	0.1367899977	-0.0861429232	0.1104629027	0.0747546055	-0.0239939182	-0.0082620977	-0.2487402879	-0.0197337267	-0.0628267001	-0.0921705101	0.1244275873	0.2317668329	0.117542898	0.1992278358	-0.0056937857	-0.0587182482	-0.1076163245	-0.175525817	0.0693175381	-0.0841616631	0.0813377106	0.0164202043	-0.1234051843	-0.0011637712	0.0947796889	0.0700858269	-0.0360099472	-0.1748928786	-0.0009447631	-0.1798097194	0.1636868871	-0.071607328	0.0896192631	-0.1275756667	-0.1581756519	-0.010883409	-0.1189278564	-0.0156781435	-0.1104443801	0.0686071226	0.0404278622	-0.1080351949	-0.0072925704	-0.0621496536	-0.1221940762	-0.1305003541	0.2354874966	-0.0795664098	-0.2814507249	-0.0148904822	-0.063278117	0.0351752638	-0.2107622672	0.0217657358	-0.0372557483	-0.0203985268	0.0660198361	-0.0072674497	-0.0334025893	0.0504768293	-0.1447778081	0.0570270795	0.0695834181	-0.1114233757	0.1524561335	0.0981729777	0.0343807595	0.2229010852	0.0228886589	-0.1313561792	0.1227902841	-0.0601517946	0.0686656994	-0.1162412508	-0.0437203251	0.0208709287	0.0729005969	0.0653726113	0.0450471248	-0.121760336	0.0555468308	0.0295198472	-0.1045671817	0.1441233256	0.0	-0.0129524	-0.0128648663	0.0001655047849168	0.00016776466576	0.0129626	-0.000102	0.00016802899876	1.0404000000000285e-08	0.212228	-0.026678	0.045040723984	0.000711715684	0.00480128	-0.00037992	2.30522896384e-05	1.443392064000005e-07	0.000616533	6.111499999999993e-05	3.8011294008899993e-07	3.735043224999992e-09	-0.001082	-0.000130287	1.170724e-06	1.6974702369000023e-08
4103.686454278708	15.752562736928668	16840242.515030555	248.1432327808736	9532.496230975768	-0.6079463915684755	90868484.39356723	0.3695988150211302	3972.995950616575	8.618595537173405	15784696.823615704	74.28018903338534	4036.461607521716	7569.364670884553	1.154151	40.776829	0.06896682	0.0323419	-0.117276581	-0.1133357641	-0.0017217686	-0.0074029469	0.1598101403	-0.1332460098	-0.0367003184	-0.0842368042	0.1170771556	0.0624261023	0.2026047556	0.0266776597	0.0176734261	0.1265768167	0.0424594895	0.0242364278	0.0328223574	0.0188288007	-0.2059293473	0.1387154403	0.0785955838	0.0943067729	-0.1485052516	-0.042684685	0.1089162211	0.0402680294	0.1526429622	0.1002185864	0.0445902706	0.0874042379	0.058832584	0.1453483389	-0.1817067083	-0.055009238	0.0252867954	0.000167292	-0.1378504657	-0.0312936311	0.0383512864	-0.0153673825	0.1434585152	-0.1295192328	0.1355076192	0.0981167393	0.2240401578	0.1260402307	0.0202300209	-0.1302001253	-0.1062054866	-0.037263937	-0.0235446903	0.1112066616	-0.0210948047	-0.1723589578	-0.1740768161	0.0277652453	-0.1040229011	-0.0055873295	0.2312991314	0.1068712446	-0.0420613013	0.1036721683	-0.0750101804	0.0169563989	0.119829194	0.0151912504	0.1369103598	-0.0689486942	-0.0824071601	-0.0532018491	0.0748593794	0.178752989	0.0317167884	-0.0724469481	0.0330405818	0.2630517316	0.0359471099	-0.038428701	-0.0678510221	-0.092465763	0.0947688929	-0.0804341197	-0.0912139363	-0.1111931923	0.0731291615	-0.0254026151	-0.124451232	0.0645825318	0.0148360426	-0.0897635764	0.1375186448	0.0	-0.00280233	0.0101500699999999	0.0001030239210048	7.8530534289e-06	0.0387029	0.0257403	0.00149791446841	0.00066256304409	0.20867	-0.003558	0.0435431689	1.265936400000004e-05	0.00456733	-0.00023395	2.08605033289e-05	5.4732602500000065e-08	0.000390401	-0.0002261319999999	1.52412940801e-07	5.1135681423999974e-08	-0.000951713	0.000130287	9.05757634369e-07	1.6974702369000023e-08
4139.861879283918	36.175425005209945	17138456.379548173	1308.6613743075688	9690.425777805578	157.92954682980962	93904351.75515884	24941.74176186903	3972.3376220703126	-0.6583285462625099	15779466.183715226	0.4333964748241096	4033.406862925569	7682.183382451413	1.281133	45.263187	0.20045872	0.103333	0.1396135375	-0.0073351396	0.2118938301	0.1521727638	-0.0835318002	0.1056617023	0.3040054187	0.0783295591	-0.0871054997	0.1439170974	0.189850387	0.0875160642	-0.0299797471	-0.0917550098	-0.2691205924	0.0488859919	0.0281062804	-0.0608434594	-0.1022816792	-0.199856254	0.0849290862	-0.0619773811	0.0387015468	0.1301904582	-0.1072437643	0.2310710103	0.1374096172	0.0260350499	-0.1096229215	-0.1308369713	-0.1210510989	0.1884641137	-0.0601909061	0.001112593	-0.0340023672	0.1579464067	0.01167936	0.150518407	0.0388151385	-0.0651830161	0.0631686041	0.1509333883	-0.0576879872	-0.1159246061	-0.0004428477	0.0532445124	-0.1243479044	0.099472918	0.0976111122	-0.2277607158	0.0502027075	-0.0556976893	-0.0193932736	-0.1446056212	0.2768875002	-0.1494428842	0.0608595255	-0.0432568506	-0.1012136629	-0.0394453979	-0.2428098826	0.0695758441	-0.0974772702	0.0675927131	-0.1484466651	0.0607171298	0.0860206159	-0.1610385738	-0.1232348621	-0.0978030912	-0.1342800242	0.052229114	-0.0422217645	0.1593774074	-0.0373052979	0.0132660392	0.042679628	-0.04347183	0.1902070301	0.0212946345	0.040500532	0.1906910114	0.0155604343	-0.1724579685	0.0712314755	-0.1061638283	-0.127000127	0.0733235575	0.0	-0.0733235575	0.127000127	0.0	0.0174009	0.02020323	0.0004081705024329	0.00030279132081	-0.00258314	-0.0412860399999999	6.672612259599999e-06	0.0017045370988815	0.186915	-0.0217549999999999	0.034937217225	0.0004732800249999	0.00626499	0.00169766	3.92500997001e-05	2.882049475600001e-06	0.000915001	0.0005246	8.372268300010001e-07	2.752051600000001e-07	-0.000829684	0.0001220289999999	6.88375539856e-07	1.4891076840999988e-08
4103.984420262531	-35.87745902138704	16842688.12175758	1287.1920658313063	9560.854999068628	-129.57077873695016	91409948.31321555	16788.586702499695	3973.4743387459152	1.1367166756026563	15788498.320672289	1.2921248005931547	4036.7159616488616	7644.200223433301	1.239795	43.802704	0.09749421	0.0520798	0.0168728741	0.1596640911	-0.0182182916	0.0038668303	-0.1333232943	-0.0843002998	-0.0080241537	-0.0077878141	-0.1417990044	-0.0716335618	-0.1398895634	0.1028706989	-0.0783052519	-0.012931491	-0.0903539913	-0.2349869036	0.04070979	-0.0989860362	0.0023668623	-0.0339621233	-0.054372175	-0.0708283155	-0.081806386	0.0177828482	0.0547979913	0.0949572277	0.0767827587	0.0777754186	0.1771896819	-0.0433070982	0.1265147371	0.1187036623	0.1477123064	0.1827132005	0.2090354529	0.0873125546	-0.0607261702	-0.1053435884	0.0464149775	0.0953324548	0.0671436202	0.0104122839	0.1187327241	-0.0319405324	-0.0524256921	0.1734924865	0.1169909866	0.0385796899	-0.1034361073	-0.0270069581	-0.154243309	0.0341380216	0.099282523	-0.0116772142	0.0530016576	0.003243324	0.0729073832	0.0535789958	0.0200236072	0.0360467613	-0.085256069	0.0093693063	0.0157978428	0.0252376712	0.2539962763	-0.0669532416	-0.1676744852	-0.237996508	0.0669663705	-0.2251277693	0.053563594	-0.0058001226	-0.005061419	-0.1552332701	-0.0214846472	0.0587049297	-0.0070677665	-0.1054611135	0.0413334862	0.0282963479	0.1661119791	-0.1302281681	0.08511307	0.0816737921	0.1035256263	-0.1891074897	-0.1294041125	0.0817300246	-0.0148360426	-0.0555468308	0.1128671336	0.0	0.00941843	-0.00798247	6.37198273009e-05	8.87068236649e-05	0.0175847	0.02016784	0.00030922167409	0.0004067417702656	0.227891	0.040976	0.051934307881	0.001679032576	0.00607527	-0.00018972	3.69089055729e-05	3.5993678399999995e-08	0.00117061	0.000255609	1.3703277721000005e-06	6.533596088100005e-08	-0.000951713	-0.0001220289999999	9.05757634369e-07	1.4891076840999988e-08
4078.998140928989	-24.98627933354192	16638225.833702149	624.3141549337838	9431.746408363497	-129.10859070513106	88957840.31167772	16669.028193865055	3959.4178896037583	-14.056449142156907	15676990.02451428	197.58376248604367	4022.144461361821	7478.538896352073	1.170079	41.339584	0.0590539269999999	0.0305716	-0.1249606416	-0.0054753544	-0.284998454	0.0582633508	-0.0104630377	0.0055793723	-0.2471931373	-0.0956906104	-0.117207325	0.0781345785	0.2155919569	0.0814618476	-0.0104258494	0.076753756	-0.0555181627	0.0615148407	-0.0494308237	0.0288401951	0.1879382182	0.0009472712	-0.0344629666	0.0719567375	0.1824950276	0.0599415448	0.0454748005	-0.0408455454	0.1327545784	0.0521270397	0.1191170018	0.2549512625	-0.0136315862	0.0936347267	-0.008662221	-0.0933685062	-0.0489248608	0.0303658958	0.1319794635	-0.2573788127	-0.0905082203	0.1156094558	0.0063470254	0.1139857247	0.0577013204	-0.1361568083	0.0294889497	-0.0856010083	0.009107183	-0.017753648	-0.0302789855	-0.0414078444	-0.0414867292	-0.0011495252	0.0335687281	0.2302099655	-0.0664329941	0.1828520557	-0.0761346988	-0.0937154521	-0.0858806846	0.0960021716	0.043147306	0.114662086	-0.1023342291	-0.025952148	0.1650627818	0.1515093754	0.145566085	-0.0322245999	0.0206047783	0.0365645916	0.0463292586	-0.1081215726	-0.1795146909	-0.1316452889	0.0389116382	-0.1037089466	-0.0328791472	-0.076935661	0.1796077236	0.1102131404	-0.1024158249	-0.0350170836	-0.0351818649	-0.0552965196	0.0310876837	-0.0207401237	-0.1316604456	0.0897635764	-0.0295198472	-0.0367574707	0.0955218954	0.0	-0.000104737	-0.009523167	9.069070970988902e-05	1.0969839169e-08	-0.00271126	-0.02029596	7.3509307876e-06	0.0004119259923216	0.233623	0.0057319999999999	0.054579706129	3.2855823999999855e-05	0.00578747	-0.0002877999999999	3.3494809000900004e-05	8.282883999999973e-08	0.000988354	-0.000182256	9.76843629316e-07	3.3217249536e-08	-0.000951713	0.0	9.05757634369e-07	0.0
4092.3032825874498	13.305141658460798	16746946.156676017	177.02679455170895	9494.773668000716	63.027259637219686	90150727.00655976	3972.4354573775017	3971.493411713644	12.075522109885696	15772759.91928488	145.8182342263383	4034.001946104982	7537.861215015481	1.096789	38.75021	0.079800293	0.0358461	0.0655887005	-0.1873465363	-0.1452325954	-0.052995012	0.0113371639	-0.13665021	-0.1352002899	0.1471407502	0.0887558308	0.1536581335	0.1610883412	0.0459433187	-0.1229517992	0.0224071253	-0.1483455973	-0.0810920404	-0.0610846114	-0.0698265144	0.0138605821	0.072566919	-0.1061818653	-0.2058209943	-0.1336033395	-0.1058585099	-0.081843449	-0.044951176	0.1402925584	0.0544886087	0.0482186308	-0.0184797908	-0.0552164254	-0.116737431	-0.0739470613	-0.024320498	0.0357124839	-0.0654833844	-0.2508292801	-0.0644852919	0.0354444616	-0.0255555532	-0.1212280939	0.166196275	-0.0524087252	-0.0845814747	0.0265412408	-0.0589543247	0.0798179292	0.1057199919	-0.1074423208	-0.0663246759	0.2673078059	-0.1077914733	0.0627654435	-0.0592833446	-0.0843972234	-0.0428669616	0.2372735347	0.0896083213	0.0390756647	-0.1260391793	0.0073022764	0.1188208075	0.0986537332	0.0313504588	0.0444277804	0.0576438083	-0.0707032116	0.0979305967	0.0293713372	0.0734252743	0.130749577	0.2145792588	-0.0051936212	0.0006285591	-0.05273159	-0.0337771443	-0.1507023099	-0.0695490399	0.1219181773	-0.017935532	-0.1351246045	-0.0226159596	0.0971821276	-0.0849351705	0.1796053546	0.1240127618	-0.1337665517	0.0973875576	-0.0439007383	-0.0172980123	0.0754580649	0.0	-0.0176277	-0.017522963	0.0003070542322993	0.00031073580729	0.00751697	0.01022823	5.650483798090001e-05	0.0001046166889329	0.23221	-0.0014129999999999	0.0539214841	1.996568999999993e-06	0.00522984	-0.0005576299999999	2.7351226425600003e-05	3.109512168999999e-07	0.0007944799999999	-0.0001938740000001	6.311984703998411e-07	3.758712787603881e-08	-0.000690495	0.000261218	4.7678334502500004e-07	6.823484352400002e-08
4101.510038942356	9.206756354906249	16822384.599544927	84.76436257860657	9528.48271823306	33.70905023234263	90791982.91166608	1136.300067566599	3959.810208269506	-11.683203444138144	15680096.885515388	136.4972427171214	4022.811876778405	7556.915117172107	1.191336	42.090626	0.18936632	0.103623	0.0478786596	0.1958972739	-0.137437306	0.1119338669	-0.0593833502	-0.2032203669	-0.0886324253	0.063983953	-0.2360553277	-0.0416145715	0.019872199	-0.0259121286	0.1997336881	0.0349310581	-0.2380110652	0.0422606938	-0.108389483	0.2844011075	0.0655256734	-0.0549176735	-0.1387868166	-0.1022945798	-0.1373821975	-0.0399479693	-0.0549501282	0.0871176663	0.0216474576	0.1308723001	0.0159602179	0.104169613	0.1901551915	-0.0912579822	-0.0258468476	0.061779859	-0.0017614498	0.1339721458	0.0432228134	-0.0745375201	-0.0876911121	-0.1165473967	-0.101306355	-0.029503258	-0.0265852826	0.0167717286	0.1380409804	-0.1120909163	-0.0827052795	0.1488619385	0.0723071106	0.0111431588	-0.0973819281	-0.0083277205	-0.247067782	0.1211491728	-0.0165470895	0.0957920854	0.1681031371	0.1231952959	0.0780824079	-0.0184254444	-0.0037398517	0.0103800891	-0.1890537009	0.0360666018	0.1659953123	-0.0410719756	-0.1646920957	0.0977599976	-0.0387778504	-0.0601677889	-0.0528253855	0.0176068237	-0.1170703679	0.0781696443	0.0179537744	0.0713013939	-0.1063802521	0.0708565852	0.075201231	-0.0552942062	-0.1075865278	0.1336899554	0.0056534701	0.0109574142	0.0224586249	-0.1290569318	-0.1357200277	0.1045671817	-0.0578311484	0.0024767935	0.0532466671	0.0	0.00878124	0.02640894	0.0006974321119235	7.711017593759999e-05	0.0278629	0.0203459299999999	0.00077634119641	0.0004139568675648	0.219521	-0.012689	0.048189469441	0.000161010721	0.00690071	0.0016708699999999	4.76197985041e-05	2.791806556899999e-06	0.00146084	0.00066636	2.1340535056e-06	4.4403564960013326e-07	-0.000951714	-0.000261219	9.05759537796e-07	6.823536596100003e-08
