global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
6077.721197651007	-9.29415462840825	86.3813102567625	36938694.95637639	12097.345193327546	-19.57231326737019	383.0754466360752	146345760.7265251	5846.496059716868	-2.068740174600862	34181516.176284865	4.279685910007604	5859.729521970741	9256.291036814451	1.133877	38.509556	0.08789715	0.0469692	-0.1145744743	0.1295082207	0.1221367418	-0.0494341921	0.0367178392	0.0766085153	-0.1536581621	-0.050860299	0.0276272186	0.0178979384	0.0386660304	-0.0211525689	0.0627118495	-0.0481485362	0.1510285997	0.0273096646	-0.0398188716	0.0049142959	0.1007255033	0.0204579829	0.0695512859	0.1583622178	0.0659751546	-0.1067037231	0.1203251955	0.1058360727	0.0182464749	-0.1774466141	0.1043830769	0.0938443966	0.0821182891	0.1439234559	-0.0576836704	0.062311551	-0.0243791133	-0.0525214661	0.1616873664	0.0054893118	-0.0215577293	-0.0110973897	-0.0293098023	0.0545718493	-0.0679662393	-0.1022747356	-0.1547546893	0.1787022751	-0.1186091274	-0.0343752807	0.0384160766	-0.0270637426	0.015589106	0.1736932458	0.0540218718	0.0899933876	0.113403731	-0.0355876996	0.0612881589	0.0495994104	-0.1518974534	-0.0294300121	0.0609273227	-0.0212219771	-0.1228241005	0.0397067381	-0.062534767	-0.1406556009	-0.0733751255	0.1189155272	0.0338016118	-0.0058424461	-0.0440150696	-0.1069517271	-0.1867186754	-0.0592735986	0.171531721	-0.0639369597	0.0310970725	-0.1055254709	0.0304814588	-0.1308984179	-0.0655376201	-0.0127266226	-0.0322460572	0.0246164712	0.0992415815	0.0917029592	0.0608304296	0.0023457445	0.1750559341	-0.182474623	0.0480387297	-0.031117552	-0.0912020572	-0.0814543159	0.1692895937	-0.0810881926	0.0116777644	-0.0908404053	-0.1323853649	0.0036759762	-0.0515240498	0.0223578858	-0.1159744915	-0.0641678585	0.092841332	0.0976380941	0.0	0.181844	0.024631	0.033067240336	0.000606686161	-0.0158878	0.0106971	0.00025242218884	0.00011442794841	0.0697625	-0.0322454999999999	0.0010397722702499	0.00486680640625	0.000699307	0.00026148	6.837179040000001e-08	4.890302802490001e-07	0.000347924	-4.282299999999999e-05	1.8338093289999994e-09	1.21051109776e-07	-0.00048388	0.000102168	1.0438300224000006e-08	2.341398544e-07	0.0	0.0
6077.324820901809	-0.3963767491977705	0.1571145273045923	36933876.97874921	12139.176974466254	41.83178113870781	1749.8979132367506	147359617.61741167	5843.665983827019	-2.830075889849468	34148432.130537	8.009329542307256	5856.432556573672	9228.515523501805	1.121909	38.103107	0.23416567	0.129806	-0.1518916567	0.0409213091	-0.0172771684	-0.0326672292	0.0510287314	-0.1018206773	-0.0650121784	-0.1025711016	-0.0198473005	0.069202931	-0.0265038418	0.0435595181	-0.0806651164	-0.0625495286	0.0714391216	-0.2014661196	0.0280512666	0.1805629919	-0.0754628062	-0.0296077738	0.1198029735	0.096763518	0.0002653951	-0.0562036632	-0.0136352138	0.0030184026	-0.0313958805	-0.0959423116	0.1263542546	0.0343153534	0.0345508312	-0.0436531624	-0.118948191	-0.1066998081	-0.0933938015	0.0345617414	0.0011255287	0.0139467183	0.0814761243	-0.0465990388	0.0087854912	0.0178266784	-0.0192036774	0.1056268065	0.0159178356	-0.0927026487	-0.0365325415	-0.0919753861	0.016365216	0.002310548	0.1128915688	0.0056248609	-0.0538134845	0.0024352267	-0.0068574839	0.0216559268	-0.0041653351	0.0532570725	-0.079191843	0.1981126306	0.0533491748	-0.1289119875	0.1263997046	0.068354307	-0.1299645366	-0.084508935	-0.0072764751	0.0661689609	-0.0209693119	-0.0027528495	0.0408292343	0.0141146096	-0.1393418462	-0.0441291563	0.010645391	0.0795558062	0.1005956127	0.0879721893	-0.09845348	-0.0553417699	-0.0209826212	-0.0187376856	-0.0675217389	0.0500658359	-0.0138886887	0.044637594	0.0258136591	-0.0894638377	-0.0834604961	0.0878814214	0.0657341785	0.0712690767	-0.0184475996	-0.0068948954	-0.0084146994	-0.1181001192	0.058852999	0.0165074883	-0.0273911151	-0.0242813565	-0.0475837882	0.0194033074	-0.1179640426	-0.0563105911	0.1003462082	0.0877058019	0.0	0.167974	-0.0138699999999999	0.028215264676	0.0001923768999999	0.0719575	0.0878452999999999	0.0051778818062499	0.0077167967320899	0.144348	0.0745855	0.00556299681025	0.020836345104	-8.01774e-05	-0.0007794844	6.075959298433601e-07	6.4284154707600014e-09	0.000350616	2.691999999999994e-06	7.246863999999967e-12	1.22931579456e-07	-0.0008590009999999	-0.0003751209999999	1.4071576464092497e-07	7.378827180008282e-07	0.0	0.0
6094.972687919278	17.647867017468343	311.447210266247	37148692.06648194	12198.68516425614	59.50818978988536	3541.224652069017	148807919.73664284	5846.052883668601	2.386899841581908	34176334.31864996	5.697290853743737	5859.268446776206	9206.316920320902	1.142825	38.813457	0.16695453	0.11887	-0.0912746126	-0.0496995917	-0.03070202	0.0970440459	-0.041247843	-0.0212578487	0.0636964066	-0.1865993816	-0.0720829463	0.0465824726	-0.0623525882	0.024849992	0.0450469632	-0.01382804	0.1337582639	-0.0897181065	-0.0594277078	-0.0596212324	0.0100428817	-0.1534251868	-0.1083441183	-0.2173916225	0.0075306281	0.0042760805	-0.1034248847	-0.1130387701	0.0092045262	-0.0026769317	0.1513523206	-0.0290465391	0.0774195197	-0.0064365838	-0.0881688054	0.1273261471	-0.0450933381	0.2504367172	-0.0857694505	-0.0551647045	-0.0501691815	-0.0743090969	0.110866021	-0.1073405867	0.0561669688	0.0448587113	-0.0973266346	-0.0445342681	-0.2098736852	0.0680104781	-0.0356460473	0.0972765771	-0.1353719652	-0.1280086013	0.0652406037	-0.042599063	0.196804478	-0.0492804331	-0.0116735653	0.0023566833	-0.1385283054	0.0869973383	0.050975243	0.0597377064	0.0202055074	-0.191361627	0.0537406912	0.2032060697	-0.0230493032	-0.0450575528	-0.049593753	0.0808657298	0.0556325799	0.1363632047	-0.1198388467	0.0115575083	0.0327791193	0.0630621467	0.1058355599	-0.0566632711	-0.090322171	0.198768977	-0.1633752527	0.1010933914	0.074478343	0.0882793666	-0.0965576266	-0.0470812497	-0.0271822333	-0.0621232638	0.0372135067	-0.0178206392	0.2263993709	-0.1187181724	-0.0177989415	0.0726259375	-0.062906452	0.1239867673	-0.163031532	0.0661975981	-0.1931190791	0.0057734925	0.0188711401	0.0164373979	-0.1196780832	-0.0481574848	0.1069141789	0.0764945617	0.0	0.157127	-0.010847	0.0246888941289999	0.000117657409	-0.0452895	-0.1172469999999999	0.00205113881025	0.0137468590089999	0.129634	-0.014714	0.000216501796	0.016804973956	-0.000218918	-0.0001387405999999	1.9248954088359997e-08	4.7925090724e-08	0.000279379	-7.123699999999998e-05	5.074710168999997e-09	7.805262564100001e-08	-0.000586048	0.0002729529999998	7.450334020894539e-08	3.43452258304e-07	0.0	0.0
6078.470624759171	-16.502063160106445	272.3180885401423	36947805.13606015	12134.810590059373	-63.87457419676685	4079.961228818273	147253628.0566171	5849.28680461036	3.233920941759606	34214156.12258888	10.458244657551342	5866.760571492229	9165.96543298023	1.140071	38.719952	0.06800992	0.0352226	-0.0372941325	-0.1168599597	0.1099817422	0.0636923431	0.0417351555	0.0824794347	-0.0019052629	0.0292436749	-0.1282848199	-0.0519648847	-0.1040901744	0.1009452919	0.1074880249	-0.0706456124	0.1693530629	-0.0675706296	-0.0061745063	0.0405568202	-0.1896083632	0.1821846531	-0.0869067594	0.1100867524	0.1294768816	-0.0080570483	-0.0407421192	-0.032290998	-0.0443397082	0.0243298805	0.1467231547	-0.0189763948	-0.0775001732	-0.092891681	0.1115979851	0.0144069381	-0.0896839093	0.172107695	0.0307203777	-0.1519127361	-0.0055414916	0.0242330968	-0.0785646375	0.0888516943	-0.002643786	0.1074635648	-0.0225903776	0.0346824473	0.0174367723	0.0148779421	-0.011123424	-0.0491934035	0.0612113424	0.0098539222	-0.1236864088	-0.0439170703	0.0481144189	-0.1487108063	-0.0310966576	0.0602272769	-0.1713213835	0.0655090933	-0.0206898517	0.0418266695	0.1457377785	0.1701368891	0.1481956507	-0.1305227755	-0.1110156206	-0.0217934206	-0.0457728733	0.0093935482	0.0623224691	0.1099782236	-0.0645537209	-0.0423402646	-0.1015728002	0.0621276125	-0.1409723852	0.0046423734	-0.1065095625	0.0005943998	-0.1657245252	0.1412039785	-0.0294623776	-0.0534763912	0.1007414393	0.0371972536	-0.0325730572	-0.1073361943	-0.0306425047	-0.0022999972	-0.0223539169	0.0352172139	0.0575551215	-0.0536538369	-0.0881920549	-0.0298737218	0.124979506	0.024015789	-0.0810103221	0.1510305294	0.0170524424	0.0134618896	-0.1211126101	-0.0397513735	0.1124839207	0.0641678585	0.0	0.150858	-0.0062689999999999	0.022758136164	3.930036099999996e-05	-0.0152447	0.0300448	0.00023240087809	0.00090269000704	0.124049	-0.0055849999999999	3.119222499999992e-05	0.015388154401	-0.000284143	-6.5225e-05	4.254300625e-09	8.073724444899999e-08	2.93786e-05	-0.0002500004	6.250020000016003e-08	8.6310213796e-10	-0.000379051	0.000206997	4.2847758009000026e-08	1.4367966060099998e-07	0.0	0.0
6073.110563749748	-5.360061009423589	28.730254024743022	36882671.919528775	12052.342608448083	-82.46798161128936	6800.96799103996	145258962.35141316	5833.555810744901	-15.730993865459824	34030373.39707559	247.46416799513457	5848.0186286637545	8990.802104949951	1.060288	36.0103	0.10906837	0.0625634	0.0777953762	-0.0385374627	0.0775849762	-0.0064476257	0.0764617893	0.0812769933	-0.0063133785	0.104642277	-0.0884994979	0.0007212279	-0.0087434906	0.1516372697	0.0065577282	-0.0121083573	0.125986734	-0.0443687642	-0.0362280503	-0.0152229446	-0.0586940196	0.1312568585	0.0110132958	-0.1047205419	-0.0168259902	0.0574894505	0.0620849895	0.0290671163	0.0304164797	0.0069251668	-0.0765299122	-0.0628769639	-0.0003927483	-0.0665920774	0.1613084817	0.1502290946	0.1442776849	0.015510072	0.1201315286	-0.0736409843	-0.0582551034	0.0516639101	0.1740302065	-0.1214523882	0.1158923131	0.0729101525	-0.0328166822	-0.0167017589	-0.1247171398	0.0244150748	0.1011806219	0.0492437404	0.0650060421	-0.0864426288	-0.0841208346	0.0633235344	-0.068907392	0.0751141081	-0.0392753773	0.012027614	-0.122158825	0.034851028	0.0149550175	0.0528794745	0.0133281164	0.1281769688	0.0625185627	0.1029641212	0.0168562403	-0.0420723119	0.0614168117	-0.0040645618	-0.0425012081	-0.048334891	0.0610685651	0.093328557	-0.0110868659	0.0601332059	-0.1840624063	-0.1300043968	0.1736873185	0.0199586963	-0.0910692973	0.0774906938	0.1008448377	-0.0188759036	-0.1952863538	-0.0690350347	-0.0505033192	-0.0410175794	-0.0026222298	-0.0064122343	0.1222267863	-0.0488743075	-0.1089241926	-0.0078514861	-0.1375152736	-0.0591703353	0.0492653814	-0.040182435	0.0555666991	-0.076686402	-0.0290104051	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	0.155788	0.00493	0.024269900944	2.430490000000017e-05	0.0412186	0.0564633	0.00169897298596	0.00318810424689	0.138223	0.014174	0.000200902276	0.019105597729	-0.000342889	-5.874599999999998e-05	3.451092515999998e-09	1.1757286632099999e-07	0.000433657	0.0004042784	1.6344102470656005e-07	1.88058393649e-07	-0.000586048	-0.000206997	4.2847758009000026e-08	3.43452258304e-07	0.0	0.0
6069.101821689746	-4.008742060001168	16.07001290362241	36833996.9220378	12042.814720453443	-9.527887994639968	90.78064963840444	145029386.39117014	5845.193922801673	11.638112056772115	34166291.99515761	135.4456522459845	5858.160199772473	9004.108995988965	1.003451	34.079937	0.15978995	0.063694	0.0805119117	-0.0124688703	0.0580016322	-0.0888666753	-0.0595060146	0.0209883765	-0.0564308172	0.1597808761	-0.0381910971	0.0053473352	0.0229687142	0.0644053477	-0.0443965526	-0.1379819732	-0.0032091066	-0.0504055721	0.0135389826	-0.1387048075	-0.0081456834	0.1231619467	0.1494491109	0.0672002458	-0.0359165216	0.0945577109	-0.0327771509	-0.121146728	0.0570861002	-0.0073884695	0.0407768305	0.0265654773	-0.0228085606	-0.1197238193	0.0317757861	0.0179355403	0.1222289042	-0.0342524996	-0.025153287	0.0605404019	-0.0465563175	0.0949897028	0.1366386025	-0.1064271377	-0.0464400926	-0.0143371514	0.1968460834	-0.0272624639	-0.0458919619	0.0632946555	0.0062413314	0.077014981	-0.0431674314	0.1546663308	0.0516112162	-0.0108453418	-0.0615773385	-0.0729676418	0.0072447897	0.1454247476	0.0074488998	0.0547570847	-0.0719693238	0.1011506953	-0.0997385916	0.151348697	-0.0873393259	-0.0245994316	0.0576352794	-0.0698369659	-0.0018262809	0.0925003086	0.0393267086	0.0502847144	-0.0155199492	-0.0398555345	-0.0659739513	0.0989680358	-0.0396128031	-0.0022379111	0.1067028205	0.0577253422	0.040119418	-0.0753443047	0.0965404865	-0.1007510494	-0.1690403504	-0.0706501358	0.1006340002	0.0767420805	-0.1398341582	-0.0258040341	-0.0075738255	-0.1112567582	-0.0515095506	0.0301209405	0.1313307951	0.0162024131	0.0432229317	-0.0018508987	0.0064847374	0.0736468782	-0.1156731702	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	0.128115	-0.027673	0.016413453225	0.000765794929	0.0169052	-0.0243134	0.0002857857870399	0.00059114141956	0.175384	0.037161	0.0013809399209999	0.030759547456	0.0001339	0.000476789	2.27327750521e-07	1.7929210000000002e-08	0.00109886	0.0006652029999999	4.424950312089998e-07	1.2074932995999998e-06	-0.000315189	0.000270859	7.336459788100003e-08	9.9344105721e-08	0.0	0.0
6070.437639760606	1.3358180708592045	1.7844099184340063	36850213.13822232	12042.541942340296	-0.2727781131470692	0.0744078990120753	145022816.4330252	5839.938669582712	-5.255253218961116	34104883.66448749	27.61768639540117	5854.437920284059	8980.567599558404	1.110584	37.718483	0.2018183	0.0883908	0.1241418848	0.0246377019	-0.1128139563	-0.1261294092	-0.1446805441	-0.0477027232	0.0244337687	0.1327011182	0.0422371694	0.0220166436	0.0532232997	-0.1352130076	-0.1304154658	0.0535811108	-0.2223531998	0.003071454	0.0340067753	-0.058386414	0.0226823177	0.023901953	-0.0783888847	0.0630480703	0.0068307349	0.0721917413	0.0125300898	0.0207440534	0.0456147512	-0.128579624	0.0043733278	0.1674394492	0.0227075778	0.0583477519	-0.0608969853	0.0943064897	0.1152154125	0.0387129165	-0.0908912835	-0.0704332268	0.028122682	0.0031690635	-0.0977517436	0.0341365948	0.0916760073	-0.010271603	-0.1065367822	0.02360495	0.018179726	-0.0004978287	0.0087525059	-0.1837486614	-0.1009816297	-0.0143342871	-0.0198767271	0.1088420583	0.1570989947	0.1140198276	-0.0013663674	-0.0456040372	0.224488124	0.002189422	-0.0453654827	0.0212841458	-0.0545297023	-0.0043601316	0.0626670208	-0.0736848271	0.0064286456	-0.073270321	0.0200000687	0.0063613369	-0.0203355672	-0.1049348913	-0.1032218923	-0.1300878245	0.0951359233	-0.0381329402	0.0781861267	-0.0190036027	0.1058003231	0.1412398359	-0.0040116973	0.0696654826	-0.0578579553	-0.0200802794	0.0783366191	-0.0130982687	-0.1132124797	-0.037601857	0.0732420981	-0.002531708	-0.008960119	-0.0023546541	0.0850621887	-0.1649656092	0.0188644228	0.0578942944	-0.0479388637	-0.1149171458	-0.1432200891	-0.1725133587	0.0128687969	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	0.0616292	-0.0664858	0.00379815829264	0.00442036160164	0.0407946	0.0238894	0.00166419938916	0.00057070343236	0.214037	0.0386529999999999	0.0014940544089999	0.045811837369	0.000216057	8.215699999999999e-05	6.7497726489999986e-09	4.6680627249e-08	0.00176295	0.00066409	4.410155281000003e-07	3.1079927025000003e-06	0.000394366	0.000709555	5.03468298025e-07	1.55524541956e-07	0.0	0.0
6061.182307392843	-9.255332367763003	85.66117723776152	36737930.963452026	12107.55986309642	65.0179207561232	4227.330019449517	146593005.8384634	5826.945745169191	-12.992924413520996	33953296.71714533	168.8160848154699	5840.093204367325	9219.07195567872	1.220477	41.450741	0.12175934	0.0615237	-0.1035802857	0.0806086676	-0.037491697	-0.0016638242	-0.0996231804	-0.0816107267	-0.1095037472	-0.0212862567	0.0362581513	0.0108488941	-0.054442289	-0.2040839589	-0.0012121119	0.0679128887	-0.1638885061	0.1389308405	-0.0770361881	0.095312292	-0.0298242832	-0.0346699359	0.0119840266	0.0108273089	0.0773183099	0.0371640547	0.1318095802	0.0330449288	0.0943566185	-0.0628723259	-0.0042410422	0.1254767912	0.1112524277	-0.0463582854	-0.0837512518	0.0098134301	0.0160305496	0.0464405856	-0.0925247792	-0.0483472111	-0.0071136121	0.077003842	0.0347202042	-0.0970703489	-0.18802515	-0.0050416279	-0.0186689798	0.0530277437	0.1290938902	0.1040721083	0.1401565531	0.1117334692	0.0561234613	-0.1009318678	-0.082432778	0.0361846043	-0.057236664	-0.0047883547	-0.1178358928	-0.052195849	0.1655044961	-0.1464375091	0.0839622971	-0.0304793699	0.0481873145	0.0136816215	-0.0424269172	-0.0315295674	-0.0865263481	-0.0356804602	0.1143115616	0.0474975437	-0.1212802416	-0.0884913724	-0.0202097189	-0.0812558796	0.0803967399	0.1210552393	0.1132721039	0.0381689774	0.0028367173	0.0909640195	0.0069849039	0.073626377	0.0389081462	-0.0466051919	-0.0349954053	-0.0748826794	0.1936538922	-0.0222632984	0.080407038	0.0189792068	-0.1748486073	-0.0081381798	-0.1393401096	0.0544270509	-0.182641924	-0.0033923144	0.0475771865	-0.0157151094	0.0377245011	0.0096636411	-0.0439717742	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	0.0649064	0.0032772	0.00421284076096	1.0740039840000006e-05	-0.00283809	-0.04363269	8.0547548481e-06	0.0019038116366361	0.199563	-0.014474	0.000209496676	0.0398253909689999	0.0007966899999999	0.0005806329999999	3.371346806888839e-07	6.347149560998407e-07	0.00202079	0.00025784	6.648146560000004e-08	4.083592224100001e-06	0.000763402	0.000369036	1.3618756929600006e-07	5.827826136040001e-07	0.0	0.0
6071.848359838296	10.666052445453715	113.76467476916918	36867342.50487101	12107.45346028633	-0.1064028100900031	0.0113215579950492	146590429.29299942	5826.076600383562	-0.8691447856281229	33943168.55353689	0.7554126583845557	5841.000078168625	9174.646406275886	1.03789	35.249588	0.13087644	0.0759631	-0.1420995236	-0.0322402295	-0.0665129833	-0.020530131	-0.129593712	-0.14301979	-0.0731160597	-0.0389522533	-0.0286489622	-0.0302749055	0.0202495873	-0.1114208456	0.0018927124	0.0816690303	-0.0930082646	0.0872997785	-0.0689093091	0.2044764533	0.0132083672	-0.0188297263	0.0307750062	-0.0066821216	-0.1039190225	0.0272628748	0.0294573757	0.0441087526	-0.2168354085	-0.0470510333	0.1490450885	-0.2520794084	-0.118283455	-0.1515000173	-0.0006038746	0.0178333015	0.0807024323	-0.1603342502	-0.1108601237	-0.0259459816	0.0431936157	0.1424840671	-0.1002009073	-0.0696064346	0.1362417367	-0.0937103397	-0.0950189716	-0.0975992083	-0.035226051	0.0917385503	-0.0097739227	0.040103519	-0.1071834378	-0.0022588581	-0.0223961837	-0.0752642297	-0.1085091761	0.0592751994	0.0393499696	-0.080400041	0.0926081152	-0.1002132912	0.1567734123	-0.1421099805	0.0611509593	0.0131367082	-0.0396433046	-0.0042054372	0.0731568636	0.0366855668	0.1086330547	-0.1514262637	0.1629644763	0.0906740451	-0.1052918018	0.1906939398	-0.2113602712	0.0934672067	-0.0303517298	-0.0206795444	0.0643500384	0.0062836099	0.1749462926	0.04077472	-0.0579902112	-0.0990753257	0.0319506614	-0.1296416122	-0.1460821192	0.0051339595	0.1368242173	0.075167175	0.011639167	-0.1306416763	-0.0101287352	0.014199363	0.0524082627	0.0753861649	0.0272609917	0.0809004725	0.0314290443	-0.0602081582	-0.1675080647	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	0.0324492	-0.0324572	0.0010529505806399	0.00105346983184	0.0165117	0.01934979	0.00027263623689	0.0003744143730441	0.262442	0.062879	0.003953768641	0.068875803364	0.000639911	-0.0001567789999999	2.4579654840968662e-08	4.0948608792099993e-07	0.00185376	-0.00016703	2.7899020900000032e-08	3.4364261376e-06	0.000763402	0.0	0.0	5.827826136040001e-07	0.0	0.0
6068.153565619664	-3.694794218632524	13.65150431804032	36822487.69594264	12092.897555865684	-14.555904420645676	211.8743535029723	146238171.29666224	5841.082077834028	15.00547745046515	34118239.83999388	225.1643535164181	5857.566148825297	9104.48537561936	1.094003	37.155342	0.107459515	0.0502894	-0.0093025187	-0.1070604433	-0.0600574359	0.0277901826	0.0371180734	-0.0891776408	0.0443744933	0.0043931332	-0.0967464392	0.0418194555	-0.0492096694	-0.069681484	-0.1038313563	0.1246189343	-0.1295986678	0.1119525974	0.0661245821	0.0418106652	-0.072153438	-0.0843445604	0.0326654742	-0.0723235136	0.0828070085	-0.0219549158	-0.2662824917	0.077598934	0.0865022588	-0.0398909699	0.1016364535	0.0311607329	-0.0129677292	0.0341153536	-0.0462196575	-0.0692188996	-0.0390178056	-0.1929291122	0.0403100038	0.0650601876	-0.0859921919	0.0051342851	0.0537058641	0.0345580163	-0.053920846	0.0816951762	0.0688171621	0.0621281723	0.1104349989	0.107036083	-0.0432364241	0.0719596876	0.0526755207	-0.051440379	-0.1046925406	0.0729806287	-0.0129618937	-0.1367465517	-0.1191374192	-0.1221011042	0.127256011	-0.1115467145	-0.0630775181	-0.0326565007	0.1157432931	-0.0553405138	-0.0592563719	0.0569671362	-0.0614735551	-0.0598272989	-0.236623143	-0.0822147048	-0.0706421383	0.0530736201	-0.1172366942	-0.0304014364	0.0047446902	-0.0155923346	0.0710235338	-0.0394722315	-0.0066585419	-0.1334925913	0.1549439125	-0.047499937	0.1226755223	0.0142479522	-0.0278029697	0.0564253665	0.0644894951	-0.0451014227	-0.0611036203	-0.0140220659	-0.1513535963	-0.0276644092	0.0068776298	0.1017888975	-0.1210675543	-0.0159084163	0.0853182351	-0.1014428808	-0.0549152362	0.0935455352	-0.1225062953	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.0325719	0.0001227	0.00106092866961	1.5055290000000825e-08	0.020587	0.0040753	0.000423824569	1.6608070090000004e-05	0.230298	-0.032144	0.001033236736	0.053037168804	-2.95013e-05	-0.0006694123	4.4811282739129e-07	8.7032670169e-10	0.00151295	-0.00034081	1.1615145610000001e-07	2.2890177025e-06	0.00117553	0.0004121279999999	1.698494883839999e-07	1.3818707808999998e-06	0.0	0.0
6061.365188399632	-6.788377220032089	46.0820652814506	36740147.94714291	12113.926620333044	21.029064467360516	442.2215523724045	146747218.16281357	5833.168119495069	-7.913958338958764	34025850.31029364	62.630736590774966	5848.773430977701	9051.039403323615	1.164107	39.536274	0.058399195	0.0283419	0.0983731151	0.036140216	-0.119705289	0.0854778073	-0.1357209217	-0.0256577116	0.0608895925	0.0310050959	0.0408224418	0.2108765707	-0.1248852108	-0.030970592	-0.041058188	0.0327145992	-0.2027606948	0.0318270141	0.0095225688	0.0221715284	0.0602309593	0.0287279043	0.0595614383	-0.0479031959	0.0099974652	0.1651625149	0.0381981402	-0.0293228622	0.0681141399	0.1135577881	-0.045228593	-0.0872108596	0.0161789335	0.0677489536	-0.0733566061	-0.0243812023	-0.1697032369	-0.0426360919	0.1309374474	-0.0387804221	-0.1389339392	-0.0681721284	-0.1160444917	-0.0886178049	0.1276481276	-0.0732657079	-0.0283223188	0.1595144824	-0.0668736122	0.0134649526	-0.0055501603	0.0548515417	-0.064719436	-0.1110855669	-0.0237662506	-0.0791146251	0.0066579208	-0.1413571101	0.059332952	-0.0182542636	0.2024476308	-0.0397053614	0.0118832798	-0.0347189171	-0.0480359555	0.0564782177	-0.048512176	0.0600798212	0.0286642207	-0.1606158197	0.0463310446	0.0530474121	-0.0524838131	0.0282095173	0.119036334	0.0720610659	0.0253266361	-0.0542308913	0.0668980375	-0.108040413	-0.1248803328	-0.1827538239	-0.0239587429	0.0313864171	0.0959972695	0.1107163206	0.1120602864	-0.0928150144	-0.1217976832	0.0221607643	0.0396286768	-0.1660347767	0.0327439212	-0.005230956	-0.0084552113	-0.0166566014	-0.0801470511	0.0938444461	-0.045522817	0.0963258128	-0.0284988812	0.1827891952	0.1107809536	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.0428359	0.010264	0.00183491432881	0.000105349696	0.00160424	-0.01898276	2.5735859776e-06	0.0003603451772176	0.228554	-0.0017439999999999	3.0415359999999845e-06	0.052236930916	-0.000310087	-0.0002805857	7.872833504449e-08	9.615394756900003e-08	0.00151295	0.0	0.0	2.2890177025e-06	0.000907947	-0.0002675829999999	7.160066188899997e-08	8.24367754809e-07	0.0	0.0
