global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
4764.077873103425	5.292864110388109	28.01441049103451	22696437.98099365	10629.712728037	28.730389611197097	112990792.6805918	825.4352872111821	4383.021832360443	-3.0317674420412004	19210880.382948294	9.191613822621044	4443.052624806343	8844.24662637029	1.083164	29.262796	0.03362622	0.0152554	0.0064197837	-0.1133230524	0.0364531524	-0.0552404793	-0.106931494	-0.0281675115	0.1416485815	0.0185293564	-0.0794909424	-0.1409506289	0.1348789438	-0.0282183677	-0.0005209847	0.1114493014	-0.2150113454	0.1481453311	0.03799748	-0.1396609469	-0.1761542383	0.0330449937	-0.0595797605	-0.0057862559	-0.0041441675	-0.1267239092	-0.0608250319	0.0802383831	-0.0607578939	-0.0663002639	-0.1339943577	0.1386052937	-0.1588226231	-0.1346454862	0.0485813698	-0.0080503188	-0.0323745764	-0.0078789182	-0.2224560152	0.1465294532	-0.053240555	0.0139165341	0.0198778173	0.0703683823	-0.0882479975	-0.2019117782	-0.0882075026	-0.0019809418	0.0669612079	-0.1596113819	0.162322402	0.0077885245	0.0569653361	0.0654609201	-0.2189091264	-0.1218837602	0.0390287799	0.0164463182	-0.0448506956	-0.1461248977	-0.0724156461	-0.0576843263	0.1157651902	0.0616674587	0.0804580094	0.092246416	-0.0055456061	-0.0145289018	0.2059563862	0.0443653377	0.1427846443	-0.0733655614	-0.2294257901	-0.0085455593	0.0713885159	0.0606357159	-0.0282830202	-0.0233855616	0.0179294804	-0.2319064859	0.0279694855	0.0533383498	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.00279216	-0.00410555	7.7961574656e-06	1.68555408025e-05	-0.0227121	-0.0112980999999999	0.0001276470636099	0.00051583948641	0.0128639	0.00634271	4.0229970144099993e-05	0.00016547992321	0.000476902	4.464000000000003e-05	1.992729600000003e-09	2.2743551760400002e-07	-0.00036	-8.203600000000001e-05	1.2960000000000002e-07	6.729905296000002e-09	-0.000154792	-0.0001109212	1.2303512609440001e-08	2.3960563264e-08	0.0	0.0
4759.875331333713	-4.2025417697122975	17.66135732617657	22656413.169839226	10610.72613068489	-18.98659735211004	112587509.02039915	360.490879011152	4387.1432068640615	4.121374503618426	19247025.51753348	16.98572779907603	4447.741500944074	8875.17654307988	1.042636	28.167873	0.052149315	0.0257126	-0.0325166467	-0.146252293	0.0691240857	-0.050495868	-0.1399294642	0.0731356996	0.013017989	-0.070616941	0.0217968788	0.0992476574	-0.0244033339	0.1032775873	-0.033415088	-0.1003973814	-0.095208532	-0.0306867938	-0.2516780152	0.0332936623	-0.1785384097	0.0396340724	-0.0057214727	0.0025071098	-0.2569046231	-0.0696487214	-0.1520182438	-0.0912069133	0.0942252823	0.0678943349	-0.0852582588	0.0348183486	0.1162037537	-0.1627234412	0.0867223633	-0.1550159526	-0.0514140878	0.0241435969	0.0517044139	-0.0227400812	0.0826772584	0.0367757679	0.0700727461	0.0261565505	0.0293066313	0.07276797	0.2173549042	0.0617739213	0.0285091443	0.0063543425	0.1170030465	0.1032717571	-0.2811122853	0.0164112282	-0.1281920828	0.0418112108	-0.1153673959	-0.0512673238	0.2325529713	-0.0785078966	-0.1791463481	0.0925875145	-0.0420732939	-0.0821528291	0.1069414837	-0.1044766447	0.1537038503	-0.0547381609	0.1293395045	-0.1481589424	-0.005269191	-0.0072572228	0.016739804	0.0291668522	0.0425145713	-0.0288480926	-0.0374562256	0.0868416053	-0.0081034589	0.0742738943	-0.119377398	0.0380057816	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.00557374	-0.0027815799999999	3.10665775876e-05	7.737187296399998e-06	-0.0114221	0.01129	0.0001274641	0.00013046436841	0.00927776	-0.00358614	1.28604000996e-05	8.607683061759999e-05	6.90715e-05	-0.0004078305	1.6632571673025006e-07	4.77087211225e-09	-0.000415266	-5.5266e-05	1.72445850756e-07	3.0543307559999996e-09	7.19434e-05	0.0002267354	5.1408941613160015e-08	5.17585280356e-09	0.0	0.0
4757.215732085628	-2.659599248085214	7.073468160415439	22631101.521603	10603.499101369394	-7.227029315496111	112434193.19274156	52.229952727040185	4386.622857329857	-0.5203495342047972	19242460.09244876	0.2707636377471494	4447.160534007053	8846.459069404144	0.982817	26.551807	0.092608815	0.0494172	-0.0377767197	-0.1315221982	0.0537402702	-0.0153122202	-0.1753699986	0.0556860215	-0.0838338507	-0.0263968455	0.1200084553	0.0737711492	0.1499674383	0.1002590119	0.0082836516	0.024074624	-0.0929701366	0.067563924	0.1527136372	-0.0177991967	-0.0102578168	0.0471368319	0.0311617027	0.0071839089	-0.1110268955	0.0944232141	-0.0496457571	-0.1284905769	-0.1171343439	-0.0515176178	-0.2774413403	-0.01013181	0.0805367692	0.0068410904	-0.069381539	0.0007168828	0.045375409	0.1343238808	-0.0745879786	0.134383877	-0.0300724143	0.1014835854	0.2348268833	0.049221621	0.1860376881	0.0026427456	-0.204135373	-0.0343631597	0.0328395399	-0.0753915024	0.0900161926	-0.0119388666	0.1396529949	0.0571893914	-0.0558756593	0.0340496787	-0.0773912551	-0.0258319454	0.0716527246	0.0382048845	-0.0779757603	-0.1816877298	-0.10427992	0.0992831487	0.2230153541	-0.1463442132	0.0379112813	0.0544996453	-0.0169343426	0.0563017497	0.0755363756	-0.1426141188	-0.0245798463	-0.0155995489	0.1127605478	0.0964902603	-0.0446093519	0.1851204717	0.1822950122	0.0680283838	0.1068228624	0.002276706	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0116971	0.01727084	0.00013682214841	0.0002982819143056	-0.0214936	-0.0100715	0.00010143511225	0.00046197484096	0.0125123	0.00323454	1.0462249011600006e-05	0.00015655765129	0.000858157	0.0007890855	6.226559263102499e-07	7.36433436649e-07	-0.0008321459999999	-0.0004168799999999	6.924669653158336e-07	1.7378893439991665e-07	3.72702e-05	-3.46732e-05	1.2022307982399999e-09	1.38906780804e-09	0.0	0.0
4757.419220494581	0.2034884089534898	0.0414075325784227	22633037.63953127	10603.942776006494	0.4436746370993205	112443602.3968203	0.1968471836052137	4385.560666920258	-1.0621904095987702	19233142.36323806	1.1282484662436032	4445.965236954959	8866.103848940818	1.075752	29.062546	0.0423123	0.0214069	0.0056568752	-0.1554309729	-0.0225581016	-0.0521014889	-0.0955662334	0.0074102939	-0.1025309072	-0.1965637011	-0.1424959265	-0.0405471812	0.1568259417	0.004778393	-0.0603419865	0.0977479015	0.0431240628	0.1370675824	-0.0368970029	0.1109756442	0.1388103863	0.0526101307	0.0745469354	-0.1141022669	-0.055267155	0.0173653454	0.0976635624	0.106678126	0.0497378016	0.0998458991	0.0462566749	0.1621338859	0.1564978247	0.0189637404	-0.0523253425	-0.1114716913	-0.0612171864	0.1736529913	-0.0715273858	-0.0903369495	-0.1342174182	-0.0667849651	-0.0476973618	0.0374543983	-0.0580764559	-0.2230846813	-0.1136028249	0.0862611906	0.109740317	-0.1044491609	-0.0181036951	-0.1121184217	-0.0429891626	0.0987016896	0.1620804548	0.0409882211	-0.0505263165	-0.1361019285	0.0462409053	0.0278862897	0.1309048713	0.0267675245	0.043309349	-0.10022455	0.0099250256	0.0426247693	0.1688140659	0.1420331078	-0.0438468087	-0.0273447538	0.0570736242	-0.1050721859	-0.0435391842	-0.0943751938	-0.2044831254	-0.00021514	-0.1250990436	-0.1062282105	0.0758818005	-0.2575541519	0.0996931925	0.04620756	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.022391	0.0106939	0.000501356881	0.00011435949721	-0.0134567	0.0080369	6.459176161000002e-05	0.00018108277489	-0.00112536	-0.01363766	0.0001859857702756	1.2664351296e-06	0.000859997	1.840000000000023e-06	3.385600000000085e-12	7.39594840009e-07	-0.0008670509999999	-3.4905000000000005e-05	7.517774366008267e-07	1.2183590250000002e-09	0.000199402	0.0001621317999999	2.6286720571239995e-08	3.9761157604e-08	0.0	0.0
4762.401102428229	4.981881933647856	24.819147600806897	22680464.26040961	10619.909424172956	15.96664816646262	112782476.17763758	254.9338536716041	4386.7170564060425	1.1563894857845298	19243286.532963693	1.3372366428330094	4448.679535887557	8911.770031677523	1.299356	35.103443	0.07149166	0.0352926	0.0233190445	0.0960468811	0.0113690631	-0.0261319407	0.0965583276	0.0239488142	0.005645566	-0.0007013884	0.0508784967	0.1357008557	-0.0287289409	0.0373963145	-0.0780885933	-0.0258592931	-0.0942675163	-0.1377037202	-0.0456319232	0.2929583868	0.0127249462	-0.0511740333	0.1226891904	0.024952328	-0.0482485421	-0.1353039031	-0.0069121165	-0.0744303793	-0.0900426435	0.1116675534	0.0157098499	0.0311111691	-0.1249135443	0.0361415456	0.1145241543	-0.1609830408	0.0521385034	-0.0674959374	0.0194494912	0.1296766948	0.0756805372	-0.0852352422	-0.2427687839	0.0543142669	-0.0368427777	-0.0238659769	-0.1910100119	-0.1708613229	-0.0046071286	0.0410486041	0.0014813938	0.244856112	-0.0665985363	0.0553656888	0.1684787201	0.1732771824	-0.0268132256	0.0063527251	-0.0097217002	-0.1457679187	-0.0328545188	-0.0268248761	-0.1065564949	-0.1101015097	-0.0071627515	0.1441948802	-0.0990702998	-0.0644279283	0.0266790392	-0.1532189767	0.0082444112	-0.0992316602	-0.0878191113	-0.0722743497	0.1304171323	-0.0705440511	-0.0886625009	-0.1784717429	-0.1277955027	-0.0254237892	0.0696974863	-0.0807299708	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.018016	-0.004375	0.000324576256	1.9140625000000003e-05	0.00370465	0.01716135	0.0002945119338224	1.3724431622499998e-05	0.00654141	0.00766677	5.87793622329e-05	4.27900447881e-05	0.000319072	-0.000540925	2.925998556250001e-07	1.01806941184e-07	-0.000708975	0.0001580759999998	5.02645550625e-07	2.4988021775968377e-08	5.26322e-05	-0.0001467698	2.154137419204e-08	2.77014847684e-09	0.0	0.0
4757.223713828497	-5.177388599731785	26.80535271263265	22631177.4634122	10641.878639522918	21.96921534996181	113249580.97833416	482.6464230929978	4382.502676312624	-4.214380093418185	19206329.707887314	17.760999571799474	4446.65978231511	8935.247079033272	1.215045	32.82568	0.1718698	0.0978802	-0.0288346466	0.1493834071	0.1100002999	-0.0218537806	0.0989841351	0.1714990742	-0.1043488477	0.0764265015	-0.0777809606	0.1311135007	-0.1026092076	0.1052910323	0.1150626037	-0.1146877323	0.1427163738	-0.04306218	0.0112906369	-0.0886039247	-0.2115477222	0.0224879518	-0.0584641828	-0.0625300981	-0.0072427203	-0.0057327462	0.1396442676	0.1143693278	-0.1385834858	-0.0242476549	0.0555299941	-0.1241609961	-0.036104788	-0.0607916964	0.195942793	-0.0354049485	-0.1958244673	-0.1727790095	0.162328087	0.1260508799	-0.0048116672	0.197243598	-0.1396373877	0.041590115	0.0165650628	-0.1051256997	-0.0892573588	0.1817487062	-0.1602255834	0.1330887913	-0.1001345982	-0.0184405249	-0.0364716824	0.0177025271	-0.2277439114	-0.0462751293	0.0442200443	-0.0639955289	0.0632609422	-0.0103248659	0.1454702862	-0.0994735686	0.0669002331	-0.0187465977	-0.1031634024	-0.0261680034	-0.12580041	-0.152572815	0.0524428737	-0.1740458353	-0.0278497132	0.2460935145	-0.0461561043	-0.0459181532	0.1380477337	0.2151680207	-0.1435693818	-0.1355409313	-0.0338739457	-0.029577843	0.0423453864	0.1383571917	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00589029	-0.01212571	3.4695516284100004e-05	0.0001470328430041	0.0877125	0.08400785	0.0070573188616224	0.0076934826562499	0.00520198	-0.00133943	1.7940727249e-06	2.7060595920400003e-05	-0.000713151	-0.001032223	1.0654843217290002e-06	5.08584348801e-07	-0.000957264	-0.0002482889999999	9.16354365696e-07	6.164742752099998e-08	-0.000154792	-0.0002074242	4.302479874564001e-08	2.3960563264e-08	0.0	0.0
4772.206952774435	14.983238945937956	224.49744931107196	22773959.20010866	10642.80189479677	0.9232552738521916	113269232.17188972	0.8524003006958856	4387.770578608421	5.267902295796375	19252530.65050168	27.75079459805672	4450.36660955719	8880.857490777413	1.232644	33.301147	0.24863508	0.125702	-0.0915573907	0.0956065816	0.1007539407	0.0319771483	0.0577257205	0.1571102934	-0.0445010304	0.1507224951	-0.1900621326	0.2451120485	0.1084463744	-0.0419287711	0.0366009653	-0.0794558357	0.1222385214	0.0889906899	-0.0937386899	0.0820838058	-0.073703743	0.1238932467	-0.1639319249	0.044102098	-0.1343243438	-0.0714286749	0.1949952599	-0.1110035497	-0.0270340606	-0.1781827418	-0.0738013569	-0.0151761355	-0.029132923	0.1007041198	-0.0757415792	-0.0624686887	0.1022468595	0.1362089032	0.1127445557	-0.0102668509	0.0538121092	-0.0683819945	-0.002615464	0.0579841507	0.0849336674	0.1241666091	0.0673980545	-0.0735255403	-0.0865437805	0.0766225118	-0.0658024925	-0.0312805595	-0.1632559754	0.1732054476	-0.0366728141	-0.1351869141	-0.0894977451	0.0094874617	0.1355490498	-0.0481585574	0.1249854093	-0.0239875267	-0.0974982351	0.247413666	0.0074327223	0.0032374936	-0.0386077595	0.0625174828	-0.085830618	0.0036729165	0.0325328551	-0.1473056508	0.1182594131	-0.04751511	0.0244387381	-0.1109756899	-0.0748064982	0.0625147154	-0.0536224156	0.1617171832	-0.0345251782	-0.0882435506	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0340307	0.0281404099999999	0.0011580885424899	0.000791882674968	-0.0116387	-0.0993512	0.00987066094144	0.00013545933769	0.0182508	0.01304882	0.0001702717033924	0.00033309170064	0.000611152	0.001324303	1.753778435809e-06	3.73506767104e-07	-0.00110043	-0.0001431659999999	1.2109461848999998e-06	2.0496503555999976e-08	0.000539632	0.0006944239999999	4.822246917759999e-07	2.91202695424e-07	0.0	0.0
4757.0519322657865	-15.155020508648704	229.6746466175628	22629543.08627365	10619.31827204645	-23.483622750320137	112769920.5630196	551.4805374793535	4385.1449501933685	-2.6256284150522333	19229496.2342064	6.893924573929703	4449.0170474814495	8876.547871186429	1.189038	32.123089	0.04488412	0.0234307	-0.0369475066	0.1498256495	0.0907383166	-0.0027977491	0.1121061193	0.069616239	-0.0647557302	0.0713924212	0.0615068531	-0.080338153	0.0703944702	0.1468677608	-0.0406066081	0.0417455218	0.0461365345	-0.1425882715	0.129099616	-0.001693489	-0.2316025886	0.1788854447	0.0540572716	0.21460723	-0.0054938073	0.0340867426	-0.1143043065	0.0268612096	-0.060553252	-0.1523963443	0.1699928355	-0.1619465112	-0.0132249911	-0.0273238911	0.1436059382	0.1615864632	0.0113368345	0.084902688	-0.0323846574	0.0980846905	-0.1634267214	-0.0447667211	-0.046325538	-0.0723000568	-0.1515871132	0.0057049181	0.028860763	0.0101701632	-0.0089275082	0.0470125268	-0.1495011137	0.1590689836	0.0936207767	0.0157307133	-0.2087869984	0.0335948141	-0.2120982805	0.0715518743	-0.1097527078	0.0440179185	-0.1391424672	-0.0241466627	0.0986643021	0.0990895902	-0.2189252054	-0.0794732591	-0.0553007992	-0.197400942	-0.0592106901	0.0685603004	0.1486862906	0.0150894201	0.0347551351	-0.1260465335	-0.0257015416	0.0927327824	0.1308967194	-0.0680267507	-0.0175762687	-0.1082413085	0.0665335494	-0.0576358718	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0334572	-0.0005734999999999	0.00111938423184	3.289022499999973e-07	-0.00349358	0.00814512	6.634297981440001e-05	1.22051012164e-05	0.0106374	-0.0076134	5.7963859560000014e-05	0.00011315427876	0.000729328	0.000118176	1.3965566976e-08	5.31919331584e-07	-0.0007282639999999	0.000372166	5.303684536958544e-07	1.3850753155607438e-07	0.000620332	8.070000000000006e-05	6.51249000000001e-09	3.8481179022400003e-07	0.0	0.0
4738.055239211329	-18.996693054457864	360.8743470052877	22449167.44981792	10545.98793115993	-73.33034088651948	111217861.4441709	5377.338894533151	4378.607078263676	-6.537871929692301	19172199.945820767	42.74376936905853	4439.830533440099	8813.676930728385	1.295134	34.989388	0.06862064	0.0387711	0.0997311608	0.0155590399	-0.059982957	-0.0363385987	0.0692816654	-0.1258725822	-0.1681063694	-0.0783528143	0.0725042601	-0.1565283831	-0.266255139	0.049826779	-0.0440446973	-0.0163748811	-0.1081852937	-0.0706322384	0.0934680332	-0.1299371287	0.1465777049	-0.0104187533	0.1078276535	0.0152577915	-0.0495021626	-0.0615191772	0.0786427632	-0.0205469834	-0.0559546423	-0.0152754898	0.0850858459	0.0956269989	-0.1236173565	0.0192158274	-0.0524518425	-0.0022592166	0.0687866548	-0.0147196037	-0.0591000608	-0.2446036468	-0.1364919223	0.1561947395	0.1251163475	0.0795524698	-0.0408640714	0.1525466723	0.0614558423	0.0799535918	0.0748939897	0.0050847654	0.0998179478	0.0079322374	0.1464553511	-0.1660900448	0.0408528795	0.0620530275	-0.0587318908	0.0046289349	0.032842765	-0.0969189131	0.0590181006	-0.0510448214	-0.0548792173	0.0318325417	-0.0787785916	0.1263564127	-0.004837692	0.0751175096	0.0551136805	0.0324650118	0.0120941541	-0.0369329795	-0.0215397175	0.1335864961	-0.2336112794	0.1374171189	0.0769816779	0.2140711434	-0.0872518653	0.1066500866	-0.0054513231	0.0585903158	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0350582	0.0016009999999999	0.00122907738724	2.5632009999999946e-06	0.00108371	0.00457729	2.0951583744100004e-05	1.1744273641000002e-06	0.0422462	0.0316088	0.00099911623744	0.0017847414144399	0.000406773	-0.000322555	1.0404172802500002e-07	1.65464273529e-07	-0.000858488	-0.0001302240000001	7.370016461440001e-07	1.6958290176026058e-08	0.00045644	-0.000163892	2.6860587664000002e-08	2.0833747360000001e-07	0.0	0.0
4743.454730425078	5.39949121374957	29.15450536735881	22500362.77959205	10572.72076640156	26.7328352416298	111782424.4042988	714.6444800561242	4376.433823634238	-2.1732546294379063	19153173.0126498	4.723035684373292	4435.212505064365	8824.520572059586	1.08048	29.190269	0.07568284	0.0374641	0.120812753	-0.0773671066	-0.0757382857	-0.072682606	-0.003855404	-0.1277962059	-0.0549072739	-0.1668841134	0.0951366999	0.0040051115	-0.1647403345	-0.0802702895	-0.0077119854	-0.0438743786	0.1697444735	0.1336198633	0.0388882986	-0.045749748	0.159178434	-0.1024170459	0.0151791498	-0.0998454616	-0.1073571364	-0.0103418466	-0.0958996299	0.0354749136	-0.0020950731	0.214451998	0.1782005128	-0.0654808062	0.1492441348	0.0227372258	0.0848410356	0.1910783573	-0.1370110019	0.1483735082	-0.0751308788	0.0185619263	-0.0387582768	-0.0834801595	-0.044337265	-0.1578490925	0.2729766165	-0.0366295916	-0.0384098365	-0.147976907	0.0570051081	0.0670368327	-0.0290232094	-0.2740352175	0.055161101	-0.0139878661	0.1208136742	0.0466120906	0.0784909946	-0.0443604329	0.1245823134	-0.0157194982	-0.0619720375	0.0018458786	0.0180347644	-0.2355513607	-0.0774479931	-0.0186649149	0.0999923223	-0.1502905432	-0.1650599556	0.1355380312	0.1415618002	0.1013425298	0.0322025061	-0.081724406	-0.0777317825	-0.0715714064	-0.0465249439	-0.1585256074	0.2304406639	0.1116302356	0.024063334	-0.2198455797	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0179138	-0.0171443999999999	0.00032090423044	0.0002939304513599	0.00330175	0.00221804	4.9197014416e-06	1.09015530625e-05	0.0270066	-0.0152395999999999	0.0002322454081599	0.0007293564435599	-0.000165018	-0.000571791	3.26944947681e-07	2.7230940324000004e-08	-0.000691319	0.000167169	4.779219597610001e-07	2.7945474561e-08	0.000373784	-8.265600000000002e-05	6.832014336000003e-09	1.39714478656e-07	0.0	0.0
4748.059573463023	4.604843037945102	21.20457940411148	22544069.713153865	10583.480247669975	10.759481268414676	112010054.15282051	115.76643716536626	4380.280174938827	3.846351304589007	19186854.410962123	14.794418358313555	4440.986673712186	8817.960380883103	1.080279	29.184853	0.0481653	0.0233228	0.1078088603	-0.0068078278	-0.0915371881	-0.0073079673	-0.0191585159	-0.1857054876	-0.0181688413	0.0763356887	0.0774465704	0.0315452349	-0.0303808123	-0.2146657918	-0.0111050998	0.0875297577	0.0154444764	-0.0088189016	-0.1109872593	-0.0931993051	0.224421361	0.0283757106	-0.0862551974	-0.0724843408	0.0813419918	-0.0319039647	0.0736877464	0.0173805198	-0.0830575276	-0.0310519839	-0.0263183539	0.1044595449	-0.0220889659	0.0226860789	0.0249534722	0.0323733585	-0.1788558348	-0.0940732002	-0.0230702502	0.0342833144	-0.0115464918	0.0014501926	0.0739079623	-0.1395577127	0.0256297096	0.2097010166	-0.0461487614	0.0816295836	0.040991992	-0.0442057987	-0.0212646551	-0.0748693626	-0.0484569066	-0.1504399573	0.151130296	-0.1715789184	0.0506912105	-0.0081880237	-0.0594441462	-0.0487420636	0.095127911	-0.0985562753	0.0069647812	0.0300897068	0.0233536874	0.0884612782	0.0432452497	0.0293018444	0.0186012424	-0.0122034249	0.0260379751	0.1964658899	-0.1050692643	-0.002810589	0.0439475324	-0.0191131928	0.1261472198	0.0584392302	0.0943537476	0.1454118733	0.1427547446	-0.0092379615	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0148154	-0.0030984	0.0002194960771599	9.600082560000008e-06	-0.0116775	-0.01497925	0.0002243779305625	0.00013636400625	0.0316508	0.0046442	2.156859364000001e-05	0.00100177314064	0.000170234	0.000335252	1.1239390350400001e-07	2.8979614756000005e-08	-0.00064399	4.7329000000000034e-05	4.147231201e-07	2.240034241000003e-09	0.000247496	-0.000126288	1.5948658944e-08	6.125427001599999e-08	0.0	0.0
4758.726619262116	10.667045799093104	113.7858660799498	22645479.03687385	10642.14665222168	58.66640455170455	113255285.3673931	3441.74702302426	4386.067454418443	5.787279479615791	19237587.71470868	33.49260377518201	4448.742993020732	8854.216404887935	1.094441	29.567459	0.05381944	0.0268014	0.0959652377	0.0629745236	-0.0405379672	-0.0635573813	0.0132447426	-0.0577965675	0.1876868657	-0.0345474419	0.0572198508	-0.185286159	-0.1208235883	0.0548983713	-0.0703409509	-0.0565370635	-0.1709861615	-0.0810275297	0.0058225159	-0.0853893821	-0.0962206551	0.0140432497	0.1069310063	0.1199811341	0.0154133359	-0.06884351	-0.1269625304	0.0356689733	0.1369722811	-0.0597563323	-0.0067069387	-0.0566512326	0.2668092474	0.1045756744	-0.2358192487	0.0876117456	-0.0386975246	-0.1873132481	0.0462687327	0.1555473026	0.1090055197	0.0181769426	-0.1732314121	-0.0870810397	0.2702580901	-0.0858528502	-0.0106947538	0.1979677681	0.069651481	0.0347450128	0.1366336847	0.1286553772	0.0270917849	-0.0861793748	-0.1183976941	0.0866430362	-0.0754137737	0.0615906083	-0.0737816648	-0.0546739048	-0.1230852642	0.1257081561	0.0790357837	0.0339236645	-0.0035614444	-0.1461073633	0.0715293289	0.1485128246	-0.1773946159	0.1352391141	-0.2542809435	0.1142153143	-0.0651102329	-0.0449429162	0.1664211791	-0.0067061337	-0.1601679725	-0.2420995242	0.1447233116	0.1695817338	-0.0041760189	0.1457211835	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.00104391	-0.0158593099999999	1.0897480881000002e-06	0.000251517713676	0.00612995	0.01780745	0.0003171052755025	3.757628700250001e-05	0.0426486	0.0109978	0.00012095160484	0.00181890308196	5.65054e-05	-0.0001137286	1.2934194457960002e-08	3.19286022916e-09	-0.000654251	-1.0261000000000016e-05	4.28044371001e-07	1.0528812100000031e-10	0.000306604	5.910799999999999e-05	3.4937556639999984e-09	9.400601281599998e-08	0.0	0.0
