global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4507.606365960785	7.634026735705447	58.27836420146557	20318515.1504502	11436.23856632132	-5.945922436190813	130787552.54581514	35.35399361719729	4396.241148085594	-9.24621405601465	85.4924743696429	19326936.232120942	4869.3728300536695	8021.552555014578	1.247077	53.124233	0.1605448099999999	0.100012	0.1170683064	-0.02659934	0.1219702579	0.0579452469	0.0388787556	0.1075633361	-0.0326445314	0.0649911765	0.085713054	-0.0347847263	-0.0600425229	0.0235422569	-0.0792471395	0.0520306133	-0.0623469927	0.0887450358	0.0551896438	-0.0832171901	0.0351751893	-0.0748242859	0.1491065604	0.1288676366	0.0306981236	-0.0782618315	0.1011232916	0.0147103152	-0.0625164037	0.0606269349	0.031075034	-0.088648049	-0.0187627948	-0.0140835385	0.0970535482	0.0568488349	-0.0887109746	0.0809314024	-0.0209085158	0.0906306217	0.0506196105	0.1507272105	-0.1043770994	-0.0437458635	-0.1085518632	-0.1221408917	-0.0368963799	0.1397922936	0.0255391186	0.1815171008	0.049162695	-0.0449438921	-0.1747639487	-0.1256504532	-0.0025719779	-0.0078061518	0.0775946547	0.038485061	0.0819881922	-0.0557154033	-0.0489775104	-0.1402402649	0.0325372244	0.0327851062	0.1195330293	0.0796762713	0.0561087936	-0.0885881839	-0.0506715395	0.0987407239	0.0804021082	-0.0245496876	-0.1329164631	-0.0704619427	-0.0657192261	-0.0385989713	0.0256887084	0.0418707182	0.0344183044	-0.087396547	-0.0870265222	-0.0912840302	-0.0133332444	0.0172667636	0.124233653	0.188359885	-0.0149056559	-0.0086816179	-0.0148119342	-0.0670337832	0.1243352735	-0.1533133821	0.0335148796	-0.0283503799	0.1261516354	-0.1545325447	-0.12967377	0.0648832518	-0.1256599155	-0.1011619007	-0.0208193735	0.0199236641	-0.0821919108	-0.0141949287	-0.0161730742	-0.0149981843	-0.1453729354	-0.0061969887	-0.0571567751	0.100627046	0.0453864241	0.0491246341	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.0844295999999999	-0.0055019999999998	0.0071283573561599	3.0272003999998853e-05	0.0751050999999999	0.0815005599999999	0.0056407760460099	0.0066423412803135	-0.0927609	-0.0021581999999999	4.657827239999996e-06	0.00860458456881	0.00420206	-0.0010984	1.2064825600000005e-06	1.7657308243599997e-05	-0.0007506649999999	0.0002068000000001	4.2766240000041363e-08	5.634979422248499e-07	-0.000454495	-0.000122481	1.5001595361000007e-08	2.06565705025e-07	0.0
4518.270193972709	10.663828011924124	113.71722786789762	20414765.545742184	11448.480250486173	12.241684164851904	131067700.04577194	149.85883119198584	4395.797782526016	-0.4433655595785239	0.1965730194203777	19323038.14486064	4864.913061984819	7998.10154736176	1.251719	53.321949	0.22867505	0.142731	-0.1012952751	-0.0274177064	0.0772795308	-0.1363775881	0.0549913201	-0.1908150646	0.0414896183	0.1192179761	0.0396724967	-0.0031565429	-0.0710473178	-0.0390652875	-0.1003149058	-0.0273204602	-0.1326076021	0.1096833102	0.1480290715	-0.1114396101	0.0360004435	0.209572087	0.0935870839	0.1155093304	0.102298769	0.1230516769	-0.0917858098	-0.0279289895	0.0370742939	-0.0807849213	-0.0389181314	-0.0261277335	-0.0595558112	0.132967259	0.02416298	-0.2117509175	0.1536872274	0.0459654941	-0.0838804379	-0.1911130257	0.0483758677	0.1107324852	-0.0433172679	-0.0780662103	-0.0264865375	0.06860523	-0.0585907317	-0.0790322295	0.0152557063	0.0658732536	0.0127125628	-0.2869238994	-0.0419924237	-0.022901444	0.0039229693	0.2389915661	-0.0250182754	-0.0597835656	-0.129372507	-0.0431255015	0.0461202886	-0.0264840934	0.0007455441	0.0635520246	0.0929314008	0.0417504479	0.0087234221	0.0854160735	0.191656991	-0.0426315199	0.1532781757	-0.1184301557	-0.0550201431	0.0273272038	0.0698800668	0.0160407064	-0.0937144298	0.0647684745	-0.0090367805	0.1567146309	-0.0271975294	-0.0233166509	0.1301588263	-0.0008962643	-0.171924271	0.0997849318	0.081311092	0.0087352322	-0.1256569952	-0.2119832701	-0.0651712095	-0.0507869983	0.0740771061	0.0790064493	-0.0826097133	-0.0104284056	0.1084949252	-0.0456299477	-0.2986876852	-0.0973719284	-0.0529548668	-0.027113987	-0.0359194442	0.0379154454	0.0566152075	0.0294333152	-0.09030367	-0.1621965395	0.0807838896	-0.090833588	0.0147800596	0.1149195176	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.0560553	0.0283742999999998	0.00314219665809	0.0008051009004899	0.00291585	-0.0721892499999999	8.502181222500001e-06	0.0052112878155624	-0.211768	-0.1190071	0.01416268985041	0.044845685824	0.00423923	3.717000000000043e-05	1.381608900000032e-09	1.79710709929e-05	-0.0008851669999999	-0.000134502	1.8090788004e-08	7.835206178888229e-07	-0.000444079	1.0416000000000017e-05	1.0849305600000036e-10	1.97206158241e-07	0.0
4508.08376575802	-10.18642821468984	103.76331977302924	20322819.239091005	11473.018113013355	24.53786252718237	131630144.62153251	602.1066974029007	4408.53482375145	12.73704122543404	162.2322191784063	19435179.292229228	4881.588509542858	8025.438064835045	1.170775	49.873825	0.09778295	0.0553851	0.0491815589	0.1055226193	-0.0348483556	-0.07556713	0.0479145446	-0.0020273009	0.1374496409	0.0288372617	-0.0170454306	0.0337382097	-0.0684804715	0.0829874749	-0.0084163465	0.0344076068	-0.0668089221	0.0581145591	-0.0606065121	0.0093019652	0.0254799045	-0.0039611791	-0.1062956551	0.0604726517	0.0918796529	0.1007287986	0.0806645871	0.0251425425	0.0676731098	-0.0401903628	-0.0034700391	-0.0104939269	-0.0036141495	-0.0261866142	-0.0523450996	-0.1013497938	0.0274493965	0.1056387873	-0.1968480471	0.1408040297	0.0112756563	-0.0826531124	-0.0480857112	-0.051652771	-0.0191252999	-0.0470495065	0.0885071732	-0.0816362931	0.2198897119	0.0629662494	0.0572870826	0.0413931338	-0.0396959407	-0.1171890263	-0.1422198124	-0.0698526141	-0.0966924008	0.0504976657	-0.074189033	-0.0841583283	0.0074623154	-0.0120219642	0.0227048884	0.1245805186	-0.0424992508	-0.1477806342	-0.1668176897	-0.0106482009	0.0903427689	0.0030005824	-0.1114276131	-0.0817533988	0.0736220519	-0.0909058055	0.0334118459	-0.0468398976	-0.1432162052	0.0103296658	0.0245200099	-0.0295654879	0.0668711156	0.0287351796	0.0988491266	0.0323708826	-0.1681423848	0.1399998374	-0.0590241955	-0.1147600613	-0.0189378126	0.0886249512	0.0508467555	-0.1045380771	-0.2092890728	0.038174075	-0.095663752	0.0157172109	-0.0291789642	0.1050284092	-0.1257143125	-0.0347956725	0.1137142023	0.1493991864	0.1041183617	-0.0671048381	-0.0668635843	0.079848668	0.016276178	-0.0537086692	-0.1782079794	0.105396701	-0.0171099318	0.0188309127	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.0519496	0.0041057	0.00269876094016	1.685677249000003e-05	0.012744	0.00982815	0.000162409536	9.659253242250002e-05	-0.161193	0.050575	0.002557830625	0.025983183249	0.00463211	0.0003928799999999	1.5435469439999996e-07	2.14564430521e-05	-0.000805692	7.94749999999e-05	6.3162756249841064e-09	6.49139598864e-07	-0.000250952	0.000193127	3.7298038129000014e-08	6.297690630399999e-08	0.0
4510.159873773957	2.07610801593728	4.310224493839027	20341542.087000716	11405.592644301243	-67.42546871211198	130087543.56773862	4546.193831047992	4413.722840504646	5.18801675319628	26.915517831445268	19480949.3127924	4890.472345033782	7957.572542222698	1.18367	50.423172	0.10065818	0.0535994	0.0234610756	-0.1258350903	-0.0773025962	-0.1871631012	0.1209981078	-0.0467108064	-0.0826463533	-0.0492845632	-0.0433438128	0.0455920979	0.0237435375	0.0621380526	0.0668975821	-0.0506187077	-0.1152356577	-0.2321200669	-0.0739331968	-0.0704180408	0.0884968193	-0.1290914169	-0.06920815	0.0454002807	0.0612734229	0.2115702644	0.067601257	-0.0785065166	0.0149989089	0.0062788742	-0.0869086351	-0.028632449	-0.0336955054	0.0508364787	-0.0297859262	-0.0637621348	0.1040771929	-0.0767693581	-0.1722299281	0.0572202954	-0.0742588686	0.0928082068	0.1920898117	-0.046136373	-0.1454570512	-0.1054722586	-0.0034839222	0.0565813713	-0.034693116	0.0998459746	-0.0313392394	0.1410573517	-0.0927465033	-0.0401662675	-0.0122827253	0.0814878222	-0.1412834942	0.0445582871	0.0745623123	0.0664892843	0.0024877714	0.0889889472	0.1246906966	-0.0212842274	-0.0628620531	-0.0606230677	-0.0927169421	-0.1159568085	-0.0028576429	-0.0676222653	0.1303880436	-0.1116238574	0.1799204923	-0.1073584229	-0.0528626185	0.0306228033	-0.1093808883	0.0055209585	0.0403866082	0.0866452787	-0.051380739	0.0139264264	0.1287506622	0.024787937	-0.1371613031	-0.0372256575	-0.0727280843	0.1104354186	0.0755745552	-0.0827634148	0.2325160971	-0.1130419574	0.0137237267	-0.0628412828	0.0997807341	-0.0531861428	-0.0651492859	-0.0276535793	0.0250524396	0.0578901241	-0.0056955013	-0.0047912968	0.2381020332	-0.0988535497	-0.0200277476	-0.0030852707	0.0363544066	0.0644953841	0.047211521	0.0517348823	0.0515612899	-0.060104306	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	-0.0456959	0.0062537	0.0020881152768099	3.910876369000001e-05	-0.00267603	-0.01542003	7.161136560899999e-06	0.0002377773252008	-0.203958	-0.042765	0.0018288452249999	0.041598865764	0.00502658	0.00039447	1.5560658090000005e-07	2.52665064964e-05	-0.00104872	-0.0002430279999999	5.9062608783999976e-08	1.0998136383999998e-06	-0.000164061	8.689099999999999e-05	7.550045880999998e-09	2.6916011720999998e-08	0.0
4501.583891983708	-8.575981790248989	73.54746366668225	20264257.536567185	11431.369072477331	25.776428176088302	130676198.87119123	664.4242495170389	4406.96311498642	-6.7597255182263325	45.69388908176026	19421323.89685081	4878.984309636168	8006.699982932444	1.181931	50.349094	0.180659665	0.0870399	-0.0691976007	0.0838952607	-0.0588935185	-0.010437146	-0.0227617856	-0.0714981317	0.0156608174	-0.1249057867	0.0939175784	-0.0159990091	0.0586189	0.0665106075	-0.0510277094	-0.0531638213	0.0037214501	-0.1495336985	-0.0111662588	-0.2010569469	0.0145474405	0.0406669814	-0.1093164605	-0.1095870898	-0.0403736619	-0.0950847339	-0.000478882	0.1102533072	-0.0046331579	0.0853016753	-0.2324063558	-0.0477735888	0.0534288291	-0.0107659534	-0.0723190361	-0.0935216968	-0.0263084839	-0.1074251433	-0.0073874044	0.2253739736	-0.008078291	-0.0802733863	0.0295475375	0.0030914942	0.1108519852	-0.0424619283	0.0157452122	0.0242975905	0.0129857706	0.0007115254	-0.0181041708	-0.036715814	-0.0512462372	0.128209502	0.0114619028	0.0498085341	-0.0064519668	-0.0050687365	-0.1065497847	0.2376265818	0.0565893466	-0.0314968267	-0.011439246	0.0526663123	0.1158101856	-0.0340845946	-0.116876487	-0.006925628	-0.0267269713	-0.171111005	-0.0407669604	0.0379905969	-0.0100480094	-0.0415648141	-0.0193670256	0.2118840877	0.099501673	0.0914594999	0.0234011731	-0.1264781378	0.0032616548	0.029584033	0.0945572354	0.1049175703	-0.0339733148	-0.0558767102	-0.0293492925	-0.0629260363	0.2122891745	0.029825275	-0.034492612	0.0159139026	-0.097837024	-0.0056036966	0.0285429595	0.0319687081	-0.0616998176	0.0184270342	-0.0242547665	-0.1209635614	0.0192142987	-0.061919319	0.0612633988	0.1553034607	0.0118893644	-0.0971563526	0.0940394035	-0.0473488772	0.0926418336	0.0249844142	-0.1129969054	-0.2127645106	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	-0.0358546	0.0098412999999999	0.00128555234116	9.685118568999994e-05	0.0434783	0.04615433	0.0018903625708899	0.0021302221777489	-0.154533	0.049425	0.0024428306249999	0.023880448089	0.0061115	0.0010849199999999	1.1770514063999993e-06	3.735043225e-05	-0.0008520449999999	0.000196675	3.8681055625039325e-08	7.259806820248295e-07	5.91247e-05	0.0002231856999999	4.9811856684489995e-08	3.49573015009e-09	0.0
4502.762884669751	1.178992686042875	1.3900237537425932	20274873.59555945	11433.9800845813	2.611012103969188	130735900.5746018	6.817384207073603	4410.785851223469	3.822736237048957	14.61331233804722	19455031.825353146	4880.861514553952	8022.683236990082	1.16227	49.511536	0.155126335	0.0851317999999999	0.1184662744	-0.0207364544	0.0363823181	0.1132627782	0.0088880103	0.1558907323	-0.0293796988	-0.0099331002	-0.0035091369	-0.011199737	-0.0259142003	-0.0227912117	-0.060017625	0.0427180372	0.1291699177	0.0238418276	-0.0006812286	-0.0239272753	0.0226187892	-0.1232299506	0.0319299856	-0.0275840783	0.0162467186	0.0151840765	-0.0980813534	-0.0435120497	0.0757841138	-0.017506858	-0.1210434436	0.0134725993	0.0373218974	0.0232666261	-0.1254074338	0.0658482459	-0.0938089687	0.0855114633	-0.038120508	-0.0101794817	0.0158544644	-0.0057491353	-0.100140978	0.1209006513	0.0082668459	0.2297060731	-0.0221722249	-0.1284913095	-0.1529700631	-0.0024189781	0.0380087341	-0.0167621523	0.0645946374	-0.1226415915	-0.0759048935	-0.2309003262	0.0139687883	-0.0216187089	-0.00964077	-0.0431577054	0.0592841439	-0.057703701	-0.0040386158	-0.0201253203	0.117510383	0.1092049195	0.0573603754	-0.0791204943	-0.0616538726	0.1135262962	0.0319759119	-0.0078755572	0.0669921304	0.1008389193	-0.0225185585	0.0838472904	0.0228604067	-0.0227600464	-0.0225170589	-0.0083149681	0.0734459779	0.1151276584	-0.11067982	0.0488122289	-0.0347320468	0.0417994141	-0.1307281379	-0.0526746359	-0.0348676847	0.1213410094	-0.0228856358	0.0539350894	0.065990761	0.1347329683	0.0691123342	0.0333816967	0.1683061952	0.1123583939	0.0778151901	-0.0663031892	-0.0665141412	0.0677449984	-0.2523865373	-0.0832169946	0.0229310109	0.0234383056	-0.016503504	-0.0387787704	0.0279884753	-0.0304394501	0.0381928959	0.0058067331	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	-0.031327	0.0045276	0.000981380929	2.049916176e-05	0.0700536	0.0265752999999999	0.0049075068729599	0.0007062465700899	-0.0836882999999999	0.0708447000000001	0.00501897151809	0.0070037315568899	0.00557945	-0.00053205	2.830772025000001e-07	3.1130262302499994e-05	-0.000607087	0.0002449579999999	6.000442176395102e-08	3.6855462556900004e-07	-0.000227442	-0.0002865667	8.212047354889e-08	5.1729863364e-08	0.0
4500.989751802931	-1.773132866819651	3.1440001633960746	20258908.74583501	11398.96251694113	-35.017567640170455	129936346.46262889	1226.230043433913	4406.741432206631	-4.044419016838219	16.35732518376263	19419370.050326545	4877.503706448941	7956.457341467397	1.179485	50.244881	0.0825402499999999	0.043265	-0.1187985361	-0.0574901828	-0.0064475059	0.1369379325	-0.1510536176	-0.0478077143	-0.1040245955	-0.1112074767	-0.0003238992	-0.0182362521	-0.0478314008	-0.023705082	0.0447268655	0.0933939946	0.0967960629	0.0090686615	-0.0611570469	0.0882934876	-0.0546684642	0.1127816096	-0.0144043523	-0.0519813981	-0.0627410295	-0.0863527188	-0.1018457971	-0.0721025053	-0.024344771	0.000745857	0.0869738078	-0.0273773805	-0.014205688	-0.1026983548	0.0221779494	0.220806008	0.1789100385	0.0770873221	0.1492942941	0.191248996	-0.0139120724	0.0748789527	-0.0288223864	0.0465333341	-0.0494645994	-0.1345291674	0.0886922684	-0.0005283437	-0.0726287095	-0.0066276021	0.0044231827	0.0457461328	0.0812915463	0.0380147614	0.179871238	-0.0318072959	0.0379532209	-0.0998672132	0.076451916	-0.0157322245	0.0363215389	0.0878119665	-0.0528792375	-0.062195961	-0.0926168384	0.0206447407	-0.0236984913	0.0629542229	-0.0993425122	-0.0826073615	-0.0040389215	0.0472724392	-0.0916431452	0.0675715395	0.0359053003	-0.0042858954	0.1268634486	-0.1527350473	-0.0196810073	-0.0010309733	-0.1710524095	0.0424792042	-0.102020099	-0.2353082923	0.0421856014	0.1051911395	-0.0028179338	-0.0559112971	0.0665745214	-0.0147505942	0.1285382394	0.0230182767	-0.1032274236	-0.0551817467	0.0527330297	0.0941411455	-0.0153325483	-0.0645213329	0.0788877103	0.0911154364	-0.0074774803	-0.147604695	-0.084511417	0.0132492938	0.0107819088	-0.0241976806	0.1334648921	0.0851839647	0.0668621754	-0.0449748772	-0.0519273316	0.0812902914	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	-0.0293104	0.0020166	0.00085909954816	4.0666755600000015e-06	0.0324742	-0.0375793999999999	0.00105457366564	0.0014122113043599	-0.0887768	-0.0050885000000001	2.5892832250001088e-05	0.00788132021824	0.00536888	-0.0002105699999999	4.433972489999972e-08	2.88248724544e-05	-0.0008868609999999	-0.0002797739999999	7.827349107594407e-08	7.865224333208226e-07	-0.000494213	-0.0002667709999999	7.116676644099999e-08	2.44246489369e-07	0.0
4509.55909005638	8.569338253449132	73.43355810202662	20336123.186710127	11434.667653344572	35.70513640344143	130751624.34244466	1274.8567655883585	4393.639758484364	-13.10167372226624	171.65385432472175	19304070.327334546	4868.0895540777165	8057.491931264321	1.254655	53.447041	0.12987885	0.0702568	0.0804831376	0.1113475976	0.0887359435	0.1279943658	-0.0246167332	0.1426946842	0.0026143774	0.0173931713	0.1562218295	-0.0195415984	-0.0646674135	0.0037938152	-0.0469902551	0.0781423501	0.0662458763	0.0669067652	-0.0261407535	0.0881747385	0.018785428	0.0734132712	0.0731627879	-0.0030275973	-0.0424817325	-0.0096348976	-0.0359629477	0.0848993034	-0.0945834514	-0.0565194038	0.0807354028	-0.0298472137	-0.0459189878	-0.1346718319	-0.0264066833	0.0606732381	0.0636274966	0.1042448025	0.0825657323	-0.0574838433	0.0475716111	-0.10344955	-0.1498437643	-0.096400859	0.0930275019	0.1123074981	-0.0553508817	-0.0832639268	0.1334500994	0.0317729684	0.2044187271	0.0147420663	-0.0182149198	0.1725362874	-0.1449769005	-0.1366499978	0.0354449895	0.1195506204	0.060952125	-0.0024613419	-0.0801932603	0.0732956519	-0.1272120677	-0.1003016248	-0.0255041143	-0.0713245792	0.0856673443	-0.0115550519	-0.0249093526	0.1268632458	-0.050660939	0.0370101257	-0.12590034	-0.0306514514	0.1387355787	-0.0209996097	0.1282031235	-0.1275956575	0.0065521822	0.0664826613	0.0136381847	0.0681738679	-0.0645880137	-0.0838256897	0.0494598418	0.0473561771	0.0768254014	-0.0815757387	-0.0398600109	0.0679214813	-0.1984153537	-0.0418305896	0.067070376	-0.0383848497	-0.1468655273	0.0465647789	0.0129754966	0.2858469973	0.0655455341	-0.1180863953	0.0669301964	0.1094700322	0.0247925742	0.0724280003	-0.1305113096	0.0234341074	0.0149071773	0.1259585712	0.0123446092	-0.0473580906	0.0679729139	0.028960146	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	-0.0277555	0.0015549	0.0007703677802499	2.4177140100000046e-06	0.0622434	0.0297691999999999	0.0038742408435599	0.0008862052686399	-0.0978306	-0.0090538	8.197129444000002e-05	0.00957082629636	0.00431901	-0.00104987	1.102227016900001e-06	1.86538473801e-05	-0.000205663	0.0006811979999999	4.6403071520386374e-07	4.2297269569e-08	-0.000553164	-5.895100000000001e-05	3.475220401000001e-09	3.05990410896e-07	0.0
4503.820246975139	-5.738843081241612	32.93431991111472	20284396.8170632	11419.153626259416	-15.514027085155249	130397069.54011358	240.68503639893063	4406.038247539997	12.398489055633036	153.72253086265215	19413173.03878533	4870.982388304406	7981.7229692882365	1.306854	55.670681	0.0708546499999999	0.0391077	-0.0212826563	-0.1448797458	0.1520503002	-0.0895686383	-0.087295808	0.0255322472	-0.0507547924	0.1752061359	-0.069654167	-0.1132222654	-0.1871045227	-0.0378957254	-0.0128991204	0.088064473	-0.0938824734	0.0089582332	-0.050667841	-0.1285787097	0.008982042	0.0969008055	0.0779310857	0.0623841368	-0.0074200541	0.103894296	0.2008073127	-0.1354309097	0.0224181379	0.0255595508	0.0768464097	-0.0373087896	0.0087150487	-0.001855406	0.082949824	0.0493028385	-0.0371472753	0.0550855274	0.0069584767	-0.0283829855	-0.1700441711	-0.0343919163	-0.0534829443	-0.0876272044	0.0823827261	0.0942919354	0.2562448582	0.1422551561	0.0423262382	0.0292411928	-0.039782865	-0.1373988359	0.0286007941	0.0739250911	0.0360735374	-0.2134168546	-0.0507852427	0.0642418239	0.1573908038	0.0488633197	-0.0794378499	-0.1011014461	0.1039954082	-0.0834449329	-0.0998630786	-0.0211148351	0.042569808	0.1612089716	0.016233661	0.0999499815	0.0919508199	0.0334088859	0.0115109978	-0.1494768711	-0.1164254263	-0.1973862765	-0.0406459832	-0.0346702707	0.0374664566	0.0214277081	0.0734006481	-0.0368675747	0.0186988758	-0.0338442617	0.009373555	0.1053303862	-0.0197686883	-0.0945433124	-0.0013519868	-0.1501995919	0.0337852684	0.1129108608	0.0304022517	0.1226783342	-0.1264736525	0.0555374498	-0.1335076617	0.0333060582	0.1783892953	-0.1066453834	0.0862452516	-0.0262241451	-0.0550150194	-0.0821205634	-0.1649053019	-0.0696482254	-0.1219471626	0.1246758643	-0.0085838229	0.0724920973	-0.052220095	-0.0252792624	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	-0.0294861	-0.0017306	0.00086943009321	2.994976360000008e-06	0.0360715	-0.0261718999999999	0.0013011531122499	0.0006849683496099	-0.0963442	0.0014863999999999	2.2093849599999967e-06	0.00928220487364	0.00392635	-0.0003926599999999	1.5418187559999965e-07	1.5416224322500004e-05	-0.000624066	-0.000418403	1.7506107040900005e-07	3.894583723560001e-07	-0.000571416	-1.825200000000007e-05	3.3313550400000247e-10	3.265162450560001e-07	0.0
4499.684227675781	-4.13601929935794	17.10665564466135	20247158.148794185	11444.94754640013	25.793920140713453	130986824.33985037	665.3263162255031	4392.943955042362	-13.094292497635251	171.46049601362682	19297956.59214323	4856.788892983791	8031.118566847919	1.327556	56.552532	0.05399205	0.0300045	-0.05877894	0.1807540001	0.0727915096	-0.0084294153	-0.1386716961	0.0464324694	0.131206201	0.0639888798	0.0209515178	-0.115385371	-0.0138072569	-0.036964454	0.0377219963	-0.1010595271	0.0370644186	-0.013476147	-0.0158626653	0.0921740151	-0.02443461	0.1131797208	-0.0598290217	-0.0101685669	-0.0483258411	-0.05490148	0.0937977435	-0.080909803	-0.0449616286	0.0769662126	0.0005203633	-0.1616273344	-0.0089147425	0.0881620115	-0.0644469059	0.0030837907	0.0150388505	0.163271793	0.1361338751	-0.0405808952	-0.0843521336	-0.1533016057	-0.1345824496	0.0010487422	0.0263107626	-0.0256858255	-0.1003330976	-0.0450467218	-0.0249869898	0.037778934	0.0220464409	0.0677295565	0.0445531413	-0.1086193799	-0.0882461972	0.0694541834	-0.0242788672	-0.0218004299	0.0589790555	0.0602855337	0.0442528751	-0.0832612244	0.0796790342	0.031339957	-0.1415061202	0.1325845227	0.0302365645	0.1781048482	-0.002001704	0.034720878	-0.1286396804	0.1058625417	-0.0225626266	-0.0534727661	-0.0787631803	-0.0649172657	0.0718530526	0.0256936101	0.1012528978	0.0843211849	0.0277818443	0.0739291493	0.0421532198	0.0263136927	0.0292288359	0.1500424185	0.0991468458	-0.1395127043	0.0648416882	0.0239115686	-0.0674047099	-0.0047409601	0.0222444287	-0.0720307312	0.0505027676	0.003957446	0.0784466111	0.0188987154	-0.0250908936	0.0333478277	-0.0011438889	0.0361706591	0.0541990133	-0.1066255326	0.0160159412	0.0596771175	0.026296505	0.0460529627	-0.0095663214	-0.0875320492	0.0780179842	-0.1374474159	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	-0.032689	-0.0032029	0.001068570721	1.0258568410000013e-05	0.0421718	0.0061003	0.00177846071524	3.721366009000004e-05	-0.0904628	0.0058814	3.4590865960000104e-05	0.00818351818384	0.00446484	0.00053849	2.899714801e-07	1.99347962256e-05	-0.000455025	0.000169041	2.857485968100001e-08	2.0704775062500002e-07	-0.000640034	-6.8618e-05	4.708429924e-09	4.0964352115600004e-07	0.0
