global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
5279.35188059765	-14.901648522850335	222.05912869856763	27871556.279169943	13919.541482437797	-28.00247869077066	784.1388128270648	193753635.0813066	4781.86357500869	-11.603088687475974	134.63166708943294	22866219.249994885	5132.077842190429	9590.312137789291	1.060398	38.82766	0.06546465	0.0373617	-0.062622582	-0.0334998132	0.1661495533	0.0452263537	-0.0700138499	0.0337897164	-0.0084906198	-0.0254922967	-0.0750839432	-0.1084369248	0.0453647823	0.0385670121	-0.1558842871	-0.1598846986	-0.0599984109	0.0134125021	-0.2713377736	-0.0666627258	0.3382316755	-0.0324344651	0.0451869273	0.0151206874	-0.0224338156	-0.0951162457	-0.1299147758	0.1269401101	0.2955865316	-0.0334688335	-0.0392665909	0.2083259094	-0.0653763135	0.1510105194	-0.0021288584	-0.1384741079	-0.0794513395	0.0753081887	0.1201073823	0.021767204	-0.0711355056	-0.2472539005	-0.2011807765	-0.0711504407	-0.01808714	0.0820023971	-0.0659851117	-0.0072182874	-0.0438863882	0.2173979133	0.0418670447	0.0885970654	0.0531360615	-0.3050840144	-0.1121050223	0.052126213	-0.2379898238	0.0122405157	-0.0453779294	-0.0285063641	-0.2586525842	0.0071329782	0.060410203	0.1507355173	-0.1864496648	-0.2211912165	-0.1737687737	0.1437942256	0.0108310468	-0.0158020403	-0.0618753742	-0.1506408871	-0.0825402348	-0.1348385605	-0.1468890463	-0.0178847643	0.1153353765	-0.0940562486	0.0015307682	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.0189544	-0.0027195999999999	0.00035926927936	7.396224159999995e-06	-0.0316788	-0.0181116	0.0003280300545599	0.00100354636944	-0.0498349	-0.0329302	0.00248351725801	0.00108439807204	0.00014566	-0.000173796	3.0205049616e-08	2.1216835600000005e-08	0.000224492	-6.026900000000003e-05	3.632352361000003e-09	5.0396658064e-08	-0.000305484	0.0	9.332047425600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5268.060246430991	-11.291634166658696	127.50100215365404	27752458.76002656	13897.849235176418	-21.692247261378725	470.5535912487928	193150213.3636937	4771.849489773248	-10.014085235441598	100.2819031026894	22770547.553049207	5114.073778633325	9512.15152192936	1.014871	37.160625	0.0895123999999999	0.0412755	-0.0430843983	0.0610652692	-0.0505699933	-0.0492789884	-0.0134210816	0.0153529687	0.0004702652	0.0402888969	0.1190087477	-0.0340133081	0.0240590955	-0.0508539203	-0.1687718998	0.2178067152	-0.1997095801	0.0460471414	0.0185674232	-0.0713978069	0.0165622921	-0.0742982014	0.0818927387	-0.1261846437	0.0052286686	-0.1472180448	0.1858487037	-0.0322097282	-0.1058021892	0.0599673836	0.1877785536	0.2109568262	0.2711166154	0.0434474185	0.1765280037	-0.0229743613	-0.0021662971	-0.1137268035	-0.0651854263	-0.0120293105	-0.2271735946	-0.0253544146	-0.0838190215	-0.0906874114	-0.0087016264	-0.039924727	0.0059084197	0.0429771638	0.0722512518	-0.0595975823	0.2361643123	-0.0879152868	0.1859838952	0.0376684987	-0.1153424056	0.0482012368	-0.0039877522	0.0718272097	-0.0417032243	-0.0081738539	0.1413502887	-0.180302854	0.1841522318	0.0526586242	0.1295278822	-0.0636144777	-0.2708840628	-0.0717533428	-0.1419405184	-0.2072480538	-0.0222630475	-0.0250470797	0.0551348311	0.1472066472	-0.2316082045	0.005471678	0.0092266061	-0.108373823	-0.1502983514	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.0321564	-0.013202	0.00103403406096	0.000174292804	-0.0254867	0.0061920999999999	3.834210240999999e-05	0.00064957187689	-0.0380308	0.0118041	0.0014463417486399	0.00013933677681	-0.000362844	-0.000508504	2.58576318016e-07	1.3165576833600005e-07	0.000621165	0.000396673	1.5734946892900005e-07	3.8584595722500004e-07	-0.000566591	-0.0002611069999999	3.21025361281e-07	6.817686544899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5280.390587498369	12.330341067377958	152.0373108378674	27882524.75654137	13898.124008337933	0.2747731615145312	0.0755002902886906	193157850.95113924	4786.57679358194	14.72730380869234	216.89347747352392	22911317.40085717	5130.735005029251	9510.922238242443	1.004599	36.784512	0.05138426	0.0244091	-0.0418384337	0.0015744679	0.0565495514	0.0039868204	-0.049427081	0.0176830516	8.6193e-06	-0.0062870117	-0.0731732112	-0.1452136104	0.0428209344	0.0151716093	0.1622675544	-0.1086162047	0.1598721664	0.1611974992	-0.1411985716	0.037690857	0.0547071407	-0.0545109495	-0.07105705	0.1384418674	0.0695697653	0.0455067166	-0.2494187914	-0.0621240828	-0.0574979018	-0.0094565821	0.1643644559	-0.1090903313	0.1828400827	-0.0093219694	-0.0512619166	0.1188585786	-0.104268894	0.3373639647	-0.2329724317	0.0129426617	-0.0849910774	-0.0074109755	0.2999551759	0.1524343082	-0.0654064456	0.0025927009	-0.0377350312	0.0119799996	0.0487353918	-0.0204421722	-0.2215218768	-0.0940070332	-0.1035807213	-0.1398858487	0.0442826768	0.0290572927	-0.0252666329	-0.1086191173	0.0624129808	0.0880936528	-0.2131852985	-0.0591613305	-0.1803250836	0.0305126513	0.0286265548	0.2247973341	-0.1594255217	-0.1302924789	0.0315045286	0.0999707786	-0.059201211	0.1838288375	0.3773185194	-0.1173845117	0.0400890407	0.1530644516	-0.0835528629	0.1703361565	0.1812738595	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0404828	-0.0083263999999999	0.0016388570958399	6.932893695999997e-05	-0.0081739399999999	0.0173127600000001	0.0002997316588176	6.681329512359837e-05	-0.0295452	0.0084855999999999	0.00087291884304	7.200540735999993e-05	-0.000463499	-0.0001006549999999	1.0131429024999991e-08	2.14831323001e-07	0.0008415939999999	0.0002204289999999	4.858894404095592e-08	7.082804608358317e-07	-0.000542485	2.4105999999999976e-05	2.94289975225e-07	5.810992359999988e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5309.393658198266	29.003070699896853	841.1781100232153	28189661.01771597	13969.20398901898	71.07998068104826	5052.363653618193	195138660.0868238	4791.259433356769	4.682639774828203	21.927115260803127	22956166.957730222	5137.984896687559	9602.840688721282	1.102031	40.352066	0.06803101	0.0334566	-0.0897519287	-0.0527255703	0.1716217	0.0310315664	-0.0779679025	0.0300762736	-0.0983509597	-0.0979730899	0.0140389364	-0.1255996733	0.0615634665	-0.0474842837	0.1326420448	-0.0984215847	-0.1527276479	0.0207188621	0.1122969468	0.0659708672	-0.0659494562	0.3423460952	-0.0297207179	-0.0923488009	-0.2381460714	0.0430154998	0.1213286405	0.0561713771	0.197777697	-0.1795397062	0.0473425479	-0.1044125573	-0.0467775076	-0.0057822342	-0.1455291973	0.0901140175	-0.1356071242	-0.0618018185	0.0836669518	-0.1902310267	-0.0818682196	-0.0666914222	-0.0911285974	0.1403272083	-0.1270388783	-0.0232682706	-0.0613338736	0.0312054247	-0.0148253846	-0.1389002876	-0.0719063794	0.1320127287	0.1237388771	-0.0133138271	0.2375270023	-0.1525175497	-0.0787160774	0.0337706432	-0.3029601362	-0.1552049396	0.1011439935	0.1590114062	0.0709351425	0.1711450004	-0.150965434	0.1418777604	0.0230820844	0.0370506634	0.0597936578	0.1600306146	-0.0454194735	-0.0301699353	-0.1768824317	0.092151024	-0.1086331615	0.1106937964	-0.1061853421	-0.0111270926	0.1931654128	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.0566629	-0.0161801	0.00321068423641	0.00026179563601	-0.0244575	-0.0162835600000001	0.0002651543262736	0.00059816930625	-0.0499005	-0.0203553	0.00249005990025	0.00041433823809	-0.000332602	0.000130897	1.7134024608999997e-08	1.10624090404e-07	0.000902569	6.097500000009997e-05	3.717950625012191e-09	8.146307997609999e-07	-0.000654854	-0.0001123689999999	4.28833761316e-07	1.2626792160999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5285.5529025719925	-23.84075562627368	568.3816288316999	27937069.48588721	13972.94185538914	3.737866370158372	13.971645001160924	195243104.0940857	4786.1275396549545	-5.131893701814079	26.33633296671901	22907016.825843588	5123.7947316192085	9216.571796508884	1.919458	70.283081	0.17983325	0.110341	0.1116966257	-0.05688715	-0.0360347855	0.032219082	0.1067288197	-0.0800560351	-0.1316894356	0.0674232415	0.1401858159	0.0008424893	-0.0815793303	0.1090932299	-0.1508562081	-0.027041344	-0.0108831948	-0.0199730769	0.0017649843	0.0462448995	-0.1626749401	-0.0861675542	-0.1541182711	0.0357401508	0.2623505396	0.1751000115	0.0876144898	-0.0587134543	0.1294540016	0.1798261516	0.1553517905	0.1501455125	-0.2937097647	-0.1829716994	0.0080277249	0.0057687448	-0.0707717621	0.091443466	-0.1020713999	0.1357845256	0.0248339498	0.0470268412	-0.1297822705	-0.0283304722	-0.0626820882	0.0439502884	0.1212041432	-0.0793001337	0.1397253872	0.0526938291	0.118768708	0.0016534664	-0.042015781	0.0207795067	-0.0376802742	-0.0260962204	0.1682892104	-0.1219622094	0.150722026	0.2994986588	0.00351899	0.3167823673	0.0437845144	0.1738256042	0.1339625943	-0.2181885487	0.0292750613	0.0337514655	-0.1079886911	0.1431858913	-0.0560229825	0.0698350386	-0.0001524076	-0.0728750143	0.0187230914	-0.1180325816	-0.0237566519	-0.1474552944	0.0428234879	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0440409	0.012622	0.00193960087281	0.000159314884	0.0254171	0.0498746	0.00248747572516	0.00064602897241	0.0430338	0.0929343	0.0018519079424399	0.00863678411649	-0.000639178	-0.000306576	9.398884377600003e-08	4.08548515684e-07	0.000764349	-0.00013822	1.91047684e-08	5.842293938009999e-07	-0.000611603	4.325100000000001e-05	3.7405822960900005e-07	1.870649001000001e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5281.521286342399	-4.031616229593055	16.253929422718123	27894467.098087877	13943.535420452616	-29.40643493652351	864.7384156759905	194422180.0214167	4775.792809774709	-10.334729880245504	106.80664169763924	22808196.96189581	5110.68355919964	9195.78640956699	1.026265	37.577816	0.1052625	0.0620941	0.1424476764	-0.1070070185	-0.1054795949	1.91844e-05	0.1084696673	-0.1293281877	-0.044864922	0.1270498197	-0.0705756914	0.0929462898	-0.1107799916	0.050014207	-0.0493522447	0.0418378666	0.0382483311	-0.0270081937	-0.0229139652	-0.2580812342	-0.170502842	0.0368381514	0.0185587248	-0.1311638708	0.0629064304	-0.1352878503	-0.0114174006	0.1596803089	0.0068246432	0.1147231772	-0.1358853931	-0.1711035807	0.0954667143	0.0517397869	-0.0217855271	0.269100168	0.0937309458	0.1616078642	0.0368421838	0.0880261985	0.1849646412	-0.143364691	-0.1850603479	0.0413227441	0.0499251582	-0.2846131425	0.1434699619	-0.0576172323	0.0535195083	0.0360691995	0.0218321563	-0.0608134353	-0.0266875045	0.0073458777	-0.1564927366	-0.2323530663	0.1085481055	0.0062091999	-0.0949701881	-0.018922124	0.021704517	-0.1267718257	0.1843545501	-0.2385749289	-0.1274331773	0.1090644502	-0.07770133	-0.0970310301	-0.0056100238	0.2614513496	0.2253315725	-0.0143680884	-0.0353660388	-0.1574510646	-0.0315113016	-0.1552398385	0.2238093564	0.0079427349	0.0193347376	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0564558	-0.0124149	0.00318725735364	0.00015412974201	0.0254578	4.069999999999768e-05	1.6564899999998111e-09	0.00064809958084	0.103236	0.0602022	0.010657671696	0.0036243048848399	-0.000296206	0.000342972	1.1762979278400005e-07	8.773799443599998e-08	0.000984623	0.000220274	4.8520635076000006e-08	9.69482452129e-07	-0.000700451	-8.88480000000001e-05	4.906316034010001e-07	7.893967104000018e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5289.070546463078	7.5492601206788095	56.99132836967144	27974267.245463245	13943.612130100417	0.0767096478011808	0.0058843700657812	194424319.23468348	4782.649665855663	6.856856080954458	47.016475314922126	22873737.82630929	5121.216568179072	9234.837335567328	0.983725	36.020164	0.0694705	0.0341649	0.1257550309	-0.091637843	0.0032638406	0.0354414322	0.112210175	-0.1046913353	-0.0507486305	-0.0302777675	-0.0288649314	-0.1340512254	-0.0814057585	0.0677233932	-0.0592317695	0.0231909954	-0.1571400215	-0.1853313479	-0.2470717919	0.1886504667	0.0126155118	-0.0039187727	-0.0950800366	-0.2094291353	0.0835148396	0.050341204	-0.0716704389	0.045375578	-0.0874435135	-0.0274764892	-0.1063214157	-0.0007673655	-0.1566467893	-0.0542114428	-0.0501684031	0.0254678574	-0.0831269013	0.1267316278	0.1345492373	-0.0659918822	-0.0090913101	0.0416591082	0.190862319	-0.2506175845	0.0287085199	-0.0303849382	0.1057424838	-0.0552138423	0.0369571222	-0.0832461617	0.1452968684	0.1668393046	0.0254388777	-0.1999260814	-0.0618321757	0.1663189377	-0.0279220653	0.0144633433	-0.0875045022	0.1596301224	-0.0751234548	0.064340591	0.0319661192	-0.1805899051	-0.0300082388	-0.0075112324	0.1647445772	0.0503714512	-0.0466804779	0.0809338485	-0.1096408607	-0.0138576749	-0.0168803246	-0.0484654133	0.0987452392	0.2396436501	-0.04475964	0.0491144043	-0.1874083231	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0561287	0.0003271	0.00315043096369	1.0699441000000249e-07	0.0207926	-0.0046651999999999	2.1764091039999975e-05	0.00043233221476	0.0800468	-0.0231891999999999	0.00640749019024	0.0005377389966399	-0.000639178	-0.000342972	1.1762979278400005e-07	4.08548515684e-07	0.000558729	-0.000425894	1.81385699236e-07	3.12178095441e-07	-0.000643537	5.691400000000003e-05	4.1413987036900004e-07	3.239203396000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5302.220231697217	13.149685234138817	172.91422175692838	28113539.38541929	14005.429642333984	61.81751223356696	3821.4048187472	196152059.46636745	4786.22213365576	3.5724678000970016	12.76252618272991	22907922.3126963	5131.097803375044	9574.64747252187	1.690263	61.890835	0.14538826	0.0970274	-0.0016334282	-0.0466785675	0.0942113077	-0.0470270124	0.0127477679	-0.008118125	-0.1355825907	-0.0410300231	-0.0756284404	0.1305524409	-0.0465513262	0.0028699563	0.0198834869	0.011592724	-0.1235926203	0.1061659706	-0.144771969	-0.1834654433	-0.1258700534	0.2360114669	0.0173222796	0.0507292326	0.0815100107	0.0699650839	-0.133428181	0.0232214881	-0.0426579939	-0.1140835658	-0.2187692717	0.0682849101	0.1834359516	0.0795722849	0.0580128121	-0.1464601703	-0.0167216547	-0.0637658576	-0.0876402998	-0.1232094271	0.10013155	0.2735512543	-0.0103789592	-0.162736945	0.0900975064	-0.1203428794	0.0324654697	-0.0005458151	-0.01159061	-0.0645736836	0.0121205844	-0.0315581	0.1315701342	-0.1699695738	0.0331471186	-0.328727452	0.0098837437	0.0085689348	-0.0188562225	-0.0158318299	-0.0923808842	-0.0163137347	-0.1246885489	-0.2367489847	-0.1212049089	-0.0319460694	0.0174051494	-0.0620189203	0.0901978236	-0.3170459787	0.0061099429	0.1241276872	-0.0360680982	-0.0032965485	0.0161702937	-0.0592435822	-0.1320328473	-0.0392356039	-0.1062637438	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0427075	0.0134211999999999	0.00182393055625	0.0001801286094399	0.00476414	-0.01602846	0.0002569115299716	2.26970299396e-05	-0.0107776	-0.0908244	0.00011615666176	0.00824907163536	-0.000341019	0.000298159	8.8898789281e-08	1.1629395836100003e-07	0.000505441	-5.328799999999997e-05	2.8396109439999972e-09	2.55470604481e-07	-0.0004927	0.000150837	2.4275329e-07	2.2751800569000007e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5290.538111768586	-11.682119928631437	136.47192602692778	27989793.512075912	13958.918529848845	-46.511112485139165	2163.2835846052685	194851406.52295744	4781.4108571977295	-4.811276458030989	23.14838115560321	22861889.785328325	5124.128729208005	9577.50983458821	1.09214	39.989902	0.05097319	0.0256389	0.020582332	0.0524361854	-0.0737572222	-0.1494158995	0.0636049157	0.0014014002	-0.0531085477	-0.043524656	0.1220272066	0.103842271	-0.0293475338	-0.1069849328	0.0129783033	0.0110985656	-0.1666678689	-0.276652873	0.1162413648	0.1643497643	0.1229715723	0.0347162683	0.0432605213	0.1509816971	0.2212655052	-0.1367100385	-0.0038470335	-0.0656019156	-0.1705181846	-0.0098606616	-0.1513847407	-0.0197369432	0.0472874761	-0.0509835083	-0.3331062583	0.0300834868	-0.017183791	-0.1442715763	-0.094045179	0.0137664294	0.0055712665	-0.0950698573	0.037959015	0.159487697	0.0801650614	0.0646796588	0.0340560176	0.0507069234	-0.0213697571	-0.1313449258	0.1100334186	0.262645435	0.0505786751	0.1411681881	0.0433539978	0.1031535084	-0.1143133003	0.171550633	0.2316306579	0.1424103678	0.0630504845	-0.150790815	-0.0545480283	-0.0950928238	-0.1059976775	-0.035332246	0.0483613076	-0.1564935696	0.2297638059	0.123218507	-0.0911308044	0.0256874495	-0.0116187152	0.1475898465	-0.0629585739	-0.060570482	-0.0382625237	0.1131003622	0.1333693314	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0376852	0.0050223	0.00142017429904	2.5223497290000004e-05	-0.0114286	-0.01619274	0.0002622048287076	0.00013061289796	-0.02283	-0.0120524	0.0005212089	0.0001452603457599	-0.000156647	0.000184372	3.3993034384000014e-08	2.4538282609e-08	0.000671349	0.0001659079999999	2.7525464463999995e-08	4.50709479801e-07	-0.000488865	3.834999999999993e-06	2.38988988225e-07	1.4707224999999946e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5294.715450274281	4.177338505694934	17.45015699116158	28034011.69937318	13936.688547124448	-22.229982724396905	494.1721319269848	194231287.6595497	4772.861654221831	-8.54920297589888	73.08887152311826	22780208.37034115	5116.663430983482	9541.880283052527	1.140058	41.744465	0.03700491	0.0167969	0.0470991933	-0.0019315691	0.0639276369	-0.0210509191	0.0555945004	0.016617333	-0.0450207361	-0.1024993707	-0.013533851	-0.0978516063	-0.0803783274	0.0258321109	0.0029721265	0.1561463766	0.3161210135	0.1438061696	0.0984780104	-0.009876129	0.0759655063	0.0245104379	-0.0769543741	0.0887378477	-0.1558522072	0.1284968213	-0.0610877748	0.0212536943	-0.0054962855	-0.0616524977	-0.113115229	0.0387800178	-0.1062552835	-0.2037573416	0.166548223	-0.1389034958	-0.0511973623	-0.0410451721	-0.1288339771	0.2424607513	0.0558151993	-0.0870990141	-0.0814934391	-0.2057863734	0.0575678467	-0.0008466014	0.0490154438	-0.0064529597	-0.0664962759	0.016477711	-0.0216940954	-0.2997325229	-0.2199267958	0.0996393091	0.0887284734	-0.0028522734	-0.1105439978	-0.1266501141	-0.0512498118	-0.1008079432	-0.0557513978	0.0702633984	-0.1444015463	0.0513958213	-0.0090755938	-0.0604058835	0.1978559451	-0.0556227541	-0.1619195791	-0.0443246091	-0.0987918627	0.0154864419	0.1184724236	0.0022593434	-0.010548333	-0.2351367424	0.2207726603	-0.0446308894	-0.1916115972	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0452861	-0.0076009	0.00205083085321	5.7773680810000014e-05	-0.0144402	-0.0030115999999999	9.06973456e-06	0.00020851937604	-0.010784	0.012046	0.000116294656	0.000145106116	-6.34208e-05	9.32262e-05	8.691124366439999e-09	4.02219787264e-09	0.000681671	1.0322e-05	1.06543684e-10	4.64675352241e-07	-0.000305485	0.00018338	9.3321085225e-08	3.3628224400000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5282.592038780943	-12.1234114933377	146.97710623679262	27905778.6481918	13935.8571769648	-0.8313701596471219	0.691176342351681	194208115.2567613	4778.085298759993	5.223644538162262	27.286462261072423	22830099.12222637	5115.198163591151	9520.197140586191	1.019633	37.334988	0.07017996	0.0333218	0.095843499	0.0277836776	-0.0766667179	-0.1180333723	0.1176160296	-0.0189267586	-0.0563292926	0.0523474184	0.1007937607	0.0869409394	-0.1476671743	0.0351077007	-0.0944135382	0.2022696074	-0.0429490278	0.0871762378	0.0580264331	0.1537015217	-0.0231283516	-0.1521023959	-0.1258795241	0.0878233301	-0.0664479917	0.1463419038	0.1598212142	0.2737640107	0.0743463172	-0.020105319	0.1912154848	-0.1571371028	0.2000387658	0.0873919646	-0.1033445548	-0.0619182115	0.0341086013	-0.0046901857	-0.0015094259	0.1287269951	0.0182522098	0.1777697323	0.0771856586	-0.0462577263	0.0032099215	0.078421393	0.1640222767	-0.0105182505	0.0091988556	-0.0478927553	0.1337127477	-0.1683006653	0.062760309	0.0860063316	0.043221203	0.1621878365	-0.0415058625	-0.1312972203	0.1035260773	-0.1073746345	-0.0058904748	0.2240341202	0.2885900967	0.069743737	-0.0026888382	0.2615673498	-0.0944668189	-0.0726531709	0.1433700557	-0.1420521735	-0.0504615433	-0.0920492703	0.0978578306	0.0062752705	0.2267054853	-0.045295362	-0.1245090855	-0.0401053643	-0.0380259137	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0636854	-0.0183993	0.00405583017316	0.00033853424049	-0.0278816	-0.0134414	0.0001806712339599	0.00077738361856	-0.0138981	-0.0031141	0.00019315718361	9.69761881e-06	-0.000156647	-9.32262e-05	8.691124366439999e-09	2.4538282609e-08	0.00108584	0.000404169	1.63352580561e-07	1.1790485056e-06	-0.000512593	-0.000207108	2.62751583649e-07	4.2893723664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5280.335697499495	-2.2563412814479307	5.0910759783660895	27881945.07828748	13937.623360808	1.766183843199542	3.1194053679791045	194257344.94774088	4781.31821780306	3.2329190430673407	10.45176553902745	22861003.899895437	5122.333933464701	9252.002053674369	1.636146	59.909283	0.0631901	0.0316631	0.1281294702	-0.0487537016	0.030004183	0.0064115927	0.1097063414	-0.0298703705	-0.0681625632	-0.0269748956	-0.081405994	-0.0507903002	-0.1134820529	0.0243954122	-0.0092346688	-0.0161490449	-0.0305899251	-0.0116101006	-0.1371248549	0.0854943775	0.0140711802	0.0624697154	0.157067786	0.121682734	-0.0294629922	0.0364007393	-0.1683366906	0.1509981204	-0.080833468	0.0409224942	0.1591945655	-0.0846324448	0.0323339591	-0.0624260246	-0.0145576344	0.1065486571	0.3040957162	-0.2742736196	0.0304255406	-0.2226649568	-0.2057415067	-0.1844923971	-0.0595203062	-0.076106819	0.079957804	0.0018558453	0.1109868906	-0.0315655896	-0.0516489984	0.0182276408	0.0226493807	0.0434852262	0.0248540491	-0.1135433254	0.0611182888	-0.006421821	0.0102577153	0.1396471047	0.163176757	-0.1029506132	-0.2523196129	-0.0132701038	0.0128518058	0.0067013165	0.1148928254	0.164549131	0.0645151205	-0.0333046037	0.0621963856	0.0372933887	0.2199424115	-0.1305817824	-0.0571850601	0.2361627371	-0.2409111227	0.1070183499	0.0304567928	-0.0095426076	-0.1156829029	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0540781	0.0096073	0.0029244408996099	9.230021329000012e-05	-0.0278579	2.3699999999998028e-05	5.616899999999066e-10	0.00077606259241	0.0028312	0.0167293	8.015693439999998e-06	0.00027986947849	0.000323751	0.000480398	2.30782238404e-07	1.04814710001e-07	0.00103675	-4.9090000000000114e-05	2.409828100000011e-09	1.0748505624999998e-06	-0.000305485	0.000207108	9.3321085225e-08	4.2893723664e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
