global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
5299.456873295495	-11.280360376670616	28084243.151918866	127.2465302275604	13157.41333994154	17.162203822126685	173117525.7980716	294.5412400322198	4840.431579645686	7.553458755646716	23429777.87723123	57.05473917325603	5386.981251179031	8952.76352943373	1.089609	60.991482	0.188703355	0.0821367	0.0433061595	-0.0606793492	-0.1504198683	0.0575790234	-0.0041816694	-0.1118845466	-0.1124811713	0.1371177316	-0.0413887188	-0.0704459008	-0.0159916106	0.0238439546	-0.1040478063	-0.0158052378	0.0486034796	-0.1001227423	-0.0559085469	0.0914445317	0.0956495656	-0.1961036644	-0.0432243548	-0.0742013169	0.0287230796	-0.1734523431	-0.0645657001	0.074143962	0.0332091263	-0.084818162	0.1259916734	-0.1272158351	0.1588593247	0.0480709328	0.0202769966	0.0466603745	-0.1023555369	0.0026129831	-0.0513413397	-0.0511829064	-0.1061048422	0.082726771	0.0338575146	0.0399127696	0.1039482447	0.0502808397	-0.0835926178	0.0725371916	-0.0542161437	-0.1264157392	0.0104784196	0.0511900452	0.1662932591	0.1107176567	-0.0408093053	0.1434521086	0.1235387351	-0.0216518673	-0.1188813324	0.0028776535	-0.0828795713	0.0310022883	0.0587612935	-0.1544984492	-0.0386349939	0.0255482141	-0.0724016772	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.00944396	0.02723614	0.0007418073220996	8.918838048159999e-05	-0.0102891	0.0133083	0.00010586557881	0.00017711084889	0.056667	0.0389932	0.003211148889	0.00152046964624	0.000317429	0.0011700949999999	1.0076117004100001e-07	1.3691223090247658e-06	0.00118242	0.000658444	4.33548501136e-07	1.3981170564e-06	0.000318127	0.0003547753	1.2586551349009004e-07	1.0120478812900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5297.980478377635	-1.4763949178595794	28068597.14927052	2.1797419534815945	13049.93707438376	-107.4762655577797	170300857.6453758	11551.147658246382	4826.21256450852	-14.219015137166023	23292327.717819903	202.18039147095652	5370.980139434586	9591.4086061073	1.827534	102.297279	0.60521988	0.339457	-0.0443637855	0.0987636128	0.1719800387	-0.1069484521	0.0177669861	0.1698663369	0.0115109271	-0.1536240697	0.0167951603	-0.0414566896	-0.0559896672	-0.032806538	0.0035942152	-0.0236489227	-0.0461361876	-0.0248347139	0.1614554514	0.0025423369	0.0505749725	-0.0749726903	-0.0070942741	-0.2074501908	-0.065224223	-0.0350055065	0.0619036312	0.0608192603	-0.0234515434	0.0530757534	0.1004545382	0.1348341385	0.0821954091	-0.1025759499	0.02482689	-0.1278546981	-0.0038540724	0.0361361215	-0.1237479828	0.0490824389	0.1296447475	-0.0360027101	0.0692396594	0.033085092	0.0002771782	0.0092541269	0.0111417544	-0.0112139071	-0.0497227634	0.0876808926	-0.0166579274	0.0919541637	0.1452518878	0.0762347526	-0.1959313353	-0.0015731244	-0.0598991673	-0.0758969514	-0.1060669621	-0.026037584	-0.0688896994	-0.0742431842	-0.1189012193	-0.0259779482	0.0717739183	0.1037902843	-0.0634237266	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.00977587	0.01921983	0.0003694018652289	9.55676342569e-05	0.166131	0.1764201	0.027599509161	0.0311240516840099	-0.184015	-0.240682	0.033861520225	0.057927825124	0.0019886	0.001671171	3.95452996e-06	2.7928125112410007e-06	0.00277077	0.00158835	2.5228557225000003e-06	7.6771663929e-06	0.000436565	0.0001184379999999	1.4027559843999989e-08	1.90588999225e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5250.021826791176	-47.95865158645938	27562729.18178376	2300.032261991403	13008.12829910194	-41.808775281821	169211401.84589672	1747.9736905658065	4799.944249717663	-26.268314790856493	23039464.80039766	690.0243619515301	5349.441965679642	9309.603345380669	1.23082	68.895844	0.22626393	0.114798	0.1059297284	-0.0304769745	0.1050831502	0.0731759171	0.0835581265	0.1653647128	-0.0124421088	-0.0764775653	-0.0430955875	0.294657288	-0.046744515	0.0628554535	-0.0204268178	-0.0474379394	-0.0411755241	0.0382048543	0.1738706627	0.0627126745	0.0235608407	0.0227449894	0.03212851	0.1319662859	-0.1992881337	-0.0145005975	-0.0895512307	-0.0259145377	-0.0851992734	-0.0161930756	-0.0433346662	-0.0468325991	0.0418210792	0.1268640179	-0.098259937	-0.0689515393	0.0140164653	-0.1494261045	0.0473832172	-0.0247569279	0.0216947552	-0.2771639067	-0.092782547	-0.0263726128	-0.0565733018	0.0285449502	0.0601716156	-0.0175006825	-0.0430801749	0.0567244101	0.1298638941	0.1385153533	0.0346234053	-0.2312738702	-0.0406823758	-0.0026215255	0.0041315603	0.0856820806	0.0188555577	-0.0333857256	0.0815981085	-0.0840824588	0.0678812863	-0.0632052423	-0.1328379537	0.051808883	-0.0742370852	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0504671	0.04069123	0.0016557761989129	0.00254692818241	0.233768	0.067637	0.054647477824	0.004574763769	-0.222912	-0.0388969999999999	0.049689759744	0.0015129766089999	0.00300706	0.00101846	9.042409843600002e-06	1.0372607716e-06	0.00257212	-0.00019865	3.9461822500000123e-08	6.615801294399999e-06	0.0008002289999999	0.0003636639999999	1.322515048959273e-07	6.4036645244084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5309.865580520343	59.843753729167474	28194672.483194645	3581.274860397246	13060.268840867073	52.14054176513309	170570622.19572335	2718.6360955615883	4821.481055983031	21.536806265367886	23246679.573203247	463.83402411198944	5327.03631068348	9545.05467114735	1.434198	80.28003699999998	0.36034545	0.179339	-0.0557849094	0.2370175043	0.1073544101	-0.2186301335	0.0976503676	0.1172120077	-0.069957283	-0.2044940317	0.1515086159	-0.0094260019	-0.0676949507	-0.0355604902	-0.0524742593	-0.0007362627	0.0228810544	-0.0584736195	0.0210774888	0.0571259722	0.0059741552	0.0006905611	-0.0168829699	-0.0276492476	-0.0276275856	-0.2083607437	-0.0370342594	-0.0709415799	0.1282846667	-0.1427919301	0.1342622617	-0.109279346	-0.0420236082	0.0111275935	-0.0739967372	-0.0489202749	0.0223541814	-0.150710324	-0.030534014	0.2189939438	0.1158561401	-0.064678342	0.0346728589	0.044141666	0.0506262629	0.0110187182	0.0489179876	0.0315620179	-0.0627124267	-0.0761996181	0.0373976167	0.0423189102	0.019736336	0.0095311126	-0.0334325881	0.1875043466	0.1218689941	-0.0100954005	0.0255701028	-0.0074748779	-0.1921597878	0.0967751342	0.1325024487	0.0212406207	-0.0521595136	0.0703900539	-0.02142649	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0405476	-0.0099194999999999	9.839648024999996e-05	0.00164410786576	0.29266	0.0588919999999999	0.0856498755999999	0.0034682676639999	-0.150376	0.0725359999999999	0.022612941376	0.0052614712959999	0.000597388	-0.002409672	3.56872422544e-07	5.806519147584002e-06	0.00161183	-0.0009602899999999	9.221568840999996e-07	2.5979959489e-06	-0.000209768	-0.0010099969999999	1.020093940008798e-06	4.4002613824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5310.513643788704	0.6480632683606018	28201555.160865977	0.4199859997982254	13180.98706847133	120.71822760425675	173738420.0992084	14572.890475913136	4823.942574461774	2.4615184787426188	23270421.961704887	6.059073221191376	5381.683457145087	9387.09484527389	1.478566	82.763596	0.30703925	0.183825	-0.1263768817	-0.1060753637	0.0853875147	-0.0254301911	-0.1396964636	0.1020286801	-0.2178342383	-0.078993697	-0.1218343031	-0.0484984793	-0.0030532828	-0.1354082834	0.072755749	0.0843402219	-0.0022732043	0.0950535978	-0.1367549888	0.0076731214	0.096208644	0.0315184662	0.0798420013	0.1773919587	0.0986927659	0.0335842555	-0.0021882577	0.070635118	0.1147039639	-0.1976111285	-0.1192047512	0.1906866947	0.078035242	0.034862471	0.0842528084	0.0537284749	0.0507326785	-0.1309056946	0.2210488272	-0.0492085464	0.1440328321	0.0247031295	0.0096781475	0.1887325151	-0.0160185994	-0.0978745055	-0.0676940511	-0.0398601614	0.1053275462	-0.028085722	0.0562715349	0.007024162	-0.1314847356	-0.0011121156	0.2071659613	0.0082166071	0.1465703362	-0.2289031426	0.0883973751	0.0184976626	0.0506693272	-0.1479962091	-0.1289064166	-0.0457809133	0.0161495862	-0.0699643071	0.0883839397	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0031512	-0.0373964	0.00139849073296	9.93006144e-06	0.458857	0.166197	0.210549746449	0.027621442809	-0.166204	-0.0158279999999999	0.0276237696159999	0.0002505255839999	0.000567722	-2.9666000000000024e-05	3.22308269284e-07	8.800715560000013e-10	0.0007593209999999	-0.0008525090000001	7.267715950811706e-07	5.765683810408481e-07	-0.00107995	-0.000870182	7.572167131240003e-07	1.1662920025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5324.0605079345305	13.546864145826476	28345620.29214809	183.51752818547888	13175.907513809909	-5.079554661420843	173604538.8124724	25.80187555836222	4829.223409891783	5.280835430009574	23321398.742646825	27.887222838844405	5393.597228139962	9507.09633553054	1.142597	63.957497	0.339015265	0.156582	0.0734379114	-0.1323608198	0.1143590981	0.1538914736	-0.0272815951	0.0789109705	-0.1287817642	0.0421480506	-0.146616918	0.0339222984	-0.0193356841	-0.051252288	-0.0534460682	0.0687424222	0.0141970937	-0.1596786571	-0.084511895	0.1575037532	-0.1857653353	-0.0766086885	0.1306526411	-0.1300933826	-0.0904054741	0.076801029	0.0614019078	-0.0512702093	-0.0528323052	0.0964327524	0.0365133197	0.0272924465	-0.3133020284	0.1643153391	-0.0993088989	0.0159824449	0.1236601919	0.0709370649	0.0355949632	-0.1247833186	0.0174677567	-0.0259687024	-0.0226251435	0.1234332587	0.0923139106	-0.0101249198	0.0588313026	0.0485163708	-0.1161798389	-0.2032148394	-0.0644379377	0.0150389996	0.0210910297	0.0735484872	-0.0835714315	-0.1072230317	-0.167850736	0.146675377	0.0935416758	0.0372123755	0.0560724035	-0.2017976811	0.2740431241	0.2161985522	0.0960159367	-0.0907489789	0.105800491	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0564367	-0.0595879	0.00355071782641	0.00318510110689	0.358075	-0.100782	0.1282177056249999	0.010157011524	-0.0662693	0.0999346999999999	0.00439162012249	0.0099869442640899	0.000951245	0.000383523	9.04867050025e-07	1.47089891529e-07	-3.50793e-05	-0.0007944002999999	6.310718366399312e-07	1.23055728849e-09	-0.00147624	-0.0003962899999999	1.570457640999999e-07	2.1792845376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5305.133821974436	-18.9266859600948	28144444.869057085	358.2194414320497	13164.484954805885	-11.422559004024151	173303664.12531048	130.4748542004132	4839.406113299119	10.182703407335794	23419851.529436886	103.68744868176798	5407.987660022897	9463.94299174978	1.08076	60.496178	0.2403463649999999	0.16338	0.148650839	-0.0360377926	0.0013886248	0.1262763035	0.0744055473	0.015651548	-0.0435922433	0.1970262964	-0.0657807299	0.0861164522	-0.2373025117	-0.0433009298	0.1248059637	-0.0447633373	-0.0347144606	-0.0110515108	0.1417462931	-0.011000767	0.0129415962	0.1563367458	0.0884869384	0.0421052731	0.004711749	-0.0755533362	0.0037791155	0.0633617327	0.1063069591	0.1112895789	-0.1887363832	0.0983328144	-0.0767168701	-0.1159717217	0.0323460096	-0.2537596817	-0.1740875982	0.0852262883	-0.0499974671	-0.1309188453	-0.1557889954	-0.0785482629	0.1745323283	0.0796027077	-0.2264741806	-0.0318623437	0.1619141837	-0.0120381038	-0.1194723635	0.1086210409	0.0912518257	0.0859226699	-0.17367003	-0.0084699609	0.0045920824	0.1155356761	-0.0707622705	-0.0648003907	0.0247432962	0.2196030772	0.137160724	0.080308138	-0.1714129122	0.1542829336	0.0496730408	0.0973207115	-0.1300415415	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0572695	-0.0008328	6.935558400000027e-07	0.00327979563025	0.204237	-0.1538379999999999	0.041712752169	0.0236661302439999	-0.114769	-0.0484996999999999	0.013171923361	0.0023522209000899	0.00108187	0.000130625	1.1704426969e-06	1.7062890625e-08	0.000511663	0.0005467423	2.9892714260929e-07	2.61799025569e-07	-0.00154239	-6.615000000000006e-05	4.3758225000000085e-09	2.3789669121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5242.778651880682	-62.35517009375326	27486727.992615823	3888.1672374209006	12994.701334466812	-169.7836203390725	168862262.77199355	28826.47773544232	4835.187862302008	-4.218250997110772	23379041.663752664	17.79364147462602	5364.807260632416	9453.031725994666	1.334308	74.68862199999998	0.27777862	0.175095	0.0454649117	0.1883910851	-0.0112138248	-0.0809363084	0.1472180719	-0.0619742047	0.2243128332	-0.0126491838	0.1081703774	-0.1055407185	-0.1548410397	0.1562067011	0.0271883658	-0.2218343738	-0.1775938219	0.110499469	-0.0005472624	0.0784109293	0.0715807449	-0.1048518547	-0.093311022	0.1160898155	0.086059898	0.0661285253	0.0527856325	-0.2045730516	0.0405001052	-0.0854634763	0.0178752345	-0.0670435117	-0.0012526804	-0.1184464214	-0.0288123387	-0.1573431909	0.1018560054	-0.0178428583	0.1236596938	0.1128679966	-0.0707908598	-0.025157953	0.236672678	-0.1734759798	-0.069668202	0.0423691063	-0.1732445552	-0.1949646293	-0.011900602	-0.006470743	0.0713018059	-0.0299491184	0.1802371292	-0.0150043826	0.1515532771	-0.0276253853	-0.0232693042	0.006652837	0.1596006253	-0.0602754749	-0.0899705333	0.1298486709	-0.0060572372	-0.0181533028	0.0452684302	0.1269993736	0.0563876061	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0695701	-0.0123005999999999	0.0001513047603599	0.0048399988140099	0.0534156	-0.1508214	0.00285322632336	0.0227470946979599	-0.0890638	0.0257051999999999	0.00793236047044	0.0006607573070399	-5.65924e-05	-0.0011384624	3.2026997377599997e-09	1.2960966362137598e-06	-0.000128903	-0.000640566	4.1032480035599993e-07	1.6615983409000002e-08	-0.00154239	0.0	0.0	2.3789669121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5222.809336642597	-19.969315238085077	27277737.36692109	398.7735510780168	12957.977179370971	-36.724155095840615	167909172.58109888	1348.6635675033565	4824.026406946907	-11.16145535510168	23271230.77492108	124.57808564392796	5391.444755103169	9251.13721176026	1.378109	77.140434	0.13913207	0.0602489	-0.1842800843	-0.076602467	-0.0265172553	-0.0551435421	-0.2083105626	-0.0369281146	0.1641851821	-0.0341218436	0.0013569909	-0.0974548943	0.0808766909	0.0362753125	-0.1887336432	0.0049244321	-0.1722156676	0.056465456	0.0490043103	0.0876430538	0.0716114122	0.042578507	-0.0884991198	0.0092165954	0.1495363827	0.0776370409	-0.0770021044	0.2221053516	-0.1917764666	0.0487845619	0.0882111373	-0.0796292904	-0.1136291069	0.0746924763	-0.1897122076	0.0061374243	0.0895151918	0.1183933479	-0.0170862498	-0.0127673452	0.0952199871	0.1420993479	-0.0341970946	-0.0406842221	0.0376786115	0.1611942203	0.0491560849	-0.203693756	-0.0137383975	0.025517696	0.1320784442	-0.0339057388	0.0542850159	0.050056191	0.0815713989	-0.0852076474	0.0891165046	0.0285798695	-0.2310578176	-0.0321629979	0.1470708832	-0.1320703274	0.1664620968	0.1165315977	-0.0735339046	0.183058811	0.041007079	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0623863	0.0071837999999999	5.160698243999996e-05	0.00389205042769	0.032685	-0.0207306	0.001068309225	0.00042975777636	-0.0406278	0.048436	0.0016506181328399	0.002346046096	0.000287938	0.0003445304	8.2908291844e-08	1.1870119652415998e-07	-0.000575536	-0.000446633	1.99481036689e-07	3.31241687296e-07	-0.00200686	-0.00046447	2.1573238090000005e-07	4.027487059600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5223.868892900839	1.059556258241173	27288806.210217036	1.1226594643780354	12978.193640693116	20.216461322144823	168433510.17532724	408.7053083897776	4816.546919226756	-7.479487720151155	23199124.22511275	55.942736555891926	5377.895650515846	8890.680555343044	1.695188	94.889122	0.23149075	0.127902	0.0477493172	-0.13087165	-0.0669715156	0.1223179722	-0.0612839481	-0.1054823165	0.1123654574	0.052581261	-0.0683013595	0.0249539125	0.2530647187	0.0028177069	0.0304532008	-0.0949276462	-0.0767875348	0.0705201078	-0.1297978695	-0.0533334403	0.042090426	0.0136218053	0.070694742	-0.169168954	0.0264496345	-0.079539833	-0.074284121	0.0288412543	0.0435170623	0.0845165572	-0.1483987945	-0.0629299239	-0.1208241233	-0.0083237359	-0.0095689476	0.03071363	0.0633728917	0.0510035848	0.2352561399	-0.0843453101	-0.0111947742	0.064715047	-0.205871085	-0.0461166813	-0.0978182651	0.0340742624	-0.1136833822	-0.1251461375	0.0605543492	-0.0550259572	-0.0301386882	-0.0357227362	-0.069318444	0.1818119053	-0.1194975597	0.0776240028	0.0113964012	0.0820376725	0.0344981011	0.113180725	0.1116621493	0.0152329816	0.0403945495	-0.0156474309	-0.0037903105	-0.0663035513	0.162036098	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0673096	-0.0049232999999999	2.4238882889999984e-05	0.0045305822521599	-0.0502752	-0.0829602	0.00252759573504	0.00688239478404	0.0562471	0.0968749	0.00316373625841	0.00938474625001	0.000497074	0.000209136	2.47082561476e-07	4.3737866496e-08	-0.0008380269999999	-0.0002624909999999	6.890152508094754e-08	7.022892527288324e-07	-0.00246988	-0.0004630199999999	2.1438752039999977e-07	6.1003072144e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5269.603788202549	45.73489530171082	27768724.08463866	2091.6806482584507	13045.895702636044	67.70206194292768	170195394.6840576	4583.569191324017	4832.3354822771325	15.78856305037698	23351466.21327457	249.2787231957292	5343.675433842566	9279.181573181371	1.781775	99.735855	0.1893612	0.092925	-0.0110889081	0.1701042717	-0.1623238109	-0.1505561876	0.1195104918	-0.150144591	0.0830522066	0.0955645524	0.2298699776	-0.0628384941	-0.0607841608	-0.0768906986	0.1004252749	-0.0463141726	-0.0320045119	-0.0366417992	-0.0670375339	-0.1857315995	-0.1947384617	0.2777437051	-0.0159414008	0.0374134667	0.0731031438	0.0282043104	0.2953270268	-0.11824146	-0.0372104424	-0.0608912459	0.1216621697	0.1471930085	-0.0357552499	-0.0333710235	0.0565108612	-0.0484279766	0.0919747887	0.0719529604	0.1177134485	0.2030415668	-0.1427844882	0.1020584737	0.0802541488	0.0377420242	-0.1296173797	-0.0124945236	0.0571404281	-0.0073092394	-0.0438160193	0.0648989446	-0.145557626	-0.2216842113	-0.2480599278	-0.0284977226	0.0380653333	-0.0235612496	-0.2124786056	-0.1543957035	0.1121616027	-0.1981709053	-0.1117951889	-0.0296408425	-0.0545649102	0.0385042211	0.1645005727	0.010178371	0.0946218719	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0636551	0.0036544999999999	1.3355370249999937e-05	0.00405197175601	-0.0712826	-0.0210074	0.00508120906276	0.00044131085476	-0.0239274	-0.0801745	0.00057252047076	0.00642795045025	-0.000489029	-0.000986103	2.39149362841e-07	9.723991266089998e-07	-0.00130972	-0.000471693	2.2249428624909427e-07	1.7153664783999995e-06	-0.00270258	-0.0002327	5.414929000000008e-08	7.3039386564e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5261.786372888746	-7.817415313803394	27686395.833917703	61.11198218848782	13063.833405833657	17.93770319761279	170663743.25537542	321.7611960056482	4841.988298449294	9.652816172161693	23444850.68231989	93.1768600535463	5406.378210012164	8935.676028861526	1.716203	96.06543	0.22898505	0.115877	-0.0499559919	-0.1211287668	-0.0950828234	0.0625669678	-0.0865087327	-0.0817584871	0.0405425508	0.0847833458	-0.0309796605	-0.1362272759	0.0210829653	-0.0544617291	0.0325082776	-0.0495607134	0.1091711828	-0.080336063	0.1305154667	-0.0087545366	0.0444252244	-0.0805648206	0.2301204393	-0.0059741292	-0.0277442972	0.0189482038	-0.0208866035	0.0257218326	-0.1358442356	-0.0169257866	-0.1823338348	0.0032623882	-0.0235869048	-0.036824594	-0.2079699446	0.0585244142	-0.2005907071	-0.2340511092	-0.0130535947	-0.0754080712	-0.0420479031	0.1449186457	0.0425711076	0.0313748151	-0.0521681788	-0.0249105456	-0.0239477227	0.1088437258	-0.0176604244	-0.0265307456	-0.0136405777	0.2494029773	-0.0270994379	0.0215560267	-0.0417350403	-0.0312803751	-0.0718244628	0.0685185994	-0.0459502452	-0.084631409	0.1366679113	0.0463551406	-0.1194786962	0.0985939865	-0.332677194	-0.0406327098	-0.0739419132	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0549533	0.0087018	7.572132324000017e-05	0.0030198651808899	-0.0455474	0.0257352	0.00207456564676	0.00066230051904	0.0780681	0.1019955	0.00609462823761	0.01040308202025	0.000627272	0.001116301	3.93470161984e-07	1.2461279226010002e-06	-0.00204447	-0.00073475	5.398575625000003e-07	4.1798575809e-06	-0.00270258	0.0	0.0	7.3039386564e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
