global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5040.220734678737	16.16009276238219	261.1485980887973	25403825.05428547	11651.871839053232	79.30735601582091	135766117.35372174	6289.656718220166	4853.385391971983	8.426782827894385	71.0106688284957	23555349.76300704	5147.992116970486	8924.80510687301	1.074668	34.041435	0.135443965	0.0743245	-0.1453150578	-0.0495952549	-0.1250457705	-0.1353512058	0.1002816709	0.1826363721	0.064325248	0.0080514359	0.0763350956	0.0274343157	-0.1200243778	-0.0892757654	-0.101814884	-0.0955898355	0.038082092	-0.0988117974	0.1172869271	-0.076464746	-0.1267180055	-0.1276062686	0.0996969801	-0.0721021962	-0.0525134618	-0.1239305041	-0.0483650774	-0.0772248409	0.0887966607	-0.1279451352	0.0411371142	-0.2669528657	0.2244701926	0.0274171364	-0.1156058236	-0.0660879734	0.0175752258	0.0536238827	0.0175967031	0.004529406	-0.1170714781	0.1378049588	-0.0031729705	0.0416926126	-0.019832616	-0.1872730581	-0.0538518042	0.1471167775	0.0894840727	-0.1182910628	0.0958763565	-0.1146323489	-0.0838573519	-0.1240683624	0.0324110132	0.1261681429	0.0806348549	-0.018381005	0.0669939948	-0.1292971045	-0.0191801695	-0.0114234072	0.180883063	0.1633339344	-0.2376802025	-0.0968410648	-0.1425462799	-0.1445592698	0.129460734	-0.0528604499	0.0195933772	0.0274087793	0.0034456685	0.0088599429	-0.0642044126	0.0327395241	-0.0497159046	-0.046269744	0.109272065	0.1581692465	-0.0760964056	0.0532466671	-0.1079800393	-0.1316604456	0.0123698405	0.1406432718	0.0	0.020705	-0.0048360999999999	0.000428697025	2.3387863209999995e-05	0.0721263	0.06734597	0.0045354796752409	0.00520220315169	0.0429916	0.0250449	0.0006272470160099	0.0018482776705599	0.000608735	-0.0003559639999999	3.70558300225e-07	1.2671036929599997e-07	2.64198e-05	1.59455e-05	6.9800583204e-10	2.5425897025e-10	-1.39024e-05	-0.0003924304	1.5400161884416005e-07	1.9327672576e-10
5042.408656225341	2.18792154660332	4.7870006940910645	25425885.056376245	11638.725664090163	-13.146174963068916	135459935.08395103	172.82191615962	4859.7702665582665	6.384874586283331	40.766623482566736	23617367.043723803	5166.540555148655	8961.386888502466	1.107396	35.078159	0.15216618	0.0777558	0.0098192762	-0.1448189014	0.0933239434	-0.1509523764	0.0733415615	-0.0854610102	0.1350385761	-0.0929415737	0.0017941404	0.0052538689	-0.2034469055	-0.1710936969	0.153866231	0.0467662148	0.0411028859	0.0590983783	-0.042887511	-0.1272140181	0.0485449901	-0.0237621192	0.0885012893	-0.1732018636	0.018065769	-0.1345798594	0.0375650788	0.1067420573	0.0068612516	-0.0450163845	-0.0660164679	-0.0975545625	0.0564392619	0.0837166052	-0.1136527633	0.0848373048	0.0015936598	-0.2265305196	0.0393148947	-0.0714203674	-0.0152452747	0.0693700138	0.1671236768	-0.0158170472	-0.1867860321	0.1924495327	-0.1625960602	-0.0651727419	-0.0350131106	0.1026426717	-0.0241171021	0.0005064364	-0.1127429885	-0.0184474634	0.0640129704	-0.0843913779	0.1335190256	0.0083357217	-0.0979054432	-0.0050379022	0.2089116001	-0.0349986443	-0.0110076152	0.0737286514	0.0121608366	0.0028742886	-0.0148177066	-0.1595033287	0.1797683543	-0.0394550591	-0.0968630932	0.1358287069	-0.1466489895	0.0801558629	-0.010351426	0.1276334108	-0.0042105692	0.2568901179	-0.1762666799	0.083124092	0.0100813358	0.0486014302	-0.1144323794	-0.124451232	0.03194173	0.145623333	0.0	0.036775	0.01607	0.001352400625	0.0002582449	0.0343416	-0.0377847	0.00142768355409	0.00117934549056	0.0296135	-0.0133780999999999	0.0001789735596099	0.00087695938225	0.00194407	0.001335335	3.7794081649e-06	1.783119562225e-06	0.000145907	0.0001194872	2.1288852649e-08	1.427719096384e-08	0.000229943	0.0002438454	5.946057910116e-08	5.2873783249e-08
5034.40241016311	-8.006246062230275	64.09997600897779	25345207.62745613	11610.344844483114	-28.38081960704949	134800107.4078156	805.4709215678847	4856.124740224754	-3.645526333512862	13.289862248335732	23581947.49262293	5156.516194661458	8915.336383722728	1.064	33.703518	0.0612264	0.0348814	0.1356047165	0.0031527109	-0.0354961893	-0.0276235663	0.0346440285	-0.0281863443	-0.0091569283	-0.1464947527	-0.061098292	0.0172673463	-0.1004154526	-0.0346469202	0.0567765725	-0.0044287709	0.0878231194	-0.2588754535	-0.1113147677	-0.0817928772	0.1346673222	0.0923306121	0.0643354241	0.0085284772	-0.0410032578	-0.0531686028	-0.1598934539	0.0602347238	-0.1235117	0.0418009077	0.0884797822	0.0508640666	-0.144266691	-0.0824150377	0.1953214353	-0.0529426533	-0.0126379356	0.0998039227	0.1227377992	-0.0065555992	0.010293437	0.0566508948	-0.0065897689	-0.0145493001	-0.1161066072	0.0056341704	-0.0203431223	0.2647696344	-0.1125359884	0.0017830468	0.1235116068	-0.1607174778	-0.0175450095	0.2114240638	0.0491789238	-0.0649664976	0.1708950719	0.0868033941	-0.0740070921	-0.0587827402	-0.0847490328	0.019812695	-0.0999940186	-0.1275353956	-0.0116237777	-0.1031285261	0.0670826281	0.0352211689	-0.2572602714	-0.08268897	0.1631852057	-0.0312739009	0.013494464	0.1180407808	0.0061888202	0.0858575061	0.0085947377	-0.008789821	0.0580672157	0.0707452836	0.0820890597	0.0439007383	-0.1203625908	-0.1159649805	0.0509313134	0.1464588945	0.0	0.0369107	0.0001356999999999	0.0013623997744899	1.8414489999998792e-08	0.0483044	0.0139627999999999	0.0001949597838399	0.00233331505936	0.0587164	0.0291029	0.00084697878841	0.00344761562896	0.00205257	0.0001085	4.2130436049e-06	1.1772250000000021e-08	0.000391269	0.000245362	1.5309143036100004e-07	6.020251104400004e-08	0.000236581	6.638e-06	4.4063044e-11	5.5970569561e-08
5020.514278932313	-13.888131230797626	192.8801890838564	25205563.62496324	11613.214707328643	2.869862845529497	134866755.8385143	8.236112752150659	4861.259100792796	5.134360568042212	26.36165844266674	23631840.045040783	5162.284928837529	8854.36161200596	1.147376	36.344563	0.1810101	0.0944621	-0.0001093793	0.2300733955	-0.083838973	-0.0193696762	-0.0747551622	0.0596017958	-0.2383274603	0.0948587338	-0.0669429355	-0.0627490189	-0.0474038503	-0.002699834	-0.0733559791	-0.0548261479	0.2071532801	0.1758891948	0.085550765	0.0195568865	0.1633942909	-0.0536240606	-0.1110202659	0.0406825816	0.1980806688	-0.109938458	-0.0844764686	-0.1286921234	-0.1179514414	0.0205770761	0.0061609069	0.098790348	-0.0069876993	-0.0467635672	-0.0520141808	0.020091964	-0.1459715673	0.1296867297	0.0326011271	-0.0155241643	0.0722010398	0.0508328855	-0.0765345744	-0.0884138133	-0.0884136904	0.0787469543	-0.0714007543	0.0366225355	-0.1106413714	-0.0724764626	-0.3003902286	-0.1558443199	0.0983026792	0.0523969985	0.0646074682	0.0795966976	-0.1339552139	-0.0364983353	-0.1499959973	0.0389038467	0.0602524224	0.0332808773	0.1049361571	-0.1290206812	0.0970630763	0.0539108065	-0.0096024178	0.0066276655	0.0328670673	-0.1367566327	0.165444336	-0.0733907176	0.0473370035	-0.0153907474	0.1036381166	0.0823221792	-0.0496960857	0.0244745238	-0.1404388539	-0.0012203518	-0.0738208826	0.0391499549	-0.1257436153	-0.1062887712	0.0689924054	0.1431261759	0.0	0.0340034	-0.0029072999999999	0.00115623121156	8.45239328999997e-06	0.124212	0.0759076	0.00576196373776	0.015428620944	0.10553	0.0468136	0.0021915131449599	0.0111365809	0.00136474	-0.00068783	1.8625152676e-06	4.731101089000003e-07	0.0007883929999999	0.0003971239999999	6.215635224488424e-07	1.5770747137592057e-07	0.000213903	-2.2678000000000016e-05	5.142916840000006e-10	4.575449340899999e-08
5019.556996549496	-0.9572823828166293	0.9163895604510836	25195952.441609	11617.8243444513	4.60963712265584	134973842.49852526	21.248754402566814	4849.324180745844	-11.934920046951447	142.44231652712352	23515945.009966355	5147.834816261574	8810.392577575134	1.033497	32.737301	0.10336995	0.0562909	-0.1506899118	0.0902289951	-0.1449377634	0.0027497275	-0.0507561253	0.1143225999	-0.0813395636	0.1586679354	-0.0459259942	0.028569812	-0.1724997271	-0.0126939603	-0.0015259023	0.0669904251	0.0544376617	0.0687360382	0.0906154593	-0.2538955452	0.0156726179	0.0864405894	-0.1525748517	0.1845270211	0.199932526	0.0971077574	0.0790868988	-0.1300882919	0.0702203055	0.1216430354	-0.0237023412	0.0340494752	0.0506535189	0.0005967801	-0.017424307	0.101266801	-0.1206038625	0.0277505838	0.0522772456	0.1827871793	-0.0504321275	0.0219507079	0.0883939841	-0.2102812932	0.0099483738	0.0488480222	-0.0965536511	-0.0159178423	0.1819360287	-0.1195159942	-0.0770114114	-0.1645356956	0.0002877883	0.0114761988	0.1674472269	-0.1226577749	-0.2879196623	-0.1025620503	0.0732888539	0.2337424664	-0.0227745483	-0.0139289299	0.0965132985	-0.0375854346	0.0593328016	0.1363462545	0.0365288978	-0.0370440499	0.0840839499	-0.0099122595	0.1061582785	-0.1094442998	0.0422619838	0.0412262889	-0.0817239323	0.0791420754	-0.1560819072	0.0392882689	-0.0453386824	0.0005136316	0.0489618636	0.0343545006	-0.1305509005	-0.0955218954	0.0857957478	0.1357200277	0.0	0.0381556	0.0041521999999999	0.0014558498113599	1.7240764839999956e-05	0.0903493	-0.0338627	0.00114668245129	0.0081629960104899	0.112338	0.0068079999999999	4.6348863999999926e-05	0.0126198262439999	0.00229229	0.00092755	5.254593444100001e-06	8.603490025000005e-07	0.000966088	0.0001776950000001	9.33326023744e-07	3.157551302503555e-08	0.000148207	-6.569599999999999e-05	4.315964415999999e-09	2.1965314849e-08
5036.624723313481	17.067726763984865	291.3072968900453	25367588.6034926	11591.667246010757	-26.15709844054254	134366749.5422386	684.193798828233	4854.344527642011	5.020346896166302	25.203882957846623	23564660.79304793	5152.57080959744	8808.195741120759	1.006935	31.895914	0.12269015	0.0659771	-0.1024083705	0.1085650716	-0.0975686777	-0.0143839968	0.0417205038	0.1267770716	-0.0757651991	0.0141488462	-0.0355665422	-0.0067170175	-0.0928142692	0.1690840004	-0.0409077742	0.1031461879	0.0487913271	-0.006077472	-0.1019927996	-0.0637055828	0.104268016	0.1451281994	-0.0231625702	0.1051846574	-0.1407127293	-0.0136796064	-0.0061234827	-0.0187930805	0.1515387005	0.25602959	-0.0759243397	-0.0689812645	-0.0302402145	0.2026177891	-0.0830683272	0.0824309128	-0.0142116652	0.0438701392	0.0133096852	0.0331309641	-0.1608141713	-0.0216252522	-0.0807175396	0.1132312851	0.0570800494	-0.0187623397	0.2130904038	0.1643826416	-0.0347736531	-0.0570265707	-0.0304061607	-0.0747700547	0.0038756514	0.1310498708	0.0380399658	-0.1080176353	0.0567555039	0.0679312551	-0.0239151133	0.0713584746	-0.2350950129	-0.1222983944	0.0290124988	0.1666966239	-0.0147640507	0.2284043943	0.1042122483	-0.0994298126	-0.0492470955	-0.040206055	-0.0574160006	0.0081442088	-0.0501903569	-0.0389307218	-0.2146842967	-0.0363331206	0.0690811865	-0.0752849976	0.2011546876	-0.0889936295	0.1358562085	0.0295198472	-0.1347625119	-0.0837748356	0.101035011	0.124451232	0.0	0.0417362	0.0035806	0.00174191039044	1.2820696360000022e-05	0.0459112	-0.0444380999999999	0.0019747447316099	0.00210783828544	0.112378	4.000000000001225e-05	1.6000000000009799e-09	0.012628814884	0.00160641	-0.00068588	2.5805530881e-06	4.704313744000004e-07	0.000655614	-0.000310474	4.29829716996e-07	9.639410467600003e-08	0.000644482	0.000496275	2.46288875625e-07	4.153570483240001e-07
5020.439952926613	-16.184770386867967	261.9467924756383	25204817.32094177	11615.4934847132	23.826238702444243	134919688.89341483	567.6896507058519	4857.220139557036	2.875611915025729	8.269143885837941	23592587.48411848	5156.177861192491	8875.959133320026	1.175486	37.234974	0.06188495	0.0299371	-0.0838557176	-0.0512997956	-0.1649794748	-0.0755855925	0.0275750913	0.1257043921	-0.0160476909	0.0409652728	0.0079845099	0.0734235194	-0.0682979354	-0.1874278484	-0.1799713408	-0.1370420216	0.1305261311	0.0883516444	-0.0654228186	0.1180860224	-0.1147434677	0.0665781979	0.2405391761	-0.1352162259	0.173620315	-0.0269402939	0.0584868001	-0.0120078392	0.0618332731	-0.0760357728	0.0500622739	-0.1640657976	-0.072799592	-0.0528643238	-0.0898328068	-0.0200937513	0.1136215189	0.1925240823	0.0299088759	-0.0348590966	0.045181942	-0.0668696615	-0.1355081918	0.1691575008	-0.0856339741	0.1370499765	0.1624097383	-0.0157942829	0.1171400413	-0.0203637404	-0.1210405354	-0.0439174561	-0.0797232147	-0.0404196058	-0.2035267843	0.0644317482	0.2185664378	-0.2245123641	-0.0016977316	0.0818105966	0.0409923469	0.0261661213	0.05673621	0.1069775494	-0.1961157893	-0.1107949298	0.0037999937	0.0546450413	-0.0282980491	-0.0789638792	0.0134100348	-0.0769453852	-0.0716827477	-0.1217170598	-0.0219488733	-0.1779334894	0.1416522588	0.0250692646	-0.1350246994	-0.186505434	-0.068078553	0.0246515112	-0.1383592329	-0.0711681327	0.1144323794	0.1096405033	0.0	0.0206916	-0.0210446	0.00042814231056	0.00044287518916	0.0624369	0.0165256999999999	0.0002730987604899	0.0038983664816099	0.112376	-2.000000000002e-06	4.000000000008001e-12	0.012628365376	0.00154081	-6.559999999999986e-05	2.3740954561e-06	4.303359999999981e-09	0.000368237	-0.000287377	1.35598488169e-07	8.2585540129e-08	0.000511206	-0.000133276	1.7762492175999998e-08	2.613315744360001e-07
5020.7802618270325	0.3403089004195863	0.1158101477047879	25208234.437551927	11579.450141020605	-36.043343692595954	134083665.5683821	1299.1226245425964	4840.369459811807	-16.850679745229172	283.9454078762767	23429176.507478848	5143.59256117079	8851.179636381183	1.138235	36.055016	0.1098355499999999	0.0584731	0.0167911937	-0.16837642	-0.0045086694	-0.0460447481	0.0083798737	-0.1031976112	0.0561746239	-0.0367768751	-0.0345215364	0.1256433597	-0.172887936	0.1412497214	0.0089283271	-0.1143389259	-0.0384812882	-0.2257055383	0.0913171215	-0.0568563048	-0.0577011617	-0.171571026	-0.0222463025	0.0695555979	0.1403026535	0.0351390749	0.0842471921	-0.0549138774	-0.0654979626	0.0394230371	0.1075416121	0.0315936143	0.017426187	0.0208585578	0.0588880757	0.0723421212	0.0443432695	-0.1915307349	0.0610415834	-0.2735362855	0.0046215085	0.0622417324	-0.1052972652	0.0681321302	-0.0039289328	-0.0152869093	-0.0096495812	-0.0312639185	0.0936697453	0.0077661141	0.2291378112	-0.0669609805	-0.0002566554	0.0217822834	0.0680798734	0.2070880884	-0.099385405	0.0389787917	0.0363846684	0.1371026698	0.0833618253	0.0958637165	0.0313342423	-0.1598491715	-0.0196688097	0.025525272	0.0020651888	-0.0428877606	-0.0335253754	0.0536251144	-0.0656324945	0.2531675445	-0.1836337342	0.0734176955	0.0754035188	0.0274725436	0.111432062	-0.074702112	-0.0340069444	0.0368288814	0.0456382664	0.0197550473	-0.1413246524	-0.0578311484	0.1257436153	0.091709361	0.0	0.0206594	-3.219999999999959e-05	0.00042681080836	1.0368399999999734e-09	0.0205948	-0.0418420999999999	0.0017507613324099	0.0004241457870399	0.0995129	-0.0128631	0.00016545934161	0.00990281726641	0.00236334	0.0008225299999999	5.585375955599999e-06	6.765556008999995e-07	0.000569753	0.000201516	3.24618481009e-07	4.0608698256e-08	0.000433289	-7.791700000000005e-05	6.0710588890000074e-09	1.87739357521e-07
5036.264438401768	15.484176574735102	239.75972419757528	25363959.493510272	11592.751482652877	13.301341632271942	134391886.93855047	176.9256892184108	4850.402122700508	10.032662888700544	100.65432463830912	23526400.751897592	5149.58738538954	8931.804688699709	1.086396	34.412952	0.04031605	0.0184906	0.1347226288	0.0433725235	0.0435479452	-0.1071247704	0.1165056042	-0.0092178818	0.0197834326	-0.1324053602	-0.1089401985	-0.1508857374	-0.1177460869	0.0538824724	0.0381542214	-0.0813321552	-0.0508294637	0.0375524677	0.0038196793	0.0713074282	-0.0281558201	-0.0114105545	-0.0320902957	0.0028559042	0.0755194854	-0.0388100159	-0.107848913	0.0022970156	0.0109580631	0.0437194909	-0.1576904232	0.0905680004	-0.124248821	0.1310975581	-0.110878254	-0.0568638068	0.0673391722	0.0481573443	0.1017809341	-0.1177156484	0.1323541149	-0.1236659418	0.039094724	-0.0763624513	0.0443774812	0.0312205443	-0.0136897182	-0.2096191505	0.0330687107	-0.0575387081	-0.0022782357	0.0440270803	0.0369808115	0.0152161258	-0.0659562771	0.0457247123	-0.0442438312	-0.0413083055	-0.0810225791	-0.0230045315	-0.0032787893	-0.0433503144	0.0217322855	0.0806924415	0.1805094731	0.0714777688	0.0994253676	0.0595147392	-0.0237547416	-0.1552690052	-0.1276260312	-0.0486537643	-0.075749936	0.0546672689	0.2014145856	-0.0779005409	-0.0279368001	0.0430797097	-0.1137098996	-0.0180242204	-0.0297407727	0.0148360426	-0.14364524	-0.0439007383	0.1347625119	0.0711681327	0.0	0.0291491	0.0084897	0.00084967003081	7.207500609e-05	0.0134211	-0.0071737	5.146197169e-05	0.00018012592521	0.11233	0.0128170999999999	0.0001642780524099	0.0126180289	0.00236334	0.0	5.585375955599999e-06	0.0	0.000672036	0.000102283	4.51632385296e-07	1.0461812089e-08	0.000567717	0.000134428	1.8070887184000005e-08	3.223025920890001e-07
5002.362292939949	-33.90214546181869	1149.3554669143136	25023628.509827424	11527.8049473749	-64.94653527797709	132890286.90472122	4218.052444613523	4840.424291871921	-9.977830828586775	99.55710804389663	23429707.325343788	5143.256145109954	8850.673352190748	1.056276	33.458858	0.05582255	0.0267723	0.1989496814	0.1095763089	0.0874515887	0.0982858302	0.0673062804	-0.0833058697	-0.0278544902	-0.061476146	-0.2742516388	-0.0272368598	0.0572829773	-0.0324560246	-0.0759196909	-0.2713535793	-0.0591798717	0.1237428087	-0.0224836057	0.0583265322	-0.1323927942	-0.0277727571	0.1530144783	0.049760929	0.19254949	0.0407243671	0.2238577503	-0.0205758168	-0.1200356948	0.1101643225	-0.1142235952	0.0912581671	-0.1582031938	-0.0731093054	0.11994905	0.1482485441	-0.0316346978	-0.1270922602	-0.128415481	-0.0092543297	0.1163613474	0.1358716408	-0.0988779373	-0.1113613901	0.0156616369	-0.0012652118	0.1171745435	0.1496256182	-0.1959023696	-0.0440205351	-0.0454472548	0.0938373028	-0.0672265204	-0.0354040712	-0.1789543481	0.0540530571	0.0450926298	-0.0301849894	0.0593350076	0.2811629694	0.1713288197	0.1668925627	-0.0270362299	-0.0458795298	0.1953509083	0.0657980679	0.1551910349	0.0046782154	-0.0515809415	0.1329256428	0.0759134381	0.0438607021	-0.0332928707	-0.132238149	-0.011602181	0.2058436189	0.0307446632	-0.0946455361	0.0767316902	-0.1493337046	-0.0140926036	0.0099001096	-0.1453104072	-0.0295198472	0.1413246524	0.0486014302	0.0	0.0206283	-0.0085208	0.0004255267608899	7.260403264000004e-05	0.0239661	0.010545	0.000111197025	0.00057437394921	0.105771	-0.0065589999999999	4.302048099999994e-05	0.011187504441	0.00273321	0.00036987	7.470436904099999e-06	1.3680381690000001e-07	0.0007220129999999	4.997699999990002e-05	5.213027721688556e-07	2.497700528990007e-09	0.000383609	-0.000184108	3.3895755664000026e-08	1.4715586488099998e-07
5027.1723179423225	24.81002500237355	615.5373406184007	25272461.514285583	11627.274860673857	99.46991329895718	135193520.68565825	9894.263651702058	4847.851255099292	7.426963227370834	55.159782780718594	23501661.79156778	5156.964653410735	8924.621417376373	1.322312	41.885883	0.1666673499999999	0.119101	-0.0576509649	0.1052333054	0.1480812323	-0.0225521011	-0.3696222379	-0.1783270983	-0.2054197193	0.2625787352	0.0201108269	0.0295693372	-0.0559222426	-0.0081829794	0.0811426133	0.0232173711	-0.0306166495	-0.0707597489	-0.1227907476	-0.0645526385	0.214118005	0.0517657029	0.0336817967	-0.1640986051	-0.0028155249	0.200344365	-0.0481816027	-0.0142411404	-0.0143579944	-0.0561373803	0.0655636656	-0.1016233902	0.1340224112	-0.0177821683	0.0287484577	0.1415104637	-0.0879473379	-0.0519215497	0.1245442763	-0.0055555548	0.1134640998	-0.0567259268	0.0468843582	-0.0270923499	0.0695889414	0.1541807312	-0.0767122687	-0.26617408	0.0321377506	0.1034019688	-0.0164821218	0.0577593992	0.1063468053	0.1672036135	0.220178995	-0.0762324848	0.0597120679	-0.1800056556	0.0099956605	-0.0696651201	-0.0098885801	0.0931865998	-0.0999347778	-0.0796582142	-0.1164657689	0.0147517834	-0.0215153467	-0.1192362769	0.1538233292	0.0179723497	0.0584765144	-0.0255888243	-0.1549317162	0.0675329005	0.1221501352	-0.0527588164	0.0389590342	-0.0196823318	-0.1350315727	0.0023907692	0.1495743088	0.0049528805	-0.1463125564	-0.0148360426	0.1453104072	0.0246515112	0.0	0.0206175	-1.0799999999998313e-05	0.00042508130625	1.1663999999996352e-10	0.133064	0.1090978999999999	0.0119023517844099	0.017706028096	0.151496	0.0457249999999999	0.0020907756249999	0.0229510380159999	0.00277231	3.9100000000000246e-05	7.6857027361e-06	1.528810000000019e-09	0.00052444	-0.0001975729999998	2.750373136e-07	3.903509032896047e-08	0.000383609	0.0	0.0	1.4715586488099998e-07
5006.481475324636	-20.69084261768603	428.1109682298525	25064856.76276875	11600.23105800726	-27.043802666596093	134565360.59915626	731.36726266979	4842.384958051109	-5.466297048183151	29.880403418975828	23448692.08195964	5143.508817545573	8769.70848700846	1.179841	37.372921	0.1423112549999999	0.0830655	0.0189022863	0.164761272	0.0056877829	0.0846588533	-0.0859482512	-0.0109926242	-0.1538953896	0.0327827763	-0.0746294335	-0.0905479967	0.0847235673	0.0246666652	0.0434403148	0.1760242178	-0.074468112	0.096746803	-0.0275615139	0.1425640803	0.0098723102	0.0208811078	0.0495512824	0.1160051949	-0.0794471419	0.0699054196	-0.0500609384	-0.1641760387	0.0066471041	-0.0419618066	0.0240873284	0.0604732101	-0.0101144693	0.135629892	-0.0110304438	0.0081944197	-0.0870668681	-0.1177612436	-0.0667017328	-0.0091776216	-0.0547773426	0.2275486272	0.1505268766	-0.0563623885	-0.0293518839	-0.1448773808	0.056428475	0.0360122592	0.1005218248	-0.0644086351	-0.0727049917	0.1087964957	0.1085339868	0.0248835963	-0.1048642295	0.0205999526	-0.0005370506	-0.0053027496	0.1052305606	-0.0341560829	-0.1233155732	0.0401873447	0.0910969237	-0.1047120088	0.0373517637	0.0625646888	-0.0194632524	-0.0135657892	-0.0034330932	-0.038149597	-0.1002365215	0.1174143206	-0.0047252934	-0.0387902725	-0.0416997259	0.2272737749	0.0179054034	0.0666926747	0.2398666253	0.1298757767	-0.0407208247	0.0	-0.146647115	-0.0	0.146647115	0.0	0.0	0.0102193	-0.0103982	0.00010443409249	0.00010812256324	0.0544995	-0.0785644999999999	0.0061723806602499	0.00297019550025	0.139782	-0.011714	0.000137217796	0.0195390075239999	0.00310338	0.00033107	9.6309674244e-06	1.096073449000001e-07	0.000689573	0.0001651329999999	4.7551092232900005e-07	2.7268907688999976e-08	4.71209e-05	-0.0003364881	1.1322424144161e-07	2.22037921681e-09
5016.046262024567	9.564786699930664	91.48514461517053	25160720.102770638	11617.143277695091	16.912219687830657	134958017.93449625	286.0231747694469	4849.57500817811	7.190050127001086	51.69682082878834	23518377.759945717	5153.4240971318	8813.155823716172	1.019655	32.298832	0.0519467149999999	0.0251693	-0.0937399854	0.0547868122	0.0322316635	-0.0592748316	0.0128865865	0.0149915761	-0.049092378	0.0707290707	0.1408073999	-0.068722765	0.0993278986	0.0435176603	-0.1039958972	0.0617632343	-0.0661401033	0.0172314992	0.2077922236	0.2162745701	-0.0011494192	-0.1807457537	-0.085858014	-0.0269808937	-0.0778398134	-0.170115668	0.0916733572	0.1408031387	0.0806556981	-0.1552295139	0.0828018369	0.1795052152	0.0557697085	0.008148299	-0.097842895	0.0678055688	0.0972755078	0.0421601946	-0.0627343685	0.0813416807	0.1266567882	-0.0641291532	0.0999088938	0.1127377005	-0.0021250067	0.0535320668	0.0804789244	0.0948044994	0.0819507985	0.0197829876	-0.0245949683	0.0845232591	0.1963314355	-0.205583818	-0.0229071263	0.167275653	-0.0496025292	0.1676780159	0.0084126705	-0.0854844588	0.2022216396	-0.1491760285	0.0073720221	0.0668611203	-0.0459323804	0.0902119861	-0.1690790829	0.2027884727	0.0335195084	0.0090025053	0.0093881521	-0.1090252177	0.018387379	-0.005767687	0.0297321188	-0.0549805133	0.0944655626	0.1040464981	0.025128664	-0.022965073	0.0586467524	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.0082191399999999	-0.0020001600000001	6.755426233959834e-05	4.000640025600406e-06	0.0392962	-0.0152032999999999	0.0002311403308899	0.00154419133444	0.131888	-0.0078939999999999	6.231523599999975e-05	0.017394444544	0.00329946	0.0001960799999999	1.08864362916e-05	3.844736639999999e-08	0.000685156	-4.416999999999941e-06	4.69438744336e-07	1.950988899999948e-11	0.000383609	0.0003364881	1.1322424144161e-07	1.4715586488099998e-07
