global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
5474.435500401265	0.2258888533751815	0.0510257740791542	29969444.04805365	11219.389984589732	-47.15169986776164	125874711.6263124	2223.282800419473	5262.247974428296	-3.117186958421371	9.716854533752278	27691253.744374707	5458.910899409985	8332.355171836778	0.927962	36.176678	0.1156308	0.0570486	-0.0285013591	0.0911116735	0.0043826153	0.1060893829	0.1318696864	-0.0795080247	0.0142937425	0.142907228	0.1019038043	0.1093949225	0.0508157752	-0.0103583333	0.0425942068	-0.1250472228	0.0817082479	0.0430388654	-0.0127621637	-0.0571860198	0.0334567977	0.0604550995	0.0120805369	0.1509049446	-0.0564420043	-0.0102613752	0.0244784243	-0.1018514944	0.0401594991	-0.1338177824	0.02167349	-0.0887668892	0.0756254053	-0.0473802003	0.0097338687	0.2543997798	0.0427256118	-0.1096572877	0.0023358398	-0.0947833982	-0.0678695864	-0.0154730811	0.0620712116	-0.2102976768	0.0353523145	0.0518966882	0.2445866349	-0.0982149343	0.005886526	0.0301015334	0.0596248581	0.1190721003	0.1010805352	-0.0263549956	-0.1488767097	-0.1051114585	0.0475875163	0.1154732296	0.0869165828	-0.0210443733	-0.0013711907	0.1094071414	-0.0224852484	0.0071747068	-0.0721855848	-0.046843959	0.0628711465	0.0322254147	0.0807730943	-0.0827954705	-0.0903745974	0.0157849262	0.1070435668	0.1630521216	0.0143657035	0.0635615281	-0.2571983658	-0.0725093828	0.0077189589	0.0189478263	0.0610803607	0.0168132803	0.0279136986	-0.1866832648	-0.058073095	-0.0763422104	0.0431482422	0.2264867355	-0.052900744	-0.0363232027	0.1505419967	-0.0509828889	0.0694042191	0.0559754503	-0.0986846884	-0.0520327447	-0.1682770485	0.0960613511	0.1481012848	0.0475913438	0.1482368586	-0.1304797394	-0.0077799404	0.0553119359	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.0716787	0.0222867999999999	0.0051378360336899	0.0004967014542399	-0.219723	0.007359	5.415488100000007e-05	0.048278196729	-0.112455	-0.0412759999999999	0.0017037081759999	0.012646127025	0.00314152	0.00055385	9.8691479104e-06	3.067498225000003e-07	-0.00128342	0.00018	1.6471668964e-06	3.240000000000001e-08	0.00193899	-0.0001603299999999	2.5705708899999997e-08	3.7596822201e-06	0.0	0.0	0.0
5447.436653475946	-26.998846925319413	728.9377352968295	29674566.09363321	11213.573744407047	-5.816240182684851	125744236.12125508	33.828649862677906	5274.118416565431	11.870442137134887	140.90739653106746	27816325.071954653	5468.686689520121	8228.979164746339	1.064427	41.496773	0.1837601	0.097645	0.0841705717	0.0951756444	0.0732053843	-0.0033954839	-0.0290123016	-0.0886306233	0.118721469	0.0198790167	0.0193270223	-0.0984548567	0.0270941527	-0.0109617424	-0.0389046124	0.0143098759	0.0416911003	-0.0355859407	0.1056891878	0.0704027743	0.0468493887	-0.0366568548	0.0181581945	-0.0403680061	-0.0488982417	0.0858951574	-0.014333923	0.0285534151	0.1020030831	-0.1214541551	0.158074848	0.0495655013	-0.0147882597	0.035102469	-0.0280444352	0.0307283793	-0.0064540726	-0.0951857998	-0.0395149941	-0.016652005	0.0716097642	-0.0827872561	0.0444909482	-0.0303377169	0.0398074255	0.0021249284	-0.0580367326	0.1265993109	0.0322033223	-0.0160458785	-0.0290602108	0.0381136183	-0.1261447282	0.0957124457	0.0510726275	0.0028785572	0.0630186338	0.1380098242	-0.0362057843	-0.0320064833	-0.0669787365	0.0985491783	-0.0577926662	-0.0342526023	0.0532564439	0.0714200678	-0.0448414998	0.0159416666	0.0549309405	0.057613953	-0.0136089679	0.0684807505	-0.080264877	0.0086415347	-0.1174303749	0.1664488264	-0.0185526643	-0.0394061764	0.0105564516	0.0360821802	0.0038239993	0.0328005217	0.0640339694	-0.0400299647	-0.0478712644	-1.40257e-05	0.0222838344	-0.0070693995	-0.0179008921	0.0707502919	-0.0358411781	0.0815326525	0.1303313367	-0.0821602972	0.0231681978	-0.0810003261	0.1442605301	-0.0143489107	0.0570958567	0.0110885427	-0.0743444495	0.0100015974	-0.0562366638	0.1521517969	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.0684638	-0.0032148999999999	0.00468729191044	1.0335582009999951e-05	-0.148225	0.071498	0.005111964004	0.0219706506249999	-0.079655	0.0327999999999999	0.0010758399999999	0.006344919025	0.00403384	0.00089232	1.6271865145600004e-05	7.962349824000005e-07	-0.0007392059999999	0.0005442140000001	5.464255104358521e-07	2.961688777961088e-07	0.00185058	-8.840999999999992e-05	7.816328099999986e-09	3.4246463364000005e-06	0.0	0.0	0.0
5456.372218519296	8.935565043350834	79.8443226439534	29771997.787029188	11223.344986940092	9.771242533044642	125963472.69587328	95.47718063958068	5261.00995285571	-13.108463709721036	171.8318208290734	27678225.72404684	5454.6310132682	8186.5170864293505	0.925369	36.0756	0.0759203	0.036173	0.0773079385	0.1634092015	-0.0322477637	-0.0327251409	-0.0138207817	-0.0216756702	0.1159078849	0.0756695664	0.0463347762	-0.0578234083	0.0162403862	-0.0535320952	0.0647858967	0.0801743595	-0.0344773404	0.0842016304	0.0274383616	0.0255006175	-0.0342997315	0.0656076062	-0.0688902109	0.030370647	-0.0640183028	0.0302426113	-0.0989787561	-0.1190502969	0.1685076602	0.0783480434	0.1537127868	-0.0752071126	-0.0737797015	0.0710886736	-0.1045441154	-0.2090450829	-0.1188563577	0.0745236783	0.1696341113	-0.0782466921	0.0028021121	-0.0426969573	-0.0351661587	-0.1892263631	-0.0598989936	0.0631921043	0.1329630914	-0.0777260612	0.1295588827	0.1157355423	0.0176344787	-0.0176580576	-0.0647487505	-0.1042665659	0.1235194357	0.193109605	0.0368758701	-0.0284721665	0.0483977831	0.1379584497	-0.0916344381	0.0268665295	0.0770127649	-0.0107614719	0.0199209003	-0.0465094444	0.0949555757	-0.0162733154	-0.0240103903	0.0917302321	-0.0768624152	0.1917830497	-0.0392602936	-0.0077362451	0.0797786309	0.1601951262	-0.0034151798	0.0880931431	-0.014269147	0.0191176627	-0.1476534111	0.0017654932	-0.2112555263	-0.0917925751	0.1302435523	0.1280251614	-0.0325666928	0.2627049965	-0.067085937	-0.066994086	0.0166607024	-0.033866869	0.0161604817	0.0511018291	-0.0237419829	0.0577788012	0.1769551865	-0.0125548384	-0.2043617367	0.1447020932	-0.0124828692	0.0185442276	0.0974293738	0.0580327586	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.0638801	-0.0045837	0.00408066717601	2.101030569000009e-05	-0.167422	-0.0191969999999999	0.0003685248089999	0.0280301260839999	-0.0731561	0.0064989	4.223570121000002e-05	0.00535181496721	0.00379933	-0.00023451	1.44349084489e-05	5.499494010000013e-08	-0.00121	-0.000470794	1.4641e-06	2.216469904360941e-07	0.00164307	-0.00020751	4.306040010000007e-08	2.6996790249e-06	0.0	0.0	0.0
5477.403247077198	21.031028557901664	442.3041622032753	30001946.331091832	11320.472510343045	97.12752340295263	128153097.85743256	9433.755802391112	5269.057093077511	8.047140221800873	64.75646574932541	27762962.65011043	5455.690331225834	8321.855029738384	1.086405	42.353577	0.1813609	0.0923568	-0.0761839845	0.0213488825	-0.006941443	-0.1385610024	-0.0286143125	0.0979796687	-0.0455443855	0.0187852698	-0.015105073	-0.1132706409	-0.0481034342	-0.0428184784	-0.0652980868	0.0261061194	-0.028392493	0.0268331983	-0.0632123859	-0.040236891	-0.104654173	0.0297990251	-0.0034456704	-0.0045593652	-0.096775492	-0.1596049965	-0.0619412292	0.1291187933	-0.0530640678	0.0094775224	0.031129661	-0.03268243	-0.0571965359	-0.0112320062	-0.064769855	-0.0029104845	-0.0050933519	-0.0288813754	0.0522906659	0.0417857023	0.0570861959	-0.0285448526	0.0323525583	-0.0731342501	-0.0221832211	0.152621372	0.0665893943	0.0857478354	-0.1891381334	0.0029869951	-0.0940813885	-0.1695381969	-0.1319520295	0.001810225	-0.0827189211	0.0296478903	-0.0748563301	-0.0500789419	0.2079862582	0.1353923582	0.0316248536	-0.1080077781	0.0505901435	0.0490439188	0.0147483317	-0.023944992	0.0670435589	-0.0577273301	-0.0950937197	0.1169096409	-0.0647899186	-0.1123792497	-0.0599946399	-0.0442768893	-0.0697456528	0.0124911781	-0.0538472374	0.035167869	0.0014312497	-0.0135216692	0.033394396	0.0256712486	0.0211534965	-0.0705596408	0.1462779792	0.0577618671	0.0261862872	0.0395197481	-0.0927982675	-0.0854670144	0.1037955984	0.1250780977	-0.1474555539	-0.0732596341	0.0837924451	0.0056378818	0.0211296793	-0.1586032643	0.1137178287	-0.0812876666	-0.0494915342	-0.0715116777	0.1831745441	-0.0213833098	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	0.0495923	-0.0142877999999999	0.0024593962192899	0.0002041412288399	-0.0913136	0.0761083999999999	0.0057924885505599	0.00833817354496	-0.0389489	0.0342072	0.00117013253184	0.00151701681121	0.00295198	-0.00084735	8.7141859204e-06	7.180020225000003e-07	-0.00133142	-0.00012142	1.7726792164e-06	1.4742816400000031e-08	0.00147669	-0.00016638	2.7682304400000014e-08	2.1806133560999995e-06	0.0	0.0	0.0
5472.434122880643	-4.969124196554731	24.692195280785697	29947535.229268435	11279.8469228747	-40.62558746834475	127234946.60348584	1650.43835714813	5267.357847781806	-1.6992452957047135	2.8874345749745998	27745058.696588583	5461.803974934444	8289.148600145394	1.188168	46.32082	0.4554592	0.276483	0.0541082954	0.019022275	0.1447979361	0.0380417245	0.0163807245	-0.1571154716	-0.0367850781	0.027969695	-0.0819332358	-0.0055713042	-0.0708739846	-0.0227033591	-0.051638701	0.1156915558	0.1717761319	0.0836219879	0.0466604397	0.0797515214	0.0737000329	-0.0267313173	0.1721628066	0.0581887117	-0.002845565	0.0117575072	-0.0077915635	-0.0278673842	-0.0361934093	0.0092611168	0.0441298606	0.0374392088	0.1054699174	-0.0078707668	0.0100580305	0.101093785	-0.1555473879	-0.1342123829	-0.0354716149	0.0729344526	-0.0953030988	0.0615732417	-0.018905369	0.0332139691	-0.0992653802	-0.1074838191	0.1087644027	0.1360350479	-0.0434185537	0.1183774845	0.0737882439	0.1505963155	-0.0471819181	0.0264125568	-0.0732393963	-0.0985356174	-0.0714665309	0.0262973904	-0.1188908032	-0.0255859081	0.0759501839	0.1765343641	0.0542361304	-0.0301165929	-0.0384598293	0.1749221468	0.0129917801	0.0025468518	0.0128224968	-0.0115806438	0.0050267679	-0.0647652299	0.0289635958	-0.0515648604	0.0678290948	0.0641251917	-0.1154384799	-0.0889025642	0.0108988226	0.130252562	-0.0965729163	0.0116534979	0.1584046999	0.0596872209	-0.1097652763	-0.0289188037	-0.0603542624	0.0803109547	-0.0578488816	0.0455533074	0.0054813492	0.020603318	-0.003691645	0.0962421312	-0.1709442002	-0.0968243958	-0.0634098608	-0.073545359	-0.0127461659	-0.1646286274	0.0428533309	0.0410920711	-0.0946832602	0.0725643202	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	0.0646902	0.0150979	0.00418482197604	0.00022794658441	-0.356738	-0.2654244	0.07045011211536	0.127262000644	-0.087351	-0.0484020999999999	0.0023427632844099	0.007630197201	0.00443311	0.0014811299999999	1.96524642721e-05	2.1937460768999997e-06	-0.000610524	0.000720896	3.72739554576e-07	5.196910428160001e-07	0.00180536	0.00032867	1.0802396890000005e-07	3.2593247296e-06	0.0	0.0	0.0
5482.468345859037	10.0342229783937	100.68563078012414	30057459.163346328	11293.8702282817	14.023305406999498	127551504.73326772	196.65309453798136	5272.739743176354	5.381895394547428	28.96479803785081	27801784.399271443	5461.557348802401	8202.18183477631	1.310739	51.09927	0.4671983999999999	0.316838	0.0974234738	0.0071705578	-0.2103739961	-0.0450602326	-0.0902053402	0.1173269537	0.1271430874	-0.0694007794	-0.0018109282	0.0586826467	-0.0802684399	0.0167210004	0.1447007415	-0.0161227303	-0.2395570089	-0.0714486982	-0.0479937903	-0.0489526302	0.0279621459	-0.1756996866	-0.0144300057	0.0248544273	-0.2659977103	0.0815360407	0.1037135537	-0.0802507984	-0.1372852998	-0.0335379446	0.0523093555	0.0560345844	0.1215464682	-0.0487058207	-0.0405245663	0.0496893335	-0.083456713	0.0420573875	-0.0138846442	-0.0611385343	-0.0775720631	-0.0746863267	0.0081472317	0.147020282	-0.0475069152	-0.0970075058	-0.1040724889	0.0885311546	0.0304526238	0.0292552182	-0.121349839	-0.0516154662	0.1026321826	0.0614063816	0.0826430059	0.1585655662	-0.1346276124	-0.0240567991	0.0617056848	-0.0574293677	-0.1049465306	-0.1952308416	-0.0042900715	0.0437659186	-0.0368185897	0.0475968509	-0.2097410311	-0.0499490104	0.1034102774	0.1526814419	-0.0939212761	-0.0031295273	0.1865971869	-0.1065031333	0.0062967525	0.0168549095	-0.0797486285	-0.1308472735	0.0359817872	-0.0447429447	-0.0680408387	-0.0361357995	0.0548270856	0.1755198309	-0.0552160465	-0.2308092091	-0.0011917546	-0.0649112578	-0.0077142795	0.0418039923	-0.07652485	0.0651931243	-0.0731616709	-0.086722289	-0.0147881256	0.0877144174	0.0585211144	0.1548995913	-0.0687750106	0.0018958095	-0.1622716297	0.0561747393	0.1287633485	0.0221509289	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	0.0580566	-0.0066336	0.00337056880356	4.400464896000005e-05	-0.0494744	0.3072635999999999	0.0944109198849599	0.00244771625536	-0.0161086	0.0712424	0.00507547955776	0.00025948699396	0.00363123	-0.0008018799999999	1.31858313129e-05	6.430115343999994e-07	-0.00100725	-0.0003967259999999	1.0145525624999998e-06	1.5739151907599996e-07	0.00224793	0.00044257	1.958682049e-07	5.0531892849e-06	0.0	0.0	0.0
5502.430040114887	19.96169425584958	398.4692375640181	30276736.346358716	11309.240549511214	15.370321229514955	127898921.80670872	236.2467746984782	5284.770471266804	12.030728090449884	144.7384183863399	27928798.933973555	5469.463813495376	8441.154711868066	1.371469	53.466843	0.2114701	0.111107	-0.1935442576	-0.0744874765	-0.0916250708	0.0262385504	0.1780018568	0.1069161772	-0.1346828829	0.1174227793	0.0388749003	0.1735522146	0.0273182604	-0.0687444302	-0.0473671084	-0.154287389	-0.0239078597	-0.1597575783	0.0612833477	-0.1848739577	0.0918985826	-0.035618009	-0.0462069159	-0.0504338698	0.0018618205	-0.0649243121	0.0760100622	0.0461239197	0.000211304	0.0951297138	-0.0524235111	0.0032993264	-0.0400713697	0.0734353935	0.109507595	0.0404775312	0.1907746404	0.0685247658	0.0298765033	0.0246060809	-0.0943549075	0.1588387584	0.0766606376	0.0289733236	0.0007376777	-0.1422645768	-0.0825213373	-0.0054638253	-0.0334549318	0.1091376318	0.0088108016	-0.0284919827	-0.0935942024	0.0289587657	0.1281117424	-0.0067521342	0.1384467184	0.0220136471	-0.0601741305	0.0815017565	0.0052348861	-0.0396434329	-0.1745291075	0.1642099718	-0.0645404328	-0.0114787991	-0.077409138	0.0507134735	0.0049052141	0.0375879206	-0.0364104346	-0.0283864101	-0.0418415031	0.0297234992	0.0823964403	-0.167436764	0.1041947104	0.0708902928	-0.0314014612	0.0144100729	0.207781457	-0.0773003555	-0.0179442776	0.0738672392	-0.0748032702	-0.0458683939	-0.1015064619	-0.0892539244	-0.0470767504	-0.0157629581	0.0818818704	-0.0759004376	0.0718036438	0.1529386109	-0.0173467129	0.0047553293	0.1348324983	-0.0853874454	0.0301089639	0.0798511892	-0.1059617977	-0.0153198526	-0.1443141109	-0.1127731486	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	0.0355207	-0.0225358999999999	0.00126172012849	0.0005078667888099	-0.136048	-0.0865736	0.00749498821696	0.018509058304	-0.0593772	-0.0432686	0.0018721717459599	0.0035256518798399	0.0028076	-0.00082363	7.88261776e-06	6.783663769000002e-07	-0.00129617	-0.00028892	1.6800566688999998e-06	8.347476640000003e-08	0.00231722	6.929000000000006e-05	4.8011041000000095e-09	5.3695085284e-06	0.0	0.0	0.0
5474.555308748978	-27.8747313659087	777.0006487215744	29970755.828551617	11255.62727108192	-53.61327842929495	126689145.26552302	2874.3836239371035	5271.373207253673	-13.397264013130552	179.48668303752297	27787375.49015188	5463.695446371626	8360.95011144677	1.285472	50.114235	0.2257932	0.121173	-0.0015384583	0.0862774428	0.1412318946	0.0554143434	0.013004707	-0.1052080433	0.0073256742	0.0109269768	0.0398407829	-0.0555106765	-0.1346737891	0.0201911973	-0.1176748375	0.0284685389	0.028565943	-0.0777204852	0.0476374772	0.0903561666	-0.0420229083	-0.0277611085	-0.0026584154	-0.1861410643	0.1585985211	0.0225854486	0.0074172759	0.0413072011	0.0215493132	0.0299850428	-0.0031114486	0.0796102308	0.1457163543	-0.0543164785	0.094284445	0.0158263435	-0.0127231088	-0.0635405754	0.1189551812	0.004526832	0.0624287263	0.0138193314	0.0094128097	0.066270084	0.0045483743	-0.0476246958	0.000470273	-0.1242486446	-0.1528640631	0.0300028179	0.003469424	0.1159713764	0.0555492045	-0.0476341884	0.0681336123	-0.082283086	0.042344086	0.1113242207	-0.0525577739	0.0447824795	0.0017678728	0.0577216775	-0.0755942634	-0.0885424749	0.0962359196	-0.0116035657	-0.013752733	0.1359675846	-0.0852641552	-0.049419477	0.0942131733	0.058921948	-0.1268602334	-0.0474837835	-0.0811962429	-0.136960106	0.0028024899	-0.0735337208	0.0714080236	0.0858901421	-0.0392902062	0.1174493425	0.0133503723	0.037967923	0.0130559846	-0.0750177442	0.0370875975	-0.0434977267	-0.0424632633	0.0116633859	0.0165159401	-0.0983748198	-0.1434201849	0.1224725601	0.0059211188	-0.0727069227	-0.0241620468	-0.0043517827	-0.0028813417	0.0282400409	-0.0270885012	-0.0670357672	-0.1916467477	-0.0248910076	-0.0397513735	-0.0985552316	0.1029224817	0.0325848399	-0.1238084399	0.0	0.0607348	0.0252140999999999	0.00368871593104	0.0006357508388099	-0.231751	-0.095703	0.009159064209	0.053708526001	-0.0653378	-0.0059606	3.552875236000004e-05	0.00426902810884	0.00431257	0.00150497	1.85982600049e-05	2.2649347009e-06	-0.00113429	0.0001618799999999	1.2866138041e-06	2.620513439999996e-08	0.00200576	-0.0003114599999999	9.700733159999997e-08	4.0230731776e-06	0.0	0.0	0.0
5468.804837325983	-5.750471422995361	33.06792158668629	29907826.34876007	11286.25523541131	30.627964329391038	127379557.2388492	938.0721989624496	5258.210481929467	-13.162725324205894	173.25733796049116	27648777.47227292	5451.898664161767	8237.799448707867	1.031706	40.221146	0.1194205999999999	0.0678115	0.1519536637	0.0137441784	0.0246812642	-0.0484805331	-0.0072904438	-0.0547148839	0.0810246514	0.0076813732	-0.1154289648	-0.0289741515	-0.0548534698	-0.0229162962	0.0628526618	0.0951459715	-0.0330461045	0.0929821929	-0.0445625004	0.1015005715	0.0513351049	0.0402397863	-0.0725135742	-0.0911849305	0.0675928525	-0.0761062139	0.0044957567	-0.0235807204	-0.031120761	0.077519532	0.0985789698	-0.0750711659	0.0048579398	-0.0386961246	-0.1923104751	-0.0049156097	0.0047135732	-0.2065091248	-0.0643416967	-0.1339293414	0.0924515888	-0.0019789832	0.0788779326	0.0571414443	0.1593797124	-0.0706449114	-0.1233565742	-0.1010695131	-3.25793e-05	0.1649398283	0.0472866138	-0.0862215838	0.0043091851	-0.1065048956	0.0226654412	-0.1367349388	-0.1071694727	-0.0352484792	-0.0067385376	-0.0776558937	-0.0715493633	0.056642876	0.1028752526	-0.0905249605	-0.0628961596	-0.0141193875	0.0502669803	-0.0308424568	-0.1007211237	-0.0208843397	-0.0231275012	0.052401816	-0.0007601379	-0.1537358906	-0.0081140636	0.026243625	0.014133418	0.0558707426	0.0059066504	-0.1053377217	-0.0806214804	0.0643757233	0.1548030877	-0.1953725597	-0.0205854624	-0.1528687118	0.0861550378	-0.2018210244	-0.02584043	0.0222984982	0.0812508289	-0.0069334539	-0.0167628789	0.1136853795	0.0096962896	0.1483746722	0.1013410713	-0.0047609354	-0.0918245984	-0.1256944456	0.1830047559	-0.0528901911	0.0518326399	0.1075925585	-0.042578821	-0.0948016975	0.1076661454	0.0208821209	-0.1220030341	0.0	0.0583486	-0.0023861999999999	0.00340455912196	5.693950439999991e-06	-0.17311	0.058641	0.0034387668809999	0.0299670721	-0.0397694	0.0255683999999999	0.0006537430785599	0.00158160517636	0.00442239	0.00010982	1.95575333121e-05	1.2060432400000012e-08	-0.00101419	0.0001200999999999	1.0285813561000002e-06	1.4424009999999986e-08	0.00157918	-0.00042658	1.8197049640000017e-07	2.4938094724e-06	0.0	0.0	0.0
5491.5197174068135	22.71488008083088	515.9657770865275	30156788.80666781	11304.207934502843	17.95269909153285	127785117.02647704	322.2994046711244	5270.369367385707	12.15888545623966	147.8384955379563	27776793.26867762	5456.184590127194	8356.59488851382	1.056138	41.173618	0.159413	0.0805993	-0.0180274694	0.0226234858	0.0701402241	-0.1868259234	0.0046190207	0.0819443117	-0.0841461995	0.0544430166	-0.0707883158	-0.089223798	-0.0449205961	-0.0357684018	0.0741292175	-0.0850143557	-0.0535098023	0.0180138869	0.1152616043	-0.0292652589	-0.0016808551	-0.0151137069	0.1574414387	-0.0505609411	-0.0127407812	0.0672647113	-0.0426945533	-0.0771233894	0.0545115547	-0.0890691576	-0.0301689186	-0.1856880229	-0.1076772521	0.0039272165	0.0688937008	-0.06987121	0.0552154055	-0.1273677232	0.0460201002	0.0385745387	0.0607611313	0.0789582631	0.0556926922	0.0520549188	-0.0670217346	-0.1045593348	-0.0716320832	0.0277854502	0.0653840549	-0.077258282	0.1036389294	-0.0727164384	0.0314455164	0.2173959449	0.1380093363	0.0978242187	0.0123551073	-0.1032916332	0.0826937528	0.052884588	-0.0138187795	-0.0385363439	0.0343212727	0.0693810371	0.0577104517	0.1434938286	-0.0111732543	0.1145652913	0.0254261115	0.0546932407	0.0400824174	0.0288564778	0.0430364423	0.1400477648	-0.0092602389	0.0432706395	0.059210714	0.1778288074	-0.1402962237	-0.0002729319	0.0084400376	0.1694739959	0.0412728063	0.0008462697	-0.0715774893	0.0325061339	-0.0372239948	-0.0723020296	-0.0726834777	0.0819739171	-0.0419103178	-0.1110445293	0.1204656168	0.0235747212	0.0567036475	0.0087241027	0.010887783	0.1160906592	-0.001906467	-0.0452432285	-0.1887989012	0.1214830568	0.0482158473	-0.1560830785	-0.0453814036	-0.0908267497	0.1118441635	0.0089844312	-0.1184185493	0.0	0.0448855	-0.0134630999999999	0.00201470811025	0.0001812550616099	-0.110381	0.062729	0.003934927441	0.012183965161	-0.0634723	-0.0237028999999999	0.0005618274684099	0.0040287328672899	0.00347011	-0.0009522799999999	1.2041663412100002e-05	9.068371983999996e-07	-0.00098282	3.137000000000018e-05	9.659351523999998e-07	9.840769000000114e-10	0.00137247	-0.0002067099999999	4.2729024099999975e-08	1.8836739009e-06	0.0	0.0	0.0
