global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
7650.383459407148	5.090516570927321	25.913358958885645	58528367.07597048	14549.963334754735	-6.7564121832310775	45.649105589713336	211701433.04270715	6655.950662504674	-23.19072292482997	537.8096297762344	44301679.221696414	8896.181628080689	10828.527530687208	0.953706	52.734718	0.29468	0.143793	0.0217601511	0.0058330454	-0.0543282934	0.0412129154	-0.0068625832	0.0731755926	-0.0290615657	0.0114577933	0.0175403187	-0.0119992872	-0.0252799052	-0.0180816569	-0.0687551405	0.0228902044	-0.012914068	-0.067203243	-0.0135835333	0.1235468536	-0.0737313724	0.0714736926	0.0175453858	-0.0629052364	-0.0150389618	-0.0298848506	0.0434858838	0.0550580116	0.0160739181	-0.0232644347	0.0606246325	0.1848284792	0.0013199868	-0.0569835561	-0.0199575518	0.0546754517	-0.0252105379	-0.1158672012	0.1248433344	0.143200052	-0.1422468112	-0.0532174412	0.042284117	-0.0260319467	-0.1474157783	-0.0155529951	0.0603810944	-0.0927066599	-0.0271130021	-0.18927572	0.0320432723	0.0441981537	0.0165764086	-0.028919745	0.021480009	-0.005772602	0.0388784323	0.0748498028	0.0255033728	-0.1110768403	-0.1043405935	-0.034612793	0.0052469889	-0.0251874279	0.0641362216	0.1210118609	-0.1008280844	-0.0364943608	0.0175273738	0.0219608004	-0.0579119121	-0.0767512564	0.0706677609	0.1145174316	0.0613477984	-0.0662908714	-0.0397292934	0.0285079153	0.1033333322	-0.0399141894	-0.0733368425	0.1996869336	0.1888953379	-0.0165765145	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	0.131697	0.026033	0.000677717089	0.017344099809	-0.0924289	-0.1112089	0.0085431015552099	0.01236741943921	-0.0585409	0.0699540999999999	0.0048935761068099	0.00342703697281	0.00204714	0.00103237	1.0657878168999997e-06	4.1907821796e-06	-0.00354371	-0.0005239399999999	1.2557880564099998e-05	2.7451312359999964e-07	0.00305176	0.00019337	3.73919569e-08	9.3132390976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7629.529082158901	-20.854377248247147	434.90505041220825	58209714.01550844	14510.058537580617	-39.90479717411836	1592.3928375075243	210541798.76401612	6654.803577672552	-1.1470848321223457	1.31580361208515	44286410.6574034	8857.66192910584	10678.830223664743	0.928622	51.347717	0.1409982999999999	0.0852274999999999	0.064086989	-0.1012565732	0.0080933956	0.0720997238	-0.0919667512	0.0126884872	0.0425610636	0.0374739396	0.0357847663	-0.0134121796	-0.0515717671	-0.0592560622	-0.12717971	-0.0479180434	-0.0103352434	0.0231559995	-0.0789062221	0.0403176682	0.0190025516	-0.0318926079	-0.0116622819	0.2138455417	-0.0267017792	0.074413364	0.0569562629	-0.0233003939	0.1582584877	-0.1058029619	0.1056070946	0.0415549861	0.018959025	-0.1485934049	0.0953552174	0.0527847883	-0.041377518	-0.024936693	-0.0416375252	-0.132506558	-0.08381543	0.102983072	0.0236282959	0.0741628749	0.0304881022	-0.0933104363	-0.085872495	0.1031912267	-0.0382725028	-0.0390869346	-0.0719604218	0.0957810546	0.0619782361	-0.0659511163	-0.0158214091	0.0708577102	0.0923793984	-0.0291135381	0.0641623329	-0.1033747951	-0.0460453972	-0.0779426755	-0.0226254366	-0.0397215171	0.0275955991	-0.035932788	0.1068621165	0.0060864107	0.0442283585	0.0557346468	0.0247238973	0.1431291475	0.1376070063	0.0584505469	-0.0725584326	-0.067638914	-0.0958681466	0.0556748185	-0.1194675086	-0.1625803299	0.0583332509	0.0135124684	0.0856925697	0.0755389139	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	0.139426	0.0077289999999999	5.973744099999978e-05	0.019439609476	-0.0232374	0.0691914999999999	0.0005399767587599	0.0047874636722499	-0.0204656	0.0380753	0.0014497284700899	0.00041884078336	0.00168777	-0.0003593699999999	1.2914679689999994e-07	2.8485675729e-06	-0.00350059	4.311999999999979e-05	1.22541303481e-05	1.859334399999982e-09	0.0029342	-0.00011756	1.3820353600000014e-08	8.609529640000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7630.114351916543	0.5852697576419814	0.3425406892103037	58218645.0233228	14497.48661925863	-12.571918321986232	158.05313029469312	210177118.27558303	6630.163208997636	-24.64036867491632	607.1477684357973	43959064.17794582	8870.734800878372	10715.684632303815	1.133649	62.684563	0.35719555	0.167332	0.0755779356	-0.0891409515	0.0096790627	0.062089312	-0.0901138324	-0.0183364626	-0.0443821287	-0.0328950751	0.0900915313	0.0748603951	-0.0993779655	-0.0179133877	0.0301112165	0.1008091133	-0.0986202721	-0.0270061512	-0.0826426771	-0.0242494233	-0.0886424974	0.1402730982	-0.1345252072	0.1336036029	0.0517271845	0.1745057922	-0.1392776504	-0.0905821696	-0.0319809776	-0.0133892196	0.0885930658	-0.1076041621	0.0351578464	0.1615109274	-0.0379714065	0.0413104045	0.1066044722	0.0398867394	0.1077283209	0.1430317991	-0.0292604936	0.0462593229	0.0695492205	-0.0642263428	-0.0528673848	0.0045014083	0.0546282152	0.0203753374	0.1052399586	-0.0223116112	-0.0035731336	0.0338915869	0.0892044562	0.0760436763	0.0114007264	0.0717445674	0.0046411663	0.1279887994	0.0466622751	-0.1213589643	0.0176125144	-0.0314801145	-0.0632389811	0.1189793016	-0.0966359822	-0.1549584934	-0.0609454811	0.166904882	-0.1340470983	-0.0317640529	0.061078286	0.0980989469	-0.0101324446	-0.1077705712	-0.0082582604	0.0996141611	-0.0459693074	0.150208425	0.1799996008	0.0571193214	-0.0245867278	0.0804641131	-0.0057533738	0.0232507025	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	0.105367	-0.0340589999999999	0.0011600154809999	0.011102204689	-0.133174	-0.1099366	0.0177353142759999	0.0120860560195599	0.0765572999999999	0.0970228999999999	0.0094134431244099	0.0058610201832899	0.000935899	-0.0007518709999999	5.653100006409998e-07	8.75906938201e-07	-0.00265917	0.0008414199999999	7.071185088900001e-06	7.079876163999998e-07	0.00366445	0.00073025	5.332650625e-07	1.34281938025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7678.219705767724	48.10535385118146	2314.1250691473792	58955057.8500398	14602.362524893657	104.87590563502636	10998.955582766954	213228991.30841863	6650.391481582558	20.228272584922703	409.1830117699356	44227706.85830586	8945.155502659236	10990.416268693562	1.470489	81.30999	0.7750267499999999	0.492496	-0.0949384876	0.0881818249	0.0214179409	-0.1335696688	0.0552419338	-0.0393082878	-0.0560796121	-0.0394668461	0.1065873292	0.0533799837	0.0024944212	0.151363439	0.034316647	-0.017034502	-0.0918855812	0.0599548585	0.1673367837	-0.0189339955	0.0010665035	-0.0256931815	-0.1167028591	0.0338547739	0.0614256684	0.0629955249	0.1358406814	0.1683402571	0.0308040668	-0.0106888459	-0.0738668752	0.1006312167	-0.0500120637	0.0342510075	0.0121970942	-0.0438380132	0.0948450185	-0.0163739123	-0.0604506576	-0.045038438	-0.0048837624	-0.178378316	0.0605034172	-0.0051422475	0.0026819456	-0.0939971018	-6.7646e-06	-0.064895964	-0.0740022254	-0.1519791486	0.1458386434	-0.1408462667	0.0432664292	0.0068965188	-0.0747775444	0.0563076583	0.0364785832	0.090257591	0.0261215973	0.0372804786	-0.1225724835	0.1310108243	-0.0353484127	0.0970327794	-0.1368532392	-0.0074004624	0.1970463606	-0.0037108294	0.1457654073	0.103454586	0.0479978101	-0.0146794947	-0.0221584708	0.0664948356	0.0795235148	0.0841748547	0.0319742863	-0.1547890754	0.0069934509	-0.098416171	0.0450600299	-0.0226697808	-0.0191506025	-0.1013438288	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.129788	0.0244209999999999	0.0005963852409999	0.0168449249439999	-0.0490386	0.0841353999999999	0.00240478428996	0.0070787655331599	-0.339472	-0.4160292999999999	0.1730803784584899	0.115241238784	0.00384296	0.002907061	8.451003657721e-06	1.47683415616e-05	-0.00415366	-0.0014944899999999	1.72528913956e-05	2.2335003600999998e-06	0.00427172	0.0006072699999999	3.687768528999995e-07	1.82475917584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7692.109145252067	13.889439484342802	192.9165291892208	59168543.10247048	14568.90138803446	-33.46113685919772	1119.6476799099603	212252887.6542724	6683.917396738918	33.52591515635959	1123.9869870714217	44674751.76642916	8913.566276060044	11013.922880446293	1.244009	68.786903	0.34813976	0.160464	-0.0562391773	0.007374632	0.2133554984	-0.0777927899	-0.0597329262	-0.0658704158	0.0274462673	0.1377904562	0.0789573014	0.0081846982	0.0080088641	0.0451866672	-0.008486328	0.0572380785	0.134332796	-0.0603130748	0.0357273361	-0.0864958051	-0.0316581484	-0.007039508	-0.0177753181	0.0366056887	0.0474302648	-0.1079847432	0.0299260578	0.1012185411	-0.0359422885	-0.0963846757	-0.0132384456	0.0642969549	-0.1333357772	-0.0569508491	-0.0276602357	0.0691290429	0.0965022239	-0.1346528228	-0.0144529322	0.0145975495	0.1235242323	-0.0739334614	0.0937460884	-0.0321009243	0.1842987306	0.0677020239	0.0803741697	-0.0053935948	0.0933971792	0.0725423964	0.0400092436	0.0045084659	0.0609826789	-0.1299354977	-0.1035774292	-0.0255444741	-0.079364802	0.1067346081	-0.081158202	0.106284019	-0.0016270724	-0.0399068334	0.0160130697	-0.0605510789	-0.0828972437	-0.0172851866	-0.0064869002	-0.1127696724	0.0899498225	-0.0700180403	-0.0889292871	0.0878746568	0.0290924685	0.0341780585	-0.0180249716	-0.0163331895	0.0948072202	-0.0398794264	0.113813269	-0.062597237	-0.0059554343	-0.2081752783	0.0678201263	-0.0156177716	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.0700272	-0.0597607999999999	0.0035713532166399	0.00490380873984	-0.0078146399999999	0.0412239600000001	6.106859832959845e-05	0.0016994148780816	-0.283287	0.0561849999999999	0.0031567542249999	0.080251524369	0.00233323	-0.00150973	2.2792846729e-06	5.4439622329e-06	-0.00289254	0.00126112	8.366787651599999e-06	1.5904236544000004e-06	0.00322317	-0.0010485499999999	1.0994571024999994e-06	1.03888248489e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7650.117537643056	-41.991607609011226	1763.2951095891694	58524298.33975385	14482.882034662627	-86.01935337183204	7399.329154508112	209753872.02995348	6638.064079091988	-45.85331764693001	2102.526739230263	44063894.71813136	8922.993582267854	11199.276994901138	1.136338	62.833275	0.41167379	0.258299	-0.1697608755	-0.007764951	0.1622959089	-0.1952710058	-0.1041799546	-0.1336626361	-0.087000843	-0.0433835586	0.0173292483	-0.084289188	-0.0612449217	0.2086220286	0.1194325467	0.0442417076	0.0089172781	-0.0215411907	0.1799007916	0.0024642389	0.0054925445	0.0559721987	-0.0342472232	-0.0578558321	-0.0024515205	-0.0802310194	-0.0010496865	-0.1680996964	0.0507887734	0.0783880012	0.0182683709	0.0430228533	0.0276607954	-0.0557245736	0.0582291508	-0.1897278974	-0.0141810255	-0.0498121889	0.0115670647	-0.1913372229	-0.0521224295	-0.0289653423	-0.0831210903	-0.0729575018	0.0991094805	-0.080129139	-0.3267699466	0.0271397313	-0.1211562392	0.1219946657	0.0408840571	-0.1665892866	0.1200534064	0.0320848008	-0.1925315376	-0.0491787613	-0.0700872568	0.0387878585	0.0523610275	0.0832658805	-0.033942343	0.1404089406	0.0020272127	-0.0172852616	0.0522746274	0.0315055297	-0.0096216995	-0.0400983243	-0.1406555041	-0.0970695864	0.0566143729	-0.1069809786	-0.0591408537	-0.0094919837	-0.0452644664	-0.1051851738	-0.1137806986	-0.1898873722	-0.0483042373	-0.1279861297	0.0496604963	-0.1072829736	-0.0516026924	-0.0218103428	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	0.0608772	-0.0091499999999999	8.372249999999998e-05	0.00370603347984	0.0460793	0.0538939399999999	0.0021233018884899	0.0029045567687235	-0.542572	-0.259285	0.067228711225	0.294384375184	0.000970593	-0.0013626369999999	1.856779593769e-06	9.42050771649e-07	-0.00294998	-5.744000000000018e-05	8.7023820004e-06	3.2993536000000204e-09	0.00285635	-0.0003668199999999	1.3455691239999993e-07	8.158735322500001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7594.756766694704	-55.36077094835127	3064.814959995814	57680330.345255	14467.416278078968	-15.465756583658733	239.18962670498337	209306133.7632243	6608.527396555783	-29.536682536205262	872.4156152445729	43672634.35102835	8854.277561123052	10790.593183649222	1.252048	69.231377	0.3683766500000001	0.273617	-0.0662256936	-0.0757692224	-0.0459216712	-0.0694831667	-0.1369313952	0.1056251904	-0.1268278114	0.0315789027	0.0878755979	-0.0005542474	-0.1541181278	0.1075716803	-0.0504947086	-0.0774382252	-0.072027459	0.1050798215	-0.0384697964	-0.1225526967	0.1173221829	0.1089911656	-0.0069446442	-0.0307094087	0.1131099455	-0.0754594529	0.056403825	0.1605897881	-0.005855703	-0.0417139414	0.0230513739	-0.1051722056	-0.0610565453	0.0967841295	0.0232552826	0.0500621588	0.0743096135	-0.0054861373	-0.0357867321	0.0509873773	-0.0112356567	-0.0534139237	0.0059188148	0.0222499987	-0.0866450656	0.1161315839	-0.0604161871	0.0090915078	-0.0698588574	0.1103535436	-0.0551861733	-0.0472161328	0.2056048734	-0.0313290902	0.0210254119	-0.0328035183	0.0675595581	-0.0324827601	0.0961598155	0.0704917337	0.0766252592	-0.0173471825	-0.0265206949	0.0656105502	-0.0739584851	0.007486921	0.003464657	0.026883559	0.2274464481	0.0160035701	0.0398627883	-0.0346267197	0.0299665312	-0.0452268519	-0.0099684247	0.1035960724	-0.0027438092	-0.000790643	0.0534878447	0.1255672852	0.0986800757	0.0566722835	-0.0644648455	-0.0177327254	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	0.0546086	-0.0062685999999999	3.929534595999999e-05	0.00298209919396	0.0718115	0.0257322	0.00515689153225	0.00066214611684	-0.265159	0.2774130000000001	0.076957972569	0.070309295281	0.00155547	0.000584877	3.420811051290001e-07	2.4194869209e-06	-0.00240073	0.00054925	5.763504532899999e-06	3.016755625000003e-07	0.00290148	4.513e-05	2.0367169e-09	8.4185861904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7587.631863259465	-7.124903435239503	50.76424896148767	57572157.2923503	14432.551954341703	-34.864323737265295	1215.5210696568404	208298555.9147725	6615.642690986395	7.115294430612266	50.62741483430194	43766728.21480171	8858.361741495184	10773.56691324348	0.809405	44.755688	0.2188732	0.117918	-0.0268628789	-0.0617495227	-0.0025560269	-0.0325344206	-0.1353015239	0.0491853192	-0.1496037669	0.1022345623	0.0475557276	0.0148820153	-0.1748397888	0.0638222682	-0.0606520123	-0.1438236602	0.0667265167	-0.0659016527	0.0226432534	0.079933883	-0.0062473212	0.0837546953	0.0351946816	0.0186414982	-0.0651208173	0.047187592	-0.0491298322	-0.0091199032	0.0200503424	0.0835121529	-0.1513820607	-0.0052024264	0.0271974143	-0.0338147437	-0.0223549765	-0.2224929883	-0.0237347067	0.0814297352	0.1144720675	0.0868112558	-0.0307157129	-0.1457548416	0.0191610365	-0.1493209914	0.1303537999	-0.0595018338	-0.0123282032	-0.035736646	-0.0015698209	0.1153090792	0.0624742925	-0.0144722888	0.1960172173	0.0359549406	0.0260683197	0.042277086	0.1403680684	-0.0140014554	-0.0361921374	0.037052532	0.0711541907	0.0651871543	-0.0328975375	-0.0536245254	0.0608978012	0.0070105038	-0.1125487327	-0.0298610541	-0.0105983333	0.0691732744	0.0443000025	0.0718469864	-0.1846035874	-0.0471415114	0.0753837396	-0.1486292898	0.0234831246	-0.1602366524	0.1468974273	-0.15285128	-0.0148770008	0.0568113235	-0.0417347472	-0.0705792841	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.0822568	0.0276482	0.00076442296324	0.00676618114624	0.122573	0.0507615	0.015024140329	0.00257672988225	-0.161407	0.1037519999999999	0.0107644775039999	0.0260522196489999	0.00179508	0.0002396099999999	5.7412952099999966e-08	3.2223122063999995e-06	-0.00266876	-0.00026803	7.1222799376e-06	7.184008090000014e-08	0.00312807	0.00022659	5.1343028100000016e-08	9.7848219249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7554.261456318945	-33.37040694051939	1113.5840593758646	57066866.15042604	14404.7366954893	-27.81525885240262	773.6886250261624	207496439.266376	6611.358717114147	-4.2839738722477705	18.352432138101555	43710064.08636122	8836.880368491391	10501.837989051104	1.026862	56.779827	0.3166369	0.192823	0.0416236114	-0.1952942704	-0.1206303404	0.0645713652	-0.2260377006	0.1521744587	-0.1179884914	0.0131758656	0.0202154505	-0.0534404562	-0.1856227359	0.0042161367	-0.1210038391	0.1704534867	0.0133276837	0.125896142	-0.0144964739	-0.0405722677	-0.1570301928	-0.0487036782	0.1078103109	-0.0173588351	0.022050907	-0.1255843494	0.0989248656	-0.0907360658	0.1224684482	0.0047013629	0.0277609119	0.0214890026	0.0651565739	-0.0742893443	-0.0247509638	-0.1443672507	0.0093652347	0.0032800812	-0.0359995847	-0.1132082342	0.0213051971	0.1613345707	-0.0606389713	0.1198409184	-0.0590438793	-0.0999456906	0.0850812912	0.163482761	0.0932874131	0.0667204613	0.0340645624	0.0514111303	0.2206235429	0.0120231721	0.0875324657	0.0386274095	-0.1326800337	-0.0603628925	0.08168942	-0.0199245664	-0.0056414431	-0.0857177952	-0.0304899353	0.1120128423	0.059236185	-0.0809834438	0.001164187	-0.1626295887	-0.0523269904	-0.0488674343	0.1142144261	-0.1222273608	0.133043765	0.0689643637	0.0878497181	-0.1753841319	0.0447380061	-0.0213878431	-0.1179258993	-0.0221836701	0.0843538219	-0.057511266	-0.0299510925	0.1482452409	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.0936188	0.0113619999999999	0.0001290950439999	0.00876447971344	0.064683	-0.05789	0.004183890489	0.0033512520999999	-0.0342425	0.1271644999999999	0.0161708100602499	0.00117254880625	-0.000232768	-0.002027848	4.112167511104e-06	5.4180941824e-08	-0.00282644	-0.0001576799999999	7.9887630736e-06	2.4862982399999964e-08	0.00290919	-0.00021888	4.7908454400000126e-08	8.4633864561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7590.244455667472	35.98299934852639	1294.7762421160508	57611810.8967908	14439.419684986537	34.68298949723612	1202.9097604653912	208496840.83917668	6610.899161365987	-0.4595557481598007	0.2111914856667141	43703987.72174952	8857.835762144934	10601.651242248949	0.976093	53.97261	0.2143985	0.127519	0.0657895298	-0.1062121655	-0.0653846194	0.0891044272	-0.1476222559	0.0692186859	-0.1607558476	0.050954046	-0.0474531074	-0.0559388246	-0.2174938233	-0.0442348046	0.0047234424	0.0877171369	-0.0650032304	-0.0197222482	0.0655101262	-0.1689689219	-0.1015522314	0.1419938897	0.0572253386	-0.144311202	0.0392709603	0.1064143097	-0.0983503365	-0.024704548	-0.0688080965	0.0332387522	0.0645534098	0.0493792358	0.0362218525	-0.0508300891	-0.0480891103	0.0284962139	0.0143676745	0.0438334408	0.1718681639	0.1355349948	-0.010414597	0.0546912863	-0.0578721696	0.0302857297	0.1321186841	0.0041695946	0.0661712359	-0.001191664	-0.0604088634	0.0038139955	-0.0700360079	0.0760160798	0.1816754304	0.1115901194	0.0887922358	-0.0572871537	-0.0742879113	0.0238174517	-0.0068621667	0.026100075	-0.0907737016	-0.0265002916	-0.1733847978	0.087907936	-0.0644039217	0.04009584	-0.0710837345	0.0818068134	0.0093095791	-0.1676133758	-0.0109346172	-0.0372693737	-0.0501761862	-0.0597731314	-0.1163642668	-0.0664051573	0.1057483138	0.0629929917	0.0466534617	0.1190853994	-0.1529110449	0.1128767041	0.0998068003	0.0454657393	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.0952034	0.0015845999999999	2.510957159999973e-06	0.0090636873715599	0.0632835	-0.0013994999999999	0.00400480137225	1.958600249999994e-06	0.038089	0.0723314999999999	0.0052318458922499	0.0014507719209999	0.00212808	0.002360848	5.573603279104e-06	4.5287244864e-06	-0.00310001	-0.0002735699999999	9.6100620001e-06	7.484054489999994e-08	0.00305643	0.00014724	2.1679617600000093e-08	9.3417643449e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7790.996905424219	200.7524497567474	40301.54608333539	60699632.78032976	14795.186199551765	355.76651456522814	126569.81288589069	218897534.679407	6753.374676576367	142.47551521037985	20299.272434463182	45608069.52222295	9004.175403618246	10967.780219527707	1.297321	71.734756	0.6143742	0.296901	0.0946933061	0.0625692036	-0.0981656221	0.1175233321	0.1337674344	0.0517333514	0.092755074	0.015795688	-0.1373887584	0.0121597405	0.1282610276	-0.1280160771	-0.0279584938	0.0446079511	-0.0907864687	0.0336046392	-0.2060753285	0.0819959263	-0.0478723458	-0.1028508792	0.1227257694	-0.0856912215	-0.0756842305	0.0910008124	-0.0456218289	-0.1027890408	0.2728154422	-0.0136948506	-0.1312175302	0.0462492259	-0.0257338448	0.1166928162	0.0856762371	0.1591452183	-0.1149338119	-0.2065840794	-0.1052697821	0.0226029318	-0.0830683779	-0.0190446805	-0.1156519962	-0.1639961782	0.0367876231	0.0931737196	-0.0623754862	0.0777402199	-0.1325753808	0.0078884326	-0.0834278554	0.1195216491	-0.1598139784	-0.051181537	0.0622889382	-0.2110412764	-0.0048436631	-0.1558544206	0.0758247059	-0.0608260219	-0.0646622241	-0.326070932	-0.0115491631	-0.0593929237	0.024071544	0.2151429318	-0.0220015005	0.0200180178	-0.2063139031	0.1345432593	0.0273590679	0.0927645188	0.1151278127	0.0515690622	0.0003741791	0.1025854951	-0.1586060034	-0.1225761522	0.0011915264	-0.0065349495	0.0308172649	0.0111961766	0.0411339478	0.0602082462	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.205899	0.1106956	0.01225351585936	0.042394398201	-0.0869218999999999	-0.1502053999999999	0.0075554166996099	0.0225616621891599	-0.0240687	-0.0621576999999999	0.0038635796692899	0.0005793023196899	0.00520163	0.0030735499999999	9.446709602499996e-06	2.70569546569e-05	-0.00566376	-0.00256375	3.20781773376e-05	6.572814062500002e-06	0.00286742	-0.00018901	3.5724780100000114e-08	8.222097456399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
