global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5555.057511661295	-31.86264463980933	1015.2281234427704	30858663.957864583	12505.648851783591	59.267998786664975	156391253.20411626	3512.695680176121	5248.050651471241	-15.198706685865544	231.000684922974	27542035.64040771	5268.551592713959	7509.201456160213	1.18791	39.007957	0.099838695	0.0514567	-0.0901757556	0.1359045206	0.0010364504	-0.0349758671	-0.1324602782	-0.1432056989	0.049457034	0.0200817012	0.0238266376	-0.0379738686	-0.0387442545	0.1172975561	-0.1111594334	0.0642163933	0.085822146	0.0840667002	-0.0316291789	-0.0891344193	0.0771754726	-0.1470324582	-0.0318671284	0.0084526865	-0.1437232528	0.1349726209	-0.0517936683	0.0371398601	-0.1600698986	-0.0688874219	0.0236333158	-0.1331817348	0.0753712767	0.0260889976	0.137488774	-0.0607915844	-0.068881422	0.0670144991	-0.0024186191	-0.0658213933	-0.004509257	-0.0123828733	-0.0796516611	0.0500458253	0.0239205064	-0.0216720027	0.0900548466	-0.0109675996	-0.0420683872	-0.0044641579	0.0004153612	-0.0357780463	0.0464340346	-0.1987585912	0.0977477313	-0.0799750293	-0.0506899897	-0.0493576112	0.0157007325	0.0799866762	0.2158412488	-0.108773766	0.0629701873	0.0659594645	0.0435626427	-0.091566813	0.0726462262	-0.0546042625	0.1130479726	0.1385074522	-0.0467972934	0.1167550541	-0.0413162185	-0.000327556	-0.1511570714	0.1359759422	0.0377122993	-0.0720470565	0.1055618813	-0.0633162107	0.1432603974	-0.1281871535	0.046344935	0.0885310768	-0.0022011566	0.0201656276	-0.0161038045	0.064531389	0.000949839	0.0466572281	0.0547812465	-0.0174618981	0.0676639547	0.1055425563	-0.0114128886	-0.0398295777	-0.0175093598	0.001641052	0.0535443014	-0.0134783687	0.1424568887	0.1674178013	0.0555538843	0.054888317	0.019340334	-0.0543143461	0.063560485	-0.2069029982	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	-0.0485086	0.0172709999999999	0.0023530842739599	0.0002982874409999	-0.0662341	0.0162032	0.00026254369024	0.00438695600281	0.0661094	-0.0095197	0.00437045276836	9.062468809000012e-05	-0.00145213	0.00070757	2.1086815369e-06	5.006553049e-07	-0.00197606	-0.0001127999999999	3.9048131236e-06	1.2723839999999982e-08	-2.41981e-05	0.0003165259	5.8554804361e-10	1.0018864537081001e-07	0.0
5541.645258294769	-13.412253366526784	179.88854036790906	30709832.168780893	12450.277662190832	-55.37118959275904	155009413.86564803	3065.968636917267	5240.350551799391	-7.700099671849784	59.29153495642116	27461273.90574418	5259.289726587384	7438.546262491521	1.090229	35.800335	0.050484605	0.0276147	-0.1232642466	-0.0736285812	-0.0164602628	0.0956306374	-0.153933588	0.0491135546	-0.0116423775	-0.1174252985	-0.074345724	-0.0821960629	-0.0675801333	0.0825227153	-0.1748758725	0.0891882113	0.0398064878	0.0213837025	0.0137634095	-0.1027643786	0.0602883527	0.0187334899	-0.0495237223	-0.0948138884	-0.0989479048	-0.0832521094	-0.07526555	0.204067156	0.0552474946	-0.0433470422	-0.124107765	-0.0164738358	0.0626726891	-0.1102116066	0.0059474944	-0.1222614792	-0.1940592917	-0.0001094539	-0.1247350515	-0.1163052898	-0.0115538963	0.0538406351	-0.1043670513	-0.0138509942	0.088422894	-0.0324629929	-0.0075358136	0.0884543075	0.0273806499	-0.0771175814	-0.0668674992	-0.0082889243	-0.0593382754	0.1713659023	0.17166915	0.0040019357	-0.1548024188	-0.0498553681	0.0609755866	-0.077451425	0.0208501537	-0.1718939485	0.0746783545	0.0063570562	0.0269744415	-0.031278923	0.1039980562	-0.0613571983	0.0106958704	-0.0513898277	-0.051806199	0.0916945474	0.1395464312	-0.0251501605	-0.1502333863	-0.126380624	0.0009040797	-0.1513205213	-0.0212476777	0.113627643	0.0187052951	-0.0280810765	0.1076071167	0.1265087844	-0.121344247	0.1699313552	-0.0360744326	0.101063178	-0.0288437557	0.0921117259	-0.0308336633	-0.0808947333	0.0693128365	-0.0438095333	-0.067533366	-0.0156231195	0.0925576495	0.0684558716	0.0268495667	-0.0438417711	-0.1783333273	0.1084109082	0.0571835965	-0.1850196691	-0.0535328037	-0.0745254136	0.0957557972	0.0133106509	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	-0.0424438	0.0060648	0.0018014761584399	3.678179904000002e-05	-0.046179	0.0200551	0.00040220703601	0.0021325000409999	0.0708535	0.0047441	0.00502021846225	2.250648481000001e-05	-0.00154353	-9.139999999999994e-05	2.3824848609e-06	8.35395999999999e-09	-0.00195166	2.4399999999999943e-05	3.8089767556e-06	5.953599999999971e-10	0.000252414	0.0002766121	6.3712827396e-08	7.651425386641e-08	0.0
5533.510988376533	-8.134269918235987	66.16634710271889	30619743.858483832	12369.926100713166	-80.35156147766611	153015071.73710483	6456.3734318991565	5232.270054523831	-8.080497275559537	65.29443622032511	27376649.923466817	5252.7482301646605	7360.937324939858	1.077867	35.394402	0.1038989	0.0521344	-0.1251382161	0.0830988701	0.0972082341	0.1693044032	-0.143930543	-0.1514450098	-0.0804840407	-0.183455428	-0.0096425203	0.065630441	-0.026995438	-0.1031074106	-0.1702770903	0.0873776872	0.1276072755	0.1705816438	0.0091159407	0.0924242107	0.0620710617	0.0332209981	-0.1817966784	-0.0597852194	0.1663172733	0.0434186144	0.052883937	0.0294995667	0.08795209	-0.0643015674	0.0786364511	0.0906594416	0.0719150096	0.0370269001	-0.034308963	-0.0255720978	-0.0396850876	-0.1282342053	-0.0058977229	0.1159557893	0.047387254	0.0129519404	-0.0878533668	-0.126908375	0.0164371898	-0.0885500071	-0.1867798251	0.1081737249	0.0158749508	-0.0304431296	-0.1018561866	-0.0236966703	-0.0890944213	0.138648211	0.008433064	-0.1508944923	0.0640331451	-0.1040535741	-0.1538509916	-0.0185240772	-0.0356087003	-0.1874279673	0.1051912318	0.0962132102	-0.038096604	-0.1255910952	-0.0145483266	0.0359412385	0.1124332324	-0.1463791638	-0.1839300269	-0.1061522918	-0.1156577991	-0.0214924845	0.0132149987	-0.0721333009	0.0835694081	0.1154835017	-0.0502733059	0.066612402	0.0558305834	0.0181641595	0.0239806856	-0.0593981706	-0.0918865952	0.0200287205	0.0138641743	-0.1362388217	0.0184553076	0.0815059875	-0.1428222027	-0.0216965662	0.0541305687	-0.2029687558	-0.010118793	-0.0717621706	0.06115873	0.1132483942	-0.0002241355	-0.0486991204	-0.1961279803	-0.0103671514	0.048663184	0.0828269033	0.1906193721	-0.0809720764	-0.0312853997	0.0521125443	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	-0.0510566	-0.0086128	0.00260677640356	7.418032384000006e-05	-0.0190541	0.0271248999999999	0.0007357602000099	0.00036305872681	0.0432274	-0.0276261	0.00186860811076	0.00076320140121	-0.00120086	0.00034267	1.4420647396e-06	1.174227289e-07	-0.00191159	4.007000000000012e-05	3.6541763281e-06	1.6056049000000095e-09	-0.000175548	-0.000427962	3.0817100304e-08	1.8315147344400005e-07	0.0
5542.560993119682	9.050004743149657	81.90258585103129	30719982.36245184	12461.522586793084	91.59648607991768	155289545.1811542	8389.916262188552	5232.328320553549	0.0582660297177426	0.0033949302190688	27377259.654066723	5251.301993061098	7381.184815980848	1.076159	35.338322	0.0446671	0.0240062	-0.1509200398	0.1062312355	-0.1377200088	0.16614289	-0.1689025897	-0.0249800469	0.1639500029	-0.1093064301	-0.0712047814	0.1390693585	-0.0788360239	-0.0564559056	-0.1578356266	-0.1113011658	0.1737268469	0.0302195728	0.0928145064	-0.0958212947	0.1275164119	-0.010411459	-0.0238920121	-0.0871757666	0.0614265684	-0.1014545809	-0.1859952181	-0.0597551215	-0.1167256734	-0.1471233205	0.0388395013	0.057822488	-0.05155604	0.0747593669	0.0810960586	-0.06668468	-0.0411221611	-0.0129099424	0.0805517	0.0181480264	0.1834323494	0.0126862355	0.0582441507	-0.0982809337	-0.0650716965	0.1252747827	0.1453503098	0.2472100834	0.1191740487	-0.0483935974	0.0940887869	-0.0502265548	-0.143275646	-0.0571148662	-0.0772440974	0.1913610056	0.0412641398	0.0851540771	0.0889051659	0.0041834354	-0.0323198189	-0.1579803598	-0.0758085211	0.1850554593	-0.0482615351	-0.0279944284	0.1458261517	-0.103033552	0.0751831753	-0.0905864015	0.0107560735	-0.0010167591	0.0936562082	-0.1836610435	0.0310365106	0.1397338232	0.1346287448	0.0065739356	-0.0132839561	-0.0284124415	0.0091252306	-0.1051026121	0.085303782	-0.0082061145	-0.0289647508	-0.0263534471	-0.1432308663	-0.1453954762	-0.0328715819	-0.0892476364	-0.0846960776	0.0878062744	0.0060124142	0.0645035011	-0.2894855792	0.154043249	0.0782662298	-0.0726219949	0.0792247977	-0.1400667015	0.0416233271	-0.0989301586	-0.1241686202	-0.0159516217	-0.1491823752	0.0773301653	-0.0601289702	0.025125663	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.05663	-0.0055733999999999	0.0032069569	3.106278755999999e-05	-0.023224	-0.0041699	1.7388066010000007e-05	0.000539354176	0.0611337	0.0179063	0.00373732927569	0.00032063557969	-0.00136017	-0.0001593099999999	1.8500624289e-06	2.5379676099999987e-08	-0.00203796	-0.00012637	4.1532809616e-06	1.5969376900000058e-08	-0.000230218	-5.466999999999999e-05	5.3000327524e-08	2.988808899999999e-09	0.0
5561.2180135347335	18.657020415051196	348.084410767637	30927145.794063207	12369.840220620736	-91.68236617234834	153012947.08368644	8405.656266960563	5241.538460105712	9.210139552163128	84.82667057031962	27473725.42876736	5258.021695180709	7368.349473897243	1.198301	39.349152	0.0452214	0.0262281	-0.2020334787	-0.0972095754	0.0456942275	0.0834584017	-0.1500689897	0.1618157141	-0.0655282969	-0.1073134187	-0.0781328041	0.1773282612	-0.2212139776	0.0687707889	-0.2105759753	0.1227698363	0.0308829091	-0.0742611712	-0.1164262009	0.2564857648	-0.194752226	0.0005738416	0.0764479593	0.0467974847	-0.1275503624	-0.0271721725	0.0026751186	-0.0948084575	-0.0863324305	-0.1726765261	0.151410027	-9.67819e-05	-0.1234549474	-0.0535974357	0.0240927753	0.0835137429	0.0106643276	0.0562891248	-0.035091687	0.0569155984	0.107664135	-0.1394297954	-0.111162979	-0.048656759	-0.0543485736	0.0131811435	-0.1423403503	-0.0371409726	-0.0040337843	0.0626904587	0.0534632377	-0.0264566108	0.0132539966	-0.0864763297	0.068180576	0.002124441	0.0748608208	-0.0221654997	0.1235922876	-0.010471823	-0.0219274876	-0.2156928213	0.114120837	0.0132998583	0.024014636	0.1008558142	-0.2820446798	0.1539083277	-0.0872858082	0.0785450908	0.0865142578	0.034550042	0.0823065501	0.0443873232	-0.0091620061	0.1490255954	0.1950771507	0.1111559388	0.1065398808	0.0047750122	-0.0960746182	-0.038668693	-0.0866265899	0.0593277911	0.057814214	0.0021346199	-0.0582826379	-0.1071756787	0.1556381544	0.083787461	-0.0421967231	0.0740846513	0.016177012	-0.106947717	0.0456982087	-0.0206600621	-0.1024243126	-0.0321533142	0.0820932033	0.0186445274	0.0440795467	0.1059994589	-0.1281781148	0.0655556312	-0.1209128022	-0.0273915897	0.0217619827	0.0057552146	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.0505115	0.0061184999999999	0.00255141163225	3.743604224999999e-05	-0.0170315	0.0061925	3.834705625e-05	0.00029007199225	0.0356301	-0.0255036	0.0012695040260099	0.00065043361296	-0.00146528	-0.00010511	2.1470454784e-06	1.1048112100000012e-08	-0.00207839	-4.042999999999972e-05	4.3197049921e-06	1.6345848999999771e-09	-0.000232814	-2.596e-06	5.4202358596e-08	6.7392160000000006e-12	0.0
5583.967274557777	22.7492610230438	517.5288770945799	31180690.52333221	12490.174332629276	120.3341120085406	156004454.85947117	14480.298512884	5260.542426221397	19.003966115685216	361.1507281261119	27673306.618075307	5279.245205609257	7502.274813370322	1.116104	36.650013	0.21173825	0.109188	-0.2137411162	-0.0267878828	0.1629466244	-0.0597111092	-0.1546133287	0.1655509347	-0.1546307481	-0.0494742305	-0.0610977675	-0.0464476901	-0.0027919868	-0.0314905504	-0.0919629987	0.2200826729	-0.0894645695	0.0293145716	0.1802260969	-0.1556422571	-0.1771418414	0.219421977	0.1315373202	0.0302717271	0.1446243536	0.0836183798	-0.055319996	-0.1157523676	0.0354264224	-0.0057141424	-0.0712338294	0.1371607427	0.1741278758	-0.0432854447	0.0045748347	0.0774771039	0.0037797871	0.0370041719	-0.2041954333	-0.0189145576	-0.1254608613	0.0133694171	0.117953393	0.0029279278	0.1151560405	0.0720601033	-0.0861540312	-0.1383815656	0.2622682877	-0.0460719507	-0.0697196767	0.0210533123	-0.0365706951	0.057634399	0.0257795678	-0.0135304774	-0.0459775552	-0.0840952582	0.0928324864	0.201198861	0.0142363054	-0.1103159705	0.1965667469	-0.1347879095	-0.1168109453	-0.0250677003	0.1468147734	0.0287998729	-0.3189628498	-0.0427711901	0.1302979299	-0.0408038385	-0.1469661264	-0.1081801945	0.1308096245	0.0172936765	-0.0124372964	-0.0005295972	-0.1462483416	0.1485687328	0.0887231362	-0.0049778895	-0.0995530809	0.0077635675	0.0278262125	0.1717205227	0.1320223524	0.1058967311	0.0181827423	-0.0651892233	-0.0013154748	-0.0926692227	-0.1508398961	-0.0769857979	0.1360762413	0.2326870023	-0.0179594165	0.0894960734	-0.0170551565	-0.0413635556	-0.1139831083	0.0929751514	0.0310882644	-0.0165190874	-0.1220183797	-0.0654185008	-0.1485350185	-0.0972236168	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.0505199	-8.399999999998686e-06	0.00255226029601	7.055999999997791e-11	0.00975391	0.02678541	0.0007174581888681	9.513876028809998e-05	0.00478796	-0.0308421399999999	2.29245609616e-05	0.0009512375997795	-0.00323129	-0.00176601	1.04412350641e-05	3.1187913201e-06	-0.0023523	-0.00027391	5.533315289999999e-06	7.502668810000003e-08	-0.00127494	-0.001042126	1.6254720036e-06	1.086026599876e-06	0.0
5564.751577436202	-19.21569712157543	369.2430158681223	30966460.1185787	12523.275740754378	33.10140812510144	156832435.2789671	1095.7032198645318	5246.489275881926	-14.053150339471358	197.491034463784	27525649.721944056	5265.483963406754	7483.000978673401	1.234813	40.548111	0.1652958299999999	0.101806	-0.2404224464	0.1785879498	0.0557498417	-0.0169641554	-0.2594755024	-0.0647033996	-0.1011395764	0.1077501854	0.0243640469	0.0659656492	0.1186432075	-0.1974994898	-0.1395322456	0.0715266913	0.1673892551	0.0199884971	0.1301684199	0.0311246569	-0.0080584338	0.1713995495	-0.0797637755	0.0794244289	-0.0696242498	-0.0832743181	0.0158379976	-0.012419895	0.1956720051	0.0577198854	0.0323309062	0.0338102719	-0.1639022661	-0.0341300804	-0.0174043561	0.0303387946	0.0994711185	2.2706e-05	0.0015098262	0.0133386517	-0.1371013098	-0.0918665361	-0.0076567821	0.0285058371	-0.0561310037	0.0591133635	-0.0628849883	0.0572268817	-0.0606286267	-0.1756257691	0.0517896296	0.1122896406	-0.1270741136	-0.0752475152	-0.1203582726	-0.0928743875	-0.0556514155	0.2051408289	-0.1083322344	-0.174565828	0.0284983492	-0.1586880951	0.1127910866	0.1494634962	-0.1197675453	0.0362615814	0.0257441966	-0.0230605859	-0.1247457823	-0.053153212	-0.1104043091	-0.0500590631	0.0977749279	0.0322796686	0.0343426314	-0.1402656467	-0.0008594064	0.0913275179	-0.0136693769	-0.0666646494	-0.189658433	0.0044926817	-0.0316468998	-0.0384185016	0.0471677873	-0.0663384518	0.0876537202	0.0846253251	0.0975504608	0.068154111	0.0325976024	0.0358217372	-0.091835389	-0.0195064247	-0.0073832785	-0.0563580769	0.1741649105	-0.0571946394	-0.1377384361	-0.2050839343	0.07115901	-0.0759305441	0.1299182846	0.079192636	0.1181292916	0.1837655201	0.1596897619	0.0717786806	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.0468879	0.0036319999999999	0.00219847516641	1.3191423999999974e-05	0.00853005	-0.0012238599999999	1.4978332995999965e-06	7.276175300250001e-05	0.00892803	0.00414007	7.97097196809e-05	1.71401796049e-05	-0.00157018	0.00166111	2.4654652324e-06	2.7592864321e-06	-0.00165265	0.0006996499999999	2.7312520225000004e-06	4.895101224999998e-07	-0.000509702	0.000765238	2.59796128804e-07	5.85589196644e-07	0.0
5564.680682732387	-0.0708947038147016	0.0050260590289742	30965671.100774985	12454.652179398869	-68.62356135550908	155118360.909805	4709.193173113319	5235.254712645244	-11.234563236682334	126.21541111901423	27407891.906274237	5254.309373081338	7518.771116527676	1.105048	36.286972	0.11789352	0.0663199	-0.2666624483	0.0447888802	-0.0654883938	-0.0399258493	-0.249193982	0.0821867588	0.0656770058	-0.0520509558	-0.1113125473	0.0992340321	0.0653422315	0.1878075068	-0.2406874036	-0.010616946	-0.0052266211	-0.0223604875	0.018472066	-0.1517385332	-0.0748834606	-0.0126188775	0.0048074435	-0.0514999911	-0.1849301853	0.136946355	0.0142942222	-0.0935350968	0.0492921737	0.1070745864	-0.1101820586	-0.0303147915	0.0229785532	0.0720314512	-0.0132347666	0.1296070766	0.0019731621	-0.1281274929	0.0910743456	-0.0609794853	0.073038897	-0.0361471158	0.0765979287	-0.0106776233	-0.0568405172	-0.0974042972	0.0985903916	0.016513482	0.0384641993	-0.0485751707	-0.0445785694	0.0204415288	0.0349789078	-0.0091918381	-0.0279405574	-0.0372451963	-0.0487992433	-0.1564860163	0.0817982435	0.0106328421	0.0746948837	-0.2477121214	-0.0241453792	-0.009687693	0.0316319165	0.0075238417	0.1144751627	0.0107942676	-0.0935126787	0.088182417	-0.0019952339	0.2269736986	-0.0584118774	0.0591977407	0.0342923702	-0.0114184463	-0.0807090698	-0.0257930547	-0.0933385931	-0.1262674018	0.025655641	0.0482308537	-0.1182328148	-0.0463573374	-0.1107522993	-0.0861909375	-0.0908503472	0.0016171095	0.0217376786	-0.1042079171	0.0063343658	0.0375469451	0.0786745116	0.062089308	0.011504934	0.0359198352	0.0728341282	0.0543188682	-0.0566035782	0.0428465811	0.0081287631	-0.0344736988	0.0662686302	0.0299505656	-0.0529044085	-0.1625127022	0.0691186041	-0.0620131036	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.0405739	0.006314	0.00164624136121	3.986659600000001e-05	-0.0485243	-0.05705435	0.0032551988539225	0.00235460769049	0.034941	0.02601297	0.001220873481	0.0006766746082209	-0.00171301	-0.00014283	2.9344032601e-06	2.040040890000001e-08	-0.00182127	-0.0001686199999999	3.3170244129e-06	2.8432704399999992e-08	-0.000250908	0.000258794	6.2954824464e-08	6.697433443600001e-08	0.0
5575.294522182016	10.613839449629268	112.65358786250653	31083909.0090728	12480.174669367228	25.52248996835988	155754759.77791542	651.3974941850306	5248.878439778909	13.623727133664945	185.6059410125584	27550724.87557587	5265.589463213043	7500.617019676549	1.178697	38.705414	0.13198542	0.0720007	-0.340803983	-0.0747306609	0.0115036966	0.0280102788	-0.2788358186	0.1397910184	-0.0344868491	-0.031284364	0.0300459108	0.0222803987	0.0305100103	0.1073037615	-0.1910523962	0.1461510026	-0.2287931676	-0.1600953569	-0.0171667295	0.0581556354	0.0453075717	-0.0958673428	0.0815879459	0.016190733	-0.2139962085	0.0259263935	-0.1043995486	-0.1098221574	0.085428969	0.1074036841	0.1203037055	-0.1226218111	-0.0314313658	0.0482509964	0.0226373385	-0.0636536199	-0.0750668511	-0.1333970374	0.0370626363	0.0316657273	-0.1014300907	0.0858191224	0.1250474044	0.0008576402	-0.0504896074	-0.0880496109	0.1007718932	0.0290025828	0.0858744293	0.0007355017	0.0813339814	0.0630446342	0.0806644471	-0.0958136667	-0.0668380518	0.0052879083	0.0948100616	-0.142872806	-0.0911316927	0.0540499596	-0.128804073	-0.2105035064	0.0716474917	-0.2528912503	-0.0202595893	0.1408873751	-0.1210848123	-0.0808114611	0.0191934457	0.1629081637	0.0675339645	0.2039621586	0.086472545	-0.0304352509	0.0524043611	-0.0508140359	-0.066100242	0.0932362609	0.128030231	-0.1560266784	0.0205242638	-0.010159567	0.0839646422	-0.0442930587	-0.1470123133	-0.0276006492	0.1162950602	0.0257355193	-0.1012901651	-0.1119869924	0.0061643526	0.049963112	0.0624028218	0.0201669745	-0.0278148529	0.1205539231	-0.0171223307	-0.0801883065	-0.0914883603	0.0559262271	0.1047428443	-0.0203677602	-0.045500338	0.0938865274	0.0842077431	-0.1060123255	-0.158540965	0.0702360111	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	-0.0233074	0.0172665	0.00054323489476	0.00029813202225	-0.0397204	0.0088038999999999	7.750865520999993e-05	0.00157771017616	0.00353848	-0.03140252	1.25208407104e-05	0.0009861182623504	-0.00077215	0.00094086	5.962156225e-07	8.852175396000001e-07	-0.00137995	0.00044132	1.9042620025e-06	1.9476334240000006e-07	-0.000142838	0.0001080699999999	2.0402694244000006e-08	1.1679124899999997e-08	0.0
5614.573136228587	39.27861404657051	1542.809521419446	31523431.50205971	12497.683473210924	17.508803843695205	156192092.19656944	306.558212036996	5274.510872641014	25.632432862105816	657.0216144303621	27820464.94560828	5292.45505243865	7459.797815981013	1.609735	52.859623	0.44273167	0.20536	-0.0493477971	0.1043566085	0.1185380903	-0.1620084367	-0.0376972943	0.0815469885	-0.1454187039	0.322392505	-0.0634802761	0.1800165286	0.1266257512	-0.0823867998	0.1622256283	0.0841949654	0.1313327402	-0.1126494066	0.0577795443	0.1608456404	0.0471725869	-0.0170736131	0.0034064419	0.0860075882	-0.0569594552	-0.0890237984	0.0379380161	-0.1467276252	-0.0790925778	0.1332781703	0.0069126127	0.055718475	0.1522230203	-0.1038054652	-0.1866080714	-0.1192404237	-0.0026949329	-0.073169094	0.1887687144	-0.0687490211	-0.0458291729	-0.041791328	0.0533027542	-0.0251520785	0.2704379438	-0.1341228029	-0.0397110218	-0.0496610863	-0.0290940205	0.0599590952	0.1002951534	-0.2308675237	-0.0569716844	0.0131813543	0.0534088607	0.0005163065	-0.2163878673	0.0420855154	-0.0746122494	-0.0957454437	0.0632099218	0.1417807056	0.1388177324	0.1156100716	-0.1109275963	0.1645118949	-0.1319860576	-0.0586444628	0.0252320182	0.064721068	-0.002914449	-0.0221789951	0.0952933689	0.0548847903	0.1162897592	0.1305393522	-0.1434639682	0.0519854719	-0.024751027	0.1421943063	0.0777180911	0.1805901082	0.1531282629	-0.0102248178	-0.0731475136	-0.1628103992	-0.0177904424	0.0648789041	0.0028178139	-0.0971401932	-0.0624741573	-0.2742803945	0.0930069421	-0.0019634021	0.0970298098	-0.0537879159	-0.0435331511	-0.0757444935	0.2414630395	-0.0973224049	0.0022914756	-0.0142321488	0.1476555495	-0.128215658	0.0708145854	-0.0145992157	0.1149152886	-0.0548650004	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	-0.08681	-0.0635025999999999	0.0075359760999999	0.0040325802067599	0.0646248	0.1043452	0.01088792076304	0.0041763647750399	0.152052	0.1485135199999999	0.0231198107039999	0.0220562656227903	-0.0001449	0.00062725	2.099601e-08	3.934425625e-07	-0.000655385	0.000724565	4.2952949822500005e-07	5.24994439225e-07	-0.00131843	-0.001175592	1.7382576649e-06	1.3820165504640002e-06	1.0
