global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
3798.0079267801934	-9.400881092751206	14424864.211885184	88.3765653200471	9601.469888644748	-50.74812069847576	92188224.0225518	2575.371754427064	3677.992346881116	2.1248959618587837	13527627.70371606	4.515182848723764	3810.418153340216	6587.159820966128	1.268063	41.015465	0.04212486	0.0251857	0.1511492356	-0.0192132538	0.1133186389	-0.0338020078	0.0325804344	-0.1898917501	-0.0025553926	0.0215786239	0.000206659	0.0366127864	-0.1577251582	0.0821617468	-0.0022899805	0.1703048368	-0.0032099756	0.0752159224	0.1351306099	0.0324681664	0.0543389304	0.0936044295	-0.0550992746	-0.1142078911	-0.0756039554	-0.042549356	-0.0971566177	-0.1972198386	0.0529839983	0.1549201485	-0.0123079772	0.0249930287	-0.1039119992	0.2307328633	0.0554173972	-0.1772015149	0.0675156608	0.2517589342	-0.1337368326	0.1170052578	-0.1321750558	0.0414237929	0.1164957035	-0.0171833384	-0.0129635333	0.011102596	-0.0713207339	0.2752585909	-0.0764339714	0.032729325	0.0053478058	-0.1037939804	-0.0224788905	0.032750025	0.0720099706	-0.0963051909	0.0369053803	-0.0586268132	-0.161259581	-0.0026755003	-0.0167484462	0.0769516274	0.1791146959	-0.1607730213	0.0776078202	-0.037700308	-0.0866305418	-0.0991576287	-0.1688981747	0.1911593573	-0.0393316398	0.1467257644	0.1227604862	-0.2604484521	-0.0982621608	0.0060640476	0.063163252	-0.0108303529	-0.0022505395	-0.0263779065	-0.0307585931	0.2691052651	-0.1441665753	0.1051611417	0.0695420217	-0.0319462862	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.00183027	0.01997843	0.0003991376652649	3.3498882729e-06	-0.0143421	0.0050715999999999	2.572112655999999e-05	0.00020569583241	-0.015944	-0.0061926599999999	0.000254211136	3.834903787559999e-05	0.000136829	6.279309999999999e-05	3.942973407609999e-09	1.8722175241e-08	-7.42891e-05	-5.849999999999953e-08	5.51887037881e-09	3.4222499999999443e-15	-6.10822e-05	0.0001547918	3.7310351568399996e-09	2.396050134724e-08
3798.3781714410266	0.3702446608331229	14427676.733279675	0.1370811088754342	9599.440979100787	-2.0289095439602534	92149267.11123948	4.116473937573003	3671.255757497394	-6.736589383722276	13478118.836957764	45.38163652487967	3803.321516028209	6605.974760594341	1.165549	37.699665	0.03002073	0.0185842	-0.0795794134	0.0806048723	0.1176145074	-0.1399996957	-0.0481207517	0.0120963541	0.0252989813	-0.0795897772	0.0203984171	-0.0945249439	0.132087368	0.1086068927	-0.0137644505	-0.0384382879	-0.0553273503	-0.1150597029	-0.0957418539	0.0438732885	0.0208917408	0.0525861054	0.04902671	0.1524730947	0.014949992	-0.0270740883	-0.0665613792	-0.0465271721	0.0048563098	-0.1313496057	0.0049217443	0.0313335411	0.0765456832	0.0660457233	-0.3718598945	0.0100527774	0.0310473713	-0.0134634355	0.0587668647	-0.0593560118	0.1059181015	-0.0063177	0.0276740676	0.1460062038	0.1169935474	-0.0654315575	-0.0783574769	-0.1053370146	-0.0620127647	-0.1394773477	0.0421432378	0.0747444106	0.0413601542	-0.1412233336	0.0213910953	0.0908241407	0.0112796169	0.0526274582	0.0147282031	-0.0765567111	-0.0471132912	0.0268520607	-0.0168998109	-0.007944808	-0.1057398018	0.0621356714	0.1272676615	0.0007763564	0.1478147769	0.0789014549	-0.2932321689	0.0805700471	-0.1103377997	0.0423487423	0.0449970644	-0.0177212846	-0.0745653669	0.0640006523	-0.0473508488	0.1022132018	-0.0548932648	-0.0203113337	0.2230967959	-0.0432340763	-0.0184097143	0.1698785739	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.0151355	-0.01330523	0.0001770291453528	0.0002290833602499	-0.0025189	0.0118231999999999	0.0001397880582399	6.34485721e-06	-0.0159326	1.1399999999998215e-05	0.00025384774276	1.2995999999995935e-10	0.000226368	8.953900000000002e-05	8.017232521000004e-09	5.1242471424000015e-08	-7.281279999999998e-05	1.4763000000000184e-06	5.301703843839997e-09	2.1794616900000543e-12	-6.76849e-05	-6.6027000000000105e-06	4.581245688010001e-09	4.359564729000014e-11
3807.483011345271	9.104839904244272	14496926.881682852	82.89810968191885	9631.369721234034	31.928742133246487	92763282.70710376	1019.4445742113496	3685.662348197381	14.406590699987191	13584106.944919834	207.54985559695743	3816.4650193514753	6635.576950396521	1.124994	36.387897	0.047536835	0.0276389	-0.0359293542	-0.1515179859	0.2247353796	-0.1635135034	0.0431251085	-0.0547221324	-0.1171602494	-0.2263354775	-0.0537532282	-0.1242030242	0.1224623516	-0.0021726922	0.025551449	0.0452269845	0.1246827622	-0.0624033112	-0.1673796392	-0.0690312579	-0.0978013126	-0.0975977738	0.0490063396	0.0207866299	-0.0170926605	0.1971079287	0.0103906896	0.0034230226	0.0630717308	0.0224729806	0.0933458318	0.2021498332	-0.0120851654	0.1075233865	0.1541253685	-0.0724536686	-0.1623232513	0.1416241805	0.174421387	-0.1412978653	0.0818404523	-0.0276420518	-0.2084799597	0.058524398	-0.1771989793	-0.0754962452	0.1104214427	0.0289493873	-0.0405762845	0.1251518808	0.0883068777	-0.0411676581	0.18056753	-0.0066223794	-0.0943660817	0.1321082825	-0.0797319002	0.0890642375	0.03276027	-0.1663357268	-0.0777599709	-0.1607968637	-0.0079173091	0.0435533175	0.1270790065	-0.0727219223	-0.1162394924	-0.1809641931	-0.0969436867	-0.0504949764	0.0553782152	-0.2229357696	-0.0562786889	-0.0029558152	0.043555445	-0.2530764035	-0.1133503064	-0.0566239336	-0.2349720597	-0.0893208289	0.0863084858	-0.0146287822	-0.0886482979	0.0215568596	-0.15932734	0.0110646471	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0150428	9.269999999999938e-05	8.593289999999885e-09	0.00022628583184	0.0174291	0.019948	0.000397922704	0.00030377352681	-0.00870078	0.00723182	7.57035726084e-05	5.229922051240002e-05	0.000170725	-5.564300000000002e-05	3.0961434490000022e-09	2.9147025625e-08	0.000270521	0.0003433338	7.3181611441e-08	1.1787809822244001e-07	-7.399439999999998e-05	-6.3094999999999775e-06	5.475171231359998e-09	3.980979024999972e-11
3805.520062194679	-1.962949150591612	14481982.943766195	3.853169367808332	9604.546469164652	-26.82325206938185	92247312.87834318	719.4868515775978	3669.614850298088	-16.04749789929292	13466073.14952826	257.52218882781074	3799.933180909969	6583.599085166629	1.168539	37.796379	0.0541677499999999	0.0267957	0.1335560605	0.028139356	0.2326006613	-0.1117614794	-0.1691179354	-0.0832185549	-0.1352469933	-0.130138185	0.0383320347	-0.1371571859	-0.0311807515	0.1141414902	-0.0718779585	0.1085074597	-0.0862939113	0.0667348497	-0.3167971339	-0.0266373819	0.0962178628	-0.0107723115	-0.0377627623	-0.0562507154	-0.1101694243	0.1165601432	-0.1214356387	0.1122816787	0.038777161	-0.0209702066	-0.1744703931	-0.0280526822	-0.1352075383	-0.0348571404	-0.0539517455	0.0167983949	0.1093347668	0.0568984543	-0.0607016515	0.0115622948	-0.0393600111	-0.0946314871	-0.08488091	0.035831869	-0.1235860157	0.1625689669	0.0013580481	-0.2022361855	-0.0007429738	-0.1804680993	-0.0735209599	-0.0563694693	-0.0756487455	-0.0806882378	-0.2268055089	0.2166746027	0.1018516859	-0.0843586377	0.0118797176	0.0534111003	0.1732591119	-0.1425293004	0.0694403744	-0.0402693813	-0.1180032413	-0.1943845111	0.0778302894	0.0154953943	-0.0161544288	0.020358568	0.0182283837	0.1060195351	-0.0073778876	-0.0773385299	-0.0009645809	0.0311350576	-0.0448314431	-0.0657092235	-0.1203873098	0.0098427382	-0.1440055347	-0.2395236204	0.013973181	-0.1507674656	0.0352045996	0.1078583918	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.0115302	0.0035125999999999	1.2338358759999996e-05	0.00013294551204	0.00465815	-0.01277095	0.0001630971639024	2.16983614225e-05	0.00731237	0.01601315	5.347075501690001e-05	0.0002564209729225	0.000591667	0.000420942	1.7719216736400006e-07	3.5006983888900005e-07	0.000282521	1.1999999999999966e-05	7.9818115441e-08	1.439999999999992e-10	-6.95154e-05	4.478999999999982e-06	4.83239083716e-09	2.006144099999984e-11
3805.888942691364	0.3688804966845964	14484790.644100389	0.1360728208342745	9616.74266841828	12.196199253627128	92481739.55057672	148.74727623417493	3681.1642700777	11.54941977961198	13550970.383296687	133.38909724569243	3814.722518690161	6611.479046999398	1.122052	36.292767	0.065016299	0.0325827	-0.0472751419	0.1278027349	0.1980491711	-0.2029014357	-0.0997364587	0.005458567	0.046138596	-0.0015085765	0.0857904569	-0.0265987767	0.1509434685	-0.1033822407	0.0312869147	-0.075464217	0.1227794429	-0.143497763	-0.0586309671	0.1691191852	-0.195622613	-0.196842077	-0.2077707805	0.1366077316	0.0516073471	-0.0586772622	0.2762812676	0.0412634144	-0.0319005836	0.1876840291	-0.1588117462	-0.1674659994	0.1234919185	0.0672623142	-0.1851234756	-0.0569554635	0.1024259044	0.198636419	-0.0021920606	-0.0060609898	-0.0730502462	0.0227143077	-0.0877205489	-0.0625145367	0.0162944838	0.0814075262	0.02688222	0.1258253764	0.0772834269	4.96447e-05	0.0311062383	0.1827104678	0.1585114709	0.0319384031	-0.1021532471	-0.1101803452	-0.0925635413	0.0454962933	0.353517583	0.1153340114	0.1045156793	0.0423665115	-0.1686882606	-0.1094266273	0.1960044001	-0.0582578256	-0.0721509223	0.167100557	0.1180245971	0.1108832783	-0.1719072471	0.1392129921	0.0265652542	-0.1561737366	-0.096405523	-0.1516517561	-0.0201587001	-0.0888472386	0.0575213924	-0.0200931923	-0.0619200142	0.1145015388	-0.1205035415	-0.0622302431	-0.0832973936	-0.0474503482	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0217999	-0.0102697	0.0001054667380899	0.00047523564001	-0.0190514	-0.02370955	0.0005621427612025	0.0003629558419599	0.00628879	-0.00102358	3.95488796641e-05	1.047716016400001e-06	0.000449917	-0.00014175	2.009306250000001e-08	2.0242530688900003e-07	1.57222e-06	-0.0002809487799999	2.4718757284000004e-12	7.893221698348839e-08	-0.000247086	-0.0001775705999999	6.105149139599999e-08	3.1531317984359995e-08
3795.422111175262	-10.466831516101593	14405229.001998084	109.55456198645756	9613.225380452472	-3.5172879658075544	92414102.21537556	12.371314634414643	3673.9361307184417	-7.228139359258421	13497806.692598397	52.24599859686074	3807.0849323661446	6569.565479868549	1.116213	36.103905	0.167133251	0.0797125	-0.0588645422	0.0324292437	0.1625206794	-0.2074835933	-0.0223624496	-0.0532513467	0.068809686	0.0043220454	0.2181663266	0.2636387788	0.1472827747	-0.1756347582	-0.1674664231	0.2381013002	0.0029859178	-0.0168587956	-0.126932616	0.0245208094	0.0419690351	-0.0034252738	0.1500451803	0.1356211294	0.1527163417	-0.0616860982	-0.0776164212	-0.0573466561	-0.1544979902	-0.0915771648	0.0279715106	0.0484551382	0.1085600861	-0.1616409227	0.0191024332	-0.0054381113	-0.1543678367	0.0471285067	-0.0273220163	0.0571196558	-0.1395641688	-0.0957620999	0.1094709017	-0.1396576333	-0.0152369987	-0.0358006816	0.0024061787	0.0405070436	0.1457799958	-0.0710897279	0.0312868518	-0.0221586084	0.0861012012	-0.0860357859	-0.0332271197	0.101002846	-0.0377559842	0.050998778	0.02111997	-0.024674868	-0.1065794961	0.0336293616	-0.1093271126	-0.0474931402	-0.2391238687	0.1344508827	0.0180627257	-0.0754774678	0.110270226	-0.1138526805	-0.0441375875	-0.0967273976	0.1379254762	-0.0545245392	-0.0470542031	0.0280572515	0.2085671628	-0.0828571683	0.0774171759	-0.0954765159	0.0525066688	0.0248169709	0.0128412606	-0.0501153285	0.0156388367	-0.1276222249	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0430622	-0.0212623	0.00045208540129	0.00185435306884	0.0116476	0.0306989999999999	0.0009424286009999	0.00013566658576	-0.0306337	-0.03692249	0.00093842357569	0.0013632702678001	0.0012061	0.000756183	5.718127294890002e-07	1.45467721e-06	-0.000278588	-0.00028016022	7.761127374400002e-08	7.848974887044844e-08	-0.000775732	-0.000528646	6.01760135824e-07	2.79466593316e-07
3799.5303686963366	4.108257521074393	14436431.02264572	16.87777985946431	9598.330429706875	-14.89495074559636	92127947.03783695	221.8595577137416	3683.244800918195	9.308670199753124	13566292.263490912	86.65134088777185	3815.5822126299513	6559.089708037295	1.288957	41.691303	0.2157387499999999	0.125191	0.0690096286	0.1545502476	0.1837745996	-0.1742345064	-0.2257014006	-0.1039930899	-0.0566015871	0.3732818	-0.0472725957	-0.1817348376	-0.1191168229	0.125990889	0.0504027855	-0.1670845217	0.184535056	0.0376035135	0.0386036736	-0.1104112895	0.0092175433	0.094779667	-0.0492455763	0.0213790851	-0.0725262968	-0.0069139784	-0.089885607	0.061306374	-0.0264046054	-0.0214241214	-0.1056434525	0.1483000045	-0.0404212219	-0.0450170984	0.0507962555	-0.0653694689	0.0912258019	-0.1297844338	-0.0136535803	-0.0318969069	-0.0566562352	0.126144886	-0.0431026582	-0.0174290824	-0.1031055166	-0.023133257	0.0051059603	-0.0800435387	0.2384911699	0.1639382999	-0.0135262467	0.0695695148	0.0211440528	0.2549484381	-0.0063454248	0.0553178355	0.1311011314	-0.0389854899	0.0065147902	-0.0353414542	0.0608858095	-0.0151629863	0.0719946599	-0.0430572211	-0.1057399034	-0.1055288152	0.0061694883	-0.1414988788	0.0138658243	-0.0678642794	0.0596292875	0.1287840597	0.0447316872	0.2069138397	-0.0696495025	-0.0759878173	-0.0445722926	0.017538831	0.0388043173	-0.1011644649	0.0572367194	0.056808065	0.0561981151	-0.2091858947	0.0067375851	-0.1749668803	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0430479	1.4300000000001811e-05	2.0449000000005179e-10	0.00185312169441	-0.0745790999999999	-0.0862266999999998	0.0074350437928899	0.0055620421568099	0.015485	0.0461187	0.000239785225	0.00212693448969	1.9167e-05	-0.001186933	1.408809946489e-06	3.6737388900000006e-10	-0.000624187	-0.000345599	3.89609410969e-07	1.19438668801e-07	-0.000910781	-0.000135049	8.295220299610001e-07	1.823823240100001e-08
3747.325275747399	-52.20509294893782	14042446.722255316	2725.371729807237	9501.62999403212	-96.70043567475476	90280972.54349084	9350.974259687386	3671.9488002706985	-11.296000647496385	13483207.991809422	127.59963062823874	3807.646729960244	6446.887039098362	1.45397	47.028622	0.0447430499999999	0.028138	-0.089103688	-0.0785112716	-0.2083085816	0.1068582541	0.2479818271	0.0352862853	0.1789869744	0.3550152663	0.1035620738	-0.1122630138	-0.1185216657	-0.0217838962	0.1528240784	0.1292874871	-0.0014344905	-0.0020613623	0.0626752733	-0.17717136	0.019492229	0.0396055936	-0.1989708726	-0.1805181348	-0.0130980306	0.2260455165	-0.0040935958	-0.1681480622	-0.092697468	-0.0362899766	-0.0180250617	-0.1717066446	-0.1027430296	-0.0068351558	-0.1604148253	0.0973577179	-0.1266937708	-0.0352333061	0.08427598	0.0350515055	0.0921394443	-0.1082373907	0.1171253206	0.0022357137	-0.027170276	0.1962706856	0.0259571313	-0.0970543951	0.2024349523	0.0051084579	-0.1176601423	0.1262580401	-0.045273465	0.1312443794	-0.2194683967	-0.1270043918	0.002681573	-0.1975669401	-0.1700359991	-0.0151180313	-0.1487827903	-0.1014078989	0.0801787932	-0.1401015496	-0.0155355417	0.0702088122	0.0180150422	0.1729025458	-0.04419728	0.034619878	-0.1583002066	-0.1837539243	-0.0698426136	-0.0129547619	0.0532030809	0.1062637214	0.0098612575	0.0196331176	0.0329040917	0.0220813967	-0.1240440255	-0.1319238626	-0.0186711939	-0.1826864585	0.0391094272	-0.1896599108	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0352947	0.0077532	6.011211024000003e-05	0.0012457158480899	-0.070527	0.0040520999999998	1.6419514409999125e-05	0.004974057729	0.0383969	0.0229119	0.0014743219296099	0.0005249551616099	-0.000155008	-0.000174175	3.0336930624999995e-08	2.4027480064e-08	-0.000650529	-2.6341999999999945e-05	4.2318797984100005e-07	6.939009639999971e-10	-0.000910781	0.0	8.295220299610001e-07	0.0
3734.376301426362	-12.948974321036983	13945566.360654833	167.67593596687524	9431.297944568452	-70.33204946366823	88949380.91922112	4946.597181759874	3648.964964740044	-22.983835530654687	13314945.313900309	528.2566957001849	3781.1917386729024	6349.794305273368	1.234484	39.929363	0.11442028	0.0606342	0.1548906776	-0.0490399317	-0.3656190941	0.4005746023	0.1002011015	-0.0368354142	0.1279007387	-0.0412236965	0.0792348282	-0.1593287279	0.1173952946	0.1851228718	-0.1247098132	-0.1417846393	-0.167665401	-0.0238704069	0.1276910349	-0.0810065808	0.2333780676	-0.2100967433	-0.0352457663	-0.0043683834	-0.0930391976	-0.0400411534	0.0020263301	-0.0931759928	-0.1435543754	0.0092289648	-0.0333839875	-0.269770318	-0.0306144224	-0.0475887322	0.201447954	-0.0976947571	0.1026763452	-0.1819135527	-0.08851085	-0.0638595014	-0.0636034647	-0.1171120091	0.0642379374	0.0967283584	0.0735150317	-0.2358903966	0.0323829934	-0.0624782203	-0.0287056137	0.1089206151	0.1117764817	-0.035826971	-0.2199179852	-0.0368311539	0.0562788959	0.0219961	-0.2087637673	-0.2260369396	-0.0006451359	-0.0869373854	0.0658993987	0.1178033553	0.0331246026	-0.0954023986	-0.0915704195	0.0096516885	-0.1704606198	0.2857310343	-0.0951381975	-0.0475306523	0.1381243804	0.0822254892	0.0399204923	0.0122906088	0.138479541	-0.021729468	0.1729976738	0.1179036604	-0.0511887716	0.130052114	0.15453161	-0.0473811407	0.0995510729	0.1807963632	-0.0213795931	-0.1550189453	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0077439199999999	0.02755078	0.0007590454786084	5.996829696639845e-05	-0.054895	0.015632	0.000244359424	0.0030134610249999	0.0497314	0.0113345	0.00247321214596	0.00012847089025	-0.000142096	1.2911999999999988e-05	1.6671974399999967e-10	2.0191273216e-08	0.000309678	0.000960207	9.590046368400003e-08	9.21997482849e-07	-0.00068584	0.000224941	4.7037650560000006e-07	5.059845348100004e-08
3759.0783759393935	24.702074513031675	14130670.236455148	610.1924852473691	9492.6009008014	61.30295623294842	90109471.86189556	3758.052442898789	3672.345588284175	23.38062354413114	13486122.119790245	546.6535573123793	3802.388859835994	6430.302773998282	1.245054	40.271259	0.14381168	0.0770352	-0.0478257444	0.1144450784	-0.2659861672	0.2451764821	-0.1324124722	0.2339804718	-0.0597103768	-0.0320289214	-0.0781840932	-0.0005197868	0.1613613212	-0.2096518211	0.0453451324	-0.0489461947	-0.0441767104	0.090112134	0.0980109608	0.054275063	-0.0236168867	0.24746093	-0.1519857645	-0.0661305218	0.3120437729	-0.172686931	-0.1441726329	0.1067306698	-0.1090255738	0.0664815274	0.2004915343	-0.1654155919	0.0206941537	0.0696525169	-0.0190470588	0.056373223	0.0584636306	0.0398461354	-0.1571435846	-0.0900235674	0.1635455468	0.0863583678	-0.0076338332	-0.0489248722	-0.0123591708	0.0353963117	0.0368259768	0.0459783919	0.0432323744	0.0057601771	-0.0479777064	0.0151116041	-0.1066157282	0.0011482499	0.1634214035	-0.069107965	0.2536448862	0.0517682671	0.1293755568	0.3315040251	-0.1611054617	0.0335125224	0.1472652166	0.0786586344	-0.0482969617	0.2820213404	0.0058339325	0.0911340144	-0.0970546907	0.0843785843	0.0695422321	0.0395665722	0.0670560595	-0.0719613501	0.0523352921	-0.0125057307	-0.1842463707	0.0842824371	0.0333861862	-0.0930506305	-0.0092034724	0.0135854647	-0.0328986113	-0.0431312303	0.0075389955	0.0331478732	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0217593	-0.01401538	0.0001964308765444	0.0004734671364899	-0.0188872	0.0360078	0.00129656166084	0.00035672632384	0.095739	0.0460076	0.009165956121	0.00211669925776	-0.000843093	-0.000700997	4.913967940090001e-07	7.108058066490001e-07	0.000339358	2.9679999999999973e-05	1.15163852164e-07	8.809023999999983e-10	-0.000910781	-0.000224941	8.295220299610001e-07	5.059845348100004e-08
3777.744269475169	18.665893535775467	14271351.765552478	348.4155814889044	9556.94035944863	64.33945864722955	91335109.03405812	4139.565939018561	3678.492736941053	6.1471486568780165	13531308.81572808	37.7874366097572	3808.6092520468646	6482.826570198361	1.147158	37.104813	0.0417940999999999	0.0313346	-0.1705652311	-0.0469749238	-0.1381227821	0.0944707966	0.0336145272	0.2422089645	-0.1160074127	-0.1077320433	-0.2346619265	0.0677826118	-0.2150989401	0.1010835311	0.0231113671	0.1273286901	-0.0577982043	-0.0001842435	-0.0804541816	-0.0885597923	-0.101639502	0.0224562421	-0.2156489811	0.1634856276	-0.3021512362	-0.0454234548	-0.0718032549	0.0157925615	0.0667578473	0.1384598858	0.05895213	0.0468965953	0.0324784602	0.0479575264	0.0435930587	0.0152538736	0.0925622932	-0.0186406535	0.1013209861	0.2174989216	0.1126357367	0.1025315685	0.0435110837	0.0088314919	0.0135670038	0.2305905101	0.0829594589	0.0748533957	-0.1030539602	-0.1088065714	0.1132697986	0.0435274141	-0.0302888046	-0.0665127574	-0.0192794375	0.0386276831	0.1718786289	0.0195558216	0.14629184	-0.2663286075	0.1236047463	0.0638858127	0.2343855925	0.0138115183	0.2548508663	-0.0379540964	-0.1115287962	-0.0367880501	-0.0127299455	-0.0288343816	-0.013018305	0.0119342173	-0.1421982367	-0.0109918548	-0.03288152	0.2194241917	-0.1015325505	-0.0260549401	0.021286572	0.0360409735	-0.1516981312	-0.0209645481	-0.1750258698	0.0602236722	-0.1355813943	0.0733096007	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0222182	-0.0004589	2.105892100000016e-07	0.00049364841124	-0.0190531	-0.0001659	2.7522810000000023e-08	0.00036302061961	0.108518	0.0127789999999999	0.011776156324	0.0001633028409999	-0.000849357	-6.263999999999966e-06	3.9237695999999567e-11	7.21407313449e-07	-0.000222184	-0.0005615419999999	4.9365729856e-08	3.15329417764e-07	-0.000910781	0.0	8.295220299610001e-07	0.0
3774.222901615854	-3.521367859314978	14244758.511081597	12.40003160061655	9512.17380807059	-44.76655137803937	90481450.55494416	2004.0441222826385	3669.853345441201	-8.639391499852081	13467823.577045972	74.6390854877164	3799.362531332183	6466.79187431982	1.192559	38.573307	0.04915155	0.0243866	0.0965609717	-0.0699981172	-0.1118002264	0.1693285381	-0.0336881212	0.056203619	-0.2354956083	0.0374603698	-0.1035611091	-0.1451415582	-0.0729499488	-0.111669433	-0.0046112515	-0.0265192327	0.1045403546	-0.0923359667	0.2468123628	0.0479278094	0.1079316734	0.0867669506	0.1839375135	0.1938441309	-0.0140812044	-0.0474136584	-0.1380286035	-0.01320181	0.0603603072	0.1217753705	-0.0287946286	-0.2309151666	0.016798965	-0.1002348875	0.177888725	0.0336362249	0.1251068443	-0.0351290755	-0.0192651438	0.0457039002	-0.0956240725	-0.0263988417	0.0672245514	0.0425587975	-0.1047325872	-0.0365513728	-0.036544213	-0.1049141593	-0.1032152671	-0.2715106294	-0.057021916	-0.0062799242	0.007463419	0.0552896646	0.4580443099	0.063568954	0.022890414	0.0863120112	0.0169442398	-0.0784818313	0.0355499725	-0.0045819003	0.0455402291	-0.0868311817	-0.0040459478	-0.0418603344	0.0504586351	0.2209959092	-0.0494520993	-0.0908571872	0.1931813971	0.089979376	0.0157826144	-0.0367806525	-0.0271478736	0.0505552836	0.1095642664	0.0307586295	-0.0550463406	-0.0519571905	-0.0190088335	-0.1508648334	0.0566267277	2.47442e-05	0.1191152093	0.178700111	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0175594	0.0046588	2.170441744000001e-05	0.00030833252836	-0.0296274	-0.0105743	0.00011181582049	0.00087778283076	0.108549	3.100000000000325e-05	0.011782885401	9.61000000000201e-10	-0.000570851	0.000278506	7.756559203599998e-08	3.25870864201e-07	-0.000503981	-0.000281797	2.53996848361e-07	7.940954920900003e-08	-0.000793335	0.000117446	6.293804222250001e-07	1.3793562916e-08
