global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
4036.3364800953377	3.2754069302663997	16292012.18054842	10.728290558837156	8976.192187802342	25.97435427450182	674.667079977331	80572026.1923638	3737.751391796356	1.952696130631466	3.8130221785831	13970785.466875598	4012.5232755015695	5603.268685599287	0.846164	31.976885	0.0411755499999999	0.0255232	-0.0037217705	-0.0090143035	0.1651838038	0.0174920214	-0.0351351188	0.0242579299	0.0041965347	0.1774046313	-0.0839931105	-0.0300656212	0.0061921164	-0.03006582	0.0231884472	-0.039080494	0.0229714915	0.0168033958	-0.0475473407	0.1116415329	-0.0210302943	0.1416883198	-0.0856310658	0.0368744639	-0.0318786751	0.0854021931	0.0215047504	-0.0169282574	0.0118235632	-0.1209002223	0.1200115885	0.0064521725	-0.0423745786	-0.1303154745	-0.0646601376	-0.0362928046	0.07670963	-0.0490303808	-0.2398860556	0.1005414705	-0.0763061749	0.0396231445	-0.1060714991	0.0935869531	0.1227001627	0.0791256258	0.1220618062	-0.0531964349	0.0994910018	-0.028867224	-0.011525905	-0.0241884412	0.0355397974	-0.1413223172	-0.0083338535	0.0224105915	-0.0293641195	0.15024487	0.097083789	0.0828075985	0.1209253468	0.0923616985	0.0340249179	0.1122063134	-0.0591937913	-0.0656511707	-0.0746082674	-0.0317047628	-0.0149603215	-0.0357531498	-0.0353784249	0.0529437249	-0.217355438	-0.0135885141	0.1690821301	-0.0135296995	0.1785117558	-0.1329312006	-0.0835611212	-0.0169879331	0.0048714996	-0.0346978299	0.1701032935	-0.0027955227	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.221811	-0.0001169999999999	1.3688999999994909e-08	0.049200119721	0.0545958	0.0154503	0.00298070137764	0.00023871177009	-0.0705049	-0.0089444999999999	8.00040802499999e-05	0.00497094092401	-0.00122136	0.00020552	1.4917202495999995e-06	4.223847040000002e-08	-0.000343365	0.000105434	1.1789952322500002e-07	1.1116328356000002e-08	0.000624994	-2.232099999999995e-05	3.9061750003600004e-07	4.982270409999979e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4039.0855450721215	2.7490649767837567	16314212.040410556	7.557358246579077	8989.094409072608	12.902221270265729	166.46731370689736	80803818.29522042	3738.471486030741	0.7200942343847601	0.5185357063941738	13976169.051864896	4012.8901220886	5600.200365877437	0.871432	32.931789	0.0298547499999999	0.0145385	0.0019946877	0.009281811	0.0065239581	0.0334111798	-0.0174073264	-0.0028480488	0.0618086958	-0.0241166645	0.0540797148	0.0097707673	-0.0135606718	0.059909284	0.0611866042	-0.0542189309	0.039314776	0.0192834197	-0.1225699965	-0.0824536972	-0.2555216854	-0.0074253744	0.2725328057	0.0718326869	0.0533626532	0.0140792818	0.1387218711	-0.0774328056	-0.0378677192	-0.1457319327	-0.0641967917	0.0709711249	-0.1001018013	0.1053249367	0.0190334465	-0.0706688605	0.033438757	0.1097414432	0.0302627244	0.0600042562	-0.0824930951	-0.1648753454	0.150410289	0.1430871038	-0.0658294379	0.0353172156	0.0017442936	0.0955770868	0.1748632426	-0.1326610182	-0.0043852278	-0.01423908	-0.0868179061	0.0472710431	0.0564406889	0.0483738529	0.3693398032	-0.0341524631	0.0432690534	-0.0485437619	-0.1014415099	-0.1486835809	0.0570806697	0.1676556754	0.1870027308	-0.0687672278	-0.1230936796	0.1126506276	0.0146621563	0.0658050829	0.0091262837	-0.0372779993	0.0656680504	0.0407002953	0.0132131674	-0.1531272174	0.0201126775	0.0115244367	0.0562816034	-0.0974589177	-0.1419364989	0.0523933988	0.147912759	0.1248178876	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	0.217931	-0.0038799999999999	1.5054399999999955e-05	0.047493920761	0.0442331	-0.0103627	0.0019565671356099	0.00010738555129	-0.0615098	0.0089950999999999	8.091182400999985e-05	0.00378345549604	-0.00116202	5.933999999999996e-05	1.3502904804e-06	3.521235599999995e-09	-0.000270548	7.281699999999998e-05	7.319622030400001e-08	5.3023154889999965e-09	0.000624812	-1.820000000000467e-07	3.90390035344e-07	3.3124000000017e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4031.262729511725	-7.822815560396521	16251079.194350325	61.19644329198193	8966.526542356509	-22.56786671609916	509.3086081156163	80398598.23478377	3740.838396437625	2.366910406884017	5.602264874215863	13993871.90826202	4013.094998287053	5592.226328775554	0.870679	32.90332	0.0552099499999999	0.0277497	0.0042627036	0.014322443	-0.1885754146	-0.0214786369	0.027170571	-0.0436059106	0.1962320626	-0.1847599479	0.0165369414	0.0583006026	-0.0032798522	0.0208956742	0.0259673121	0.0403364004	0.0241260003	0.0074342366	0.0335875163	-0.0098789158	-0.1031364043	-0.1018571258	-0.0514933449	-0.0748705298	0.0534543503	-0.1426380314	-0.0655621895	-0.208653576	-0.0234346141	0.1243447927	0.2519748055	0.0038539964	0.0013746791	-0.0715196511	-0.0738325873	0.0121015753	-0.0368218507	0.0164114287	0.1704756615	0.0560618547	-0.2635194949	0.0961764779	0.0915954438	0.0094815478	0.1083817589	-0.0028963234	0.0307372852	-0.1432517431	-0.0337045867	-0.1143521016	-9.40987e-05	-0.001382698	-0.1158268961	0.1247050256	-0.0545707686	-0.0197218269	0.076969311	0.0934151866	-0.0985181202	-0.1864910662	0.0686443696	0.0855051312	-0.1732165252	-0.1482009441	-0.046153682	-0.1677341213	-0.0721955922	-0.0363355568	-0.0661066378	0.0004666398	0.0022327146	0.1055456518	0.1869380293	0.2163036092	0.0762464282	-0.0860758533	-0.0506940788	-0.030619535	-0.0973302512	-0.0549375118	0.0375019462	-0.0346402356	-0.0593869268	0.2335561348	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	0.223069	0.0051379999999999	2.6399043999999752e-05	0.049759778761	0.0285596	-0.0156734999999999	0.00081565075216	0.0002456586022499	-0.0784742999999999	-0.0169644999999998	0.0002877942602499	0.0061582157604899	-0.00113034	3.167999999999986e-05	1.2776685156e-06	1.0036223999999911e-09	-0.000502741	-0.000232193	2.52748513081e-07	5.3913589249e-08	0.000709618	8.480599999999999e-05	5.03557705924e-07	7.192057635999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4031.23759753749	-0.025131974235137	16250876.567799833	0.0006316161289555	8939.229038706997	-27.297503649511786	745.1537054951091	79909815.80646242	3734.553073477238	-6.28532296038702	39.50528471636826	13946886.658618284	4008.516018642468	5544.395957207123	1.10017	41.575874	0.1356302999999999	0.0504751	0.0047945952	0.0414933409	0.0371039908	-0.0511586131	-0.014945679	-0.0569090985	-0.0031028648	0.101867503	-0.1986719601	-5.89884e-05	0.2264771498	-0.1631808451	0.0327199472	0.2492405764	0.0375432842	-0.0723158433	-0.0957431494	0.1148077635	0.0683763401	-0.0327086375	0.0342083105	0.0651245469	-0.01230026	0.0670514854	0.0970421533	0.0238248539	0.0681758147	-0.0503430517	0.093607393	0.2291223274	-0.1078612057	0.0274052372	0.1145061258	0.1010793688	-0.0954716856	-0.1562956371	-0.0651604235	-0.0513129228	-0.1318811588	-0.0945572139	-0.2325941759	-0.0287027886	0.137153873	-0.1531265099	-0.1357227535	-0.0970329466	0.16587926	0.0152816821	-0.0755474303	-0.0785684512	0.0796517757	-0.1015623101	-0.0693637939	0.0756267162	-0.0035187592	-0.061749933	0.0205160459	-0.007810675	0.045734884	-0.0610473769	0.0569312906	0.1398913937	-0.0837151761	0.0734866344	-0.1525804815	-0.25733979	0.1042281269	-0.0544342076	0.1634943841	0.0042635127	-0.0210225662	-0.0116006945	0.0809621688	-0.0050556085	0.254120839	0.081989827	0.1531069319	0.0593855162	0.1202859916	0.0965472884	-0.1090244652	0.2257115153	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	0.204664	-0.0184049999999999	0.0003387440249999	0.041887352896	0.070745	0.0421854	0.005004855025	0.0017796079731599	-0.0642418	0.0142324999999998	0.0002025640562499	0.00412700886724	-0.00159772	-0.0004673799999999	2.5527091984e-06	2.184440643999999e-07	-0.000817998	-0.000315257	6.69120728004e-07	9.9386976049e-08	0.000276107	-0.000433511	7.623507544899999e-08	1.8793178712100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4043.789608548532	12.552011011042396	16352234.398205092	157.55298042132955	9005.829846770894	66.6008080638967	4435.667634764007	81104971.22898945	3738.2776437313	3.724570254062201	13.872423577444966	13974719.74162124	4010.339913700404	5622.762067632047	1.016913	38.429562	0.0923232499999999	0.0498758	0.004899189	0.0334850074	0.0434838322	0.1323960239	-0.0008526773	-0.0665636258	-0.076676643	-0.0988270952	-0.2226860733	-0.0393862064	-0.003411763	0.0757153095	0.0868548721	-0.0061094223	0.0198327667	0.0277293415	0.0120984027	-0.0033613782	-0.0427492136	-0.2139752478	-0.2040811451	0.0888478179	-0.0594340482	-0.1172594089	-0.0422622104	-0.0937009616	-0.1249481128	-0.1200491536	0.0603047215	-0.0233057844	0.0638468317	-0.0255334829	0.0267845168	-0.0518343537	-0.2010302969	-0.057606606	0.0294764039	-0.1111068637	0.2383981928	0.0246498572	0.0025424613	0.0605727429	-0.0042031552	-0.115677524	-0.2591615808	0.1074246972	-0.0779933957	-0.0216886683	-0.0818710379	-0.0578751612	0.0103672658	-0.0479902104	-0.0379805219	-0.2455208781	-0.0164264093	-0.1321374885	-0.0918648421	-0.0734072573	0.0754499285	0.1896856221	-0.0965368811	0.0466925169	0.0650977334	-0.0875267694	0.0034384199	-0.1889658355	-0.0611884667	-0.0941902924	-0.0855416259	-0.0723668088	0.086587702	-0.1775035131	-0.1659920749	0.1042953089	0.0386574052	-0.0167385763	0.1088661934	0.0222213428	-0.1345191114	0.1275111789	-0.1615263335	0.0394731156	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	0.206472	0.0018079999999999	3.2688639999999145e-06	0.042630686784	0.0186776	-0.0520674	0.0003488527417599	0.00271101414276	-0.0785437999999999	-0.0143019999999998	0.0002045472039999	0.0061691285184399	-0.00130443	0.0002932899999999	1.7015376249000005e-06	8.601902409999992e-08	-0.0007813139999999	3.668400000010001e-05	6.104515665958437e-07	1.345715856007337e-09	0.00042905	0.000152943	1.840839025e-07	2.3391561249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4032.1108199931537	-11.67878855537856	16257917.66470586	136.39410212124122	8955.705107571786	-50.12473919910735	2512.489479778529	80204653.97378738	3741.740580457322	3.4629367260217805	11.991930768430448	14000622.571441095	4014.910024578652	5597.259505596168	0.910633	34.413189	0.07793785	0.0348421	0.0107286755	0.0272281	0.0229016217	-0.0094954025	-0.0593821802	0.0186317634	-0.0343538152	0.0082121344	-0.0172354826	-0.0566660047	-0.0679884024	0.1410638744	0.1017200382	0.036126015	-0.0529908822	0.0315638085	0.0440951005	0.0857138301	-0.0956856688	0.0394493907	-0.0995114782	-0.0170433289	0.0808342922	-0.0027019853	-0.0791455601	-0.0206151595	0.2371736535	0.0546961529	-0.0214897782	0.1304007872	0.1543890987	-0.0745150334	-0.1985606805	-0.0374285032	-0.1245103955	-0.0001435829	0.1449554262	-0.031182931	0.0605851721	-0.0525729798	-0.1696963011	0.0449950772	-0.1493838986	0.2497352579	0.0151730263	0.0948736273	-0.0319745502	-0.1093197875	-0.0279340388	0.0512795551	0.0283334461	-0.0545515492	-0.0403657856	-0.0818977504	0.0135668514	0.1673848044	0.0006351294	-0.0917642872	-0.0131089018	0.0449204678	-0.0280633308	0.0100571275	-0.1749251445	0.2197943959	0.015645614	0.0097550234	-0.1280481541	0.0647036458	-0.0804926015	0.0868719911	0.1966438758	-0.0539866568	-0.0210109124	0.0409449621	0.1858872913	0.0118215589	-0.2422024087	0.0394680067	-0.0138062204	0.0269556259	0.0787686813	-0.1224316569	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	0.214493	0.008021	6.4336441e-05	0.0460072470489999	0.0117501	-0.0069275	0.00013806485001	4.799025624999999e-05	-0.0660487	0.0124950999999998	0.0001561275240099	0.00436243077169	-0.00103448	0.00026995	1.0701488703999998e-06	7.287300250000008e-08	-0.000227475	0.0005538389999999	5.1744875625e-08	3.0673763792088925e-07	0.000615146	0.000186096	3.78404601316e-07	3.4631721216000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4016.4699737410015	-15.640846252152189	16132031.04996304	244.6360714834631	8931.640552343599	-24.0645552281876	579.1028183304912	79774202.95626867	3737.886265369172	-3.854315088149633	14.855744798737916	13971793.732835498	4013.9097877531017	5589.921026309808	0.890233	33.642277	0.03398702	0.0150415	0.015870697	0.0440361491	0.1036901724	-0.0667102625	-0.1047676292	0.0591613416	0.0030573863	0.1304381102	-0.079015677	-0.1595961895	0.0337248863	0.2166083059	-0.1524749628	-0.1121137784	0.0121476594	-0.0094616166	-0.2809835994	0.0392066618	0.0942334461	0.1183242471	-0.0778430956	0.2010744567	0.012072767	-0.0614280344	0.0605388822	0.1949516038	0.055782377	0.1397133865	-0.0484280563	-0.1486569207	0.0232112365	0.0934697601	0.1158428144	0.2724047557	-0.1177078706	0.1829823768	-0.065922782	0.1130745773	-0.0634445065	-0.06698074	-0.0258712219	0.0202437631	-0.0816631712	0.0260446095	0.0522612023	-0.1206790343	-0.0168979465	0.1291866838	-0.0367963843	0.0113939916	-0.0231854336	-0.3105842194	0.2175697109	0.1184238651	-0.0773367915	-0.0484576875	0.1640658525	-0.0460109133	-0.0288749206	-0.157650317	-0.0680893024	-0.0586454382	-0.0392458033	0.0252069917	0.1858284133	0.0158857982	-0.0517691882	-0.0171012963	0.0911233898	0.0423998294	0.0073029141	-0.0902547387	0.1595961109	-0.0434578253	-0.1111054133	0.0326558425	0.1716773295	-0.1980558111	0.1726594629	-0.0007086747	-0.0232092247	-0.1359830315	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	0.221022	0.006529	4.262784100000009e-05	0.048850724484	0.00648103	-0.00526907	4.20037498609e-05	2.77630986649e-05	-0.063614	0.0024346999999999	5.92776408999999e-06	0.004046740996	-0.000889665	0.0001448149999999	7.915038122249999e-07	2.0971384224999992e-08	-0.000333828	-0.0001063529999999	1.11441133584e-07	1.1310960608999997e-08	0.000471229	-0.000143917	2.2205677044100003e-07	2.0712102889000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4002.790200237649	-13.679773503352408	16022329.38711856	187.1362031030226	8901.151996844816	-30.48855549878317	929.5520164023816	79230506.87093444	3733.201747163813	-4.684518205359382	21.94471081634348	13936795.285026943	4007.0577644033824	5520.92100896664	0.916065	34.618462	0.049472344	0.023627	0.0276364866	0.0574125992	-0.1119681895	-0.1895310824	-0.1144235017	-0.0135440358	-0.0021669755	-0.0349391884	0.1075221283	-0.0868693921	-0.0985229482	-0.0054881323	-0.0153676376	-0.2094160579	-0.0368657847	-0.091749806	-0.0653422717	-0.0999378475	-0.0023294393	0.1575196134	-0.1583246387	0.0652120872	-0.0327034976	0.0740830135	-0.0042767152	0.0028470983	-0.0268267248	-0.1945773331	-0.0561539117	-0.0702177194	0.0115311155	-0.0063914964	-0.009975426	-0.2516580215	-0.0460884119	0.132102628	-0.0652538219	-0.0334358921	0.2225664037	0.170930162	-0.0109668919	-0.1993889945	-0.1275694494	-0.1427361608	0.0166526491	0.0024291336	-0.0649166833	-0.0987570984	-0.0835337654	0.0387435403	-0.0113322089	0.0154891675	0.1627537591	0.0307612066	-0.0840300651	0.0858739128	0.0580572994	0.0217035191	0.0532580055	0.1075467289	0.0832549728	0.1412915326	0.092325352	-0.050450833	0.0108768831	0.0670385989	-0.0577635179	-0.0131708834	-0.2627641682	-0.2132511165	-0.0429822098	-0.1282462468	-0.0706672786	0.207858417	-0.2147552252	0.0359221933	0.0335281341	0.1669855437	0.0571045775	0.0310275814	0.0434775531	-0.012573655	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	0.230463	0.009441	8.91324810000001e-05	0.053113194369	0.000644136	-0.005836894	4.14911186496e-07	3.4069331567236e-05	-0.0428589	0.0207551	0.00043077417601	0.00183688530921	-0.000733432	0.0001562329999999	5.37922498624e-07	2.4408750288999995e-08	-0.000222113	0.000111715	4.9334184769e-08	1.2480241225e-08	0.00047039	-8.38999999999983e-07	2.2126675210000001e-07	7.039209999999715e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4032.911773440534	30.12157320288497	16264377.372355271	907.3091722167582	8937.7360245869	36.5840277420848	1338.3910858336303	79883125.24519844	3739.790175417637	6.588428253824077	43.40738685578737	13986030.55615028	4014.059289444103	5571.37185931634	1.047483	39.584827	0.107059514	0.063786	0.0128136202	0.0190359144	-0.1032880906	0.0045004441	-0.0114672426	0.0657921989	-0.0463859253	-0.0454041224	-0.0683786939	-0.0836467981	-0.1758517006	-0.0125575421	-0.0335865545	0.065012267	-0.0076759463	-0.034689856	0.1403604292	-0.0110815278	0.1258584468	-0.125065377	-0.122945397	-0.0657258433	-0.0199874218	-0.0533707247	-0.1508726787	-0.0886057022	-0.1424629228	0.1432187248	-0.1739187273	0.2451183049	0.0239362995	0.0708623367	-0.1309913232	0.0023227907	0.1958980068	0.0844116422	-0.0429558714	-0.1163365709	-0.141644568	-0.0235351222	-0.0389948533	0.0587558234	-0.1147951797	0.1240304445	-0.1126686995	-0.0105857048	-0.2243968759	0.1259237322	0.0230064124	0.00212881	0.0299740784	0.0956866761	-0.0365655411	-0.0781383666	-0.1885392387	-0.0600270058	-0.0866885303	-0.0433618292	-0.0135737842	0.056142994	-0.031723164	-0.2778922877	0.0708944431	0.1207547027	-0.2788149683	0.1238211106	-0.0681182718	0.1451267132	-0.0716255298	0.1082611561	-0.1717570261	0.1906931411	-0.0056409133	-0.0202697474	0.0486032414	0.1153903807	-0.0806955621	-0.0897795095	0.0441509252	-0.0269902005	-0.16851255	-0.2138049389	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	0.242163	0.0116999999999999	0.0001368899999999	0.0586429185689999	0.0132954	0.012651264	0.00017676766116	0.0001600544807976	-0.0989059	-0.056047	0.003141266209	0.00978237705481	-0.000469439	0.000263993	2.20372974721e-07	6.969230404900001e-08	-0.000222113	0.0	4.9334184769e-08	0.0	0.000739622	0.000269232	5.47040702884e-07	7.2485869824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4037.406125372896	4.494351932361951	16300648.22119858	20.19919929192561	8994.331456738482	56.59543215158192	3203.0429404243123	80897998.3536754	3747.951589381441	8.16141396380408	66.60867788857622	14047141.11634687	4023.9399938309534	5621.262816526219	1.030404	38.939388	0.04017955	0.0283695	0.0182703183	0.0256028615	0.1340935119	0.087300143	-0.002948139	0.0704675571	0.1392270618	0.1145882639	0.0038816526	-0.0477480801	0.1266429986	0.1500807439	-0.1173505185	-0.0994861881	-0.0028149512	0.2366119718	0.1535773285	-0.0113079229	0.0179905927	-0.0043088334	-0.0320340861	-0.1230632859	0.0419967975	-0.0665918203	-0.0455442653	0.1961287986	0.0911586624	0.0759090516	0.2470688739	-0.108927569	0.1496269875	0.0473587842	-0.0458810602	0.0257581254	-0.0913282117	-0.1164349697	-0.0446716947	-0.0617173911	-0.0937833752	0.0243092215	0.2445955581	-0.0478958514	-0.1372911921	-0.0292921515	0.1990418076	0.0433287698	-0.1163453372	0.1719009753	0.1240627925	0.0580742312	-0.0943244056	-0.0194222729	-0.0714080687	-0.1791298909	-0.0773052301	0.0883432208	-0.0643462466	0.0562477257	-0.0869738296	-0.0866423681	0.004252721	-0.0519282378	-0.2260412051	-0.0539927231	0.1678974138	-0.2436237007	-0.0324323944	0.0616114802	-0.0764209273	0.1104290049	0.0007634517	0.0002765193	-0.114907967	-0.1459534669	-0.1920993853	0.1202841958	-0.0890555796	-0.1266080343	-0.0368853886	-0.2784154083	0.0525318043	-0.0179970503	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	0.243273	0.0011099999999999	1.2320999999999998e-06	0.0591817525289999	0.0423013	0.0290059	0.00178939998169	0.00084134223481	-0.0989017	4.200000000009752e-06	1.764000000008191e-11	0.0097815462628899	-0.000529155	-5.971600000000002e-05	2.80005014025e-07	3.5660006560000022e-09	-0.000222113	0.0	4.9334184769e-08	0.0	0.000598149	-0.000141473	3.57782226201e-07	2.0014609729000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4029.596212338395	-7.809913034500823	16237645.63449194	60.99474160646586	8933.035215647475	-61.29624109100769	3757.229171886939	79799118.16399792	3716.3051949359	-31.646394445540864	1001.4942814027596	13810924.301907558	3991.204499319698	5574.108951731357	0.977525	36.941078	0.0937242	0.042986	0.0240595048	0.0531412147	-0.0946655055	-0.0491031881	-0.0400186359	-0.0133695866	0.0256045433	-0.0536432621	0.0176794263	-0.0417370894	-0.048426967	-0.2000728695	0.0954104724	0.0849770738	-0.0015753565	-0.254524883	0.02495634	0.0816974183	0.1395777336	-0.0207884636	0.3065218858	-0.0364460218	-0.0580371026	0.0843724249	0.0760192837	0.1282418378	-0.0692903018	-0.0634805315	0.1209981532	0.0735908265	0.0223443738	-0.0203565254	-0.0497805456	0.0378296498	-0.0954438506	-0.1475631858	-0.097768873	-0.040348414	-0.0147025937	0.1969992134	0.1408341189	0.0108918467	-0.1888459449	0.0254483902	-0.1906255567	-0.1725742171	0.0697049463	0.0709565803	-0.1050502737	-0.0664364768	0.1405265598	0.1364745933	-0.1227621301	0.2605923984	0.0335128844	-0.1178784636	0.0221937161	0.1366532336	-0.0356266307	-0.1313897517	0.0470191925	0.0830570262	-0.0832946133	-0.0610040895	-0.0604881466	-0.2125583075	0.0011460045	-0.0549867565	-0.0626060585	0.0782017279	-0.0840033174	0.0347064701	-0.0559697182	0.0653301031	-0.1824534095	0.0073681536	-0.1375489655	-0.1399550105	0.0187499962	0.2878926666	-0.0752054481	-0.0381790495	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	0.254554	0.011281	0.000127260961	0.064797738916	0.0555661	0.0132648	0.00308759146921	0.00017595491904	-0.0763010999999999	0.0226006	0.00051078712036	0.0058218578612099	-0.000917991	-0.0003888359999999	8.427074760809999e-07	1.5119343489599998e-07	-0.000614939	-0.000392826	3.78149973721e-07	1.54312266276e-07	0.000448255	-0.0001498939999999	2.00932545025e-07	2.2468211235999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
