global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
5352.420284225413	26.52088284540241	703.3572268995599	28648402.898987647	13543.32108281952	100.77144077845878	183421545.9523437	10154.883276566425	4557.388838907527	15.026397232344609	20769793.0289989	225.79261378421367	5730.274557441199	8939.655994127565	1.123307	42.608559	0.0544219	0.0347679	-0.041774926	0.0671957541	0.0946342546	0.0997166484	0.0264099431	0.0409730574	0.0678854408	0.1460778953	0.0321078914	-0.0939369269	0.022682868	0.0750807493	0.0437526421	-0.0192712115	0.0621236143	-0.0491904754	0.030964111	0.1214190461	-0.0722867695	0.1486544962	0.0761939965	-0.0381890967	-0.07057074	0.0658597267	-0.0274287286	0.0836936737	-0.0479651677	-0.092764257	0.1534299954	-0.0544866417	0.089110194	-0.0554120194	0.2035930075	0.1475149939	-0.2288413147	-0.1481650152	-0.1188804203	0.0440981839	0.0693524865	0.0312812968	-0.0692269334	-0.1378114888	0.0099309099	0.090367717	0.0396916824	-0.0054478896	0.0134136922	-0.0611637348	-0.0017617668	-0.1050857249	-0.0452609875	-0.1011878432	0.0666363035	0.0220569536	-0.1252155239	-0.0577839779	0.0762630995	0.027418304	0.1019842853	0.0671889667	0.0460652527	-0.0313231182	0.1184964733	0.1389140762	-0.0665084793	-0.2748243627	0.0245546065	-0.1035683368	-0.0811784334	-0.0711341277	0.0536286394	0.0858857533	0.0028465546	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.0087545899999999	-1.0590000000098436e-05	7.664284606809826e-05	1.1214810000208489e-10	0.0513971	0.0038474	1.4802486760000006e-05	0.00264166188841	0.0396571	-0.0031045999999999	9.638541159999994e-06	0.00157268558041	-0.000492242	-0.0005176982	2.4230218656400005e-07	2.680114262832401e-07	-0.000206531	0.0	4.2655053961e-08	0.0	-0.000143933	-0.000431488	1.86181894144e-07	2.0716708489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5351.027091731408	-1.3931924940043243	1.9409853253499896	28633490.936443493	13506.878649115895	-36.44243370362528	182435770.84194285	1328.050974243124	4551.919447460601	-5.469391446926238	20719970.656170025	29.91424279970989	5724.77173800519	8932.418918450618	0.956377	36.27668	0.03663368	0.0172586	-0.0388775696	0.0640378083	-0.0275348785	-0.0317604767	0.0072858742	0.0692069066	-0.0259387284	0.0270594031	0.0099151131	-0.0244962496	-0.0010839889	-0.1153179837	-0.0071300762	-0.0516058388	-0.0466682004	-0.0893775755	0.0862893584	-0.1017648523	0.0010618198	-0.0998655091	0.1601989282	0.1693787385	-0.1087207191	0.0368752567	-0.08864367	-0.0477049959	0.1583218979	-0.0427015746	0.0256982638	0.015220853	0.1472869077	0.0238217214	0.0964624217	0.0423449725	0.1083237093	0.0500286219	0.0166547987	-0.1860627418	0.1791690487	0.1346231152	0.0689467444	0.0870143993	-0.1111873679	0.0973185349	-0.0125172706	0.0450654951	-0.0302298141	-0.0449785079	0.0003441635	0.1596102989	-0.0966528093	-0.0690472085	-0.0079916657	0.0120794952	0.1355427233	0.133102114	0.1454235869	0.0291871612	0.0174407173	0.0548654418	-0.0449063699	-0.0080242629	0.1073813411	0.1263484349	0.1036554833	0.0041194161	-0.1571724684	0.0515398229	0.1647842096	-0.2596442423	0.0211849786	0.0131552659	0.1400323101	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.00876224	7.65000000009855e-06	7.677684981759998e-05	5.852250000150781e-11	0.0605614	0.0091643	8.398439449000001e-05	0.00366768316996	0.0289413	-0.0107158	0.00011482836964	0.00083759884569	-0.000722305	-0.0002300629999999	5.217245130250001e-07	5.2928983968999996e-08	-0.000206531	0.0	4.2655053961e-08	0.0	-3.90774e-05	0.0001048556	1.0994696851360004e-08	1.52704319076e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5347.255075099288	-3.77201663212054	14.22810947299398	28593136.83817509	13494.7754040174	-12.10324509849488	182108963.204873	146.48854191424036	4549.847245707159	-2.072201753441732	20701109.959269024	4.294020106966988	5711.449911143165	8969.075186424161	0.919288	34.869839	0.0254183269999999	0.0142843	-0.0488132346	0.0484505296	0.1304866919	0.0133427633	0.0071980839	0.0420052146	0.0692058365	0.0772292241	0.1443814956	-0.0487060607	0.0525862624	0.1017958819	0.0216646346	0.0038964401	-0.0171800207	0.1705175834	0.0321709027	-0.0837891499	-0.0256916467	-0.0272614925	0.0880416463	0.0680907633	-0.0269724886	-0.2155645834	0.1221237078	-0.0178476868	0.1778807076	-0.003686014	-0.1349242001	-0.0322374468	-0.2545542979	-0.1511987294	0.0454766474	-0.0559020539	0.0912415705	0.1982517318	0.2401237974	-0.0348695768	-0.0277915225	0.0129222558	-0.1009067159	-0.1043139992	0.1580346224	-0.0650962442	0.0141963054	0.0497767352	-0.1021350896	-0.0707243809	-0.0171000276	-0.0983583155	0.0121730494	-0.0357585497	-0.1743725273	-0.0509956914	0.0597330432	-0.0541883686	0.0612548744	0.0049407174	-0.0285108984	-0.0276816882	0.0775310341	0.1311971447	-0.282208763	0.2599626273	0.1629348007	0.2294810923	-0.0087342773	-0.1029325069	0.0459839881	-0.0108332066	0.0682379114	0.0317311863	0.0142360958	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0087632	9.600000000012376e-07	7.679367424000001e-05	9.216000000023764e-13	0.0733280999999999	0.0127666999999998	0.0001629886288899	0.0053770102496099	0.0245059	-0.0044353999999999	1.9672773159999992e-05	0.00060053913481	-0.000841184	-0.000118879	7.075905218560001e-07	1.4132216641000004e-08	-0.000206531	0.0	4.2655053961e-08	0.0	6.34894e-06	4.542634e-05	2.0635523657955997e-09	4.03090391236e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5340.440270819905	-6.81480427938277	46.44155736629372	28520302.28619498	13524.896433540864	30.12102952346322	182922823.5380064	907.276419553343	4562.733017939504	12.885772232344609	20818532.59299533	166.04312602386332	5756.445985223885	8936.630573277525	0.950749	36.063213	0.053012938	0.0309452	-0.012591158	0.0959378382	-0.0260415926	0.1337486018	0.0118259306	0.0502443653	-0.0709916923	0.0158827598	-0.054605006	-0.0968125819	-0.0326776574	-0.0443287714	0.0239604587	-0.1498751267	0.0250722829	-0.0109642507	-0.0237936618	0.2135641502	0.1640685549	0.0011299571	0.0566691221	0.0216494079	0.1014806709	0.0599976036	0.0256648704	-0.1640224735	0.0369381601	0.0645706908	0.0528239358	-0.1364132433	0.050972451	0.0646901541	0.0379506466	0.0020842221	-0.063216821	-0.0679238579	0.1202458147	-0.1588122333	-0.0423209455	-0.1177339885	0.014742637	0.0093665336	-0.0105610595	0.0167832699	-0.0174402789	0.078240873	0.1326049136	-0.00386118	-0.0429890208	-0.010632399	-0.1301919105	0.1230323159	0.1090593172	0.0096106845	-0.0223624056	-0.1176253399	0.1111004709	0.0567758105	-0.2128132333	-0.0841373049	0.0166000637	-0.0898902475	0.0554173704	-0.0012461195	0.0064148434	-0.0045777827	0.0302137472	0.0232140312	-0.0038688496	-0.1209585498	0.1297149684	-0.1218166277	0.0038509278	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.000614734	-0.008148466	3.77897890756e-07	6.6397498153156e-05	0.100792	0.0274639000000001	0.00075426580321	0.010159027264	0.0232193	-0.0012866	1.655339560000006e-06	0.0005391358924899	-0.00106671	-0.0002255259999999	1.1378702241e-06	5.0861976675999996e-08	-0.000206531	0.0	4.2655053961e-08	0.0	-9.04045e-05	-9.675344e-05	9.3612281518336e-09	8.172973620250001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5345.346709297739	4.9064384778339445	24.073138536769477	28572731.442600165	13512.623887119951	-12.272546420912477	182591004.3147647	150.61539565345163	4559.026793278023	-3.706224661480519	20784725.301826894	13.736101241366388	5738.486885766342	9038.25452769274	1.16698	44.265156	0.105300999	0.0437383	-0.0165170286	0.0757597067	-0.1103302942	0.1103886162	0.0129303188	0.0633344124	-0.0022413428	-0.0069394052	0.0862280744	0.0436471243	0.0340372904	-0.1099237241	0.067913317	-0.0698671737	-0.1327439551	-0.0641865244	0.0297394967	0.0529894462	0.0499655178	0.0002443194	-0.0219502945	-0.023919043	0.078182863	0.0717165412	0.1996020432	-0.0043130951	0.0024661261	0.0312067743	0.0674948048	0.012140164	-0.1110751798	0.0047567006	0.0066124137	-0.1796023321	-0.1151414202	0.0920987328	0.0456014123	0.15518941	-0.0488500583	-0.056370768	-0.006183569	0.0168022034	0.0300043487	-0.1065350989	0.0019348741	0.0867906428	0.0043275208	-0.0225276768	-0.0875305685	0.0533543512	-0.1046962037	0.0586978337	0.0385210721	0.0586516619	-0.0757636539	0.0358622953	0.0014204386	0.0584578239	-0.0301518803	-0.2169911112	0.0142122654	0.0477495288	-0.1439055815	-0.0192040187	-0.0384936008	-0.0643707899	0.0732945218	-0.0628625517	0.0331339915	0.1376971156	0.1246811972	0.0291352837	-0.0004030632	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.00846437	-0.009079104	7.16455594969e-05	8.243012944281601e-05	0.0837196999999999	-0.0170723000000001	0.00029146342729	0.0070089881680899	0.00783193	-0.0153873699999999	0.0002367711555168	6.133912752490001e-05	-0.00153046	-0.0004637499999999	2.3423078116e-06	2.1506406250000001e-07	-0.00073304	-0.000526509	5.373476416000001e-07	2.77211727081e-07	0.000194581	0.0002849855	8.121673521025001e-08	3.7861765561000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5345.577975109059	0.2312658113196448	0.0534838754853335	28575203.887971062	13526.896925583384	14.273038463432384	182976940.4353572	203.7196269786203	4549.062099121934	-9.964694156089536	20693965.981667656	99.29512962440496	5757.585573618319	9089.72766225616	1.075973	40.813129	0.20732815	0.119012	-0.034365612	0.1369705249	-0.1441683385	-0.0421272574	-0.0094533561	0.1514638298	-0.0703482702	-0.008904479	-0.0564536287	-0.010567943	-0.0391753881	-0.1673364594	-0.059255674	-0.1235584967	0.0998621578	-0.0458972603	-0.1094430585	-0.1552444272	-0.0428270533	-0.0200002309	-0.0364975046	0.0346543752	-0.0388921578	0.1427508797	-0.0240284312	-0.1970064986	-0.1827856102	-0.1431162818	-0.0564321732	-0.1092599744	0.0569844121	-0.0094771666	0.0760412742	-0.0890667707	0.0958296559	-0.0536363091	0.101727054	0.0345289368	-0.0050837399	-0.0099555326	-0.0579297178	-0.1593362043	0.2753016214	-0.1660392714	-0.0777012863	0.1239594387	0.1806767457	0.155546501	0.0194648466	0.0695819528	0.0926590545	-0.035727862	-0.0262537713	0.0049359675	0.0317201036	-0.0257357568	-0.0244435226	0.1590177151	-0.0305689517	0.1395988983	-0.1569867101	-0.0558987772	0.0576824299	0.0496152859	0.0983228029	-0.0493267296	-0.0885716579	0.0149690029	0.2014882638	0.0790455896	0.0020270272	-0.0675749706	0.0053879826	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0043942	0.01285857	1.930899364e-05	0.0001653428224449	0.0753729999999999	-0.0083466999999999	6.966740088999997e-05	0.0056810891289999	-0.0241013	-0.03193323	0.0010197311782329	0.00058087266169	0.000264661	0.001795121	7.0045444921e-08	3.222459404641e-06	0.000252627	0.000985667	6.3820401129e-08	9.71539434889e-07	0.000497586	0.0003030049999999	9.181203002499998e-08	2.47591827396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5329.074864629839	-16.503110479219686	272.35265548933063	28399038.912829537	13451.036771145633	-75.86015443775068	180930390.21871197	5754.763031319384	4555.579260190875	6.517161068941277	20753302.395881243	42.47338839852381	5730.624755169225	9005.338230952164	0.998311	37.867294	0.0574935949999999	0.0310286	-0.0507053822	0.0628334897	0.0021352387	-0.1518807577	-0.0072039377	0.084134888	0.0472938522	-0.0741481058	0.0774456762	0.0206566993	-0.0864961192	0.1056354915	-0.06775959	-0.1544271102	0.1243845883	-0.1296139249	0.0089541143	0.1104947056	0.0727127104	0.0339251628	-0.0014459145	-0.2990804195	0.0110439666	-0.0963959216	-0.0291174515	-0.0193807945	0.1573108948	-0.0963959266	-0.0588212412	0.0687580332	0.0056221895	0.023333836	-0.0363653949	0.1683718805	0.1358874672	0.1996803618	-0.1045474285	0.0596509285	-0.0412947663	0.0827007628	-0.0421873688	0.0429681158	-0.0858351152	-0.0444218671	-0.0443220878	0.0542914961	0.0225007359	-0.1461916083	-0.0464208063	0.0484010127	0.062052805	-0.0613570227	0.0724691722	-0.0913399857	-0.1746003577	-0.1893870316	0.0242332499	-0.3243008298	-0.1016444838	-0.0520496288	-0.0499993536	0.0318642906	0.0038041591	0.0173982784	0.0295033547	0.0186983067	-0.2951619668	0.003781467	-0.1055820459	-0.046177129	-0.1032847563	0.0595669523	-0.0756674522	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.00321764	-0.00117656	1.03532071696e-05	1.3842934336000005e-06	0.0641178	-0.0112551999999998	0.0001266795270399	0.00411109227684	-0.00797073	0.0161305699999999	0.0002601952885248	6.353253673290002e-05	-8.09583e-05	-0.0003456193	6.55424633889e-09	1.1945270053249004e-07	0.000166767	-8.586e-05	2.7811232289000003e-08	7.371939599999999e-09	0.00035044	-0.0001471459999999	2.1651945315999988e-08	1.2280819359999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5346.200450902955	17.125586273115914	293.28570519793624	28581859.26123496	13514.316515269846	63.27974412421281	182636750.8748953	4004.326016425846	4558.849305144686	3.2700449538106118	20783106.987018183	10.693193999942244	5735.513558000221	9070.771768850784	0.978017	37.0975	0.08545438	0.0558877	-0.0393441325	0.1030255253	0.1021392986	0.0191720737	0.0068948917	0.1060163257	-0.0236562623	-0.015722621	0.0332489538	-0.0159842622	0.0914879813	0.0691747948	0.0549201584	-0.1672833532	0.0606354377	0.1730501536	0.1301139436	0.0252035964	-0.0671589897	-0.0645715779	0.034407639	0.0314711959	-0.0218299867	0.0849663474	-0.1359912442	0.2165219077	-0.1128848089	0.0949919091	-0.0661216958	0.1249788453	-0.0274008198	-0.0669290785	-0.0414531238	0.0576661804	0.278014896	-0.2401261744	0.1433957512	-0.0060224017	0.1861016885	0.0058170691	0.1350819913	-0.0270329082	-0.0857194043	-0.0699945777	0.0195842037	0.1848634862	-0.0442539946	-0.0217772833	-0.0274104749	-0.1447739195	0.0758170862	0.0110825782	0.0838957886	-0.0483659315	0.0683541718	0.1432867601	0.0949191431	0.0159839678	0.0857706392	0.1376348674	0.0660479122	-0.1033187424	0.1570003072	0.0683069553	-0.0178350759	0.2371284939	-0.0076527186	-0.0412497066	-0.0856774832	0.2012541709	-0.0537470496	-0.1546075599	0.0536567351	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.00458775	0.00137011	2.10474500625e-05	1.8772014121e-06	0.0523115	-0.0118063	0.00013938871969	0.0027364930322499	-0.00148256	0.00648817	4.209634994890001e-05	2.1979841536e-06	-0.00104721	-0.0009662517	1.0966487841e-06	9.3364234775289e-07	-2.13723e-05	-0.0001881393	4.5677520729e-10	3.539639620449e-08	0.000189035	-0.000161405	2.6051574025e-08	3.5734231225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5340.228965373788	-5.9714855291667845	35.658639425048314	28518045.4026172	13485.45384482732	-28.862670442526	181857465.40096796	833.0537450738638	4556.795344813966	-2.0539603307197467	20764383.814518232	4.2187530401703714	5750.708691751325	8946.7434592617	1.219597	46.26096	0.050164805	0.0253249	-0.0256198657	0.0807261268	0.0618089281	-0.041088244	-0.0177466595	0.0542945037	0.0116581922	0.0478659859	-0.0398944499	-0.0990694192	-0.0845395604	0.0598717627	0.0028488973	-0.1034544576	-0.0469968314	0.0611191805	-0.1666556146	-0.0446008704	-0.034141841	-0.0392572664	0.0676676526	0.1243146971	0.1478678592	0.0192133448	0.0422204544	0.0233948548	0.1146796916	-0.2864897783	0.0100198702	-0.0794483387	-0.0513087347	-0.0201195771	-0.1105962186	-0.1129837728	-0.1309333009	-0.0269553341	0.0152157576	0.1823624535	0.0030282121	-0.0331589587	0.1472124985	0.068498095	0.0887447817	0.0146648865	-0.0430185715	-0.0236416472	0.151903552	-0.0324376776	-0.1094932511	-0.0589901042	-0.0430493038	-0.0925881525	-0.2232603271	-0.0078485138	0.1036330897	-0.026042999	0.0936710562	0.1561195016	-0.0968269132	0.0482354411	-0.0051462545	0.226747154	-0.1060082144	-0.0591146169	-0.1018446432	-0.0218120977	-0.0438145755	0.1009893303	-0.0543836739	0.1767915109	0.1314698479	-0.0411734962	-0.0692379947	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0087741899999999	0.0041864399999999	7.698641015609825e-05	1.7526279873599168e-05	0.0463356	-0.0059758999999999	3.571138080999999e-05	0.00214698782736	0.0110837	0.01256626	0.0001579108903875	0.00012284840569	-0.000585218	0.000461992	3.42480107524e-07	2.1343660806400005e-07	2.98228e-05	5.11951e-05	8.893993998399999e-10	2.6209382640099995e-09	0.000224572	3.553700000000001e-05	1.2628783690000003e-09	5.0432583184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5325.005768468482	-15.223196905306397	231.7457240177302	28355686.434222605	13479.210597674944	-6.243247152375261	181689118.3364725	38.9781350056418	4546.076234275831	-10.719110538135284	20666809.12784752	114.89933072876288	5725.43218515349	8985.413459372996	1.09314	41.464272	0.05956986	0.0300642	-0.0581701476	0.041033972	0.0875538627	-0.1510132282	0.0089984836	0.0970598405	-0.0397662413	-0.1566343108	-0.0146068348	0.0518089634	0.0672381419	0.1136807615	-0.0884242809	0.0166318743	0.066860187	0.1011319632	0.0568252872	-0.1168443689	-0.166919956	0.067773191	-0.0911818462	-0.0924940378	0.0788744535	-0.1675698746	0.1133437871	-0.058475956	-0.155635578	0.0371040557	0.0689022205	0.1457407494	-0.0772665699	-0.1479923248	-0.1357589363	0.1899486533	-0.1714236714	0.0073376335	-0.046043434	0.03216332	0.2665449886	-0.0289245414	0.0220735005	0.0214933378	0.0019663465	0.0593637966	-0.017102137	0.1366510398	-0.0998920199	0.055801235	0.1257616198	-0.0990439535	0.1566960409	-0.0237808864	0.0841095833	0.0026673042	-0.0405411006	-0.0297036013	-0.1490677878	-0.0305931613	0.074015194	-0.0466482828	-0.0587120198	0.2184807348	-0.0462545573	-0.1265300356	0.0624416033	0.0170375939	0.1041658767	-0.0554949859	-0.1639355128	0.0088687632	0.0742279906	0.2495033106	0.1309676632	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0110347	0.00226051	0.00012176460409	5.109905460100449e-06	0.0642109	0.0178753	0.00031952635009	0.00412303967881	0.00809541	-0.0029882899999999	8.929877124099996e-06	6.553566306810001e-05	-0.00102993	-0.000444712	1.0607558049e-06	1.977687629440001e-07	0.000210958	0.0001811352	4.4503277764e-08	3.2809960679040004e-08	0.00032764	0.0001030679999999	1.0623012623999993e-08	1.0734796959999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5326.465197707712	1.4594292392303032	2.129933704320341	28371231.502391454	13463.813577603893	-15.397020071051884	181274276.0524709	237.06822706837457	4551.693001568215	5.616767292383884	20717909.180525064	31.548074816793385	5732.8587504140905	8839.751745190788	1.149092	43.586643	0.0776136399999999	0.0515761	-0.0244330285	-0.0615449437	-0.0869250782	-0.069980848	0.0217520765	0.0112479637	0.0097292151	-0.0616429726	0.0188326745	0.0543396914	-0.0310149209	0.0592792672	-0.0308938831	-0.0020030576	-0.0233019253	0.1030109789	0.043985898	-0.0580330237	-0.0936947703	0.0958170828	-0.0943395044	0.1381227587	0.1746071567	0.162410745	-0.058388377	0.0692432099	0.1607985092	-0.0204136148	0.0144440614	-0.1983560745	-0.0224713167	0.055440615	0.201487866	0.02381722	-0.0120233613	0.029395002	-0.0411946544	0.0652418046	0.1266723265	0.0647845681	0.0285683663	0.2819095726	-0.1030847239	-0.0591445924	-0.0004666366	-0.0120185212	-0.0343443326	-0.0861253552	-0.1005257534	-0.0939119927	0.0602701801	-0.0730619766	-0.1033122359	-0.0235347585	-0.0652604232	0.1023137419	-0.0850572608	0.273588428	-0.0934111283	-0.0098586261	0.0479961564	-0.0667919557	0.0983095201	0.0124617013	-0.1174724217	-0.063910937	0.0901622278	0.09223328	0.0623407434	-0.14839477	-0.1101711929	0.2683009539	-0.1434642524	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.011911	0.0008763	0.000141871921	7.6790169e-07	0.0577947	-0.0064162	4.116762244000005e-05	0.00334022734809	0.0305096	0.02241419	0.0005023959133561	0.00093083569216	-0.00179593	-0.000766	3.2253645649000003e-06	5.86756e-07	0.000107171	-0.000103787	1.1485623241e-08	1.0771741369e-08	0.000239288	-8.835199999999998e-05	7.806075903999997e-09	5.7258746944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5326.679166232767	0.2139685250549519	0.0457825297141915	28373510.939978205	13472.41239141327	8.598813809378044	181505895.64430583	73.93959892835053	4556.079054079039	4.386052510824811	20757856.347017758	19.237456627712632	5740.133252470738	8932.59599964637	1.108112	42.032204	0.0855985999999999	0.0538968	-0.0170638454	-0.0198331029	-0.1889126841	-0.1642200111	0.0035645915	0.0497113021	-0.0155005528	-0.0177310543	-0.04191263	0.1233740577	-0.0870620833	-0.1007616536	0.0147420236	-0.0552507344	0.0924815301	0.1926366722	-0.0794273702	-0.0525550671	0.1908051595	-0.0215786793	-0.0514570201	-0.1023505213	0.0266099239	0.0327261354	-0.0825667708	-0.0984944723	0.0217365632	-0.0343265327	-0.0974288529	0.1362197331	0.1944957351	-0.0355710839	0.0627093719	-0.1650235971	-0.074322993	-0.0054153556	-0.1854033303	-0.1661556027	0.0735688335	-0.0814031972	0.1549015502	-0.1281709545	0.0168420356	0.1124916327	-0.0249762834	-0.0067543656	0.0622205137	-0.1246672525	-0.0280439189	0.0151434789	0.1433374486	0.2347904493	-0.0849401147	-0.1189751395	0.017751045	0.0185744233	0.0243070415	-0.0578241572	-0.0784502056	0.0014356187	-0.129578201	0.007663134	0.0635336306	-0.0680720741	0.1913394776	-0.0855844417	0.1063554934	0.1148639126	0.1045075729	-0.009307164	0.0137172247	-0.0933420334	0.0926919426	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0119142	3.2000000000000778e-06	0.00014194816164	1.0240000000000498e-11	0.0410784	-0.0167162999999999	0.0002794346856899	0.00168743494656	0.0080494	-0.0224602	0.0005044605840399	6.479284036e-05	-0.00099968	0.00079625	9.993601024e-07	6.340140625000001e-07	0.00015661	4.943900000000001e-05	2.45266921e-08	2.444214721000001e-09	0.000321977	8.2689e-05	6.837470720999999e-09	1.03669188529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5326.870499436567	0.1913332038002408	0.0366083948764645	28375549.317767583	13465.359039506102	-7.05335190716869	181315894.0628087	49.74977312636019	4551.676150612495	-4.402903466544558	20717755.78005458	19.385558935710083	5738.368370244865	8965.561068781346	1.049222	39.798435	0.060524	0.0320081	-0.0247738852	0.077083846	-0.142978949	0.0490313789	0.0026095056	0.0604930885	-0.0200456738	-0.0932158006	-0.0181092444	0.0113203376	-0.1578037871	0.0164234596	-0.0384758349	-0.0848398105	-0.1339256322	-0.0964695208	0.1455541045	0.0256568164	0.2441841982	-0.0703048686	-0.1746504506	-0.1409767669	-0.0193311014	-0.1333478379	0.127016569	0.0684401311	-0.0852544915	-0.0025528221	0.0214886986	0.0036037827	-0.0817026667	0.0512194557	-0.0411308714	-0.2643890396	0.0713473776	-0.0757553456	-0.0416233949	-0.0207359304	0.1235725298	-0.0398849164	-0.0291163004	-0.064770583	-0.0132648987	0.1346523759	-0.0345331234	0.0589178503	0.0181479484	-0.0507877911	-0.0083941372	0.2063443578	-0.0964551955	0.1088892188	0.1180719664	-0.1978241668	-0.0198070349	-0.0647813132	-0.1414451377	-0.0547630901	0.0112155446	-0.0530524889	0.1241982855	0.1041503004	-0.0950621183	-0.0359710869	-0.1057164943	0.1001269578	0.0417779109	-0.0708445996	0.1950755205	0.1750681827	-0.0526389025	-0.0755018388	0.1391408968	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.013363	0.0014488	0.000178569769	2.0990214400000004e-06	0.0609818	0.0199034	0.00039614533156	0.00371877993124	0.00806505	1.5650000000000733e-05	2.449225000000229e-10	6.504503150250002e-05	-0.00127766	-0.0002779799999999	1.6324150755999998e-06	7.727288039999996e-08	0.000565167	0.000408557	3.19413737889e-07	1.66918822249e-07	0.000418563	9.6586e-05	9.328855396000005e-09	1.75194984969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
