global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
4314.077874356197	31.71693879945451	1005.964206808343	18611267.90600968	11127.437892895286	29.55851404576606	123819874.0602419	873.7057525937495	4169.088554002015	-2.8896782454994536	8.350240362512801	17381299.371110614	4902.489666857209	6276.544553146501	0.8390609999999998	41.491634	0.1435603299999999	0.0665786	0.0341647133	0.0126477728	0.0250047406	0.0785447394	0.0054403778	-0.0042274818	-0.0455309263	0.0164732699	-0.0781335005	-0.0613233381	-0.0082518348	0.0174766986	0.1649983401	0.0774035621	-0.0112555537	0.0217287098	0.034844213	0.0446104869	-0.0340702762	-0.0090824757	-0.0605841274	-0.04359948	-0.0112173453	0.0948456301	-0.0335584238	0.0665643304	-0.072523493	-0.0201442719	0.0072338447	-0.0326376318	-0.0787611929	0.1426525531	0.0640005337	0.1366099007	-0.0483032937	-0.0752026597	-0.0278096052	-0.0026065436	0.1268731256	-0.0407542435	-0.0209738103	-0.0118991533	0.0574464489	-0.0602537348	0.0167607486	-0.0138364926	0.0676221049	-0.000971512	0.0299404037	-0.1053740197	-0.0167269841	0.0377116618	-0.0340433543	-0.0060756922	-0.134863797	0.0805087886	-0.0246749991	0.0484470674	-0.0601258625	0.0561869675	-0.0515674482	0.0026846347	-0.0394688451	-0.0600656582	-0.086017519	0.0663595214	-0.0312077298	-0.0394619459	0.082124407	0.0720412554	-0.0911785662	-0.0448218938	-0.0770670466	0.1202302727	0.066474993	0.1011294155	0.0752819833	-0.0604999659	0.0241906525	-0.1029224817	0.0467728586	0.0252994078	-0.0887591272	0.1220030341	0.0	-0.0209664	-0.0113228299999999	0.00043958992896	0.0001282064792088	0.527961	0.018781	0.000352725961	0.278742817521	-1.62849	-0.02278	2.6519796801	0.0005189284	-0.0168622	0.0007106999999999	0.00028433378884	5.050944899999973e-07	0.00270875	0.0006610099999999	4.3693422009999954e-07	7.337326562499999e-06	-0.00175997	-0.00044182	1.952049124000001e-07	3.0974944009e-06	0.0	0.0	0.0
4300.010894344598	-14.066980011599298	197.8799266467342	18490093.691482227	11128.016481096154	0.5785882008676708	123832750.80354764	0.3347643061832882	4165.07967597772	-4.008878024294972	16.071103013675163	17347888.70724267	4892.456058170608	6240.158604718194	0.8721959999999999	43.130161	0.0859574000000001	0.0552116	0.0280315636	0.0184753653	0.0418631404	0.0226945275	0.0045461808	-0.0205730154	-0.1184763598	0.0719808194	-0.0039087534	0.0109985175	0.0756169832	-0.1097060367	0.0118582487	0.0254611843	-0.0909166636	0.0048429216	-0.0381436949	0.0598311143	-0.0303764805	0.037986755	-0.050210988	0.0449939816	-0.0065054263	-0.0193606148	-0.0056150084	0.0906411633	0.03471645	-0.0419315035	0.0821666027	-0.1287070629	0.0702650465	0.0606794727	-0.0935343335	-0.1792572291	-0.128751552	-0.1142356698	0.048888069	-0.0101953459	0.01376313	0.0706269965	-0.008608497	-0.0395527696	-0.0552871245	0.0013131082	0.02166398	-0.0280245689	0.0788003603	-0.0037687764	-0.0289850093	0.0104678767	0.009496388	-0.0345596891	0.0954783	0.1179866212	-0.0500436777	-0.035031253	-0.0614055618	0.0649428077	-0.056677331	-0.0253732997	0.0118862685	0.0093724746	0.0158751076	0.0443138098	-0.0040128902	0.0328476624	0.0842775448	-0.0817238696	0.0399108253	-0.0355493396	0.0289878378	0.092053532	-0.1784867873	0.1411314248	-0.0662976673	-0.1834491169	-0.002168922	0.0027620547	0.0101076333	-0.1045650739	0.0522683746	0.0164373979	-0.0799828327	0.1184185493	0.0	-0.0231168	-0.0021504	0.00053438644224	4.624220160000001e-06	0.532626	0.004665	2.1762225000000283e-05	0.283690455876	-1.66872	-0.0402299999999999	2.7846264384	0.0016184528999999	-0.0162585	0.0006037	0.0002643388222499	3.644536900000026e-07	0.00281178	0.00010303	1.061518090000001e-08	7.906106768399999e-06	-0.00168846	7.15100000000001e-05	5.113680100000015e-09	2.8508971716e-06	0.0	0.0	0.0
4300.624091903708	0.6131975591106311	0.3760112464992359	18495367.579862595	11129.540287644972	1.523806548817447	123866667.01431252	2.3219863982189386	4165.205870984873	0.1261950071530009	0.0159251798303459	17348939.94768686	4899.613300035986	6266.601324554296	0.844843	41.777542	0.0711075	0.0436372	0.0208551738	0.0003842357	0.0445286373	0.0126275342	0.0129128994	-0.019916587	-0.0790693961	0.0101230621	-0.0831111027	0.0284072634	0.0728936609	-0.0082259545	-0.0354166732	0.0902490813	0.0388255684	0.0576909774	0.0472244137	0.0476600672	0.0179353225	-0.0436414463	0.0549071176	-0.0819986936	0.0549291883	0.0149533171	-0.0560906822	0.1077643985	0.0757531043	-0.0376896126	-0.0136139991	-0.0483050994	-0.0596628862	0.0019889033	-0.063039781	-0.0796423633	-0.073857588	0.0369563744	-0.0397381525	-0.0081249978	-0.0660714987	0.0796073758	-0.0085632595	-0.1156771756	0.0402095763	-0.0272525099	0.0162071088	-0.0284741888	0.0225775687	0.0032935864	-0.0119322433	-0.0257484538	-0.0062114758	-0.112251389	0.0257635849	0.1304861722	-0.064692254	0.0395109052	-0.0221715194	-0.0445090408	0.0391433112	0.0495365734	0.0214042624	-0.0743626628	-0.0487391803	0.0075849669	-0.05182479	0.173238918	0.0735897743	0.0281499651	-0.0223088359	0.004107315	0.0152130934	-0.0096480414	-0.0703844025	-0.0244098015	0.0968536269	-0.0954336316	-0.0012076184	-0.0058361482	0.0905865241	-0.106146603	0.0576418153	0.0074890309	-0.0704597601	0.1131072554	0.0	-0.0231413	-2.4500000000000216e-05	0.00053551976569	6.002500000000105e-10	0.530078	-0.0025479999999999	6.492303999999973e-06	0.280982686084	-1.64116	0.02756	2.6934061456	0.0007595536	-0.016703	-0.0004445	0.000278990209	1.975802500000004e-07	0.00244033	-0.0003714499999999	1.379751024999998e-07	5.9552105089e-06	-0.00169201	-3.550000000000168e-06	1.260250000000119e-11	2.8628978401e-06	0.0	0.0	0.0
4297.369330964263	-3.2547609394450774	10.593468772937404	18467383.16671224	11133.062853433154	3.5225657881819643	123945088.49849316	12.408469732070024	4179.181030935548	13.975159950674424	195.3050956469344	17465554.089331508	4905.751235232372	6273.790137259631	0.909441	44.971943	0.1052288000000002	0.0559438	0.0096345843	0.0116603457	0.0378719311	0.0092740735	0.0120092114	-0.0185371028	-0.01447703	0.0873031276	-0.0402427033	0.0979915148	0.1190032383	0.0137673742	-0.0568611181	0.0191911244	-0.0707985962	0.0463402615	-0.0552945761	0.025478633	-0.0322383193	-0.0376774683	0.0294383675	-0.119418721	-0.009047727	0.0461716931	0.0254515929	0.0167476511	0.0895820989	-0.0585873769	0.0304506932	0.079787832	-0.0417601416	0.0052514383	0.1422542987	-0.0366233036	0.0464462583	0.00471102	-0.0546898505	-0.0695280022	-0.0033388142	0.0617287763	-0.1321857953	-0.0255875706	0.1110123352	-0.0390230098	0.0192487056	-0.0232780288	0.014813482	0.0320777914	-0.0386197272	0.0131308543	0.0135787041	-0.1686560305	0.058671258	0.0097868421	-0.0199298144	-0.0545233593	-0.0279640685	0.0490725345	0.0054355642	0.0376049293	-0.0210847208	-0.1143388273	-0.0598069262	-0.0704057036	-0.003872924	0.0591055861	0.0398427096	-0.0578122905	0.0056890355	0.0250922633	0.0229791247	-0.0689663818	0.1418952986	-0.0051743428	-0.1010790184	0.0541571413	0.0042193561	0.0232408758	0.129134406	-0.1076661454	0.0628806309	-0.0014986813	-0.0602788237	0.106146603	0.0	-0.022967	0.0001742999999999	0.000527483089	3.0380489999999565e-08	0.486549	-0.043529	0.001894773841	0.236729929401	-1.65934	-0.01818	2.7534092356	0.0003305124	-0.017059	-0.000356	0.000291009481	1.2673600000000154e-07	0.00290276	0.0004624299999999	2.1384150489999981e-07	8.426015617599999e-06	-0.00174049	-4.847999999999984e-05	2.350310399999984e-09	3.0293054401e-06	0.0	0.0	0.0
4289.30287678178	-8.06645418248354	65.06768307810619	18398119.16876845	11111.88423384298	-21.178619590173184	123473971.2263282	448.53392774526736	4163.181128320584	-15.999902614963505	255.99688368831596	17332077.107204653	4906.814199852191	6270.088942055735	0.8827009999999998	43.649651	0.2188938000000001	0.123176	0.0218858383	-0.0061402928	0.0568295939	-0.0353684761	0.0076581367	-0.0508378012	-0.0369371126	-0.0037813946	0.0116408193	-0.0027660601	0.0195039829	0.014657738	0.1227573793	0.0300753879	-0.028875252	-0.0230688701	0.0570806175	0.0443647937	0.007865114	-0.096974642	0.1620007	-0.1207732484	-0.1135743071	0.0766100208	0.0489830026	0.0657310329	0.0948614182	-0.0614114602	-0.0584497324	0.0704810803	-0.0446422664	-0.0354206888	0.093059799	0.0928392778	0.0472420315	-0.0318832549	0.0365321583	0.0141770138	-0.0059516459	0.0404583839	0.1122384414	0.0066673564	0.0584156035	-0.0866591964	-0.0018251212	-0.0572121121	-0.0037361494	0.0136912514	0.0518500526	-0.0390055227	0.0362044031	0.0238467508	-0.0005884701	0.0399091388	-0.157839121	-0.0752130944	0.0092505893	-0.012399056	0.0154069177	0.0828522778	-0.0613059851	-0.071149136	-0.2344869642	-0.0015819542	-0.0505291234	0.0293003601	0.0130601081	0.0311820971	-0.0692011267	-0.0032218556	-0.0396202584	-0.0832128464	0.1007275256	-0.0195853946	0.047336676	0.0722023038	-0.0033380602	-0.0833551395	0.0184731422	-0.1091228139	0.0679725859	-0.0104785198	-0.0495350801	0.0976380941	0.0	-0.0252498	-0.0022827999999999	0.0006375524000399	5.211175839999991e-06	0.480735	-0.0058139999999999	3.3802595999999834e-05	0.231106140225	-1.57649	0.08285	2.4853207201	0.0068641225	-0.0150937	0.0019653	0.00022781977969	3.862404090000006e-06	0.0027947	-0.00010806	1.1676963600000022e-08	7.810348089999998e-06	-0.00125491	0.00048558	2.357879364e-07	1.5747991080999995e-06	0.0	0.0	0.0
4309.744425329626	20.44154854784665	417.85690703397154	18573897.01165979	11118.942905737273	7.058671894292274	123630891.34104525	49.82484891127169	4174.808561355987	11.627433035402646	135.1971989927728	17429026.523971245	4898.664804433578	6270.245511150512	0.826787	40.884682	0.1591548999999998	0.0828286	0.018607453	0.0108224701	0.0301574427	0.0721722517	-0.0082228226	-0.0192210241	0.0052805999	-0.02513545	0.0900841291	-0.116942844	0.0315910811	0.0898222911	-0.0109656216	-0.0269181631	0.0681409148	0.0275283044	0.0206355223	-0.104593816	-0.0322830385	-0.0896364025	0.0281718825	-0.07548023	-0.0189656678	-0.0808254953	0.110197193	0.0530762475	-0.101661834	0.0146421399	-0.0612431284	0.011319834	-0.0067201925	0.0887094846	-0.0715590819	0.122626897	-0.0166246636	-0.005572486	-0.0976139673	0.0850954665	-0.0142505358	0.0422388129	0.0165453635	0.0164457706	-0.1154875647	-0.0356902131	0.0174358312	-0.0181571005	0.0590976536	0.0024462252	0.0683395546	0.0414197664	-0.0821428624	0.0313603864	-0.076867977	-0.0824986002	0.0201946267	-0.033413081	0.0769910449	-0.0743412214	0.0953259883	0.0419441151	-0.134111127	-0.1071371228	0.0067474707	0.03521981	-0.0532490584	-0.0941207703	0.0378551475	0.0335102947	0.0578567201	0.1025679296	0.0081182143	0.0299208395	-0.0469200564	0.0352398503	0.1436890093	0.0541637012	-0.0878220309	0.0421684918	-0.0053539894	-0.1105157577	0.0729057878	-0.0194033074	-0.0383288409	0.0877058019	0.0	-0.0498022	-0.0245524	0.0024802591248399	0.00060282034576	0.468093	-0.012642	0.000159820164	0.219111056649	-1.52286	0.0536299999999998	2.3191025796000004	0.0028761768999999	-0.0159355	-0.0008417999999999	0.0002539401602499	7.086272399999974e-07	0.00290247	0.00010777	1.161437290000002e-08	8.424332100899999e-06	-0.00167195	-0.00041704	1.7392236160000002e-07	2.7954168025e-06	0.0	0.0	0.0
4292.769107737293	-16.97531759233334	288.1614073605818	18427866.612343635	11098.08664987017	-20.856255867101936	123167527.28802653	434.983408794024	4165.034695579129	-9.773865776857749	95.52845222403108	17347514.01537793	4898.976000436725	6243.6664070855095	0.845134	41.791935	0.1479797000000002	0.0948019	0.002721583	-0.0164491545	0.0340664755	0.0490106618	-0.0174676379	-0.0446552859	-0.0099957933	0.0348746996	0.0014313274	0.0122308067	-0.1199723859	0.0662574861	0.0808468778	0.01053298	0.0358449475	-0.0340720169	-0.1019079201	0.038191625	0.0044503267	-0.0993358509	-0.0482889957	-0.008685682	-0.0769196036	-0.0598024447	0.0958838454	0.0641883256	-0.0946438962	-0.0098337912	0.1949662289	0.0344907035	-0.0871015398	-0.067472838	-0.0198028107	0.0116244859	-0.1605575938	0.0647081885	0.0356426045	-0.0423941688	0.1217762914	0.0212767744	0.0411495735	-0.0469249273	-0.0770057967	0.0140135854	-0.0038965329	-0.030350137	0.0563257052	0.0302209895	-0.0337127958	-0.0010116097	0.0493249348	0.0508155435	-0.0870462911	-0.0489123393	-0.0708472967	0.0145204405	0.0846308433	-0.0107669253	-0.0865430687	0.0147958595	-0.0189597119	-0.0075652003	0.0186945187	0.1190473218	-0.0073130439	-0.0314568959	0.1101493262	-0.1999941043	0.0823815158	-0.035059817	-0.1567669909	-0.0389910314	-0.0233043662	-0.0672613432	0.0777233377	-0.1074574085	0.1138806995	0.0515972654	-0.0723793316	-0.1118441635	0.0776687148	-0.0282261557	-0.0267647356	0.0764945617	0.0	-0.0568814	-0.0070792	0.0032354936659599	5.011507264000001e-05	0.467152	-0.0009409999999999	8.854809999999429e-07	0.218230991104	-1.44932	0.0735400000000001	2.1005284624	0.0054081316	-0.0167406	-0.0008051	0.00028024768836	6.481860100000049e-07	0.00239332	-0.0005091499999999	2.592337224999999e-07	5.7279806224e-06	-0.00165781	1.4139999999999944e-05	1.9993959999999838e-10	2.7483339961e-06	0.0	0.0	0.0
4322.79845032103	30.02934258373716	901.76141601145	18686586.4420979	11112.915381131654	14.828731261482972	123496888.26819248	219.8912708252824	4168.537231755413	3.502536176283684	12.267759666175929	17376702.65253108	4892.112651118375	6245.137447378428	0.838493	41.463566	0.1400687	0.0640181	0.0128868185	0.0088603223	0.0108263915	0.0989546103	-0.0200739899	0.0013857855	-0.0693967314	0.0076301016	0.1283672099	0.0278158676	-0.024425344	0.0569169322	-0.0939313935	-0.0576550452	-0.0474534057	0.0094867389	0.0236272313	-0.059028594	0.0298396966	0.0576132935	0.0183363951	-0.0245450002	0.1046787425	0.1506174484	0.0220448907	0.0032383852	-0.0465700411	-0.1269532884	-0.0302005755	-0.0477023006	-0.08169599	-0.1207164268	0.1004688906	-0.073616781	-0.0225419522	-0.1022649157	-0.0147084606	0.0255478931	0.0028504795	0.0540810552	0.0318128548	0.0170279238	0.0071303865	-0.0960375044	0.0139002617	0.0199720665	0.0938731217	-0.0274777957	0.021802435	0.1445596466	0.014855738	-0.0097373386	-0.0818743919	-0.0385902743	0.0912516895	-0.0709885458	-0.0495641818	0.029608855	0.031769332	0.0095088148	0.0591248124	-0.0184466252	-0.0166046764	-0.1220081327	-0.0899239758	0.0350086594	-0.0832817698	-0.0565154487	-0.0793204899	-0.0116686156	-0.0114667165	-0.1576011179	-0.045167164	0.0020909288	-0.0100615898	-0.1285437846	-0.0484794033	-0.1114629233	0.043044847	-0.1131072554	0.0822502429	-0.0369007123	-0.0149507351	0.0641678585	0.0	-0.0578586	-0.0009772	0.00334761759396	9.549198400000086e-07	0.431127	-0.036025	0.001297800625	0.1858704901289999	-1.41174	0.0375799999999999	1.9930098276	0.0014122563999999	-0.015938	0.0008026	0.000254019844	6.441667600000009e-07	0.00272409	0.00033077	1.0940879290000012e-07	7.420666328100001e-06	-0.00148145	0.0001763599999999	3.1102849599999996e-08	2.1946941025e-06	0.0	0.0	0.0
4312.853613038655	-9.944837282375374	98.89978857292324	18600706.28750058	11135.697486833866	22.782105702211997	124003758.51827808	519.0243402267602	4176.953564113727	8.416332358314321	70.8346503656087	17446941.076762367	4909.636260441898	6326.269697466629	0.8794969999999999	43.49118	0.1089612	0.0586766	0.0044908447	-0.0081825115	0.0323808886	0.0513623603	-0.016997706	-0.0632725223	0.0841042361	0.0483727315	0.0546903097	0.0028099908	-0.0117974851	0.0558143849	0.0243097047	-0.0018182233	-0.0175257202	-0.0300627087	0.0291227402	0.0073155297	-0.0656364523	0.0158264444	-0.1427853362	-0.0712024745	-0.0127568149	-0.0633157937	-0.0031977381	-0.0796333504	-0.1150896747	-0.0624547743	0.0008321577	0.0243672893	-0.0258107539	-0.1118344583	0.0830992715	-0.0296136708	0.005172244	0.1173877423	-0.0106668951	0.0431894951	0.1398406001	-0.0412115264	0.0591011713	0.1393763583	0.0157095574	0.0546811896	-0.0079061745	-0.0487491851	0.0368393152	0.0988740124	0.029785572	0.0444824017	0.0336697321	0.0121450649	-0.0405166266	-0.078649268	0.014936778	0.0487220124	-0.018373973	0.0128692928	-0.109124485	0.0117364972	-0.0348587179	-0.0451980816	0.1328401484	0.0597474241	0.0046810702	-0.0614881042	-0.0862958642	-0.0428537243	-0.0347967833	0.0118868486	0.0285245651	-0.0640117641	0.0801916862	-0.0875512569	0.0501300015	-0.0834057212	0.0942482256	0.040504021	0.0219394761	-0.1143042958	0.0866396718	-0.0453814036	-0.0029971437	0.0509054434	0.0	-0.0572024	0.0006562	0.00327211456576	4.3059844000000345e-07	0.4	-0.0311269999999999	0.0009688901289999	0.16	-1.36297	0.0487699999999999	1.8576872209	0.0023785128999999	-0.0156866	0.0002514	0.0002460694195599	6.320196000000116e-08	0.00263387	-9.022000000000024e-05	8.139648400000042e-09	6.9372711769e-06	-0.00125491	0.00022654	5.132037160000005e-08	1.5747991080999995e-06	0.0	0.0	0.0
4296.141320487985	-16.7122925506701	279.3007222991833	18456830.245604243	11133.941411754364	-1.7560750795018976	123964651.36037876	3.083799684847596	4174.496822204651	-2.4567419090763	6.035580807811861	17426423.71859673	4901.157833149983	6292.443953783239	0.911494	45.073463	0.0762940999999999	0.0390546	0.0035038709	0.0075962427	0.0128614301	0.0792652666	-0.0209687647	0.0027735131	-0.0046563766	0.0087415796	0.056693712	-0.0239895012	-0.0321835471	-0.0459256788	-0.0388398437	-0.0592220208	0.0352909606	-0.0223891999	0.0241273185	0.084944749	0.0559299903	0.1474836522	-0.0559648492	-0.1121788712	0.0125763202	0.0944320872	0.0335944107	-0.0675335948	0.0509676301	-0.0968708997	-0.1005110713	0.0361154693	-0.0182230945	-0.0390868273	0.0912219446	0.1226163756	-0.0429712662	0.0523751144	0.0639446904	0.0125981877	-0.0856990005	0.005814036	0.0034181434	0.186759893	-0.0458366536	0.0789919456	0.0023260614	0.0057859821	0.0757456537	-0.0274572155	-0.0009283032	0.0750614565	0.0054044806	0.0506067653	0.0417201445	-0.03226178	0.1095572199	0.0619442061	0.0009535687	0.0281649161	-0.1401751575	-0.0136901547	0.0793829319	-0.0579346716	-0.0445384735	-0.1282647967	-0.0223725259	-0.0219334835	-0.0901704219	0.0487454228	-0.1379839562	0.0485321	-0.072209331	-0.1256117283	0.0733527429	0.0447924406	-0.032925308	0.0933088993	-0.0605039595	0.1200448841	-0.1554497486	-0.1154345858	0.0908267497	-0.0536236746	0.0089844312	0.0369007123	0.0	-0.067642	-0.0104395999999999	0.0045754401639999	0.0001089852481599	0.392458	-0.007542	5.6881764000000735e-05	0.154023281764	-1.33735	0.0256199999999999	1.7885050225	0.0006563843999999	-0.0156858	7.999999999987184e-07	0.00024604432164	6.399999999979494e-13	0.00283808	0.00020421	4.17017241000001e-08	8.0546980864e-06	-0.00170375	-0.00044884	2.0145734560000006e-07	2.9027640625e-06	0.0	0.0	0.0
4281.180086987015	-14.961233500969684	223.8385078705376	18328502.937214144	11107.191472116589	-26.74993963777524	123369702.39825948	715.559270624619	4168.309518487553	-6.187303717098075	38.28272728761566	17374804.241913933	4902.6022724255	6235.977337028569	0.854534	42.25676	0.1267055999999999	0.0558585	-0.0031634268	-0.0089729942	0.0375719178	0.0474372458	-0.0261551646	-0.0333561208	-0.1156530013	0.0880489509	-0.0601425771	-0.0461705585	-0.0828295515	-0.0238722892	-0.1681348636	0.0417049829	0.0485097949	-0.0517869759	0.0949989344	0.0219180187	0.0045410328	0.0215191897	-0.0694010447	0.044096011	-0.0773702768	0.0065088952	0.0412587913	0.0667746568	-0.0373114006	0.1099509766	-0.0158492956	-0.085801422	0.0579117371	-0.1258541739	0.0292011379	0.0097092439	0.1457583975	0.0689054898	-0.0693169314	-0.0169911785	-0.1787587206	-0.0843785929	-0.0192345426	0.0773928643	-0.0976341651	-0.0908723035	-0.0112004745	-0.0283448599	0.0775215338	-0.0445181726	-0.1462761154	0.0357497639	-0.0175612148	-0.0061614636	-0.0260690548	0.0728961684	0.1388517994	0.1003831634	-0.0505790673	-0.080579476	-0.0978490365	0.0415155819	-0.0273049018	0.0608638814	-0.0502567024	0.0470848645	-0.0498434544	-0.0468709241	-0.0057061774	0.0689951949	0.0291113284	-0.1907971295	0.1040193738	-0.0317113223	0.0359574354	-0.0729901996	-0.0155564629	0.0907367837	-0.0623842178	0.1046250791	0.0272842481	-0.1164974652	0.0948016975	-0.0615842229	0.0208821209	0.0223578858	0.0	-0.0710881	-0.0034461	0.00505351796161	1.1875605210000053e-05	0.421635	0.029177	0.000851297329	0.177776073225	-1.30725	0.0301	1.7089025625	0.00090601	-0.0150576	0.0006281999999999	0.00022673131776	3.946352399999986e-07	0.00314129	0.0003032099999999	9.193630409999997e-08	9.8677028641e-06	-0.00135551	0.0003482399999999	1.2127109759999993e-07	1.8374073601000005e-06	0.0	0.0	0.0
4315.922744233671	34.74265724665656	1207.0522325586578	18627189.134193502	11162.14589400692	54.954421890332014	124593500.95909555	3019.9884853006024	4170.688169426856	2.378650939303043	5.657980291047248	17394639.80659714	4908.77534694816	6358.978454315326	0.907984	44.899864	0.2333443000000001	0.12098	-0.0049751042	-0.0081871252	-0.0114560188	0.0579447481	-0.003458279	-0.0165991041	-0.0357883323	0.0794351339	0.0150369193	0.0179793646	0.0418011478	0.0039365123	-0.0960036578	0.0042497556	-0.001584315	-0.0360008939	0.0502174936	0.0344052519	-0.0296626971	0.0382360097	0.0053255925	-0.022211904	0.0522854179	0.0023881117	0.0444260704	0.0240149866	0.0374522103	0.0462095204	-0.0818171417	-0.0148566225	-0.0358618564	-0.1560584678	0.0487579114	0.0359023523	-0.0561917329	-0.0206324497	0.0651416737	0.0425234333	0.164309805	-0.1543307655	0.0063482455	0.0394051154	-0.0106165627	-0.0303714244	-0.0028403924	-0.0225154843	0.052638056	0.0546394955	-0.0059476347	0.0646014498	-0.0085088923	-0.0665799959	-0.0035162798	0.0767756308	0.0412934084	-0.0073006418	-0.0405541913	-0.0323091528	-0.0482745002	-0.0010870554	-0.0294605783	-0.0340929298	-0.0126573968	-0.0608500056	-0.0492417972	-0.0062117937	0.0003377243	0.0999522969	-0.0471603999	-0.1054849615	-0.0695876444	-0.0648894895	-0.0161988862	-0.0498693875	-0.014798629	-0.0555051234	0.0292776954	-0.0177035783	-0.1009853281	-0.1174923133	0.0985552316	-0.0692212261	0.0325848399	0.0074890309	0.0	-0.0999679	-0.0288797999999999	0.00999358103041	0.0008340428480399	0.370457	-0.051178	0.002619187684	0.137238388849	-1.22375	0.0835000000000001	1.4975640624999995	0.00697225	-0.0154514	-0.0003937999999999	0.00023874576196	1.550784399999998e-07	0.00316687	2.5579999999999877e-05	6.543363999999934e-10	1.00290655969e-05	-0.00233186	-0.0009763499999999	9.532593224999996e-07	5.4375710596e-06	0.0	0.0	0.0
4284.909124692562	-31.01361954110962	961.8445970406964	18360446.206873577	11080.347271034749	-81.79862297217187	122774095.6467272	6691.014720143524	4155.957088888773	-14.731080538083006	217.0047338194879	17271979.324684843	4885.179289354492	6252.774691428386	0.948204	46.888767	0.1178175999999998	0.0566775	-0.0179819049	-0.0246956433	-0.0023818634	0.0509741921	-0.0198603442	0.0096346797	-0.046517674	0.0059807779	-0.0755371515	-0.0398647432	-0.1367600458	0.0250790117	0.0864042436	-0.188075858	0.0724375195	0.0230729301	0.0246135647	0.0235210833	0.0918208443	-0.1105940023	-0.0039496482	0.0818801398	-0.1196284067	0.0127783194	-0.004962341	0.0536756981	-0.048079698	0.0639976694	-0.0096264282	-0.0122025936	-0.0720971634	0.0560561773	0.0660638446	-0.090818376	-0.0492060816	-0.0226775021	0.0905375447	0.011017799	-0.0248272778	-0.017612434	0.0376079021	-0.0290206239	0.0133313322	-0.0505395802	-0.0063982791	0.0170599161	0.0883385538	-0.0511892007	0.0150762249	-0.1185287376	0.0595509886	0.1031527758	-0.0738534838	-0.0292738861	0.0730690726	0.0180942802	0.1699066564	0.019435158	0.0012392405	0.0884445453	0.0242711236	0.1155116193	-0.0995732645	0.0508106149	-0.0195990948	-0.0335740982	0.0297172689	0.0498686718	0.1244143956	0.0137685975	-0.0655410443	-0.0931343669	0.0158952807	0.0459640992	-0.0490189344	-0.0872413607	0.0347419317	-0.000365864	0.0045260155	-0.1184185493	0.1020785854	-0.0764945617	0.043983323	-0.0074890309	0.0	-0.106192	-0.0062240999999999	0.0112767408639999	3.8739420809999954e-05	0.391845	0.021388	0.000457446544	0.153542504025	-1.19088	0.0328699999999999	1.4181951744	0.0010804368999999	-0.0160785	-0.0006270999999999	0.0002585181622499	3.932544099999981e-07	0.00353889	0.0003720199999999	1.3839888039999988e-07	1.25237424321e-05	-0.00247945	-0.0001475899999999	2.1782808099999987e-08	6.147672302499999e-06	0.0	0.0	0.0
