global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
3783.373571016948	12.864022355719952	165.48307116846274	14313915.577869534	10718.593346639243	44.37946025071324	114888243.33061904	1969.536492144636	3663.990722401406	-2.815385344631068	7.926394638763396	13424828.013843575	4385.11698327106	6718.01929538847	1.14537	40.778969	0.100593441	0.0534272	-0.04126541	0.0820046973	0.165114062	-0.0403403986	0.0339275847	0.0787795742	0.0129448848	0.0489936947	-0.0167774568	0.0622736551	0.1222059383	-0.0963571832	-0.0446335544	-0.0702150139	0.1551917969	0.1216629441	0.0308900149	0.0251677422	0.0155974718	-0.1862328743	-0.0796230564	0.212199244	-0.0812873841	-0.0171140469	-0.1565281126	-0.0584173941	-0.1096713084	0.1143749825	-0.1661977448	0.1623165671	0.0294557653	-0.0669845183	0.0036499358	-0.0008559689	0.110517525	-0.0753294716	-0.1491366469	0.1489378191	0.016939229	0.085086063	-0.1263306086	-0.0713814042	-0.0995397939	0.067517752	0.1642514422	-0.0632635572	-0.1337830028	0.0336911324	-0.0331309732	-0.0011166595	-0.0889709156	-0.1379657947	-0.0641223311	0.0904400989	0.097601333	0.2233753578	0.1746467916	0.0678325146	-0.0566390454	-0.0324937294	-0.0701454339	0.0960697978	0.1348323011	-0.1527349262	-0.0127394394	0.0880935103	0.1219510303	0.0494423088	-0.1726181318	-0.0170013024	0.1995151529	-0.2207546614	0.0686730152	0.0387007061	-0.0390255723	-0.0114131709	-0.0066956006	-0.1367640113	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.00529814	-0.01101112	2.80702874596e-05	0.0001212447636543	0.00194109	-0.01735041	0.0003010367271681	3.7678303881e-06	-0.000143089	0.037866511	2.0474461921e-08	0.0014338726553131	-0.0008265049999999	-0.0001594009999999	6.831105150248347e-07	2.5408678800968132e-08	-0.00100679	-0.000527907	2.78685800649e-07	1.0136261041e-06	0.0	0.0	0.0	0.0	0.0	0.0
3792.707376367865	9.33380535091692	87.1199223288053	14384629.242755214	10708.49412884466	-10.099217794582728	114671846.50750056	101.99420006241644	3661.7650146484375	-2.2257077529684466	4.953775001623852	13408523.022503272	4372.767697647758	6779.188027398286	1.0869	38.697243	0.101035449	0.062026	-0.0508102742	0.1010432889	-0.0730126699	-0.0703427905	-0.0134906856	0.1530838009	-0.0142578863	0.0110082741	-0.028446568	0.1425983341	-0.1740737942	0.1771714168	0.1326168146	-0.0850303497	-0.089452803	-0.0317957886	-0.0524158678	0.073705173	-0.1140398318	-0.0100884301	0.0295286599	0.0593503017	-0.2880009272	0.0840339235	0.1034599522	-0.2097629426	-0.1070159169	-0.0406181581	-0.0205417097	0.0709187356	0.1532381795	-0.0789515387	-0.0497478964	-0.0575384364	0.0315869079	0.0332210736	0.276727982	-0.0346643992	-0.0850152136	-0.1091660683	-0.0095821261	0.0737542451	-0.0538195072	-0.0063047074	0.0568967224	0.0437666527	0.2378640118	0.0334962334	-0.0779428348	-0.1199963932	0.01823505	-0.1543766631	0.1082775075	0.0373473185	0.1780956316	0.0591102697	0.1246376239	-0.1064403291	0.1429857597	-0.1843905893	-0.0888564226	0.110462916	-0.067925424	0.1436523313	-0.2154976854	0.0527310597	-0.1353402024	0.0517281469	0.2413013005	0.0494411148	-0.1366952307	0.0887097906	-0.0989943342	0.0619894915	-0.0648708882	-0.0172457607	-0.1184971671	0.109176354	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.00345204	0.0018460999999999	1.19165801616e-05	3.4080852099999995e-06	-0.00983477	-0.0117758599999999	0.0001386708787396	9.67227009529e-05	0.0475186	0.047661689	0.00225801734596	0.0022716365983327	-0.00138593	-0.0005594250000001	1.9208019649000003e-06	3.12956330625112e-07	-0.00100679	0.0	0.0	1.0136261041e-06	-0.000235611	-0.000235611	5.5512543321e-08	5.5512543321e-08	0.0	0.0
3781.499723024036	-11.207653343828952	125.61149347544028	14299740.15523086	10698.037349480626	-10.456779364034446	114448003.13088246	109.34423466809665	3663.4154452839575	1.6504306355200242	2.723921282663031	13420612.724745058	4379.3141435971465	6730.022780026625	0.99734	35.508606	0.05029864	0.0246465	-0.0079453699	0.1274193226	0.0368448779	-0.0383572298	-0.0684493346	0.0877181075	-0.0309422211	0.0510382798	0.0979066025	0.1695558962	0.0146508528	0.0123123021	-0.0085127086	-0.000163986	0.1808235799	-0.0194696573	-0.0455206279	0.0154960651	-0.0202210409	0.0316693023	-0.032660629	0.1328742897	0.0477170735	-0.1020465225	-0.0976412787	-0.052951926	-0.1765525222	0.0957521632	0.0654709153	-0.0627619614	0.0037953427	-0.0616659788	-0.055184933	-0.0697581873	-0.0030647615	0.0258525757	-0.0877636778	-0.1815779595	0.0200826903	-0.0008444423	-0.1716389892	-0.1481556171	0.0649672725	-0.2104507004	0.2805984102	-0.3115048834	-0.1073757812	0.0036206883	-0.0521860013	-0.0746900317	-0.0483225684	-0.1304434062	-0.0207326602	-0.0187961981	0.0148851527	0.0291809087	0.0579618635	0.1039606286	-0.1326841717	0.0194640684	-0.0975157574	0.0552513323	0.114319473	0.1229130504	0.0877901961	-0.0933517418	0.0844968781	-0.0627344018	0.0270326523	0.0375742184	-0.0006560881	-0.1876430094	0.1702002196	0.217725875	-0.1832543917	0.345084343	0.0624409117	-0.2340697756	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.0121961	-0.00874406	0.0001487448552099	7.645858528359999e-05	-0.0294118	-0.01957703	0.0003832601036208	0.0008650539792399	0.0564602	0.0089416	0.00318775418404	7.995221056000001e-05	-0.00127977	0.00010616	1.6378112528999998e-06	1.1269945600000025e-08	-0.000956399	5.0391e-05	2.539252881e-09	9.14699047201e-07	-0.000339779	-0.000104168	1.0850972224000004e-08	1.15449768841e-07	0.0	0.0
3776.724756193876	-4.774966830159883	22.80030822912712	14263649.884047693	10662.909433080797	-35.1279163998297	113697637.57808344	1233.9705105934245	3653.707454800855	-9.707990483102549	94.24507922000966	13349578.16526734	4369.295767663043	6703.216417783996	1.019765	36.307034	0.0473172	0.0260114	-0.1042000958	0.0434144441	0.1029411536	-0.0715766913	-0.028096985	0.0180671677	-0.1595040947	0.0871942146	0.039402899	-0.0513723021	-0.1679708557	0.027613453	0.0833502343	-0.0043945138	-0.0061214036	0.0819767877	-0.0590491084	-0.1528815985	0.1051199112	-0.1557351802	0.0175710455	0.1115250597	-0.0440817103	-0.0656000951	-0.0504614483	0.2266478637	-0.0936913866	-0.0847029173	0.0604933905	-0.0985416536	-0.1087186173	-0.1353207527	-0.1271115003	0.070709755	-0.1896266616	-0.2481896783	0.0529774826	-0.0635100997	0.1375142366	0.0159927185	0.227853241	0.0508426325	-0.0708846345	0.0421749366	0.12705139	0.0956496418	0.0840685644	-0.0475984455	-0.1047922859	0.0523280305	0.0427886815	-0.0640587132	-0.147070658	0.0943729039	0.0777460978	0.0726192773	-0.0304346235	-0.0746091917	-0.1730342557	0.0066345909	0.188171129	0.0945019704	0.0873495036	0.036084774	0.2387812156	-0.061763414	-0.1609657612	0.2508299297	0.0231738383	0.0963632456	-0.1290828955	-0.0150406402	0.0893269354	0.0882644122	0.1026980762	-0.2019666173	0.1372310842	0.0835730355	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.012688	-0.0004919	0.000160985344	2.4196561e-07	-0.0483889	-0.0189771	0.00036013032441	0.00234148564321	0.0436502	-0.01281	0.00190533996004	0.0001640961	-0.00111279	0.0001669799999999	1.2383015841e-06	2.7882320399999984e-08	-0.000823839	0.00013256	1.7572153599999996e-08	6.787106979210001e-07	-0.000341003	-1.2239999999999734e-06	1.4981759999999349e-12	1.16283046009e-07	0.0	0.0
3779.526915679708	2.802159485831908	7.852097784037741	14284823.706347369	10684.53310136882	21.6236682880226	114159247.594246	467.5830302304343	3661.412190160572	7.704735359717233	59.36294696327705	13405939.226256438	4382.120617251189	6722.608544607209	1.023472	36.438999	0.07359735	0.0390799	-0.0143103452	-0.0521896993	0.1600366259	0.0126293636	-0.1007099124	0.1151069214	-0.0500799486	0.2232023518	0.0062892791	-0.0823761701	0.1083442572	-0.0986334311	0.0057393215	-0.2130161405	0.0926843978	0.0647795826	0.071123083	-0.0573515235	-0.0942047927	0.1360869455	0.0919487015	0.0963597705	0.1279702949	-0.0663037389	-0.0205588986	-0.0895386713	-0.0494583139	-0.068885746	-0.105503103	-0.1029664662	-0.1319691969	-0.080590474	0.0675191039	-0.2498385118	0.1637418563	-0.0141256325	0.0280205217	-0.0055256396	0.0009738916	-0.1199535916	-0.1303966556	0.1422092921	0.0221028646	0.1451357641	-0.1196432757	0.1120962416	-0.028350166	-0.0152013418	-0.0297629479	-0.1503893995	-0.2311674357	0.0163874427	-0.0058128023	0.0369924734	0.0127157456	-0.1590838751	0.0168526713	0.1008332843	-0.0640788516	0.0201933117	-0.1111816881	0.001539864	0.0647803398	-0.0494991752	-0.1129792063	-0.1638665994	0.0905657015	0.1847296311	0.0127051181	-0.2311408172	-0.010928941	0.0662586061	-0.1047669438	-0.1403484952	0.2605736805	0.0416954504	-0.1474083068	0.0219483054	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0127206	-3.2600000000000684e-05	0.00016181366436	1.0627600000000444e-09	-0.0748421999999999	-0.0264532999999999	0.0006997770808899	0.0056013549008399	0.0707059	0.0270557	0.00499932429481	0.00073201090249	-0.000962059	0.0001507309999999	9.25557519481e-07	2.2719834360999997e-08	-0.00100679	-0.000182951	3.3471068401e-08	1.0136261041e-06	-0.00027357	6.743299999999999e-05	4.547209488999998e-09	7.48405449e-08	0.0	0.0
3769.504146226404	-10.022769453304136	100.45590751408648	14209161.50841805	10652.805648942847	-31.727452425971933	113482268.19414864	1006.6312374423125	3656.0597894784055	-5.352400682166717	28.648193062458738	13366773.184240883	4370.162479619566	6700.517015797417	1.074225	38.245995	0.0765635999999999	0.0407249	-0.1525412155	-0.0652448491	0.0318448756	-0.1124317389	-0.0474927579	-0.0214288206	-0.1383400722	0.1398852401	-0.0420492882	-0.1368099049	-0.0419015853	-0.0605169818	-0.0550085418	0.0299285206	-0.0860874865	-0.0187257123	-0.0529864621	-0.0625278436	0.1177488478	0.0745088815	0.0089589742	0.0504742122	-0.1640368104	0.0881598325	-0.0161968074	-0.0098171911	-0.0186194986	0.0571691991	0.090104269	-0.1922384164	-0.0199740007	0.1930943808	-0.0347695166	-0.0877655434	-0.0002743498	-0.0933018518	0.0300073455	-0.2203738788	-0.057371006	-0.0764776101	-0.052685674	0.059274629	0.0923708666	0.1277961011	-0.008861387	0.1360829557	0.0435442306	-0.1799603739	-0.0782968746	-0.0075860213	0.0822147207	-0.0428841852	-0.0678956931	0.0250446828	0.1470066638	-0.0343968092	-0.1405773088	-0.216866506	-0.0650485574	0.0704196514	-0.0280055051	-0.0538611576	0.0560674469	0.2314499085	-0.0901721378	0.0533246484	0.0835282689	0.0871457403	0.0175979628	-0.053944982	-0.095404502	-0.0146227322	0.0541175692	-0.1698638254	0.0597462628	0.1106007653	0.0712578917	0.0396671659	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0359437	-0.0232231	0.00129194956969	0.00053931237361	-0.0965172	-0.021675	0.000469805625	0.0093155698958399	0.0778729999999999	0.0071670999999998	0.0060642041289999	5.136732240999855e-05	-0.00138231	-0.000420251	1.9107809361e-06	1.766109030010001e-07	-0.00100679	0.0	0.0	1.0136261041e-06	-0.000343287	-6.971700000000001e-05	4.860460089000001e-09	1.17845964369e-07	0.0	0.0
3766.705688470567	-2.798457755836808	7.83136581120318	14188071.74355653	10662.88502187062	10.079372927772056	113697116.9896328	101.59375861710424	3665.115592940615	9.055803462209497	82.00757634616551	13433072.309616435	4380.79631751019	6712.803771679218	0.995493	35.442856	0.0808630999999999	0.0436496	-0.1065195512	-0.1776787095	-0.0266558244	-0.0676645809	-0.1194767504	-0.0545534058	-0.0099373572	0.081703802	-0.0439149031	-0.1281111313	0.0076286752	0.048031044	-0.0749382567	-0.0140222485	-0.082053168	-0.1311461127	0.0632389186	-0.0244689196	-0.2824946949	0.0071378119	0.1616595818	-0.02103623	-0.0312007756	0.0415072175	0.1239460525	0.2241822511	-0.0015250912	0.1582387071	-0.0093137438	0.1010735245	0.0401927588	0.0211197887	0.0816230145	-0.0049728166	0.0564923673	0.0084617474	0.1988886506	0.1685619264	-0.104229011	0.0050388794	0.0197538156	0.039962334	0.0903705989	-0.0676654252	-0.0614612738	-0.1301132191	-0.1491249416	-0.1394202292	-0.0655585747	-0.0336622096	-0.0848544849	0.0675446908	0.175778416	0.1247776183	0.0986874138	-0.1715545699	0.1460991433	-0.0271136306	0.110548929	-0.022770422	0.2276153848	0.0208764453	-0.0200698849	0.0465542054	-0.0194021801	0.0351212759	0.0497523537	-0.0714498975	0.1785521521	-0.0299702333	0.1988024207	0.09750739	0.0034256083	-0.0168987309	-0.1442612513	-0.0154292249	0.0537714028	0.085439207	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0288104	0.0071333	0.00083003914816	5.088396889000003e-05	-0.0632698	0.0332473999999999	0.0011053896067599	0.00400306759204	0.0900479	0.0121749000000001	0.00810862429441	0.00014822819001	-0.00185065	-0.0004683399999999	3.4249054225e-06	2.1934235559999986e-07	-0.00100679	0.0	0.0	1.0136261041e-06	-0.000441097	-9.781e-05	9.566796099999997e-09	1.94566563409e-07	0.0	0.0
3803.319834965683	36.61414649511608	1340.595723565821	14465241.767043391	10741.47012370843	78.58510183781073	115379180.4185208	6175.618230859082	3667.800437210497	2.684844269881978	7.208388753518092	13452760.047201512	4387.190443911345	6766.943435001685	1.204206	42.873726	0.0476199	0.0243178	-0.0491844397	0.0287350278	0.092552292	-0.0692049779	0.0758873723	0.1948584898	-0.0817169848	0.0212429343	-0.3065421948	-0.1326368424	0.0662700731	0.1639891582	-0.014700261	0.1342164119	0.0484490394	-0.0466236994	-0.0353244748	-0.156631783	0.0275496821	0.0616359005	-0.0774301518	0.1752919548	-0.1368240733	-0.0756882603	0.227637901	-0.0360006111	0.0592956318	0.0304499401	-0.195634698	-0.026394511	-0.04115303	0.052407754	0.1424929904	0.1181302319	-0.1201079926	0.0432775109	0.0434281213	-0.0703798625	0.0466104839	0.0073735554	0.1483867665	-0.3024021279	-0.0216674537	-0.0144512417	-0.0590610237	0.0232455477	0.1270613759	-0.097265599	-0.0812019346	-0.0926263919	-0.1006247437	-0.0292561451	-0.0602976645	0.0302506538	0.2544905496	0.0385908617	-0.1791971182	0.0529833471	0.0147442057	-0.0377415137	0.1963959726	-0.1070705933	0.0651439768	-0.0467547486	-0.0438383629	0.0462476951	-0.3008707557	-0.1551221892	-0.1071644198	-0.1182261712	-0.1468467448	0.0573988718	0.0338591356	-0.1117714426	-0.1995559518	-0.0787286948	-0.0178560433	0.0407348187	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0073109	0.0214994999999999	5.344925881000001e-05	0.0004622285002499	-0.0555236	0.0077462	6.000361444000003e-05	0.00308287015696	0.0850260999999999	-0.0050218000000001	0.0072294376812099	2.5218475240001044e-05	-0.00176992	8.073e-05	3.1326168063999995e-06	6.517332899999999e-09	-0.00100679	0.0	0.0	1.0136261041e-06	-0.000627415	-0.000186318	3.471439712399999e-08	3.93649582225e-07	0.0	0.0
3786.671732576526	-16.648102389156975	277.1593131598541	14338882.81029411	10716.871963825632	-24.598159882798427	114851344.68903184	605.0694696197139	3666.864631923604	-0.9358052868929008	0.8757315349767043	13445896.22885223	4400.746966499661	6813.66437714853	1.177603	41.926579	0.1073853399999999	0.058837	0.0870091468	0.059307165	0.0109207829	0.0535621322	-0.0236302296	-0.0038805652	-0.0232469237	-0.1247140106	-0.0120004092	0.1126751316	0.1561058915	-0.0604486486	0.0662946247	-0.1605100232	-0.2095129864	-0.3103436636	-0.1186590811	-0.0744455222	0.1164613737	0.0442618424	-0.2560394543	-0.1004416033	0.0643764668	-0.0120818743	-0.1089868745	0.0922361348	0.0438906154	-0.0289851809	0.0446841898	0.037318772	-0.0193145654	0.2313590863	-0.165615329	0.1050373611	-0.0137488309	0.1063012267	0.0139588742	0.0693814908	0.1462858744	0.0294290111	-0.0656574262	0.0256430957	0.0794707812	-0.0526310364	-0.0399292646	-0.1136287954	-0.1487756906	0.0148524979	0.0622702592	0.11145656	0.0919946234	-0.0856415499	-0.0890159823	-0.2334089614	-0.1850114198	0.1458102234	-0.1734294141	-0.0460925279	0.0208541933	0.0295016309	0.09506862	0.0995867876	-0.1011504794	0.0647499255	0.0898710398	0.0290183499	0.0238497978	-0.0396648068	-0.125768404	-0.0877005208	0.1122561677	0.0245061378	0.0064049457	0.0085594158	-0.0243528455	0.123183582	0.041648229	-0.0339471281	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.00324456	0.00406634	1.05271695936e-05	1.65351209956e-05	-0.0210767	0.0344469	0.00118658891961	0.00044422728289	0.0607249	-0.0243011999999998	0.00368751348001	0.0005905483214399	-0.00111055	0.0006593699999999	1.2333213025000005e-06	4.347687968999998e-07	-0.000774742	0.000232048	5.3846274304e-08	6.002251665640001e-07	-0.000627415	0.0	0.0	3.93649582225e-07	0.0	0.0
3781.794059855959	-4.877672720567261	23.79169116896603	14301966.311161816	10722.194232604425	5.322268778792932	114965449.16169558	28.32654495371401	3659.4946334934434	-7.369998430160649	54.31687686057043	13391900.972567312	4398.342598930027	6819.002796528967	1.108399	39.4627	0.10616423	0.0457433	0.1143234163	0.0244973986	-0.1515384073	0.0983841816	0.0190844618	0.0013070297	0.1140354377	-0.0585684391	-0.0241337697	0.1962641619	0.1096498176	-0.1664762886	-0.129728174	-0.0072518363	-0.2669679658	-0.0269266218	0.0582786443	0.1210577116	0.2065773203	0.0718084222	0.0421674314	-0.0172064911	-0.1830914741	-0.029144228	-0.0025654707	-0.1353338825	0.1874115879	-0.1969965413	-0.0121079669	0.1533527437	0.0315105684	-0.0156790902	0.030318887	0.1651055091	0.0360103585	0.1532297557	0.0071976493	-0.0591053468	-0.2365905849	0.1026157984	-0.066781017	0.1022068464	0.1161660676	-0.0511997328	-0.122795317	-0.058976681	-0.0186243279	0.0860703704	0.1141024752	-0.0339122126	0.0526559101	0.0530818639	-0.074503905	-0.0317775294	-0.0300756984	0.2002883238	-0.0982244135	-0.0811473646	0.0099689601	-0.1246564544	-0.1195636573	-0.0885995628	-0.2310135527	-0.1750018424	-0.2131691299	-0.0092148794	0.0439036629	-0.075935569	0.1083328427	0.2060286206	-0.0443236127	0.1023448021	-0.0817195214	-0.0639960895	0.0028353295	0.0515626537	-0.0109627523	-0.0767928942	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0175382	-0.01429364	0.00030758845924	0.0002043081444495	0.00596394	0.02704064	0.0007311962116096	3.55685803236e-05	0.0471628	-0.0135621	0.00222432970384	0.00018393055641	-0.00168999	-0.0005794399999999	2.8560662001e-06	3.357507135999999e-07	-0.000936379	-0.0001616369999999	2.6126519768999986e-08	8.76805631641e-07	-0.000911695	-0.00028428	8.081511840000002e-08	8.311877730250001e-07	0.0	0.0
3784.412644553196	2.618584697237111	6.8569858166043725	14321779.064254114	10695.751921100094	-26.442311504330064	114399109.15771636	699.1958376920261	3680.377593548164	20.88296005472057	436.09802064705497	13545179.231091376	4414.983124150816	6792.813319885204	1.173976	41.797455	0.0709683999999999	0.0315837	0.0355780706	0.007991112	0.142891948	0.0402889089	-0.0161688818	-0.0636527833	-0.0304088211	0.0076437494	0.1975412225	-0.1360309593	-0.103105152	-0.209087943	0.0813722265	0.0243652318	-0.0438460156	-0.0203504018	0.1479590951	0.0841823441	-0.14045408	0.0158602327	-0.0877983619	-0.0445331372	-0.0419989589	-0.0130193114	-0.1611229559	-0.0118829781	0.1170834849	-0.2462735144	-0.0187118487	-0.0695255656	-0.1039056384	0.0608429402	-0.2211815487	-0.0033028261	-0.0746853796	-0.0305863041	-0.0458693459	0.2607703942	0.0527673312	-0.0146728264	0.0654182614	-0.0560630914	0.0996554342	-0.1914060276	-0.0996779893	-0.0279342614	0.1646967939	-0.0598200653	0.0816058925	0.162595131	-0.0526110664	0.0571523649	0.1842361181	-0.0804417684	0.0203708899	-0.0404442457	-0.1866464631	-0.1208919116	-0.1703776391	-0.0525027636	-0.0678403597	0.0426461426	-0.028295404	-0.099742555	0.1442323859	0.0121703882	-0.0085373337	0.1305547484	-0.1072675216	0.1142947785	0.0965602732	0.2068561155	-0.1669655232	0.142860653	-0.1520781256	0.0207494276	-0.2010150913	0.0264846241	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0125904	0.0049478	0.00015851817216	2.4480724840000005e-05	-0.00173701	-0.00770095	5.93046309025e-05	3.0172037401e-06	0.0586425	0.0114797	0.00343894280625	0.00013178351209	-0.00131009	0.0003798999999999	1.7163358081e-06	1.443240099999999e-07	-0.000506355	0.000430024	1.84920640576e-07	2.56395386025e-07	-0.00103857	-0.0001268749999999	1.6097265624999983e-08	1.0786276449e-06	0.0	0.0
3778.504073686485	-5.908570866711216	34.911209686948524	14277093.03486536	10738.73975080125	42.987829701154624	115320531.43543889	1847.953502415472	3671.7401051690535	-8.637488379110437	74.60620549926784	13481675.399906851	4413.3696626613455	6804.675279957573	1.035253	36.858452	0.0657753699999999	0.032236	0.1267909533	0.0414462355	-0.01473072	0.0982700817	0.0644637955	0.0628566847	0.0278059776	-0.2278237756	-0.0061802623	-0.0228301572	0.1424519706	-0.2303263758	-0.0760413221	0.031275079	-0.0402957759	0.0877855985	0.1799873708	0.0954172727	-0.0551188304	-0.226119959	-0.0008673878	-0.1178096969	0.2345979258	0.1774050237	-0.1102136418	-0.1087145122	-0.1453484289	-0.1395276796	0.0054112411	-0.0001740501	0.0183390405	0.0025713153	0.1017431585	0.0445849619	-0.0716452176	0.042766764	0.0721752222	0.1753918891	-0.0049845006	0.048960407	-0.0374571811	-0.2277442657	-0.0088905598	0.098477176	0.0359551858	0.0948385274	0.0526440668	-0.1411452725	0.1351341874	0.2090869025	-0.0326489247	-0.0333137418	0.0322495543	0.0149844272	-0.2035436516	-0.1251121795	0.2837661987	0.0228296667	-0.1195861525	-0.0450790751	-0.1082372297	-0.0778525712	-0.0069257006	-0.0918928627	0.0544415135	0.1004849149	-0.0911193533	0.0152512113	-0.0432579205	0.0093261448	0.1437876846	0.057362005	0.1241048901	-0.2210995193	-0.0985868577	-0.0775060696	-0.0271122673	0.0946836398	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	-0.0125603	3.009999999999992e-05	0.00015776113609	9.060099999999951e-10	0.00141956	0.00315657	9.9639341649e-06	2.0151505936e-06	0.0403967	-0.0182458	0.00163189337089	0.00033290921764	-0.00181759	-0.0005074999999999	3.3036334081e-06	2.5755625e-07	-0.000699515	-0.0001931599999999	3.731078559999998e-08	4.893212352249999e-07	-0.000852372	0.0001861979999999	3.4669695203999975e-08	7.26538026384e-07	0.0	0.0
3778.989594506377	0.4855208198923719	0.235730466548961	14280762.355387472	10696.284487854746	-42.45526294650335	114410501.84512204	1802.4493518567408	3657.350401940077	-14.389703228976488	207.06355901801632	13376211.962571245	4383.660103388247	6743.2741716700175	1.160698	41.324699	0.09693966	0.0465783	-0.0226194894	-0.1686298294	-0.0640301336	0.0380869924	-0.0308129195	-0.1005979696	0.1322964958	0.0169829601	0.0108566555	-0.0867899701	-0.1147346087	-0.0047792451	0.048959481	0.023508657	-0.2003775295	0.1418463814	-0.1139740265	0.1231992923	0.0978855	0.0265720046	-0.0412946899	-0.0872090595	-0.1208036476	-0.1170370292	0.0233453965	0.0921639334	0.0279132502	-0.1292272492	-0.0301059005	0.1068339623	0.0300011443	0.078643822	-0.0127889215	-0.1258315693	-0.0212705673	0.0502070503	-0.0514645512	-0.044399768	-0.0591497276	0.0102779912	0.0406316857	0.1149809329	-0.1046902197	0.11418189	0.0118971596	0.0526781415	-0.2207928804	-0.1091243061	-0.0014886998	-0.0728589277	0.1328956763	0.0955540466	0.0549413653	-0.0401562129	-0.0261719911	0.1971571863	-0.0488165878	0.0073355691	-0.0618894959	-0.0790945197	0.0111285703	0.0032144711	-0.1090271774	-0.0612528908	-0.0237832508	0.0326821145	0.1278124314	-0.0544748311	0.014764585	-0.1190710371	-0.0544431747	-0.0724491738	-0.0711325056	-0.0567417877	0.1510336472	-0.0463450279	0.1513604186	-0.0108303823	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	-0.0256961	-0.0131358	0.0006602895552099	0.0001725492416399	-0.0247702	-0.02618976	0.0006859035288575	0.0006135628080399	0.065051	0.0246542999999999	0.004231632601	0.0006078345084899	-0.00217229	-0.0003546999999999	4.7188438441e-06	1.2581208999999992e-07	-0.000854103	-0.000154588	2.389744974400003e-08	7.294919346090001e-07	-0.00100228	-0.0001499079999999	2.2472408463999972e-08	1.0045651984e-06	0.0	0.0
