global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
5420.273473074692	0.2345395538332013	0.0550088023122771	29379364.52291719	13234.935693810236	19.60723469848199	384.44365252135606	175163522.81929222	5203.951397227761	29.619890616643715	877.3379201419384	27081110.144708764	6484.476154726442	9111.930054818577	1.53737	61.686756	0.1502017	0.078379	-0.0660749803	-0.024429372	0.3524851281	0.03565304	-0.0725435011	-0.0422444016	-0.0492140146	0.1449279265	-0.1665338875	0.1243560033	-0.2805332123	0.0178834594	-0.2239676004	-0.0026693684	0.0896293828	-0.1875325294	-0.2335135185	0.082763008	-0.1286416409	-0.1175738562	0.1662813758	-0.0052000749	0.3106427527	0.0069466036	-0.0327026723	0.0230309931	-0.0190039395	-0.0620348899	0.0028536045	-0.0398567476	0.1552020649	-0.0019664759	-0.1005103789	-0.1310242184	0.0358201418	-0.0259865653	0.0034911567	-0.0709344213	0.0658206209	-0.0979532873	0.039381118	0.0210114898	-0.0442760216	0.0198178962	0.0753524762	0.1872241559	-0.1289732964	-0.032336163	0.1411465082	0.0989923038	0.1029211265	-0.0617671452	0.1587691517	0.0955759416	-0.0324260485	-0.0590067433	-0.1076425369	0.0429977713	-0.049876905	-0.1044163155	0.1596583976	-0.1900703347	-0.0947630616	0.0798026836	-0.024464173	0.0049168043	0.0858597528	0.0494125635	0.3932193725	-0.0392980918	0.0569798994	0.0007437985	0.0649667284	-0.1627201675	0.049087395	0.0014410156	0.0920020044	0.0150844284	0.0173483774	0.0338087224	-0.1198291734	-0.0503182862	-0.022872934	0.0270159635	-0.0615482357	-0.071185123	0.0359085636	0.0036721073	-0.0313692901	0.065215353	-0.0173988679	0.001015278	-0.0654136762	0.1461879764	-0.0037455818	-0.0848388375	-0.0667792454	-0.1188664986	-0.0200781577	0.220353333	-0.1076557388	-0.2136802159	-0.1230446671	-0.072425577	-0.1029468554	0.0252047884	-0.0541301736	-0.083488785	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	-0.0526334	-0.0041039999999999	0.0027702747955599	1.684281599999997e-05	0.1127	0.0595510999999999	0.0035463335112099	0.0127012899999999	0.0872743	-0.0493736999999999	0.0024377622516899	0.00761680344049	0.000707968	-0.000331752	1.1005938950400002e-07	5.01218689024e-07	0.00178338	0.0002510299999999	6.301606089999997e-08	3.1804442244e-06	-0.0007278729999999	-0.0001606759999999	5.297991041288545e-07	2.5816776975967883e-08	0.0	0.0	0.0	1.0	0.0	0.0
5411.217534231919	-9.055938842773685	82.01002832405719	29281275.202778965	13225.808697676825	-9.126996133411012	83.30205841929957	174922015.70754394	5192.703148171906	-11.248249055855013	126.52310682254318	26964165.98503442	6491.395399734795	9037.543611515435	1.287394	51.656528	0.28705707	0.13906	-0.0774685947	-0.0339278549	0.1657133477	0.1161007794	-0.0354121972	0.0003066764	0.033777411	0.1207581799	-0.0626234152	-0.1173899431	-0.1193470727	-0.0627439323	-0.0778406821	0.0688436985	-0.131526215	-0.0171666853	0.0036127548	-0.1078625801	-0.1901010116	-0.0020604928	0.0554165178	-0.1277304576	0.1736751488	-0.0832518468	0.0900083878	-0.0142799733	-0.1345758222	-0.0436925538	0.025554899	0.0202347207	-0.0315367867	-0.1289871106	-0.0106451235	-0.0017842749	0.1988598155	0.0386560646	-0.0844173778	-0.0021439687	0.0882452283	-0.045429136	-0.0444686815	-0.0404516534	0.0211008654	-0.0858058348	-0.0368437658	-0.0199670021	0.0493484385	-0.1172304447	-0.0386875494	-0.0668749713	0.1015365748	-0.2649789969	0.1405702301	0.057068912	0.030959603	-0.0359290464	-0.0031050904	-0.058578802	-0.0345714443	0.0174525951	-0.020170886	-0.0511504824	0.1515505249	-0.0410076338	0.018354708	0.0521601699	0.0264407048	-0.0188122398	0.1679330838	-0.0860243339	-0.0181207263	-0.1192982921	-0.1743522862	0.0588261866	-0.0523276353	0.0332346458	-0.0165832667	0.0438299459	0.1938536722	0.0382231607	0.0272856715	0.0456409706	-0.0439211306	0.0086396839	-0.0886925852	0.0932136872	-0.0299451858	0.0325432433	0.034522919	0.1654326395	0.0476668309	-0.1339420846	0.0219077194	0.0228361033	-0.1658002549	0.0643188397	-0.0617964641	-0.0144448183	-0.0037688192	0.1139138317	-0.0184275488	-0.0650162619	-0.0452924772	0.071888987	0.1304812484	0.0925199715	0.104266398	0.1119122114	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.00359372	0.05622712	1.29148234384e-05	0.0031614890234944	0.0710311	-0.0416688999999999	0.0017362972272099	0.00504541716721	0.135574	0.0482997	0.00233286102009	0.018380309476	-0.00101699	-0.001724958	2.975480101764e-06	1.0342686601e-06	0.00239195	0.0006085699999999	3.7035744489999996e-07	5.721424802499999e-06	-0.000244174	0.0004836989999999	5.9620942276e-08	2.339647226009033e-07	0.0	0.0	0.0	0.0	0.0	0.0
5425.045396066426	13.82786183450753	191.20976291423	29431117.549381528	13224.692765356058	-1.1159323207666605	1.2453049445316644	174892498.73806086	5203.019841653239	10.31669348133346	106.43416438778829	27071415.4726373	6492.878446228752	9159.907924894896	1.284164	51.526897	0.3274682199999999	0.184525	-0.0953339686	-0.0972075249	-0.0322481215	-0.0417676359	0.1624087534	-0.036156262	-0.0982165057	0.0146245716	0.0869333186	0.1671210286	0.1339354266	-0.0005990226	-0.1124690477	0.0443583302	-0.0838683242	0.1127663601	-0.1093302449	-0.2876503742	-0.1499311793	0.1061554787	-0.0565335074	0.0673177135	0.0617901024	0.0053670117	0.0158717726	-0.0780228483	0.1580252716	0.1453318323	0.098364231	-0.0196755944	-0.0394456882	0.0516044028	-0.0804218807	0.1306333194	0.0126533145	0.0572925702	-0.0656705039	0.0926026102	-0.0470566877	0.0690740622	-0.0598454221	-0.1369444591	-0.1342541403	-0.0779726415	0.0725698337	0.1195580474	-0.0788594662	0.140035114	-0.1831083526	0.0307969342	-0.0810737275	-0.0777806069	0.0649993719	-0.0285693418	-0.1404035114	-0.0453730305	0.0190831833	0.1386009117	0.0985431617	0.0099778105	0.071755587	0.0134360046	-0.1503279678	0.0432033349	-0.0126948398	0.1193572372	0.090289311	0.0475751847	-0.0348858344	0.0286523499	-0.1157957173	0.1492913287	0.0400453724	0.0574764461	0.1704972626	-0.0274705062	-0.0953490078	0.0581424367	-0.1105652654	0.0899930094	0.1544534774	0.061398085	0.0182938832	0.0671954476	-0.0313142534	0.0856878711	-0.1096397649	0.22373905	0.0112729459	0.0276495695	0.0068205389	0.0889859471	-0.071980091	0.1027156814	0.040216409	-0.0769028518	0.0675612153	0.0215263017	-0.0443817444	0.1178953783	0.120751108	0.0409894973	-0.0567460634	-0.0248737484	-0.1897569812	0.0048376102	0.1793790295	-0.0638131677	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	0.0008331	-0.00276062	6.940556100000001e-07	7.6210227844e-06	0.0985671	0.027536	0.000758231296	0.00971547320241	0.31164	0.1760659999999999	0.0309992363559999	0.0971194895999999	0.00072092	0.00173791	3.0203311681000004e-06	5.197256464e-07	0.00180635	-0.0005855999999999	3.429273599999999e-07	3.2629003225e-06	-0.000145572	9.8602e-05	2.1191207184000002e-08	9.722354403999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
5408.043400449115	-17.001995617310968	289.06785497106137	29246933.42114123	13194.732979712724	-29.959785643333817	897.588755794511	174100978.40591863	5192.665105588234	-10.354736065005454	107.22055897592465	26963770.898793664	6493.744677851531	9139.605448300788	1.077709	43.242935	0.1154111	0.0553124	-0.1204695913	-0.0927435495	0.0019481106	-0.1187831462	0.1914859344	-0.0243979214	-0.1033331371	-0.0552336955	0.0123086884	-0.003769052	0.1158031989	-0.1494432581	0.0341749868	0.0961909367	-0.133730695	-0.0492333158	-0.0425243362	-0.0043063471	0.0410806943	-0.0368618065	0.091800442	0.1299287301	0.0953652248	-0.0971626324	-0.0543722595	-0.1158044568	0.0436154473	0.1145756301	-0.062869952	0.0419976427	0.0557107954	-0.0923915002	0.1147200681	0.0232508119	0.0058987783	-0.0334685009	0.0111199771	0.0014453956	-0.0123512006	-0.0089932903	-0.0672958778	0.0405626054	-0.130721653	0.1174891369	0.0189587385	0.05712901	-0.0177712302	-0.0304069905	-0.0166956234	-0.2338296601	0.0266054468	-0.0953829961	-0.1100863262	0.0355808406	0.0056998764	-0.0540415152	0.1525548477	-0.0030853139	0.134227694	-0.0270485038	-0.0856004442	0.1370894961	-0.0375505938	-0.035817897	-0.0194945262	0.0277679898	0.0973041376	0.1156224542	-0.0705528554	0.0719860368	-0.068079449	0.0569296323	-0.1220257279	0.0337542259	-0.0210765364	-0.1405385528	0.0151855399	-0.0586991629	0.044183455	0.0158961029	-0.0528080649	0.0155577357	0.0676078643	0.1518801584	-0.0687325782	0.0465865401	-0.0661772529	0.141341081	0.0114797749	-0.0237481528	-0.1216873715	-0.129594298	0.0745046432	0.0136264824	-0.07504819	-0.0193281904	0.0073652959	-0.1186156844	0.0438769688	-0.1086811624	0.2192688123	-0.0465251586	0.1696215449	0.0605237216	0.0480241346	0.0079405701	0.0989141484	-0.0521789346	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	0.0133921	0.012559	0.00017934834241	0.000157728481	0.10374	0.0051728999999999	2.675889440999994e-05	0.0107619876	0.337071	0.025431	0.000646735761	0.113616859041	0.0016684	0.00094748	8.977183504e-07	2.78355856e-06	0.00216619	0.00035984	1.2948482560000013e-07	4.692379116100001e-06	-0.000283216	-0.0001376439999999	8.021130265599999e-08	1.8945870735999992e-08	0.0	0.0	0.0	0.0	0.0	0.0
5408.547168223626	0.5037677745103792	0.2537819706351403	29252382.4708998	13208.473153019104	13.740173306379802	188.7923624893521	174463763.0340264	5188.908969463668	-3.756136124566183	14.108558586271062	26924776.293380503	6481.98974914254	9105.192848231123	1.057774	42.443058	0.11440045	0.0644065	-0.2005486512	-0.0375891101	-0.07618407	-0.0053809119	0.2004188861	0.0895774793	-0.0215417331	-0.0263721274	-0.0876211808	-0.0212650609	-0.0053051081	-0.0079296988	0.03371372	-0.0058601556	0.0323323014	0.008968727	-0.0234791338	0.0391257897	0.0562374721	0.1012763272	-0.1293709076	0.0563910575	0.0686344027	-0.1686554248	0.0297241372	-0.1514418533	0.0331992739	-0.0321446809	0.0688419344	-0.0556472229	0.0059837797	0.0284638916	0.1034055903	-0.0178782056	0.1145602647	0.0123147217	-0.049736916	-0.090652483	0.003758456	0.0140749641	-0.0437371652	0.0799975392	-0.0794197687	0.0600750315	-0.0663646348	-0.1695691078	-0.0230284255	0.0055360178	0.032790661	0.2595605418	0.0279463371	0.0150774024	-0.033407204	-0.0600811682	-0.1561230087	0.0114968196	0.0137138468	-0.0323481166	-0.0919217027	-0.0288565235	-0.1122601383	-0.0240550101	0.0087917307	-0.0355197257	0.0574006961	-0.0788593684	0.1629521575	0.1446623632	-0.0373377566	-0.016968304	0.0746675953	0.0240230828	-0.0268009578	-0.0050302835	0.0223461713	0.0057715788	-0.0137484349	0.1107764289	0.0641686492	-0.1634735857	0.0457762284	0.1235900025	-0.0083083361	0.0724012852	-0.0435016069	0.0023505273	0.0218029036	-0.0238680456	0.0212338845	-0.184317743	0.0256698031	0.0180944735	0.1203905365	-0.0873870333	0.0467058661	0.1245780078	0.0924459569	0.0266642092	-0.0120703212	0.1159507682	-0.0660845948	-0.0396927462	0.013696128	-0.0755512079	0.0282215431	-0.0421515993	-0.0292857246	-0.0039149367	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	0.0162951	0.0029029999999999	0.00026553028401	8.427408999999996e-06	0.0571449	-0.0465951	0.00217110334401	0.0032655395960099	0.337007	-6.40000000000085e-05	4.096000000001088e-09	0.113573718049	0.00233373	0.00066533	4.426640089e-07	5.4462957129e-06	0.00222973	6.353999999999995e-05	4.037331599999994e-09	4.9716958729e-06	-0.000851113	-0.000567897	7.24393338769e-07	3.225070026090001e-07	0.0	0.0	0.0	0.0	0.0	0.0
5399.688377404207	-8.858790819418573	78.4781747822148	29156634.57307408	13199.326449471637	-9.14670354746704	83.66218578524615	174222218.71972153	5163.754692899551	-25.154276564117023	632.737629464087	26664362.528442133	6448.1329774991855	9095.22159846786	1.096794	44.008732	0.15268655	0.0757515	-0.1286782703	0.1366292528	-0.0292517531	-0.1413748519	0.1537395338	0.0036343625	0.0733871914	-0.0301538728	-0.0239537474	-0.0042217264	-0.031362747	0.2007491073	0.0726171301	-0.0107472417	-0.0795795473	0.0333064229	-0.0367608573	0.0466941233	-0.0379565475	-0.0414415974	0.055983744	-0.0158777448	-0.0709657949	-0.1585321763	0.0427729056	0.0169736174	0.0115853421	-0.0805710372	-0.1406071807	0.0364317268	-0.0408632479	-0.1092563424	-0.1514328365	0.105005227	-0.1457056164	-0.1253675838	0.0770595692	-0.0097211278	-0.0744468545	0.0449438278	-0.0303617202	0.144713452	0.0938375159	0.1714508711	-0.0658428811	0.0447925399	0.1034516659	-0.1331150535	0.0588874795	0.0545653251	-0.0545671615	0.0325266853	-0.0072741384	0.0182067996	0.0431879835	0.2158883227	0.1103956638	0.0159212138	-0.0022694396	0.1168308679	-0.093143599	-0.0195833415	-0.0575091339	0.1776860565	0.0417869231	-0.0929594034	0.1777792496	-0.0203912352	-0.0784664589	-0.0037871653	0.0428064932	-0.0890941466	0.1211854803	0.069937128	-0.0708130008	0.0846556686	-0.0228011729	-0.0112258288	0.0185343811	0.1184944696	-0.0615692923	-0.0637063995	0.0152319751	0.0116194764	0.2327967601	0.0223983016	0.0739731171	-0.0642828421	-0.2045052159	-0.0939383325	-0.0804682096	-0.0753468177	-0.0657397158	0.0062930391	0.000909354	0.1065994785	0.0059236587	0.0243924397	0.1503867358	-0.1929944596	-0.1150177331	-0.0416418989	0.0553349543	0.0286374628	0.0705449987	-0.0061880439	0.0018996206	0.0593086889	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	-0.0326928	-0.0489879	0.00106881917184	0.00239981434641	0.0107456	-0.0463993	0.00215289504049	0.0001154679193599	0.316355	-0.020652	0.000426505104	0.100080486025	0.00256765	0.0002339199999999	5.471856639999994e-08	6.592826522499999e-06	0.00192143	-0.0003083	9.504889000000004e-08	3.6918932449e-06	-0.00104184	-0.000190727	1.0854305856e-06	3.6376788529000015e-08	0.0	0.0	0.0	0.0	0.0	0.0
5401.411706002608	1.7233285984011673	2.9698614580673315	29175248.417742006	13202.7083238374	3.3818743657629966	11.43707422580487	174311507.08432537	5169.805414605061	6.050721705510114	36.61123315753122	26726888.02487981	6458.195287547419	9125.960822327155	1.002427	40.22226	0.11909509	0.0600815	-0.0502257944	0.0817677749	-0.0480821703	-0.2536437888	0.1575931496	-0.0169620485	0.0248721865	-0.0147797265	0.0854793823	0.1049816956	-0.0467012651	0.1850957331	0.1475041377	-0.0497551587	-0.0278403704	0.1157436045	-0.0216355677	-0.0982751705	-0.0927128292	-0.0218345654	0.0049983675	0.0471083503	-0.1136729162	-0.1287592808	0.0165449624	0.0444975286	0.1368294561	0.2550396881	0.0184552627	0.0601293421	-0.0806553981	-0.0417039641	0.0246123304	-0.0197719125	0.1012037085	-0.1982225526	-0.0167190406	0.0250324145	-0.0688898769	0.0291033142	-0.0454400707	-0.0701299438	0.0040936079	-0.0852060241	-0.1143314535	0.0785556137	0.0595716552	0.1522582887	0.0793639257	-0.0412340477	0.1141650928	-0.070104214	0.0107325616	-0.0871122387	-0.0402631839	-0.1391460986	-0.0983636476	-0.08683244	-0.0313924417	0.0273362701	-0.0951738824	0.054309449	0.0756006017	-0.1127151338	0.0591542467	0.0156707956	0.1354528757	-0.0238431228	-0.1395921986	-0.0175655056	-0.0750828733	0.1006601011	0.1698757353	-0.0609823136	0.1129059851	-0.0120625837	-0.0176939611	0.0885933983	0.1243863285	0.0608048784	0.0041215504	-0.0080686318	0.192323742	-0.1196139544	0.0222269737	0.0977939971	-0.0006333953	0.0406999535	0.0636872474	0.1398182434	0.1412861036	0.0791685672	0.0321812917	-0.0935157689	-0.0728715123	-0.0286459713	-0.0151569883	-0.1263674423	-0.0208781375	0.0769412648	0.0137406714	-0.0170071671	0.1126822442	-0.0069236477	0.0534231578	0.0593180844	-0.1266557564	0.1015999979	-0.0397513735	-0.0985552316	0.1029224817	0.0325848399	-0.1238084399	0.0	0.00719784	0.03989064	5.180890066559999e-05	0.0015912631596096	0.0163503	0.0056047	3.141266209000003e-05	0.00026733231009	0.289305	-0.02705	0.0007317025	0.0836973830249999	0.00285484	0.00028719	8.247809610000007e-08	8.1501114256e-06	0.00248986	0.00056843	3.231126649e-07	6.1994028196e-06	-0.000966465	7.537500000000003e-05	9.34054596225e-07	5.681390625000005e-09	0.0	0.0	0.0	0.0	0.0	0.0
5385.663913869846	-15.747792132762696	247.9929570567027	29005375.793159865	13179.398148152535	-23.31017568486459	543.3642904592523	173696535.54752648	5175.139830226566	5.334415621505286	28.45599002295963	26782072.262397453	6475.8156496161455	9025.605713874986	1.08645	43.593674	0.04778917	0.0297606	-0.1214070833	-0.0441773415	-0.1368412812	-0.083937254	0.1827405668	0.0438245226	-0.0062074989	-0.0588049067	0.0929369904	0.0031298218	-0.0536284503	-0.0865171477	0.0815898913	0.0253828335	-0.1133495788	0.0156503823	0.0761111104	0.1509875144	-0.1148342108	-0.0671563915	0.005531025	0.0379390855	-0.0817559912	-0.2039934681	-0.0037568509	-0.053110988	0.020788609	0.062914625	-0.0832884182	-0.0334778479	-0.0844537261	0.0283537778	-0.0197338707	-0.031563823	0.0209923008	-0.0082447685	0.023980962	0.0354427823	0.1140431042	0.1208091604	0.0475819206	-0.0010477284	0.0360624998	-0.101015982	0.0995527728	0.0740785052	0.042253157	-0.0331446888	-0.0788408682	0.1253890183	-0.023961144	0.00516904	0.040896007	0.0071928984	0.0895716812	0.0760260094	0.145577699	-0.0139831674	0.0947533632	0.017785049	0.1299620645	-0.0430762863	0.0049344627	-0.116214646	0.0024318529	-0.1636730827	0.1211787459	0.0562285575	-0.1799309769	0.021837867	0.0143505109	0.0013283627	-0.0537066596	0.0064992511	-0.0637585522	0.0620780045	0.0058718166	0.0670742172	0.0388720718	0.0177982048	-0.0057846307	-0.1019864501	-0.0691992719	-0.0040679757	0.0446175624	-0.0365710733	-0.0329013632	0.0664191684	0.0881253906	0.0271967642	0.0863915808	-0.1348263165	-0.0196947326	0.0981058144	0.0045082715	-0.0565409038	0.0662137768	0.0278120181	-0.0408392081	-0.078750018	-0.0833018701	0.1099578891	0.0239575491	0.0200048441	0.0428495112	-0.0332965287	0.1207192524	0.0413402411	-0.042578821	-0.0948016975	0.1076661454	0.0208821209	-0.1220030341	0.0	0.00183282	-0.00536502	3.3592291524e-06	2.87834396004e-05	0.0436572	0.0273069	0.0007456667876099	0.00190595111184	0.289912	0.000607	3.684490000000294e-07	0.084048967744	0.00294895	9.411000000000011e-05	8.856692100000022e-09	8.6963061025e-06	0.00267118	0.00018132	3.28769424e-08	7.1352025924e-06	-0.00095169	1.4774999999999966e-05	9.057138561e-07	2.18300624999999e-10	0.0	0.0	0.0	0.0	0.0	0.0
5415.689939677993	30.026025808147097	901.5622258315155	29329697.52272942	13207.81706035958	28.41891220704565	807.6345710317682	174446431.4999256	5184.465790780999	9.32596055443264	86.97354026283357	26878685.535778448	6485.168260339025	9069.772484885214	0.991889	39.799404	0.0748585999999999	0.0434945	-0.1362110989	0.0663086312	-0.174585838	0.0165785271	0.185703737	0.0095059659	-0.0267804031	0.024439569	0.0828624731	-0.034275751	0.1656301741	-0.0236415584	0.0260889408	-0.0135130398	0.0800352922	0.0899896506	-0.0578499834	0.121858235	0.0464219575	-0.090342281	-0.0253307033	0.0955227429	-0.0498695425	-0.0511680387	0.0678940427	-0.0451709598	-0.0397402166	0.0338489206	-0.038695425	-0.0126959268	-0.2319210463	0.0024327328	0.1572478749	0.0240597485	-0.092080751	0.0360771947	-0.119910785	0.0366276218	0.2022000228	-0.0178204695	0.0469559386	-0.0577322817	0.0730871339	-0.0286585469	0.1303010584	0.1192172494	0.05649952	0.020491729	-0.0587193442	0.1683971061	-0.0615285716	0.2039011481	0.0649171712	-0.1276633755	0.0862645638	-0.0241293755	-0.078596014	0.0890372315	0.0060150449	-0.0558193899	-0.087513239	0.0453312932	-0.0032666742	0.0580169998	0.118371812	-0.0579421251	0.1060380932	0.0818112288	-0.170687453	-0.0109179207	-0.0933433134	0.0357388149	-0.0521366515	0.1887907208	-0.1207685946	0.1122078545	-0.0797627973	0.0265992824	-0.0128973342	-0.0409098746	-0.0144127937	0.0478505484	0.0501195907	-0.008341731	-0.1004072623	-0.2087137763	0.1185994313	-0.0733482123	0.0264264142	0.0430453198	0.1196716585	0.0084658828	-0.1251139456	0.1224582405	0.1075054398	-0.1122592334	-0.0194647386	0.1078258265	-0.1267755384	0.1727762133	-0.040871504	0.0991421753	0.0680790485	-0.022197427	0.0175949194	-0.1288001773	-0.0775871924	0.0246451703	-0.0453814036	-0.0908267497	0.1118441635	0.0089844312	-0.1184185493	0.0	-0.00273508	-0.0045679	7.4806626064e-06	2.086571041e-05	0.0359787	-0.0076784999999999	5.895936224999997e-05	0.00129446685369	0.30561	0.0156979999999999	0.0002464272039999	0.0933974720999999	0.00227482	-0.00067413	4.544512569000003e-07	5.174806032399999e-06	0.00286026	0.0001890799999999	3.575124639999996e-08	8.1810872676e-06	-0.000876616	7.507400000000006e-05	7.684556114559999e-07	5.636105476000009e-09	0.0	0.0	0.0	0.0	0.0	0.0
5393.49982607606	-22.190113601932357	492.4011416666633	29089840.37388249	13183.360570090616	-24.456490268965357	598.1199162759971	173800995.92101997	5170.563339925902	-13.902450855096504	193.27813977837351	26734725.252185702	6460.6860915595125	9103.21642461888	1.065885	42.768513	0.10062821	0.048662	-0.1249013054	-0.0342126013	-0.092777911	-0.1223669225	0.1721011703	-0.0145163956	0.0441243505	-0.1003684017	-0.0577396619	0.0805531589	0.0872009349	-0.0768965269	0.0383312591	0.0408346776	0.0003701023	-0.0681372889	-0.0376676631	0.0540548666	0.0726900604	0.0245451659	0.1754158986	0.0924569961	-0.1289398619	-0.1412480175	-0.0840196258	-0.118375171	-0.0134460192	0.0698247408	-0.0303900842	0.0113404398	-0.0044954757	0.0435049251	-0.0824870447	0.179782125	-0.0115486744	-0.0633451636	-0.035474851	0.1352478566	-0.2522899078	-0.0315798908	-0.0799192676	-0.029012145	0.0123113271	0.068146209	0.0930245019	-0.1154166818	0.0887417276	-0.0065287165	0.0309461907	0.0414252611	0.0246669151	-0.0535855819	0.0251245542	0.0587228764	0.0754191373	0.0369383074	-0.0903743711	-0.0310184424	-0.0920186563	-0.0017388462	0.2711535236	-0.0668028597	0.0845744197	0.0171458572	-0.0061598283	-0.01086626	0.1374695513	-0.0266465188	-0.1270001554	0.1314102821	0.1119943882	0.0731263652	0.0346101488	0.059837516	0.0334257685	-0.0658937634	-0.0789358976	0.0641536096	0.0037347516	0.084982139	0.0349419333	0.0723064808	0.008381306	-0.100926975	0.0976072952	0.1155338926	-0.0579926052	-0.0404027776	0.0256311479	-0.0298586958	-0.2397377108	0.0029549338	-0.0381732088	-0.0722607935	-0.0981797258	-0.0632635088	-0.0609590582	-0.0647652296	0.065650987	-0.0027097997	-0.0752243646	-0.0267311089	-0.2055562497	0.0811769672	0.0214168988	0.0485550714	0.0300127691	0.0897505268	-0.0481574848	-0.0866396718	0.1154345858	-0.0029971437	-0.1131072554	0.0	-0.00552869	-0.00279361	3.05664131161e-05	7.8042568321e-06	0.0612046	0.0252258999999999	0.0006363460308099	0.0037460030611599	0.267965	-0.0376449999999999	0.0014171460249999	0.071805241225	0.00207297	-0.0002018499999999	4.074342249999998e-08	4.2972046209e-06	0.00252806	-0.0003321999999999	1.1035683999999998e-07	6.3910873636e-06	-0.00104184	-0.000165224	1.0854305856e-06	2.7298970176000022e-08	0.0	0.0	0.0	0.0	0.0	0.0
