global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4787.947500469631	35.33066674271777	1248.256012484983	22924441.26725339	13281.03623713086	83.83831499922235	7028.863061908831	176385923.53198305	4538.3430185819925	14.968655435662184	224.06064555157909	20596557.354311917	5817.0838667246135	9151.004666426848	1.248028	42.022942	0.10013706	0.0557788	-0.1163557521	-0.0159638351	-0.103795352	0.1457333044	0.1392708715	0.2051936734	0.1702374131	0.1182131047	0.2717418854	-0.0491948998	-0.0295082079	-0.0281877516	0.0469628894	0.1386553287	0.0798854006	0.0018841627	-0.1084967972	0.190854226	0.0386904575	0.0360618618	-0.1330819599	-0.1175218686	-0.0580170717	0.0064344159	0.0129699054	0.0334102918	-0.0215930886	0.0884211044	0.0161878829	0.0161761685	-0.0403236307	0.1069586029	0.12181252	0.161989293	0.0312244815	0.2018227014	0.0143010794	-0.0690694824	-0.0316158737	-0.1415870895	0.0007210123	0.0950805961	-0.0121040966	0.0823802899	0.059710033	-0.0175609719	0.1681870014	-0.0838639263	0.1405048368	0.0406532345	-0.1352863606	-0.0229586246	-0.1217326713	0.0715355183	0.0426127524	-0.049318259	-0.1104787997	-0.2267390646	-0.0497908874	-0.0473280827	0.0233500709	0.0484111134	0.1178505955	0.1140289183	-0.0744995394	-0.0353835888	0.155922583	-0.0297015181	-0.0680756484	0.2037025774	-0.0877250162	0.1774584517	-0.0405400386	-0.0952523071	-0.0142875604	-0.0761413332	0.1324198919	-0.1253171868	0.1258259715	0.0119788472	-0.0608935224	-0.0287273092	-0.0052290712	-0.0297613392	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.00207373	-3.6989999999999766e-05	4.300356112900001e-06	1.3682600999999824e-09	0.0390912	0.0413166	0.00170706143556	0.00152812191744	0.0251835	0.02895522	0.0008384047652484	0.00063420867225	-0.000766538	-0.0001058539999999	1.1205069315999991e-08	5.87580505444e-07	0.000449012	7.504000000000001e-05	5.631001600000002e-09	2.01611776144e-07	0.000279448	0.000415671	7.809118470400001e-08	1.72782380241e-07	0.0	0.0	0.0	0.0
4747.553859546693	-40.393640922938175	1631.6462270112656	22539267.649296705	13216.800816185842	-64.23542094501863	4126.189303983739	174683823.81473073	4529.7002089651005	-8.64280961689201	74.698158073841	20518183.983098477	5816.752730871204	9063.245688377425	1.651407	55.605324	0.09448091	0.0530201	0.1701818231	-0.0088422755	-0.0854165506	0.0133236863	0.3806343137	0.0798494455	-0.1135658811	0.170800631	-0.0136600059	0.0787010561	-0.1031286765	-0.120541529	-0.1368852427	-0.1926690054	-0.2891766002	-0.3006154557	0.0609877194	0.0492190199	0.1426163816	-0.2112110761	-0.2499390692	0.2104953436	0.2942714998	0.1903029109	0.0138173023	0.0024977676	0.0817764842	-0.283733062	-0.1196362254	0.120384836	-0.124226323	0.1371488611	0.0724314558	-0.1526012417	-0.1033024074	-0.1029107162	0.0232945227	-0.1176948723	0.0122764165	0.072385074	0.0557993628	0.1110603209	-0.2260378312	-0.0454787646	0.0183147887	-0.0743327367	0.1917046624	-0.035713485	0.1246781013	-0.0767475889	-0.1445869516	0.0186654814	0.0966199617	0.1084432815	0.3510787369	0.0856897046	-0.1774480464	0.1383360525	-0.1978913721	-0.0585473784	0.0460380308	-0.4595040528	-0.0468562146	-0.0132711113	-0.043800983	0.0085757303	0.1308956588	0.0857445812	0.0091507654	-0.0399352643	0.0158494409	-0.1246180506	-0.1667805683	0.1539322317	-0.0249124255	-0.1009332306	0.1068627316	0.0240598856	0.0050291082	0.0186669643	0.1014297977	0.012512498	-0.0189450468	-0.044303384	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.0167907	0.01471697	0.0002819276064899	0.0002165892059808	0.0164678	-0.0226234	0.00051181822756	0.00027118843684	0.0144617	-0.0107218	0.00011495699524	0.0002091407668899	5.52578e-05	0.0008217958	6.7534833689764e-07	3.05342446084e-09	0.000497627	4.861500000000006e-05	2.363418225000006e-09	2.476326311290001e-07	0.000221484	-5.7964e-05	4.9055162256e-08	3.359825296e-09	1.0	0.0	0.0	0.0
4776.193545252014	28.63968570532052	820.2315972995403	22812024.781707	13287.487973707292	70.68715752144999	4996.674238462284	176557336.6514159	4541.760539807771	12.060330842670735	145.45158003467506	20627588.80095498	5827.832474689094	9146.52611258418	1.82257	61.368618	0.61041936	0.378271	0.0558697471	-0.0964099262	-0.3551483322	-0.2056442275	-0.1472663332	-0.5603808789	0.1918793336	0.4101512816	-0.1010353541	0.1523808009	0.0765646539	0.0317123846	0.1422735341	0.0328820329	0.0162214893	0.0622572476	-0.0639676059	0.1809053405	-0.0411950053	-0.0526850414	-0.1975516129	-0.1652920447	0.2676026727	-0.0257924445	-0.2529727204	-0.1955483466	-0.0504333428	0.3118595604	0.2433863094	0.0316523724	-0.0473924776	-0.0383802145	0.0293669521	-0.2960583435	0.1697880419	0.0896547102	0.0324279606	-0.1190636601	0.1629360645	0.0246692317	-0.1292746493	0.0437241341	-0.0389013451	0.1086116946	0.1426657341	0.0943269644	-0.0120211494	-0.0098471195	0.0433292341	0.0380323128	0.01762586	-0.0045299288	0.09375359	-0.2032330213	0.1283688461	0.6500012322	-0.0766544215	0.052408073	0.0644589911	0.0948426884	-0.0477428208	0.3076450712	-0.0541070736	-0.0510649329	0.038969262	0.0240435504	-0.0244560721	-0.0363773797	-0.1039239174	0.1054186953	-0.0908182757	-0.0770066679	-0.1219880061	0.0640959034	-0.0685643783	-0.0575288155	0.2048285873	-0.0108680494	0.1011918995	-0.091108786	0.0793580048	-0.0912289525	-0.0779251243	-0.0804346659	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0226739	0.0058832	0.00051410574121	3.461204224000002e-05	0.031634	0.0151662	0.00023001362244	0.001000709956	0.288928	0.2744663	0.0753317498356899	0.083479389184	0.00618253	0.0061272722	3.7543464612892846e-05	3.82236772009e-05	0.000610464	0.0001128369999999	1.2732188568999992e-08	3.72666295296e-07	0.000279448	5.7964e-05	7.809118470400001e-08	3.359825296e-09	0.0	1.0	0.0	0.0
4717.523218949869	-58.67032630214453	3442.2071884001125	22255025.321331136	13245.90483866458	-41.58313504271064	1729.1571199803093	175453994.99495777	4496.997369665849	-44.763170141922274	2003.7414011546816	20222985.34278157	5795.403667156126	9263.085536978966	1.710529	57.596046	0.3925986000000001	0.206663	-0.0985932091	-0.1059687334	0.0977989941	-0.3935140023	-0.1025482976	-0.1126025603	-0.1489815128	-0.0493809141	0.1760773552	0.0369014718	0.3681607734	0.030859247	-0.4090435972	0.1700604513	-0.0474537737	0.0413201209	0.1315584713	0.0331643609	-0.1382510074	-0.0702482355	0.3793386274	0.2381730057	0.1499476015	-0.1346235307	0.0275427334	0.0654199073	-0.1408461566	-0.0437000869	-0.0229832882	-0.2840041301	0.0755422616	-0.1385277832	0.0592098037	-0.063779287	0.0186826329	0.0906531331	-0.0428454033	-0.0162677587	0.0741685944	-0.128712452	0.0704496612	0.0800034464	0.0781181543	-0.0804278194	0.1401069098	0.0101909821	0.0905475837	0.0658009001	0.0028597623	0.0484235748	-0.0624460074	0.0400711269	0.0787837608	0.2465905383	-0.3908062123	0.158244723	0.1051093321	0.1295942472	-0.034499463	-0.0675421728	0.1639385719	-0.0816615468	0.1576001449	-0.0295489616	0.0358992883	-0.0935696446	0.0341509563	-0.118127496	-0.0743595921	-0.0294634917	0.1932392161	0.0779141816	-0.0811220729	-0.1107259269	-0.0714100127	-0.06843147	0.058699029	0.0299435033	-0.0681002541	-0.1213789998	0.0929084657	0.186626793	0.0019352393	-0.0462086906	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0418485	0.0191745999999999	0.0017512969522499	0.0003676652851599	-0.033533	-0.065167	0.004246737889	0.001124462089	0.0983723	-0.1905557	0.03631147480249	0.00967710940729	0.0049727	-0.00120983	1.4636886289000008e-06	2.472774529e-05	-0.000325675	-0.000936139	8.76356227321e-07	1.06064205625e-07	0.000487505	0.000208057	2.37661125025e-07	4.3287715249e-08	0.0	0.0	1.0	0.0
4688.175275309741	-29.347943640128506	861.3017959041592	21978987.412025563	13088.50208504173	-157.40275362285138	24775.62684805605	171308886.8301417	4493.5709820797565	-3.42638758609246	11.740131890128517	20192180.170989227	5764.545324168604	8969.877579256545	1.37297	46.229939	0.1481923	0.0787580999999999	-0.1021793872	-0.2293922053	0.065657719	-0.1720813507	-0.1186170416	-0.3229164221	-0.3183326948	-0.2424663167	-0.2181539303	-0.2649760582	0.0755343402	0.0909109096	0.0030395733	-0.0223803557	0.0249727355	0.0481600336	-0.1456139316	0.0842691715	0.0202056818	0.03144514	0.324046002	0.1167697471	-0.0809514662	0.2133728193	0.0724713122	-0.0996059645	0.0256064649	0.0398858373	-0.0132182468	0.1017622728	-0.134117631	0.0319351323	-0.2066343782	-0.123989705	-0.1039016749	0.2150017996	0.0369334906	0.1868416188	-0.1511624978	0.0519790337	-0.1243349519	0.0027972261	0.0638271009	0.0459781521	-0.022404618	-0.0681945229	0.0543571674	0.2223639424	0.0723079909	-0.1786846213	0.0732875312	-0.012007803	-0.0684007593	-0.0377907119	-0.2140869675	-0.0767227097	0.1536424107	0.2408888286	0.0519621226	0.1797448785	0.166521238	-0.0483144566	-0.0645642938	-0.1061998542	-0.010903947	0.024506673	-0.1613048612	0.0885539367	-0.1246034293	-0.1102822129	-0.3172531056	0.0791062843	-0.043102222	0.0336779816	-0.0657940821	0.0275088047	-0.0334715513	-0.31552218	-0.1776221133	0.12458476	-0.0112069939	-0.0543031683	-0.0399522844	0.0300642406	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.025278	-0.0165705	0.0006389772839999	0.0002745814702499	-0.0619562	-0.0284232	0.00080787829824	0.00383857071844	0.126101	0.0277286999999999	0.0007688808036899	0.0159014622009999	0.00379758	-0.00117512	1.3809070144e-06	1.44216138564e-05	-0.000475885	-0.00015021	2.2563044100000004e-08	2.26466533225e-07	0.000671573	0.0001840679999999	4.5101029432900006e-07	3.3881028623999994e-08	0.0	0.0	0.0	0.0
4738.845885126023	50.6706098162822	2567.5106991539133	22456660.32297584	13190.858732331995	102.35664729026576	10476.883244503868	173998754.09633926	4518.256550638299	24.6855685585424	609.3772950584971	20414642.2573859	5795.538506392981	9118.385234655336	1.5071	50.7463	0.0631151499999999	0.0290862	-0.0202325042	0.1491337802	0.0324098911	-0.1602011663	-0.0079379729	-0.0660550083	-0.0985607593	-0.1897419338	0.1119034155	0.0754148342	0.02788511	-0.116316983	0.0556362713	-0.0031106157	0.0551724947	-0.008549156	0.1020288598	-0.060036815	0.0405849526	0.1210973835	0.0229130599	0.0711006104	0.0857168837	0.0405940289	0.0274177885	0.0942169508	0.0872082428	0.0967246855	0.0747397801	-0.0627841027	0.1560655933	0.1270188259	-0.0800123082	-0.0191170515	-0.024993271	0.0650061997	0.0118497639	-0.1032691584	0.0958865004	-0.126607738	0.0419370851	-0.2713976599	0.1960187797	0.0381607529	-0.3210565573	0.0078308972	-0.098194867	-0.0015962741	-0.0701791025	0.1476520841	-0.2003453199	-0.0339633249	-0.0817678395	0.0652863216	-0.1008554984	-0.0503760581	-0.1732266512	0.121644379	-0.0477691318	-0.0475986592	-0.0105145099	0.1137547018	0.0484934974	-0.0265253749	0.1617013271	0.148387863	-0.0665482792	0.0918340642	-0.0843974395	0.0569791771	0.1067065819	-0.0572111982	0.0071092819	-0.2751093073	-0.0509335011	-0.1131730656	-0.0992571142	0.1654583212	-0.0519329268	0.2009022751	-0.0477501444	0.1316127241	-0.1932282261	0.1176508853	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.025283	5.000000000001531e-06	0.000639230089	2.500000000001531e-11	-0.0510663	0.0108899	0.00011858992201	0.00260776699569	0.113928	-0.0121729999999999	0.0001481819289999	0.012979589184	0.00336869	-0.0004288899999999	1.8394663209999998e-07	1.13480723161e-05	-0.000325675	0.00015021	2.2563044100000004e-08	1.06064205625e-07	0.000449728	-0.0002218449999999	2.02255273984e-07	4.921520402499999e-08	0.0	0.0	0.0	1.0
4745.25005894666	6.40417382063697	41.01344232493193	22517398.12193328	13155.361302656866	-35.49742967512975	1260.0675135407823	173063531.00344175	4514.473942003752	-3.7826086345467047	14.308128082147286	20380474.9730309	5781.973102742862	9051.466692921727	1.175597	39.584084	0.1386665	0.0613778	0.0375702755	-0.0596501316	-0.1303977611	-0.0776800829	0.2104307656	0.0091063889	-0.1464470847	-0.0158289046	-0.0276247703	-0.1560278314	-0.1035115067	-0.2703763383	0.0404858507	-0.1251855274	-0.2343986574	-0.0124093269	-0.0547267676	-0.2780264207	-0.1437362718	0.037251969	-0.0357489392	0.0845035052	0.1822506711	-0.0340033048	0.1531111716	-0.1724007314	0.1642641856	-0.1294430787	-0.2670525121	-0.0406976271	-0.0758235158	-0.0648001812	-0.2101479538	0.0981951226	0.2285752062	0.017650935	0.032118872	0.0973110739	-0.0062634293	-0.1591068162	-0.2424444939	-0.0228020768	-0.115315197	0.0593965313	-0.1381293791	-0.0570666863	-0.0208906612	-0.1601431168	-0.085866755	0.0150316098	-0.0608846881	-0.0028572794	-0.0548252763	0.0149194793	0.1791676151	-0.1231496787	-0.0212581633	0.3208886684	0.1055247041	-0.1870791818	0.0375602702	-0.1435636936	-0.0811943692	0.0653426872	0.3023497193	-0.0916862441	-0.0831077612	-0.0621437352	0.0601246641	-0.0804077626	-0.2230238777	0.0412206848	0.194073202	0.0078421792	-0.1355629766	0.1212007708	0.1201691543	0.139470131	0.114840967	-0.019131184	-0.1508503247	0.14995044	0.020169823	-0.0682516032	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0253219	3.8900000000001433e-05	0.00064119861961	1.5132100000001115e-09	-0.0274866	0.0235797	0.00055600225209	0.00075551317956	0.0785451999999999	-0.0353828000000001	0.00125194253584	0.0061693484430399	0.00258777	-0.00078092	6.098360464e-07	6.6965535729000006e-06	-0.0007453479999999	-0.0004196729999999	1.7612542692891605e-07	5.555436411038509e-07	0.000842437	0.000392709	7.097000989690001e-07	1.5422035868100005e-07	0.0	0.0	0.0	0.0
4750.415735438777	5.1656764921172	26.68421362121226	22566449.65950434	13210.028788569549	54.66748591268333	2988.5340160134306	174504860.59483626	4514.52863392077	0.0546919170174078	0.002991205787039	20380968.78649053	5778.777890534994	9104.305828199833	1.277031	42.999523	0.10462413	0.0635292	-0.1613122514	-0.0246249741	-0.0167159731	0.1431788736	-0.0553382689	-0.0401412829	0.1290551027	-0.1162947514	0.0756022737	-0.1330654226	-0.0650063398	0.043730903	-0.0287508937	0.097385217	-0.1067862964	0.2805035966	0.0166890633	-0.0493055305	0.1104059514	-0.0415562224	0.0752914144	-0.092393101	-0.0663666385	0.0616931595	0.0384169029	0.0169922542	-0.1502530578	0.0103269149	-0.1092923569	0.0199061149	0.0468168674	0.1336344226	0.0177197168	0.0457222152	0.1459368777	0.1006686493	-0.0209762421	-0.1967153396	-0.1642722065	0.1988404114	0.0901027677	-0.0365198567	-0.1222472149	-0.1295545512	-0.0498466651	-0.2078949864	-0.000890329	-0.0991969028	-0.2577467106	0.0375554566	0.0103440192	0.0706654601	-0.0149044277	-0.1094918268	-0.0774442213	-0.0862277855	0.0005733507	0.0038457157	0.0918154901	0.1009186073	-0.0259217436	-0.0375829317	0.18782582	0.1085718514	0.0038323616	-0.0830059336	0.0696641192	-0.0190394623	0.0235186618	0.1329154893	-0.0851117721	-0.0506256351	-0.1383506351	0.1374749392	0.2304425408	0.0405706611	-0.0487324782	0.1083309929	-0.1157045768	0.0060322329	-0.0511352815	0.0678698862	0.2538451534	0.274605694	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0253058	-1.610000000000153e-05	0.00064038351364	2.5921000000004925e-10	0.00494303	0.03242963	0.0010516809019369	2.44335455809e-05	0.125824	0.0472788	0.00223528492944	0.0158316789759999	0.00221813	-0.00036964	1.3663372960000005e-07	4.9201006969e-06	-0.0007453479999999	0.0	0.0	5.555436411038509e-07	0.000970789	0.0001283519999999	9.42431282521e-07	1.6474235903999994e-08	0.0	0.0	0.0	0.0
4754.33408371856	3.918348279782549	15.35345324167486	22603692.579608	13196.637650340888	-13.391138228660566	179.32258305909443	174151245.2743947	4523.710960588957	9.18232666818767	84.31512304131049	20463960.854952667	5783.874757305896	9086.377295482993	1.201463	40.455044	0.0809957699999999	0.0408166	-0.0007262264	0.2297585057	-0.0496628751	0.0341613273	0.0004511036	-0.0165644043	0.0633956219	-0.1774097331	0.0233837258	0.1068726297	-0.0796326571	-0.0777697972	0.1026412777	0.0281222176	-0.1372564976	-0.0116111167	0.0347544079	-0.0351405156	-0.0339379661	0.0440351943	0.1173774053	-0.1921265872	0.0476304578	-0.1302443826	-0.0756535444	0.1898145081	0.3008152641	-0.1420007526	-0.0167749336	0.0727904264	-0.0788936692	0.09595276	0.1652083899	0.1261564396	0.1384050058	-0.0531696555	-0.1075224773	0.0904843186	0.0495204207	0.0197716962	-0.1450208087	-0.0487572817	0.0480025258	-0.0655270303	0.1475337757	0.0708387033	0.0149915665	-0.0212666258	0.0385935978	0.1168943386	0.1053959827	0.1559789923	-0.0532487872	-0.1231660106	-0.1240162064	-0.0792795607	-0.1563223589	-0.0550781228	0.0230041613	-0.2216275397	-0.1880886115	-0.0880032075	-0.1197772768	-0.109269367	-0.0204902295	-0.0027783105	0.1042440584	-0.1817248635	0.0470595487	-0.0164668918	-0.0257972436	-0.0569700881	0.2183640153	-0.0551780676	0.1144914274	0.0287791387	0.0625111475	-0.2007168432	0.1112735863	-0.1013233404	0.0150059077	-0.0632900348	-0.0293942463	0.176525343	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.025251	-5.480000000000068e-05	0.000637613001	3.003040000000075e-09	0.0160756	0.0111325699999999	0.0001239341148048	0.00025842491536	0.107206	-0.0186179999999999	0.0003466299239999	0.011493126436	0.00233236	0.0001142299999999	1.3048492899999974e-08	5.439903169599999e-06	-0.000191432	0.0005539159999999	3.0682293505588924e-07	3.6646210624e-08	0.000615127	-0.0003556619999999	3.78381226129e-07	1.2649545824399998e-07	0.0	0.0	0.0	0.0
4770.164662550088	15.830578831528328	250.6072261412328	22754470.907841597	13267.237167816003	70.59951747511514	4984.291867719087	176019582.0670784	4527.855118400173	4.1441578112153366	17.174043964257088	20501471.97322264	5808.370982207147	9097.456831532856	1.290293	43.446064	0.09078285	0.0456463	0.1228560361	-0.1146748717	-0.0378045499	0.1260576227	-0.034248782	0.0514004346	0.0214839993	0.2458014801	-0.0008407418	-0.0200734905	-0.0583760502	0.0240369323	-0.1060199904	-0.0080022964	0.1725437608	0.1198660025	0.0189095044	-0.1129701539	-0.1373695687	-0.0643810455	-0.0865500162	0.1237887547	-0.1064239635	-0.0489858668	-0.0352298785	0.1211834836	-0.025971736	0.0205267773	0.0074159771	0.0397487074	-0.0578005149	-0.2034563114	-0.1221403838	-0.1114488343	-0.2516860111	-0.0706638338	-0.0711723115	-0.0814733049	-0.1520480315	0.0470899735	-0.1332963636	-0.2438162508	-0.0975237058	0.126341675	0.1484146024	0.2001743381	0.0727122746	0.1082571902	0.026368989	0.0848010361	0.0170014634	-0.0686039691	0.1003643674	0.0941759462	0.1305769874	0.0929918639	0.1772904876	-0.0491218385	0.0071312938	0.0437049969	-0.0293110167	0.0392861017	0.1905734713	-0.1806578957	-0.0434126326	0.0278468518	-0.0328977113	0.0730984058	-0.0502170494	-0.3274495079	0.0496218254	0.0669940627	0.10968372	0.0389722272	0.22544812	-0.0437589405	0.1121379635	-0.103415761	0.0179876776	-0.0188396789	-0.0494273417	-0.0825149894	-0.1054231732	-0.0116926575	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0185709	-0.0066800999999999	0.00034487832681	4.462373600999997e-05	0.0478877	0.0318120999999999	0.0010120097064099	0.0022932318112899	0.113867	0.006661	4.4368921000000006e-05	0.012965693689	0.00291324	0.00058088	3.3742157440000025e-07	8.486967297600001e-06	-0.000420324	-0.000228892	5.2391547664000014e-08	1.7667226497600005e-07	0.000512306	-0.000102821	2.6245743763600004e-07	1.0572158041000002e-08	0.0	0.0	0.0	0.0
4764.087033712758	-6.077628837329939	36.93757228434447	22696525.264790025	13226.351508991673	-40.88565882433068	1671.6370974995689	174936374.2394063	4530.743960330361	2.8888419301883914	8.345407697614592	20527640.83407005	5808.756510309517	9143.601217646932	1.392907	46.901234	0.22927995	0.12087	-0.0175148739	0.1553875948	-0.095745775	0.0585649911	0.092190466	-0.016923328	0.076985908	0.0126032016	0.0357390841	0.1980411237	0.111411731	0.277598582	0.2938432079	0.0245299567	-0.1511769107	-0.1207233399	-0.4062617838	-0.2337333665	-0.0365706866	-0.1074195229	-0.0957525438	-0.1502871248	0.1944221605	0.2719882524	0.1797732704	-0.1072498193	-0.1642796144	-0.0290596251	0.0828178349	0.0393015727	0.0281945698	-0.2156638629	0.0671408823	0.0965709039	0.1159021979	-0.2384549625	-0.1385568779	0.1723871661	-0.0961378316	-0.0246324127	0.0265555008	0.0014711446	0.0681828047	-0.1288426025	-0.0364389429	-0.0124561857	-0.0813209698	0.0043621296	0.135418033	-0.1030988854	0.2260194653	0.0125987493	0.0202825772	-0.0071567802	0.045306287	0.066637658	-0.2339914686	-0.244636441	0.1112658762	0.2038685853	0.4484202051	-0.0825547306	-0.2117843291	0.0337965351	-0.0409832179	-0.150835119	-0.0624190543	-0.0545975823	0.1845200777	0.0231019107	0.0689569037	-0.1536482154	0.1791583708	-0.0297276115	0.0630818731	0.1612420398	-0.05791262	-0.0725009876	0.0462595317	0.047529349	0.116062563	-0.0614656507	0.0672874771	-0.0396144075	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0323409	0.0137699999999999	0.0010459338128099	0.0001896128999999	0.111017	0.0631293	0.00398530851849	0.012324774289	0.0913409	-0.0225260999999999	0.0005074251812099	0.00834316001281	0.00460292	0.0016896799999999	2.855018502399999e-06	2.11868725264e-05	0.000382089	0.000802413	6.438666225690001e-07	1.45992003921e-07	0.000617304	0.000104998	3.810642284160001e-07	1.1024580004000003e-08	0.0	0.0	0.0	0.0
4776.462463105645	12.375429392886872	153.15125265832833	22814593.661457244	13247.77218130875	21.420672317077333	458.8452025156032	175503467.767858	4529.633456983064	-1.110503347296799	1.2332176843573948	20517579.254620343	5794.547222968698	9178.064137747122	1.275723	42.955479	0.1509605	0.0839848	0.0020585843	0.1862680092	-0.093680257	-0.074063484	-0.0300314746	-0.0200060538	0.1525972249	-0.0449421768	0.0790509827	0.1337349009	0.0094236335	-0.1374613097	-0.0047543854	-0.0522784513	-0.0029405576	-0.0847113319	0.0931561717	-0.0324340397	-0.2577974689	0.1507294434	-0.0079010388	-0.1573443093	0.0809783341	-0.1675818399	-0.0358014938	-0.0872762053	0.1929801521	-0.0258923802	0.0636319575	0.0806264489	-0.0844576069	-0.0667327478	0.1025719446	0.0821634278	-0.1222012469	0.0016354907	-0.030761075	-0.0257739694	-0.000188139	-0.1068606736	-0.136258745	0.0949575398	-0.0547224337	-0.1897855334	0.0372900668	-0.211191517	-0.1785242449	0.2789284637	-0.0133004163	-0.139577121	-0.0366485308	-0.1371973211	0.0119593256	-0.1425191618	-0.0857645213	0.0285930865	-0.152344743	-0.0087497464	-0.0293880924	-0.2247787306	-0.1196280044	0.0590507803	-0.1588112147	0.0946275021	-0.0277923937	0.0436668171	0.1097074822	-0.0244501528	0.07259655	-0.0775930366	-0.0297797822	0.0465546142	0.115587244	-0.0107846167	-0.0750551887	0.2299051825	0.0194224385	-0.074907149	-0.3307073086	-0.0345408763	0.1183125895	-0.0277418686	0.0222072128	-0.067943552	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.032243	-9.7899999999998e-05	0.001039611049	9.584409999999606e-09	0.0657842	-0.0452328	0.00204600619584	0.00432756096964	0.121584	0.0302430999999999	0.0009146450976099	0.014782669056	0.00594002	0.0013371	1.7878364099999998e-06	3.52838376004e-05	0.000387643	5.554000000000008e-06	3.084691600000009e-11	1.5026709544900002e-07	0.000452224	-0.00016508	2.04506546176e-07	2.725140640000002e-08	0.0	0.0	0.0	0.0
