global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
4554.533508269585	5.514513530461954	30.409859477647966	20743775.47795045	9970.408473238032	21.269994857464557	99409045.12321676	452.4126812365685	4381.556242508253	-0.2326530274185643	19198035.10626304	0.0541274311670232	4395.643547791925	8228.267156600952	1.205502	40.549656	0.019998715	0.0169601	0.1442611403	0.054149668	0.0404335155	-0.123178345	0.1580036114	-0.0327338652	0.0948896477	-0.0828183587	0.0140338913	-0.1040519138	-0.0190595895	0.0325198414	-0.0760858397	-0.0499942891	-0.018577371	0.1876945718	-0.1805023824	0.1494765527	0.1090388775	0.112561799	0.034839857	-0.0366861804	0.0275340698	0.1559646353	-0.1160378029	-0.0360155342	0.0931085381	0.1669985892	0.106343249	0.0870026368	-0.2172251451	-0.1085952918	0.1444372491	0.1393004702	0.0341507776	0.1869613933	0.0423715965	-0.0633500447	-0.000667122	-0.178184728	-0.0822446697	-0.0411115516	0.0068698441	-0.1203301084	0.0609563641	-0.0212982678	0.0379346121	0.0748148145	-0.0206147266	-0.1690064028	0.0856221438	-0.244183911	-0.1166902051	0.0313018536	-0.0228505127	0.0180627057	-0.0183792257	-0.0759835114	-0.1814965225	0.1016157261	-0.0482087175	0.2238156758	-0.0809943292	-0.0086016697	-0.1763204038	-0.1635079332	-0.1159900686	-0.1677668559	0.0046717363	-0.0050287273	-0.1815470757	-0.066444698	0.0450654457	0.1764044096	0.0865054359	0.0520180273	0.0246997101	0.0807704482	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.0111081	2.4199999999998528e-05	5.856399999999287e-10	0.0001233898856099	-0.0310615	0.0	0.0	0.00096481678225	-0.00769781	-0.00365783	1.33797203089e-05	5.9256278796100006e-05	0.00034291	0.0	1.175872681e-07	0.0	-5.24587e-05	-0.0003263336999999	1.0649368375568999e-07	2.75191520569e-09	0.0	0.0	0.0	0.0
4558.773716204758	4.240207935173203	17.979363333505795	20782417.79555934	9966.82448366855	-3.5839895694825827	99337590.28825486	12.844981234159947	4380.343910564343	-1.2123319439097031	19187412.77481812	1.4697487422238795	4396.605498755069	8203.035843610764	1.138232	38.286888	0.168236695	0.082348	-0.0811295771	0.0543620522	0.0581590038	0.0270278451	-0.0915459496	-0.0552095924	0.0646847727	0.0484630697	-0.0398863017	0.0077842983	-0.1537360086	0.1385184986	0.0998948245	-0.078950192	-0.1273837505	0.131461274	-0.038408992	0.1536339522	-0.0409854344	0.0183390506	-0.0391111324	0.1131671304	0.0011627204	0.0560573406	0.0308803813	-0.0548926288	-0.0472664656	0.0825366414	-0.0289005093	-0.0783984656	0.0428376644	0.1869687374	-0.0464669001	-0.0411615787	-0.0573794166	-0.0915356544	0.0022417919	-0.0319305854	-0.1958054344	0.07013008	0.1183053804	0.0095227928	0.019777173	0.0815951671	-0.1480528291	-0.1303741721	-0.1126170086	0.0545897466	0.1138054589	-0.1150869632	-0.0781495839	-0.1375514194	-0.0187729671	-0.1010546913	0.0615054539	-0.1261908957	-0.0102108049	-0.0559999901	0.0260407128	0.021477086	0.0596419178	0.0634686813	0.0517696726	0.0801205685	0.0159815473	0.036710249	0.179078596	0.0781432342	0.085213148	-0.0486067489	0.0914126289	0.0480295011	0.1700730615	-0.0574374821	-0.1384847884	-0.0183004746	-0.0189770989	-0.0294498701	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.00607879	-0.01718689	0.0002953891878721	3.69516878641e-05	-0.0362427	-0.0051812	2.684483344000004e-05	0.00131353330329	-0.0486592	-0.04096139	0.0016778354707321	0.00236771774464	0.0013624	0.00101949	1.85613376e-06	1.0393598601e-06	-0.000672608	-0.0006201493	3.845851542904899e-07	4.52401521664e-07	-0.000458505	-0.000458505	2.10226835025e-07	2.10226835025e-07
4565.113218959105	6.33950275434745	40.189295172378905	20840258.701915164	9937.271662285988	-29.552821382561888	98749368.09007213	873.3692516696071	4396.60280503837	16.25889447402733	19330116.225271262	264.35164951755644	4411.104543438395	8106.569615554809	1.163164	39.125519	0.072440521	0.0392982	0.0108195213	0.0395753808	0.0133416594	0.198144046	0.1161196064	-0.0252119991	0.1195091869	0.1407401889	0.0382649939	0.1053073087	0.0257542914	-0.0731277314	0.2034940415	-0.1640665752	0.2026436172	0.0448394507	-0.1853044183	-0.1867046528	0.0203470276	-0.0012613286	-0.2099331266	-0.0708683352	0.0371723567	0.0172348426	0.0481828314	0.0880623998	0.1595195188	-0.0355828212	0.0235988841	0.1055830003	0.0501447856	0.0955301862	0.0328881936	-0.073056881	0.0985398933	-0.1477860978	0.1808745936	0.1882527018	0.0444509126	0.0356912711	-0.0264053782	0.0431062539	0.0919525274	-0.0148808614	0.118406764	0.0745539224	-0.2432882733	0.1244728433	-0.1116965757	0.0544742769	0.3131202339	0.0305364959	0.0610978567	0.034006276	0.2173695627	0.0534862777	-0.0176184673	-0.0182415305	0.033386915	0.0311402621	-0.1624399889	0.0241301619	-0.0476636527	-0.1044883685	0.0596562719	-0.0007769701	0.0713689431	0.107021927	-0.1009122164	-0.2346433423	0.1109152561	0.0012469254	-0.165618975	-0.0163319138	0.0241725479	-0.0113389524	-0.0968075918	0.0192420808	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.000810164	0.0052686259999999	2.7758419927875995e-05	6.563657068960001e-07	-0.0400431	-0.0038003999999999	1.4443040159999963e-05	0.0016034498576099	-0.0752117	-0.0265525	0.00070503525625	0.00565679981689	0.00159507	0.00023267	2.5442483049e-06	5.4135328900000075e-08	-0.000573099	9.9509e-05	9.902041081000002e-09	3.28442463801e-07	-5.43041e-05	0.0004042009	1.6337836756080998e-07	2.94893527681e-09
4578.563628204948	13.45040924584282	180.91350888065404	20963244.897521257	10020.643939728432	83.3722774424441	100413304.96681616	6950.936645939873	4396.94913875018	0.3463337118100753	19333161.72875595	0.1199470399361443	4413.010964709566	8293.853128290177	1.176378	39.570034	0.135214571	0.0780893	-0.11434934	-0.1603771071	-0.0896221661	0.1829339604	-0.14823016	-0.0270113434	0.1531338307	0.0375917536	0.2281645557	0.227206304	0.0909949433	-0.1764766116	0.1227511167	-0.1551157503	0.1238051802	-0.0927056642	0.0516367309	0.0637804355	-0.056285872	0.1396995476	-0.2226610393	0.0931696332	-0.176878884	-0.1328268407	-0.1091681072	-0.0706443223	-0.1629926373	-0.0356312906	0.1289328579	-0.1796775381	-0.1682297202	-0.0154863148	0.009309205	-0.0478349289	-0.1036609545	-0.0198960227	-0.0646942127	0.0461751767	-0.0054524772	0.0904149683	-0.1700760784	0.0913990228	-0.183430074	-0.0315679495	-0.0667008166	0.202007707	-0.1266297769	0.1406858637	-0.0273943129	0.1684818146	-0.084895147	-0.027663863	0.024578239	0.0547643166	0.2171373515	-0.155169984	0.1791970556	0.1406589022	-0.0924040651	-0.0401667987	0.1788984643	-0.0830899552	-0.122313803	0.1284134778	-0.1992527326	0.0342194465	-0.0463867263	0.0627626046	0.1191330155	0.0219382826	0.0240578383	0.0865670029	0.0304632669	-0.0859056689	0.2012842209	-0.0850985055	0.1135753208	0.0396504573	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.00964121	-0.008831046	7.7987373454116e-05	9.295293026410002e-05	-0.00244782	0.0375952799999999	0.0014134050782783	5.991822752399999e-06	-0.0102667	0.064945	0.004217853025	0.00010540512889	0.00159507	0.0	2.5442483049e-06	0.0	-0.000645763	-7.266400000000006e-05	5.280056896000009e-09	4.170098521690001e-07	-0.000458505	-0.0004042009	1.6337836756080998e-07	2.10226835025e-07
4559.237800837219	-19.32582736772929	373.4876034472744	20786649.324583	9976.572728583153	-44.07121114527945	99532003.4087091	1942.2716518118036	4386.1329788996245	-10.816159850555778	19238162.508590896	116.98931391277478	4402.4494904729245	8287.113194847107	1.266096	42.58786	0.12562403	0.0748023	-0.0189709549	0.0704176807	-0.2411754405	-0.0573053502	0.0279032161	-0.2423555251	-0.0594917373	-0.0909171275	0.0924761918	0.0037379922	-0.0863718252	-0.0540561923	-0.0239892169	0.2465322364	-0.1463460876	0.02350703	0.0645371985	-0.0431572132	0.1248892168	0.1726462448	-0.0800891579	0.0067738682	-0.3214932791	-0.1185443426	0.1739760325	9.89373e-05	-0.0569061943	0.016164582	0.0310080106	0.0285133724	-0.0304351405	0.0713646269	-0.0628260265	-0.1479399936	0.1439491185	0.0627103105	-0.0106493901	-0.0913176413	-0.1584976306	-0.0188565237	-0.1623824923	0.110712712	-0.1155737874	0.11525506	-0.0689060639	0.0360423007	0.0829879657	-0.2631191718	0.0904918346	-0.0666323897	-0.0317759049	0.0169505868	-0.0936690365	0.1783090135	0.0881695478	-0.0639240686	0.3356021844	0.0584726698	0.2015363281	-0.0267648637	0.0529595878	0.0462439609	-0.0330120852	-0.0356179288	-0.0539881058	0.0986989783	0.0722849869	0.1051070451	-0.1195190506	-0.0091322887	-0.0750575857	-0.0029757704	0.2300571998	0.0140599601	0.1767140595	-0.0568809888	0.0352646828	-0.1046626683	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.00903391	0.0006073	3.688132900000019e-07	8.161152988809998e-05	-0.0176434	-0.01519558	0.0002309056515364	0.00031128956356	-0.0839106	-0.0736439	0.0054234240072099	0.00704098879236	0.00117321	-0.00042186	1.3764217041e-06	1.7796585960000006e-07	-0.000765176	-0.0001194129999999	1.4259464568999992e-08	5.85494310976e-07	-0.000276233	0.0001822719999999	3.322308198399999e-08	7.6304670289e-08
4534.792851652716	-24.444949184502548	597.5555406329117	20564346.20740057	9875.161906140916	-101.41082244223615	97518822.67249668	10284.15490841075	4368.364114565765	-17.76886433385971	19082605.03742594	315.73253971511167	4382.2944378801885	8239.870319366455	1.154346	38.828918	0.0749783599999999	0.0366573	0.1698371195	0.0004574343	-0.0565178538	0.0533760644	0.1254238811	0.0441617966	-0.1351853886	-0.0554166921	-0.0262840153	0.1789551202	-0.0212739021	0.0671129146	-0.1208437265	-0.1356027215	-0.1992873785	-0.1348215675	0.2358871004	-0.0623590264	0.0712654457	0.0096336739	0.171121782	0.1423902563	-0.0347848502	0.014539247	-0.060948097	0.1357568987	-0.178206837	0.0396513543	-0.0624802967	0.1577293229	0.0126564747	0.0331945055	0.2098426108	-0.0243605797	0.0438553121	-0.1077796723	0.1268168584	-0.108216912	0.1835272096	-0.0518042758	0.1416575071	-0.118885318	-0.0525485307	0.0205711792	-0.159939264	-0.0714884143	0.1105165545	0.1137886942	0.2066934588	0.0041192628	-0.1625670336	0.2124468643	-0.0774229202	0.0838348822	-0.1856660241	-0.1315687448	0.0067570342	-0.0154312694	-0.0248727658	-0.1829951562	0.0423083524	0.0541102887	0.0630845365	-0.1104099201	-0.0120454878	-0.229000199	0.0215787368	0.0300027562	-0.1140030521	0.0299760835	0.1192651493	-0.2255190755	-0.1418000414	0.0678785257	-0.1551475106	0.0103974138	0.1316668846	0.0191319252	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.00544615	0.0035877599999999	1.2872021817599993e-05	2.96605498225e-05	-0.0176392	4.199999999999343e-06	1.7639999999994478e-11	0.00031114137664	-0.0666337	0.0172768999999999	0.0002984912736099	0.00444004997569	0.001723	0.0005497899999999	2.968729e-06	3.0226904409999986e-07	-0.00105606	-0.0002908839999999	8.461350145599997e-08	1.1152627236e-06	-0.000517749	-0.0002415159999999	5.832997825599997e-08	2.68064027001e-07
4553.64373648617	18.850884833454074	355.35585900414884	20735671.27883973	9942.396620730136	67.23471458921995	98851250.56390604	4520.506845893866	4374.194136220304	5.8300216545394505	19133574.34134409	33.989152492398915	4388.499449472209	8247.966271352769	1.221518	41.088409	0.19524182	0.0900263	-0.022988932	-0.1210489826	0.0217589806	0.0499558517	-0.0755920845	0.0688205273	-0.0573374838	0.0090354742	0.1429061786	-0.0164519436	0.0946801574	-0.1759677314	-0.0522844583	-0.0485315789	-0.1280746406	-0.0650561527	0.0173736607	0.0996397228	-0.1570744706	0.0836984665	0.1027307477	-0.0572336173	-0.0570013985	0.1853884811	-0.0593063999	0.026501082	0.0350230191	0.0350143226	0.1522791972	0.122544271	0.1061140027	0.0286326373	-0.0057501904	-0.0261523861	-0.0465217343	0.0433277375	0.0139565762	0.0047290207	-0.0327737155	-0.0984579821	0.0860412176	-0.2174095273	-0.0952071428	0.0446031162	-0.1678635786	0.1654246194	0.054457502	0.0406759231	0.1493461446	0.0265044273	-0.1310934544	-0.1120894753	0.1259351448	0.0244428123	-0.0867025277	0.0597036782	0.0575313817	-0.1428590243	-0.1135836366	0.0084809069	-0.0396529224	0.0948180549	-0.138553907	-0.0795505189	0.1018982476	-0.0222316166	0.0571288927	0.0052258058	0.0136490155	0.0386511892	-0.0324360493	-0.023123495	-0.0330559448	0.0871539439	-0.1208850748	0.1535222407	0.1676088321	0.0220510179	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0193131	0.02475925	0.0006130204605625	0.00037299583161	0.00820043	0.02583963	0.0006676864785369	6.72470521849e-05	0.00944184	0.07607554	0.0057874877862915	8.91483425856e-05	0.00137496	-0.00034804	1.8905150016e-06	1.2113184159999998e-07	-0.000390056	0.000666004	4.43561328016e-07	1.52143683136e-07	-0.000875053	-0.000357304	1.2766614841600004e-07	7.65717752809e-07
4553.149144664179	-0.4945918219909799	0.2446210703803572	20731167.13355615	9929.65943616502	-12.737184565115967	98598136.51822104	162.23587064582844	4384.684049278383	10.489913058078857	19225454.21199628	110.03827596605328	4399.673670831346	8127.381458806992	1.162739	39.111244	0.12119044	0.083801	-0.139890494	0.0656324229	0.1190701936	-0.0809986958	-0.1648166751	0.0687604177	0.0967366588	0.0840586978	-0.1754435074	-0.2581574482	0.1697274679	0.0454988716	0.0429567646	0.2723761175	0.2116374064	-0.0667406504	-0.0143415181	0.0328378287	-0.2005237863	-0.1235889415	0.0773556855	-0.096938493	0.0930218432	0.1262269331	-0.1070638479	0.0031840308	-0.1258767929	-0.0271730274	0.0959484561	-0.0374370439	-0.0130405501	-0.0150364944	0.0038355262	-0.0483409278	-0.1673930973	-0.1668216808	0.1184729136	0.0185700562	0.2139329945	-0.0998540794	0.1526425813	0.0529868377	-0.0431240531	-0.0230458397	0.123405713	-0.0435796541	-0.0070300514	-0.2178996638	-0.2401103106	0.1361027074	-0.0530753359	-0.0499105311	0.1733289348	-0.1229551565	-0.0814796999	0.1324176138	-0.0980996649	-0.1068000423	-0.1267974408	-0.0852589427	0.1089469846	-0.0318074564	-0.0860305525	0.0261334642	-0.0339614792	0.0158881998	-0.0275397501	0.0623268498	0.1193695165	0.0070157006	0.1716004834	-0.1387022875	-0.2164225461	0.1161989542	-0.0933529329	-0.137879897	0.0345684654	-0.0035139051	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0349679	0.0156548	0.00024507276304	0.00122275403041	0.0719924	0.06379197	0.0040694154364809	0.00518290565776	0.00989641	0.0004545699999999	2.066338848999997e-07	9.79389308881e-05	0.00214521	0.0007702499999999	4.601925944099999e-06	5.932850624999999e-07	-0.000438751	-4.8694999999999967e-05	2.3712030249999967e-09	1.9250244000100002e-07	-0.0008818899999999	-6.8369999999000255e-06	4.674456899863295e-11	7.777299720998236e-07
4553.672576907458	0.5234322432788758	0.2739813133039562	20735933.93767901	9904.867477092335	-24.79195907268513	98106399.73876148	614.6412346616946	4387.178942466388	2.494893188005335	19247339.0732205	6.2244920195554245	4401.058707620169	8202.358160161972	1.316757	44.291969	0.06454979	0.0346712	0.1664681505	0.0659818548	0.1341324111	0.149787702	0.1308952237	0.097177771	0.170162039	0.1262735376	-0.155814712	-0.0277021958	0.0528299595	0.0240195025	0.1591699287	0.260552154	0.2742795461	0.0665965492	-0.0956884165	-0.0126878533	-0.0260290076	-0.016355802	-4.81122e-05	0.00642547	-0.065820347	0.1198258775	0.0995333023	0.3258117491	-0.0173715222	-0.0785415065	-0.1963329162	-0.011472433	0.0123048353	-0.1032506672	0.013747531	0.0195656915	-0.0663942482	0.1131727627	-0.2122507272	-0.1081595633	-0.0800954182	-0.0738095174	0.0639156827	0.0304312871	-0.1117390961	-0.093270193	-0.090177887	-0.0060527056	-0.1393167093	-0.2136904826	-0.3204056603	0.0432420304	0.0677468617	-0.0831359321	0.0393431874	-0.0343050577	0.0106320152	0.0062728399	0.0463470947	-0.1391054831	0.1286642002	-0.269377929	-0.1677441525	-0.0302215847	0.1493285538	-0.0489470954	0.0251299193	-0.072547868	-0.1156838682	-0.0408959123	0.0643784819	0.2267416035	-0.0826790931	0.1140316089	0.1630271023	0.0699071847	-0.0288997309	-0.08310158	0.0973951247	0.1205375654	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.033114	-0.0018539	3.4369452100000207e-06	0.0010965369959999	0.0576211	-0.0143712999999999	0.0002065342636899	0.00332019116521	0.00034072	-0.00955569	9.13112113761e-05	1.1609011840000001e-07	0.00270679	0.00056158	7.326712104100001e-06	3.153720964000004e-07	-0.000652549	-0.000213798	4.5709584804e-08	4.25820197401e-07	-0.0008818899999999	0.0	0.0	7.777299720998236e-07
4546.270206448851	-7.402370458607038	54.79508840645817	20668572.79004448	9883.12995683386	-21.737520258475342	97676257.74366686	472.51978698762593	4374.588514435356	-12.590428031032388	19137024.670629736	158.5188780046061	4389.876101241949	8268.958003783226	1.372323	46.16106	0.07010292	0.0415283	-0.1091108396	-0.1939915215	-0.0536739569	0.0995470945	-0.1165077287	0.1612689118	-0.0486955192	0.1145816682	0.0447917348	0.1194250281	-0.016088973	-0.0142091536	-0.0245521531	-0.0492774849	0.091066777	-0.1972471614	0.1435308062	0.0896832827	-0.0489344075	0.2256351438	0.1695893662	-0.0010440249	0.1227382266	0.0809388702	-0.0699002157	-0.0078402892	0.1107321622	-0.0567013483	0.1924255332	-0.1231329621	0.1213706053	0.0061465534	0.2500406392	0.0108588635	-0.0719518026	0.14223945	-0.0668920455	0.0927287095	0.0225713587	0.0505441047	-0.1238008901	-0.1078704116	0.009747167	-0.1022510389	0.0345780345	0.0216467144	0.0134501676	0.0847154739	-0.0318992396	0.192031058	-0.2302309225	-0.0603135159	0.0401170551	0.2119660435	-0.1449135094	-0.0002886986	-0.1215256945	-0.0274498871	-0.1152317214	0.0754160663	-0.0801299089	-0.0475901727	-0.1910385282	0.0934518128	0.091690448	-0.2260364855	-0.0209498145	0.1105240759	0.0642179	0.0050825865	-0.1310925211	0.0987347669	-0.0616491729	-0.0664350021	0.0969612408	0.1250263629	0.0274984312	0.0591549001	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0336524	0.0005384	2.898745600000015e-07	0.0011324840257599	0.0242469	-0.0333742	0.00111383722564	0.0005879121596099	-0.0152359	-0.01557662	0.0002426310906243	0.00023213264881	0.00245007	-0.00025672	6.0028430049e-06	6.590515840000011e-08	-0.000496995	0.000155554	2.4197046916000007e-08	2.47004030025e-07	-0.0008818899999999	0.0	0.0	7.777299720998236e-07
4534.11189651009	-12.158309938760794	147.8245005669695	20558170.69007433	9892.074844035697	8.944887201836536	97853144.72000384	80.01100705357906	4376.178725996289	1.5902115609333125	19150940.241862506	2.5287728085259618	4392.1916039852695	8196.700146865845	1.239561	41.695301	0.04470328	0.0273586	-0.0134515563	0.1245033011	-0.2290452028	-0.0120286786	0.0170950739	-0.0706912835	-0.2131496228	0.0910062767	-0.0614638865	-0.0902311779	0.1414784111	-0.0330370525	-0.2592024147	0.0505104754	0.0528360117	-0.0235364995	-0.0028514661	-0.0815118943	-0.0213268408	-0.1051775484	0.0351342651	0.074886562	0.0991388197	0.0449613653	-0.0072012977	-0.1231578092	0.0449551461	-0.2191456351	-0.0135895594	0.1584995583	-0.0181286941	0.1118342397	-0.094497614	0.0742653204	0.0123299279	-0.0151532377	0.026043109	-0.0544771548	-0.2830498143	0.0829337114	0.0980782884	-0.0327282177	0.2164686545	-0.0558252527	0.0528865517	0.0051959821	0.2801873313	-0.0133019123	-0.0485075265	0.0370765228	0.0704798036	0.0752056424	0.0246725702	-0.0606532739	-0.0393085924	-0.0388293184	-0.1061482403	-0.0600851119	-0.0210808385	0.1186403485	0.0190616281	-0.1403825537	-0.0072708861	-0.2460466279	0.0121277448	0.0629768861	0.118698149	-0.0667485606	0.0314707335	-0.1138061263	0.0040690669	0.0703608567	0.2216452341	-0.0720365045	-0.1938580735	0.0817829627	-0.168045461	0.0529891421	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0347671	0.0011147	1.2425560900000071e-06	0.00120875124241	0.0242193	-2.7599999999999156e-05	7.617599999999531e-10	0.0005865744924899	-0.00214642	0.01308948	0.0001713344866704	4.6071188164e-06	0.00209064	-0.00035943	4.3707756096e-06	1.291899249e-07	-0.000246995	0.0002499999999999	6.249999999999997e-08	6.1006530025e-08	-0.0008818899999999	0.0	0.0	7.777299720998236e-07
4539.841504195645	5.729607685554583	32.828404230366154	20610160.883217376	9873.59375389586	-18.481090139835946	97487853.61697136	341.5506927567413	4380.0361717771175	3.8574457808281295	19184716.866075948	14.879887952028737	4395.536664330868	8219.186676740646	1.197934	40.295094	0.07467973	0.0427424	0.0588470766	-0.1062260324	0.0985030479	-0.0505079502	0.0344085974	0.2603428615	-0.0744374117	0.0088071572	-0.116608527	-0.1027826709	-0.0193043796	0.0407667782	-0.0179110294	0.089209156	0.138273258	-0.0196458951	-0.0321516254	0.0675637645	-0.0270606037	-0.0141010126	0.0173426188	-0.1178219322	0.0575882384	-0.1478584946	-0.0177650223	0.007204983	-0.0390663116	0.0563431471	0.0257744773	-0.0385101053	-0.0659759688	-0.0471872947	-0.0607523071	-0.1537121396	0.1449475968	-0.0258631053	-0.0516974407	0.0300435642	0.2246520019	0.1204404939	0.0217411124	-0.0052009396	0.138183962	0.2042297118	-0.0331861417	-0.0459610015	0.0211478788	-0.0528527698	-0.1494961171	0.0562022399	-0.012398575	-0.0583976334	0.0078582015	-0.0333226575	-0.0120004622	0.1178968748	-0.0320658799	0.1522906861	0.0079072832	-0.0166422735	0.0276335329	0.0342122842	0.0016589577	0.0527282332	-0.0872327486	0.102484555	-0.036108347	0.0779499468	-0.1937396104	0.0739083347	0.0243890206	-0.0376738914	-0.1745092979	-0.142513312	-0.0089027353	0.0142725489	-0.08259966	-0.2019347726	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0201164	-0.0146507	0.00021464301049	0.00040466954896	0.0215178	-0.0027014999999999	7.298102249999995e-06	0.00046301571684	-0.0155952	-0.01344878	0.0001808696834884	0.00024321026304	0.00215478	6.413999999999986e-05	4.643076848399999e-06	4.113939599999982e-09	-0.00106043	-0.0008134349999999	6.616764992249999e-07	1.1245117849e-06	-0.0008818899999999	0.0	0.0	7.777299720998236e-07
4556.848970150154	17.007465954508916	289.2538981937799	20764872.53675852	9922.488706548163	48.89495265230289	98455782.13157584	2390.7163948709417	4379.09285193144	-0.9433198456772516	19176454.205837037	0.8898523312485538	4392.032268681417	8204.615526151658	1.146364	38.560417	0.0612745499999999	0.0293286	0.0830100106	0.0853514213	-0.0045193286	0.0703831686	0.0510660346	-0.0643008086	0.0429136165	0.2207513605	-0.0883702878	-0.0537936377	-0.0442862694	-0.1741997264	0.0203718117	0.0357918769	0.1078188023	-0.0568760536	-0.0153209017	-0.0290262405	0.0485711912	0.0420669775	0.0421688883	0.0971083446	0.0581583777	-0.2494627963	0.1820806579	-0.0745632628	0.0196699089	0.0597218787	0.0010461453	-0.1443659882	-0.0315684205	0.1895935722	0.1174066721	0.007601304	0.0331228198	-0.0135765837	-0.0726313304	0.0370040595	0.0055865337	0.0891657598	0.0490810987	-0.2952096792	-0.0276594495	-0.1133218932	0.0845502976	0.1669604391	-0.0093631552	-0.0330684362	-0.089052484	0.06838308	0.032124739	0.0090197852	-0.0345466642	0.0601511759	-0.0352371266	-0.0799225077	-0.0662089573	0.2056398532	0.2243461141	0.1153751076	-0.009235613	-0.0593612226	0.0234198578	0.1625537413	-0.0765462259	-0.1235288495	0.1822526959	0.0405089865	-0.0569740187	0.0242224848	0.0308115623	0.0506972617	-0.049382382	-0.108428508	-0.1144807779	0.2171107427	0.1472465319	0.097537384	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0165455	-0.0035708999999999	1.2751326809999988e-05	0.00027375357025	0.0458496	0.0243317999999999	0.0005920364912399	0.0021021858201599	-0.0119272	0.0036679999999999	1.3454223999999996e-05	0.00014225809984	0.00197909	-0.0001756899999999	3.916797228100001e-06	3.086697609999986e-08	-0.000942633	0.000117797	1.3876133209e-08	8.88556972689e-07	-0.00118248	-0.0003005900000001	9.035434810006017e-08	1.3982589504000005e-06
