global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
3430.9608256726324	31.57430106604943	996.93648780953	11771492.187300231	8069.202151075323	133.13345990282505	17724.518145697126	65112023.35491862	3501.9892266740635	5.675058188759522	12263928.543741206	32.2062854458065	3505.46970645457	6080.452202185228	1.084086	51.871288	0.0850942999999999	0.0459552	-0.0031677551	-0.0503010573	-0.0883901816	0.0025053973	0.0003742484	-0.0631075839	-0.0079071512	-0.129690619	-0.128307626	0.0694488566	-0.0441906782	-0.1434734512	-0.0245561407	0.0099375684	0.1579914512	0.0177523784	0.0713090098	0.0386755265	-0.0391103241	0.0078711476	-0.0422364866	-0.1953451131	0.0616417333	0.0451250257	-0.1957628786	-0.0678313778	-0.0477890584	0.1836553858	-0.007815399	-0.1337252138	-0.1094889411	-0.061403413	0.0407714026	-0.0602241896	0.0072784815	-0.1019848622	-0.1507674084	0.0003249984	0.2681523028	0.0208169933	-0.05757348	0.0233771073	0.0098545669	-0.0461432354	-0.1429923623	-0.030231081	0.0269065556	-0.1491186307	-0.0468656284	-0.0595638917	-0.0359873522	0.0352178238	-0.0086153886	0.1000992329	-0.2067949623	-0.0147894592	0.0766859275	-0.1705056899	-0.0902364014	-0.059285019	-0.1660035117	-0.008894738	-0.1367770487	-0.1047505642	-0.0939498705	0.0078165569	0.0832565874	-0.0234869383	-0.1079641342	-0.0788309159	-0.0418158563	0.2390809555	0.1120123129	-0.0885544721	-0.0016782843	-0.0537343036	0.0532466671	-0.1079800393	-0.1316604456	0.0123698405	0.1406432718	0.0	-0.0650116	0.0039155	1.533114025000002e-05	0.00422650813456	-0.0679268	0.0038027	1.4460527290000046e-05	0.0046140501582399	-0.0660771	0.0158699999999998	0.0002518568999999	0.00436618314441	-0.00114073	-0.000615462	3.78793473444e-07	1.3012649328999998e-06	-0.00105319	0.0002933299999999	1.1092091761000002e-06	8.604248889999992e-08	-0.0018717	0.0003213299999999	1.0325296889999992e-07	3.50326089e-06	0.0	0.0	0.0	0.0	0.0	0.0
3447.953834902496	16.993009229863674	288.762362686232	11888385.647618828	8059.394694064525	-9.807457010798316	96.18621301865704	64953842.83471541	3510.445612231331	8.456385557267367	12323228.396434205	71.51045669316012	3514.3869964670744	6152.406718016777	1.100337	52.648884	0.1070966	0.0504643	-0.018005847	-0.110722069	0.0943961422	-0.0093561714	-0.1208393771	-0.1143705058	-0.0486344771	0.1954466565	0.1553885414	0.0395730352	0.0338099625	-0.0753194246	-0.0009232178	0.0833064398	-0.0344564231	0.1748710474	-0.1434322988	0.080431935	0.0673089699	-0.1446645854	0.0061790947	0.0394368129	0.0392850634	-0.0435152169	-0.1215788944	0.0112899459	0.0722862328	-0.0373548975	-0.0149919425	-0.0197226445	0.0499196628	-0.1276756385	-0.0105588578	0.234216584	-0.0567080276	-0.036897257	0.0896431157	0.0714863927	-0.066738764	-0.2167196017	-0.1029095904	0.0527395955	-0.0655957864	0.0354121403	-0.0737584239	0.0106037596	0.0679807876	-0.0158690931	0.2104963124	0.1501900996	-0.0410423901	-0.0891883371	-0.1235180359	-0.0004336907	0.0284565298	0.0795029587	-0.0384003785	-0.1200009906	-0.020140787	0.055473344	0.0435158975	0.0245613777	-0.0159771899	0.090534328	-0.1420635581	0.0503620853	-0.2014937447	0.0353881908	-0.071853044	0.0411812149	0.0884318229	-0.1186104417	-0.091671271	-0.1816672137	0.0735710496	-0.110107962	0.0486014302	-0.1144323794	-0.124451232	0.03194173	0.145623333	0.0	-0.0636463	0.0013652999999999	1.8640440899999997e-06	0.00405085150369	-0.0587539	0.0091728999999999	8.414209440999995e-05	0.0034520207652099	-0.109007	-0.0429299	0.00184297631401	0.011882526049	-0.00179197	-0.00065124	4.241135376e-07	3.2111564809e-06	-0.00123667	-0.0001834799999999	1.5293526889e-06	3.3664910399999995e-08	-0.00163385	0.0002378499999999	5.657262249999999e-08	2.6694658225e-06	0.0	0.0	0.0	0.0	0.0	0.0
3455.707633435184	7.753798532688052	60.12139168551538	11941915.2477822	8094.771879967223	35.37718590269833	1251.5452823940775	65525331.78870809	3514.9820203228924	4.536408091561498	12355098.603193205	20.57899837318463	3518.041473554657	6145.893982434752	0.972386	46.526711	0.0623368	0.0415735	0.006512834	-0.1451936059	-0.0631275664	0.0102825272	-0.1606312271	-0.0339916372	0.0014098619	0.0020850056	0.138530853	-0.0041341668	0.0281487428	-0.0658942085	0.104392694	0.2294546557	-0.2104594123	-0.0371407021	0.1131784411	0.0853235104	-0.0031901605	-0.0562453097	0.1140570274	0.2990981167	-0.1827977759	0.0013109167	-0.0462652465	-0.0040605146	-0.0297721412	-0.0325415757	-0.1215315857	-0.0270990891	-0.0524214094	0.2156838361	0.009203959	0.0207529942	0.1139589313	0.011816601	0.0814791826	0.0804272384	0.136790536	0.1561059787	0.0286348039	0.1050914052	-0.0409397945	0.0311243583	-0.0720209715	0.118288156	0.1932800488	0.207426546	0.0502187635	-0.104695229	-0.1279130176	0.0158345587	-0.0512069198	-0.1895419146	0.2904440898	-0.0608282522	-0.0498337311	-0.0912666339	-0.0017654503	-0.0255391248	0.0226145018	-0.1481416665	-0.0310336506	-0.1025819715	0.200872544	0.0253187146	0.011530259	0.1102257564	-0.0069654146	0.1110321629	0.067092622	0.142414078	0.0843939654	0.1146970675	0.0852760552	0.0186610176	0.0439007383	-0.1203625908	-0.1159649805	0.0509313134	0.1464588945	0.0	-0.0622603	0.001386	1.920996000000014e-06	0.0038763449560899	-0.0527037	0.0060501999999999	3.660492003999999e-05	0.00277767999369	-0.0695064	0.0395006	0.00156029740036	0.0048311396409599	-0.00180574	-1.3769999999999971e-05	1.896128999999992e-10	3.2606969476e-06	-0.00105319	0.0001834799999999	1.1092091761000002e-06	3.3664910399999995e-08	-0.0017446	-0.0001107499999999	1.2265562499999992e-08	3.04362916e-06	0.0	0.0	0.0	0.0	0.0	0.0
3462.493406769172	6.7857733339878905	46.04671974026113	11988860.591919988	8107.464165220869	12.692285253646332	161.09410495992813	65730975.19034053	3512.050558887177	-2.9314614357153914	12334499.128179733	8.593466149086543	3514.8919016638743	6053.159963473668	1.276273	61.067089	0.27934595	0.14756	0.1439851583	-0.1286586194	0.124799744	0.1533304148	-0.1160972329	-0.0773459673	-0.1482647056	-0.024775983	-0.1422138252	0.0636621565	0.1389505365	-0.0843203868	-0.084505688	-0.1279403747	0.0443463988	-0.1326653931	-0.0803587229	0.4635758123	0.0058442009	-0.0076055354	0.1339662139	-0.0828470496	-0.0489546488	-0.0517818581	0.0294729527	0.043208468	-0.1022201466	0.0419318673	-0.0007544071	0.0649316713	0.0129834422	0.0368489818	-0.0841298807	0.1397709259	0.0047884416	0.005394736	-0.1291440699	-0.0481890945	0.0466502416	0.134478331	0.02358809	0.0199197655	0.1372246346	0.1397029651	-0.0820480413	-0.1094117005	-0.1341042942	-0.0252545148	-0.0823353882	0.1858005445	-0.4480509033	-0.0262031606	-0.0108616055	-0.1062771934	-0.1204253675	-0.0156591476	-0.0767311047	0.024960491	0.0557562977	-0.0832398443	-0.0566267186	-0.0225026771	0.066993509	0.0116195756	0.0375936145	-0.0576179802	-0.1413686529	0.0540112067	-0.0446313116	-0.0924919912	-0.0588099211	0.0916405887	0.0787305423	0.1128183822	0.0082384413	0.0881873886	0.0391499549	-0.1257436153	-0.1062887712	0.0689924054	0.1431261759	0.0	-0.091361	-0.0291007	0.00084685074049	0.008346832321	-0.0416823	0.0110214	0.00012147125796	0.00173741413329	0.0716422	0.1411486	0.01992292728196	0.00513260482084	-0.000953448	0.0008522919999999	7.264016532639998e-07	9.09063088704e-07	-0.000316717	0.000736473	1.00309658089e-07	5.423924797290001e-07	-0.00211734	-0.00037274	1.3893510760000006e-07	4.4831286756e-06	0.0	0.0	0.0	0.0	0.0	0.0
3459.9608422357205	-2.532564533451477	6.4138831160963	11971329.029804517	8144.807460216765	37.34329499589603	1394.5216811505136	66337888.56400268	3517.2652354829934	5.2146765958164	12371154.736737236	27.19285199895532	3520.8553974237566	6101.6481866011245	1.01494	48.562798	0.0942667	0.042569	0.1336358387	-0.060560148	0.0959689597	0.1126521725	-0.1017006258	0.0453507483	0.0132284494	0.021033828	-0.1064236547	-0.1271240239	0.1006674862	0.0296557917	0.1559660418	-0.0445620478	-0.0720223011	-0.0243552472	-0.1938180056	-0.2109131053	-0.0583584417	0.1569849796	0.0022229171	-0.0221077351	0.1022066801	0.1055552112	0.0240761511	-0.0645956846	0.2175954017	0.0584699429	0.0014901276	-0.0898081204	0.0002075538	-0.0681818198	-0.0604232909	-0.1228686455	0.0685768181	0.0183453066	-0.1760133563	0.1733071371	-0.1820867791	0.0554906748	-0.1658082739	0.1736424166	0.119699178	0.0988047621	0.0222162805	0.1599265513	-0.0604531747	0.0783145936	-0.0041479288	0.1324881497	0.2292221811	0.0863836235	0.1681792078	0.0123503457	-0.0182380692	0.0191470212	0.1627373749	0.0418991646	-0.0947259288	0.1827830758	-0.022713081	0.0266162555	-0.0815302727	0.0111552463	-0.068302334	-0.0957387213	0.0865228577	-0.0255895366	-0.0152178227	-0.2085340192	0.2025807075	-0.1295412953	0.1301151921	0.0188717694	0.2109217274	0.1277963906	0.0343545006	-0.1305509005	-0.0955218954	0.0857957478	0.1357200277	0.0	-0.109921	-0.01856	0.0003444736	0.012082626241	-0.0363704	0.0053119	2.821628161000001e-05	0.0013228059961599	0.10519	0.0335478	0.00112545488484	0.0110649361	-0.000667301	0.0002861469999999	8.188010560899997e-08	4.45290624601e-07	-0.00057756	-0.0002608429999999	3.335755536e-07	6.8039070649e-08	-0.00230729	-0.0001899499999999	3.608100249999997e-08	5.3235871441e-06	0.0	0.0	0.0	0.0	0.0	0.0
3424.4365372730967	-35.52430496262377	1261.976243077496	11726765.597810958	8054.782680917294	-90.02477929947145	8104.4608879185425	64879524.03680519	3521.141577683331	3.876342200337604	12398438.010090258	15.026028854118174	3524.3271471096177	6107.022741053917	1.177252	56.329102	0.1173465999999999	0.0575931	-0.032637334	0.0777800533	-0.0990986713	0.0046361488	0.1024344357	-0.0741074883	0.0843985109	0.0556107262	-0.0863873315	-0.2484284635	0.0332810629	0.1800238059	-0.1102645292	-0.0599445284	-0.0855152253	-0.0270266422	0.0938255669	0.1574266033	-0.0076082612	0.2055001771	-0.1366554017	0.0031281727	0.055810875	-0.1357465858	-0.0042664597	-0.1214108052	-0.1014793862	-0.0281564907	-0.0983288656	-0.0155401577	0.0470362456	-0.1025292597	-0.0182410439	-0.188112372	-0.1070603558	0.0456956806	-0.02147337	-0.0652195365	-0.187489436	-0.0028931535	0.1327769845	-0.0525082987	-0.1187467156	0.0304257984	0.1707567422	-0.121519003	-0.0652570798	0.1143909691	-0.0317803381	-0.0834289213	-0.1631883233	-0.011062134	0.2027657624	0.1501314716	-0.0030266981	0.0269765384	-0.0772819784	0.0204682832	-0.1422230209	-0.1164445614	0.0226911046	-0.0857681614	-0.0273035211	0.0708968151	-0.0860820105	-0.0541885262	0.1185142667	-0.1650842374	0.086098219	-0.0473469608	-0.0532491638	-0.1384232981	-0.128313469	0.1299998376	-0.0859583625	-0.0929262757	0.0295198472	-0.1347625119	-0.0837748356	0.101035011	0.124451232	0.0	-0.124346	-0.0144249999999999	0.0002080806249999	0.015461927716	-0.0166256	0.0197447999999999	0.0003898571270399	0.00027641057536	0.0650395	-0.0401505	0.00161206265025	0.00423013656025	-0.000419131	0.00024817	6.158834890000001e-08	1.75670795161e-07	-0.000233144	0.0003444159999999	5.4356124736e-08	1.1862238105599998e-07	-0.00257523	-0.0002679399999999	7.179184359999998e-08	6.6318095529e-06	0.0	0.0	0.0	0.0	0.0	0.0
3412.458962583132	-11.977574689964968	143.4622954536894	11644876.171313943	7983.826014904265	-70.95666601302855	5034.848451684481	63741477.83626212	3507.325716833553	-13.815860849777891	12301333.683961997	190.87801102042548	3510.7515189075248	6038.522752623286	1.194343	57.146885	0.20558495	0.0996926	-0.0894551755	-0.0129123687	-0.0665753835	-0.0661057296	0.0687593976	-0.188971925	-0.0874228306	-0.1263167937	-0.0060525204	0.0322450092	-0.0752209593	0.0551594273	0.04252269	0.0502767671	-0.1156712067	-0.1244666426	0.0498848215	-0.2036203069	0.0848270861	0.0198543357	0.0601346237	-0.0024435782	-0.0132043197	0.2516678477	0.1701950566	0.0198923585	-0.1037865757	-0.0498737947	-0.0973125457	0.0913706616	0.0450736273	0.078154008	0.0763141203	0.2576420675	-0.0417653129	-0.0985344065	0.0536882427	0.0502583253	-0.145622745	-0.0537513936	-0.1651657459	-0.0652320854	-0.1145880715	-0.0718670586	0.0477373217	0.0588972959	0.0523883791	0.1459626058	-0.088495049	-0.0692168858	0.173984196	-0.0363219595	0.0038978252	-0.1037987027	0.0161041267	-0.0551565692	0.211798873	0.1491808943	0.1662035027	-0.0996616729	0.0517375965	-0.1025512904	0.0854271168	0.0596686753	0.0538089652	0.1544144982	-0.2079183674	0.0651228857	-0.1290020982	0.0105663769	0.0537967854	-0.1781856957	0.041385593	-0.0751510014	-0.0305769979	-0.1333278614	0.0246515112	-0.1383592329	-0.0711681327	0.1144323794	0.1096405033	0.0	-0.0788689	0.0454770999999999	0.0020681666244099	0.00622030338721	-0.0277266	-0.011101	0.0001232322009999	0.00076876434756	-0.0135278	-0.0785673	0.00617282062929	0.00018300137284	-0.00138111	-0.000961979	9.254035964410002e-07	1.9074648321e-06	-0.000246326	-1.318200000000001e-05	6.0676498276e-08	1.7376512400000027e-10	-0.0021416	0.0004336299999999	1.8803497689999998e-07	4.58645056e-06	0.0	0.0	0.0	0.0	0.0	0.0
3425.7389321805163	13.27996959738448	176.35759250745608	11735687.231457304	8041.317048417761	57.491033513495495	3305.218934449862	64662779.87317413	3510.5456151350377	3.2198983014845908	12323930.51594384	10.367745071903352	3513.8586714121384	6030.325865459603	1.232872	58.990417	0.16115475	0.103075	0.0008365029	0.101313564	-0.0245145562	0.016203828	0.0689824422	-0.0487462717	-0.039135207	0.1153612566	0.0172923415	-0.0660153389	0.0671381527	-0.0134226946	0.0170172143	-0.0699567657	-0.1239222248	-0.0600890793	0.1110593778	-0.0211436605	-0.1543972987	-0.0374893838	0.2375501824	0.0153313052	-0.1091136576	-0.1206351895	-0.0864387619	0.0549821112	-0.0228407579	-0.0970434708	0.0710986723	-0.0805253283	0.2810112693	0.0733716623	0.003722041	-0.157294062	0.2286456031	0.1056852506	0.1234823186	-0.1327569394	-0.0511628459	-0.0668165936	0.0229260625	0.1221102667	-0.0056680639	0.0644890375	-0.0210957005	0.0187301266	-0.0842743379	0.1265767087	-0.0247108109	-0.101655144	-0.0107285067	0.1776362818	-0.0449871722	-0.219143749	-0.0281967543	0.0010235229	-0.1615632723	-0.1086455917	0.0232575703	-0.0032318092	0.0827861138	0.0823546636	-0.1162307769	0.1976641928	0.1802358874	-0.0936967653	0.1720816695	0.1616747186	0.1721728425	0.085553461	-0.1118166742	-0.0938396888	-0.0452456469	-0.0145776173	0.1350995798	0.0124351329	0.0197550473	-0.1413246524	-0.0578311484	0.1257436153	0.091709361	0.0	-0.110574	-0.0317051	0.00100521336601	0.012226609476	-0.0496406	-0.021914	0.000480223396	0.00246418916836	0.0841906	0.0977184	0.00954888569856	0.00708805712836	-0.0012059	0.00017521	3.069854410000003e-08	1.45419481e-06	-0.000267461	-2.113499999999998e-05	7.153538652099998e-08	4.4668822499999916e-10	-0.0021416	0.0	0.0	4.58645056e-06	0.0	0.0	0.0	0.0	0.0	0.0
3395.40846364377	-30.33046853674614	919.9373216585476	11528798.634983748	7940.310111512529	-101.00693690523168	10202.40130297745	63048524.66698811	3510.8770979282813	0.3314827932435946	12326257.99675731	0.1098808422165757	3513.995735790902	5936.347866086368	1.109124	53.069305	0.0838803	0.0547603	-0.13374953	0.1190110039	-0.0424468646	-0.1280118752	0.1495967777	-0.0412893734	0.0734140333	-0.0365642109	0.1466801333	-0.0385254825	-0.1444779036	0.1205601495	-0.0754937636	0.0932472598	0.1758280025	-0.1074291819	0.0897035175	0.1205583219	0.0531961746	-0.0251788092	0.0805482328	0.0935404349	0.0564920847	0.0486993997	0.0299972607	0.2074194259	0.1307738826	-0.0062535198	0.0677816959	0.036230255	0.0454128769	-0.0570469582	0.0013223301	-0.2131618356	0.0926037125	-0.0487625444	-0.2202382017	-0.0314310215	0.0039630355	-0.0417409609	0.0670480063	-0.0626019373	0.0047940527	-0.1460551048	0.1139531189	-0.0758512359	0.1079768221	-0.1117595409	-0.1502978283	-0.0379868932	-0.1537037023	-0.0425376074	-0.016486834	-0.0887869421	0.0630545377	0.1014568288	0.0314495855	0.0015001018	0.1567515298	0.1660074091	-0.0017176181	0.0715904933	0.02157634	0.0480692429	-0.0089437477	-0.0982525421	0.2431436733	-0.0204972651	-0.0429438303	-0.2112260364	-0.0434757694	0.0271930134	-0.0329920873	-0.0229925456	-0.0661164785	-0.0238851537	0.0148360426	-0.14364524	-0.0439007383	0.1347625119	0.0711681327	0.0	-0.121183	-0.0106089999999999	0.0001125508809999	0.0146853194889999	-0.049701	-6.040000000000212e-05	3.648160000000256e-09	0.002470189401	0.0348614	-0.0493292	0.00243336997264	0.00121531720996	-0.00114888	5.702000000000008e-05	3.251280400000008e-09	1.3199252544e-06	-0.000132857	0.0001346039999999	1.7650982449e-08	1.8118236815999992e-08	-0.00242761	-0.00028601	8.18017201000001e-08	5.893290312100001e-06	0.0	0.0	0.0	0.0	0.0	0.0
3421.73071129342	26.322247649649853	692.8607213294972	11708241.060608571	8016.585086903674	76.27497539114484	5817.87187091975	64265636.455566384	3496.05980165389	-14.817296274391085	12222434.136740236	219.55226888308383	3499.351664557231	5926.537077334799	1.231565	58.927868	0.216749	0.165956	0.0803858725	0.0716999032	0.0927318761	0.0867229347	0.0867271903	0.0958999373	0.0120234504	-0.0756751586	-0.0312925141	0.188849205	-0.0061412578	-0.1050975479	0.0394921302	-0.1104769548	0.1821067664	0.0927366151	-0.0012482779	0.0681999473	0.1535303803	0.0840779785	0.0698628754	0.006685685	-0.0395999864	0.1699669673	0.1872407701	-0.0028156589	-0.0300090549	-0.0677513317	-0.1080979717	0.3301350804	-0.0275773441	0.0251352853	-0.0417498428	-0.0333436925	0.0879394715	0.072542881	0.0665750508	-0.0869132406	0.0398859743	-0.015249031	-0.0420903906	0.0718994332	0.2179647001	-0.0045450442	-0.0942010902	0.0242334457	-0.098173252	-0.2177647839	0.0245921298	0.0010490079	-0.0464328571	-0.1462902026	0.0880193982	-0.0936800359	0.0007527265	-0.0615262854	0.1482249739	0.1465124923	0.0755877916	-0.013180257	0.0684463686	-0.1753987637	0.3144016514	0.0181437088	0.0467278322	-0.0388301481	0.061626209	0.0860190671	0.0945829574	0.0574611871	-0.0715950511	0.0253003338	0.0214890233	-0.043595128	0.046501132	0.2256997129	0.0099001096	-0.1453104072	-0.0295198472	0.1413246524	0.0486014302	0.0	-0.129964	-0.0087809999999999	7.710596099999996e-05	0.016890641296	-0.0497064	-5.399999999995686e-06	2.9159999999953406e-11	0.00247072620096	0.177921	0.1430596	0.02046604915216	0.031655882241	-0.00216093	-0.00101205	1.0242452025000003e-06	4.669618464900001e-06	-0.000132857	0.0	1.7650982449e-08	0.0	-0.0021416	0.00028601	8.18017201000001e-08	4.58645056e-06	0.0	0.0	0.0	0.0	0.0	0.0
3411.4022394984027	-10.328471795017322	106.67732962046834	11637665.239654716	8025.760309422269	9.175222518594635	84.18470826572612	64412828.54429783	3513.547509039698	17.48770738580788	12345016.098279066	305.8199096116395	3517.070279492643	5978.31202505399	1.214674	58.119667	0.2705271	0.177956	-0.0875650795	-0.0405776123	0.2889156001	-0.1543404904	-0.1277190118	0.3352032099	-0.2149231289	0.0133111773	0.1829628547	-0.0168025269	-0.0409219523	0.2376588012	-0.0940468494	0.0004289755	0.0897290638	0.1213281225	0.1077709975	-0.1705689289	0.0625944528	-0.0551410758	-0.0357493345	-0.1298933544	-0.0572155027	0.1062832923	0.0565399791	0.0838550882	0.0277017015	-0.1380371858	0.0721074798	0.0141182101	-0.080645687	0.0348759938	0.099920905	0.0902160165	-0.1201763787	-0.0460296505	0.1532479557	-0.0271251158	0.1189337293	-0.1311802071	0.0714925885	0.03452131	0.1482511515	-0.0416274044	0.2514348195	-0.0915167209	0.0202776735	-0.1233220962	0.0690147872	-0.127732616	0.1611631915	-0.0462839179	-0.0686690625	0.0117965241	-0.08608343	-0.091577967	0.0470953278	0.0427050649	0.1503094011	0.0201026389	0.1341607847	0.0913844364	0.0402007324	-0.0719112692	-0.0061112814	0.1543875799	-0.0872364162	-0.0790564377	-0.0462659066	0.139283049	-0.0262301712	0.0539784917	-0.118822721	-0.1140821133	0.0422798342	0.0799671791	0.0049528805	-0.1463125564	-0.0148360426	0.1453104072	0.0246515112	0.0	-0.130258	-0.000294	8.643600000000968e-08	0.016967146564	-0.0294467	0.0202597	0.0004104554440899	0.00086710814089	0.0453771	-0.1325439	0.01756788542721	0.0020590812044099	-0.000576909	0.001584021	2.5091225284410003e-06	3.32823994281e-07	0.000222832	0.000355689	4.9654100224e-08	1.2651466472100002e-07	-0.00255048	-0.0004088799999999	1.6718285439999992e-07	6.5049482304e-06	0.0	0.0	0.0	0.0	0.0	0.0
3415.376507671422	3.9742681730194818	15.794807511075607	11664796.68915384	8008.3535101870275	-17.406799235241124	302.9966596159909	64133725.944124885	3499.20696515246	-14.340543887238256	12244449.384971488	205.6511989818065	3502.467286294435	5916.8194371228	1.247738	59.70174	0.24857365	0.166919	0.0412670283	0.021005633	-0.089103228	0.0429461734	0.0835524353	-0.0334631898	0.0210300668	-0.1381259446	-0.0947020851	0.0289869833	0.0155075821	-0.1165576576	-0.1252399421	0.1099207895	0.0232804762	-0.1010510439	0.1543300251	-0.0880838643	0.1581013459	-0.1474112342	-0.0334178898	-0.1037590988	0.01831552	0.1123935401	0.0041727089	-0.0397783159	0.0710953589	0.0995267152	0.0565159894	0.0622628999	0.063179426	-0.1080713507	-0.1321789047	-0.0671188113	-0.059968342	-0.0529508819	0.0292373752	-0.1504975986	-0.0670597694	0.0074644292	0.0736485802	-0.0407126118	0.0316311912	0.0206202587	-0.1110216001	-0.1128715941	0.1407435615	0.0088348541	-0.1187525546	-0.1471910668	0.0715729868	-0.1499478957	-0.1717807443	0.0075638108	-0.0834218003	-0.0570925846	0.1300102902	0.0167143165	-0.0259061152	0.0471958076	-0.0844213374	0.0496474419	0.0623633061	0.0873414839	-0.0717735279	-0.1443026844	0.0125667363	-0.0763084439	-0.0089712812	0.0373950029	-0.1408390256	-0.0561809495	-0.0681128245	0.0204884012	-0.0591946213	0.1608913947	0.0	-0.146647115	-0.0	0.146647115	0.0	0.0	-0.138739	-0.0084809999999999	7.192736099999981e-05	0.019248510121	-0.050631	-0.0211843	0.00044877456649	0.002563498161	0.151837	0.1064599	0.01133371030801	0.023054474569	-0.00247442	-0.001897511	3.600547995121001e-06	6.122754336400001e-06	-0.000120896	-0.000343728	1.4615842816e-08	1.18148937984e-07	-0.00254275	7.730000000000063e-06	5.975290000000098e-11	6.4655775625e-06	0.0	0.0	0.0	0.0	0.0	0.0
3440.9161753269395	25.539667655517405	652.2746239542819	11839904.125626571	8107.095516448326	98.74200626129824	9749.98380050626	65724997.712816544	3512.930384962772	13.723419810312407	12340679.88959469	188.33225129007505	3516.3041195458186	6015.056334964288	1.100215	52.643066	0.241441985	0.171553	0.1395154567	0.0090326563	0.1275870163	0.1211332011	-0.0217542586	0.0919370618	-0.0110318392	-0.0150860615	-0.2688129059	0.1248819025	0.1042041107	-0.0214610666	0.079413767	-0.1410654715	0.0274864085	-0.0308190463	-0.069118972	0.0991534722	-0.1065481677	0.094670826	-0.0922545223	0.1084566776	0.0276029002	0.0798812675	0.0370180456	0.0528352629	0.0116100375	-0.2744148158	0.0171715914	-0.1336034725	-0.150635009	-0.0942173481	-0.0049295787	-0.1304700291	-0.0150962988	-0.0926840532	0.205387926	0.0181760096	0.0545173429	-0.0044454835	-0.1542747314	-0.1601232267	0.0695490991	0.1017842369	-0.0244884289	0.0663781323	-0.1585178151	-0.0179090585	-0.0333464821	0.0826476789	-0.0937359627	0.0819094934	0.1032333202	0.0875130097	0.1295759793	0.0103216061	0.0693494725	0.0099054822	0.07870762	0.0357772793	0.2700522822	0.0291665522	-0.1089161024	-0.1569221828	-0.1060007871	-0.0243961487	0.1170703997	-0.0588289841	-0.0151234916	0.2289026321	0.0168767153	-0.0447902507	0.1237484567	-0.1378996929	-0.1432483576	0.0912827736	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	-0.145477	-0.0067379999999999	4.540064399999992e-05	0.021163557529	-0.0261107	0.0245203	0.00060124511209	0.00068176865449	0.294374	0.142537	0.020316796369	0.086656051876	-0.00365651	-0.0011820899999999	1.3973367680999996e-06	1.33700653801e-05	-6.49123e-05	5.59837e-05	4.21360669129e-09	3.1341746656900003e-09	-0.00265761	-0.00011486	1.3192819600000011e-08	7.0628909121e-06	0.0	0.0	0.0	0.0	0.0	0.0
