global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
3292.0850696747243	-13.446787724251864	180.8161001010906	10837824.105975237	7981.2691813029	-39.06917126632743	1526.4001434376248	63700657.744415455	3414.4476333741577	-8.407909771458435	11658452.641054386	70.69294672498623	3413.201531942679	4873.795899249918	1.075333	63.90963	0.1485278	0.0856776999999999	0.0905519316	0.0494456293	0.0894110735	-0.0126378088	0.029968288	-0.0966062931	0.0126302385	0.0659114678	-0.0144697376	-0.0975329338	-0.2436661777	-0.0204990667	0.1144327831	0.0196197719	0.0355417635	-0.0468923431	0.0507206268	-0.0422490236	0.0272342525	0.0817185899	-0.1367689725	0.1830312232	-0.1375149354	0.0457647389	-0.1830728979	-0.1477299648	-0.0354290424	-0.0198634508	0.1335389357	-0.0660817976	0.0343016924	0.0863079524	0.0771637195	-0.1008404992	0.1346113344	-0.0822060433	0.0914177369	-0.1539156101	-0.0517436748	-0.1765429399	-0.1814228779	-0.0836611485	-0.0154986212	0.0448431628	-0.0964041963	0.0039511301	-0.0151807083	-0.0201727066	-0.1356032296	0.0367972711	0.0224590943	-0.024277191	-0.1107853177	-0.0803595249	0.055125631	0.1040088976	-0.0802760878	-0.1761559806	0.0147622364	0.0502366101	0.0471320598	-0.0540744244	0.0627925293	-0.0361967141	0.0252759995	0.0806347918	-0.1320762016	0.1741298191	-0.1264782981	0.0876116155	-0.1651415776	-0.1655960814	-0.0713887757	-0.0216755823	-0.137016375	-0.0730214451	-0.033814438	-0.0512835863	-0.0544208846	-0.1158743844	-0.170621609	-0.0440721355	0.065001374	-0.1208846375	0.0578492846	-0.1629524282	-0.1664025761	-0.1148679832	0.0035282372	0.0844281752	-0.095023535	-0.0397265421	-0.0108943394	-0.0190795572	0.1461142456	0.0367465783	0.0347518031	-0.0023532861	0.083358333	-0.132151538	-0.0056781445	0.1110032229	-0.0818806924	-0.1169967532	0.0884665117	0.0026131531	-0.0811224597	-0.0179216609	0.1045650739	-0.1188557671	0.0509054434	0.0	0.0624856	0.0028179	7.940560410000029e-06	0.00390445020736	0.0265289	-0.0222312	0.00049422625344	0.00070378253521	0.0793918	-0.0139929	0.00019580125041	0.00630305790724	-0.00655746	0.0014767699999999	2.1808496328999988e-06	4.30002816516e-05	-0.00195152	6.746000000000009e-05	3.8084303104e-06	4.550851600000012e-09	-0.000116133	-0.000645486	4.16652176196e-07	1.3486873688999998e-08	0.0	0.0	0.0	0.0
3290.136989331024	-1.94808034370044	3.7950170255120232	10825001.408564214	7973.198280082106	-8.07090122079353	65.1394465158065	63571890.81350426	3419.489833509821	5.042200135663279	11692910.721477022	25.42378220808279	3418.1268659639227	4913.041675475714	1.054604	62.677647	0.0529569	0.0243551	0.1281411098	0.0879347191	0.0677331581	-0.0548704458	-0.0269824726	-0.1615543051	-0.0410597377	0.0464818098	-0.0726806369	0.0098610276	-0.2695985582	0.0087284977	-0.0990992994	0.0669906418	-0.0028424897	-0.1617146237	0.2560194875	0.0935609502	-0.106849747	0.0132779159	0.0444794911	0.0106801235	-0.0549300407	-0.0311839727	0.0763111968	0.1583824849	0.0839964241	0.0588039204	0.0208803238	-0.1376830957	0.1088694835	-0.0972498737	0.1249107854	-0.1863739255	0.0829798536	0.0336722081	-0.1341481842	-0.08842497	0.0250565359	-0.1303162288	0.040970956	-0.1507432707	-0.0228506351	-8.84821e-05	0.0535938316	0.0719736008	0.1224118152	-0.0488805632	0.0555939003	0.0356362788	0.1367454997	-0.072113423	-0.0621660999	0.0214884868	0.0565750839	-0.0368943607	0.0142882463	0.1747908357	0.0258147194	-0.0181747536	0.0248321187	-0.1758285041	0.2182129425	0.1466635276	-0.1103448572	0.0119299722	0.0458202257	0.0099122595	-0.0651248116	-0.0235571691	0.0578492922	0.1567828264	0.0907046209	-0.0009795571	-0.0576428306	-0.1199366181	0.083041355	0.135751179	-0.1058404901	-0.1942468315	-0.0699422454	0.0784551842	-0.1239188932	-0.0957120772	0.0017761983	-0.13049727	0.0522251786	-0.1155944808	-0.0518941251	0.0444934292	0.0805186729	-0.0281731889	0.1281171685	0.0397482641	-0.0653122658	0.0503564029	0.1469532479	-0.0594970975	0.0789690229	0.0147095809	0.0742485026	-0.0202387635	0.0354567293	0.1660470142	-0.0631256396	-0.008748729	-0.0833660178	-0.0119710786	0.0994579802	-0.1217239831	0.0641678585	0.0	0.0685939	0.0061082999999999	3.731132888999997e-05	0.00470512311721	0.0413795	0.0148505999999999	0.0002205403203599	0.00171226302025	0.0762401999999999	-0.0031516000000001	9.93258256000064e-06	0.0058125680960399	-0.00638918	0.0001682799999999	2.8318158399999944e-08	4.0821621072400005e-05	-0.00165742	0.0002941	2.7470410564e-06	8.649481000000003e-08	-0.000230681	-0.000114548	1.3121244304e-08	5.3213723761e-08	0.0	0.0	0.0	0.0
3277.671205407032	-12.465783923991694	155.39576883964975	10743128.530754387	7963.730759622139	-9.46752045996709	89.63394365989546	63421007.61175181	3399.9720381359666	-19.51779537385437	11559809.860106438	380.944336255651	3398.6875606603057	4925.784216129215	1.183815	70.357018	0.50964993	0.278458	0.1336054731	0.0264723894	0.0492313587	-0.0229040152	0.0408454256	-0.1041592185	0.0635820242	-0.0499228661	0.032188519	0.0122662108	0.0425489837	-0.0001425442	0.1449683543	-0.0230221129	0.0876671298	-0.0495219324	0.1898314724	-0.0477994594	-0.0196183581	0.0940412188	-0.0524858672	0.1001087572	-0.0045314753	-0.0820116883	-0.0860732284	-0.0385310482	-0.0908640342	-0.0339526465	-0.0700926771	0.0738991984	-0.0709204991	-0.1931487336	0.1047275744	0.1634802072	-0.0489418082	0.0613400653	-0.0844644078	-0.0499918029	0.0770064799	0.0542219536	-0.0268354906	0.0575679013	0.0104803113	0.064293069	-0.0328042088	-0.0599624104	-0.1606265222	-0.13831991	-0.0462396298	-0.0495837804	0.0850758034	0.0637484065	0.0087559324	0.021697688	0.038251329	-0.0752412608	0.0199653291	-0.0382297881	0.0387048466	0.004666638	0.0927124122	-0.0458294565	0.1888908727	-0.0063892092	-0.0167299923	0.0948275816	-0.0517257996	0.0887549519	-0.0268275899	-0.0646663648	-0.0911837511	-0.0443992698	-0.0908724752	-0.0003079239	0.0927804568	0.1480704767	0.1242652475	0.0902643069	-0.1129398202	0.167623726	0.0698300639	0.069593199	-0.0684494682	-0.0842498325	-0.0610987347	0.0491808426	-0.0126398873	0.0554688065	0.0133731792	0.0124020269	-0.0687298185	0.0992696474	-0.1415696368	0.1258276056	0.0749507707	-0.0312343379	0.0901355365	0.0454855377	-0.0451131162	-0.0091798226	0.0790572802	-0.0407099466	0.0171984627	-0.0233914981	0.0619609984	0.0187545339	-0.0855608924	-0.0059925372	0.0938283642	-0.1234556951	0.0764945617	0.0	-0.173908	-0.2425019	0.05880717150361	0.030243992464	-0.00401738	-0.04539688	0.0020608767137344	1.61393420644e-05	0.0315195	-0.0447206999999999	0.0019999410084899	0.00099347888025	-0.00562516	0.00076402	5.837265604000011e-07	3.1642425025599994e-05	-0.00106275	0.00059467	1.1294375624999998e-06	3.536324089000001e-07	-0.0024126	-0.002181919	4.760770522561e-06	5.82063876e-06	0.0	0.0	0.0	1.0
3282.247541143208	4.576335736175679	20.942848770198594	10773148.921340631	7919.731689368136	-43.99907025400262	1935.918183216658	62722150.03158188	3403.046280453342	3.0742423173755924	11580723.986907328	9.450965825942852	3402.2072565376943	4840.720157028068	1.137078	67.5793	0.16123332	0.0826092999999999	0.0977802228	0.0647875378	-0.0037066545	-0.1414915667	0.0594968608	-0.0675508615	0.0049899373	0.090297836	0.0661458776	0.0827284043	0.0294975535	-0.0425550035	0.0783086283	0.0012537121	0.0332885863	-0.0077393814	0.0791113833	-0.0199914998	-0.0480199326	0.0483345355	-0.064707576	-0.1721835038	-0.0690093591	0.021507885	0.1749152287	0.0570786754	0.0820728867	-0.0003530847	0.0047914945	-0.1259212194	-0.0835895157	-0.058082224	0.0370786712	0.0993137792	-0.0921266728	0.0193140775	0.0223620325	-0.0393415683	-0.1469814667	-0.0672521435	-0.0278568337	0.0209480628	0.2952102573	-0.0340487683	-0.0484517236	0.0583440933	0.0885204441	-0.0219141285	-0.1052052797	-0.0268177132	-0.0617472552	0.0845477997	-0.0768269986	-0.0617018628	-0.0479833423	-0.161104295	0.0665183222	-0.0726515006	-0.0042124066	-0.2436991821	0.032829693	-0.0110414603	0.0844128966	-0.0024142767	-0.0502802788	0.0513064761	-0.0609450626	-0.1742747973	-0.0528313036	0.0056838124	0.1711150262	0.0552424895	0.0824991427	-0.0352330863	-0.0345775231	-0.0633868323	0.1410491123	-0.0255775885	-0.0648194437	0.0975089392	0.0960493561	-0.020781799	0.0468886886	-4.23922e-05	0.1592053075	-0.0590045408	-0.0250669462	-0.073585438	0.2818803585	-0.0861061242	-0.0031652953	-0.0329321273	0.10949577	0.0406377054	0.1050712555	-0.0278601377	-0.0599424076	0.0822416221	0.0092231878	-0.0633521435	0.055111281	-0.1753775361	0.0613567775	-0.0251337911	0.0675309714	-0.2229476091	-0.0877058019	-0.0	0.0877058019	-0.1240347346	0.0877058019	0.0	-0.189418	-0.0155099999999999	0.0002405600999999	0.035879178724	-0.0183198	-0.01430242	0.0002045592178563	0.00033561507204	0.0785619	0.0470424	0.00221298739776	0.00617197213161	-0.00447861	0.0011465499999999	1.3145769024999993e-06	2.00579475321e-05	-0.00156451	-0.00050176	2.4476915401000004e-06	2.5176309760000017e-07	-0.00237334	3.926000000000016e-05	1.5413476000000127e-09	5.632742755599999e-06	0.0	0.0	0.0	0.0
3296.3618372004817	14.114296057273805	199.21335319237488	10866001.361751735	8003.353570786066	83.62188141792922	6992.619051874216	64053668.37901407	3393.043601714965	-10.0026787383772	11512744.883138862	100.05358194318327	3391.955738323028	4855.354376584637	1.132839	67.32737	0.1705287	0.0881741	0.0138692893	-0.074245195	0.1588971239	-0.0578030214	-0.0081524575	-0.0473441921	-0.0894430815	-0.0755054173	-0.0547184788	-0.1100524082	0.0352826141	0.0470721309	-0.0136028587	0.1022077121	0.1211284122	0.006408984	-0.0119962375	-0.0483730308	-0.0962272139	0.0478107343	-0.0294614793	-0.0747405081	-0.0573528975	0.0579615034	0.1102587847	0.1570228687	-0.0480753405	-0.023985246	-0.0084320952	-0.0526637204	0.0529631639	0.0587547192	0.0046280324	0.054738533	0.0081683215	-0.1292253358	0.0268551533	-0.0571819559	-0.0802206088	-0.0553044392	-0.0620582462	-0.0363526914	-0.0986884109	-0.0450037885	0.0722478963	-0.1341595148	0.0639680285	-0.0034876513	-0.1143974546	-0.0062104263	0.0340694662	-0.0349600242	0.1274401755	0.1195665381	-0.1051992742	0.0267135798	0.126321168	0.0323372132	0.0511985225	0.174089456	0.1135659434	0.0227347404	-0.0061763494	-0.0505298425	-0.0991155592	0.0414316752	-0.0288747404	-0.074589659	-0.0537314649	0.0510061688	0.1178851328	0.1609477157	-0.0584092804	-0.011551204	-0.0083529282	-0.0792124689	-0.0434611677	-0.0011557537	-0.0008236241	0.0427132649	-0.0501238933	-0.1364327394	0.0231045317	-0.0414359893	0.0884019574	-0.0583718378	-0.0570234691	0.0193063361	-0.0931916076	0.053361019	0.1186855874	-0.1258587515	-0.0445899563	0.0348848027	0.1076004906	-0.0227545234	0.0276778937	-0.0424071817	-0.0510880362	0.1712684181	-0.092377923	-0.0222376394	0.1179602743	-0.0174250326	-0.0049528048	0.1537309855	-0.0897994937	0.0059925372	0.0811224597	-0.1234556951	0.0976380941	0.0	-0.198872	-0.0094539999999999	8.937811599999982e-05	0.039550072384	0.0493142	0.067634	0.004574357956	0.00243189032164	0.0587617	-0.0198002	0.00039204792004	0.00345293738689	-0.00546113	-0.0009825199999999	9.653455503999994e-07	2.98239408769e-05	-0.00121887	0.00034564	1.4856440768999998e-06	1.194670096000001e-07	-0.00251799	-0.00014465	2.0923622500000023e-08	6.340273640099999e-06	0.0	0.0	0.0	0.0
3309.055871050811	12.69403385032956	161.13849539331272	10949850.757735845	7984.795505776308	-18.55806500975723	344.4017769063756	63756959.26906553	3416.075976424592	23.03237470962722	11669575.07670523	530.4902847646756	3415.113052919496	4875.725124387418	1.148988	68.287132	0.1775100999999999	0.0887303	-0.0093224597	-0.1172327629	-0.0172819932	-0.0886808518	0.0185914703	0.0116080984	-0.1138643773	-0.0049919726	0.1176495702	0.0179943201	0.0182545534	-0.0258809918	0.0497772441	-0.0323059555	0.0107091508	-0.0226339291	-0.1913330355	-0.1551713607	0.0636358192	0.0767339157	-0.0226744667	0.08831884	0.0054082273	-0.0654275796	0.043484953	-0.1174770396	-0.157395181	0.1009873772	0.0225873912	-0.0559543671	0.0360545048	0.0703379311	0.0836999362	-0.0991077802	0.0530633822	-0.085946352	-0.0846489149	0.2434614165	-0.0275862426	0.1411143651	-0.0365143944	0.0204812754	-0.0527381231	-0.0065924614	0.0129706115	-0.0757415979	0.0033140745	0.1001567484	0.1005889798	0.0713527674	0.0687237891	0.1479725155	0.128055746	-0.0214336611	-0.1055731297	-0.0634271246	0.1222440115	0.0122004047	-0.063447087	-0.2023036464	0.0141606017	-0.0260798668	-0.142402235	-0.1964348889	0.0593113501	0.0778288303	-0.028232538	0.0961412208	0.0091070322	-0.0772212857	0.0444794519	-0.1099455407	-0.1126933707	0.1528058657	-0.0668484857	-0.0777309222	-0.0339366254	-0.018331569	-0.0689294392	-0.1100694912	-0.0196402549	-0.0651695659	-0.1310324988	0.2295331945	-0.0127347121	0.1400587973	-0.0365158438	0.0695705314	-0.0388315678	0.0307086909	0.0283882497	-0.0653243139	-0.0608131434	-0.0799704681	-0.0957746595	0.0531457171	0.0491070414	0.1007643671	-0.1723840061	0.0604820426	-0.0558634392	-0.1345460977	0.1248138707	-0.0032336594	-0.0439390207	-0.2084245368	-0.0918407451	0.0119710786	0.0741129243	-0.1217239831	0.106146603	0.0	-0.170852	0.0280199999999999	0.0007851203999999	0.029190405904	0.0085521	-0.0407621	0.00166154879641	7.313841441e-05	0.0598345	0.0010727999999999	1.1508998399999974e-06	0.00358016739025	-0.0040787	0.0013824299999999	1.911112704899999e-06	1.6635793690000003e-05	-0.0008361659999999	0.000382704	6.991735795558328e-07	1.464623516160765e-07	-0.00213002	0.00038797	1.5052072090000005e-07	4.536985200399999e-06	0.0	0.0	0.0	0.0
3294.377235642517	-14.678635408294213	215.4623374496286	10852921.370719632	7964.370644930924	-20.4248608453845	417.1749405533209	63431199.76983742	3409.235718091061	-6.8402583335314375	11622888.18150787	46.78913406944628	3407.95522398604	4934.014887091169	1.131217	67.23098	0.21269975	0.109504	0.0199107593	-0.1159973089	-0.107336323	-0.0029257829	0.0044369851	-0.0162282578	-0.0708697733	-0.0021062468	0.0678987923	-0.0275467294	0.1304384707	0.0302251939	-0.1248027002	-0.1797949422	0.011606152	-0.0934137655	-0.1921203996	-0.0390337491	-0.0512809173	0.0671255188	0.1124691426	0.0762222971	-0.0059758642	-0.0378055206	0.0639814984	0.0997479501	-0.1228433499	0.1041686069	-0.0214393887	0.0501365207	-0.0873835063	-0.1156890833	0.045902739	-0.083080369	-0.0312741983	-0.0788151798	-0.0428317242	-0.1136735075	0.1003139074	0.1723485867	0.1208869103	-0.0540914532	0.1330911964	-0.0220986861	-0.011830253	0.0078633985	-0.0078799175	-0.1327011697	0.0637343683	0.0282401745	-0.0211600942	-0.1621422653	-0.2057506175	-0.0954451729	0.0119860692	-0.1014933697	0.0472557646	0.1215083792	-0.0892029207	0.06504638	0.0143207676	-0.0750915322	-0.1906586236	-0.0762833075	-0.0507266804	0.0643486894	0.1033106927	0.0758825128	-0.022782205	-0.0433802001	0.056709879	0.1108195876	-0.0700653926	0.139109114	0.034024823	0.115386231	0.097568493	0.0175076355	-0.0514817763	-0.0791127658	0.0225091291	-0.056727195	-0.0519900059	-0.1383572797	-0.0685943536	0.1717319682	0.1337567408	-0.0590862575	0.1032369135	-0.0369554403	0.0093089873	0.0323722985	-0.006868409	0.1141897144	-0.0583983307	0.0680850243	-0.0080665712	-0.1156779176	0.2057765383	-0.1517251499	0.0519694611	-0.0878245994	0.0428592265	0.0722041571	-0.1177360998	0.0898443598	-0.0938283642	0.0179216609	0.0667140218	-0.1188557671	0.1131072554	0.0	-0.172445	-0.0015929999999999	2.537648999999947e-06	0.0297372780249999	0.0433753	0.0348232	0.00121265525824	0.00188141665009	0.0656111	0.0057766	3.336910756000008e-05	0.00430481644321	-0.00495288	-0.0008741799999999	7.641906723999993e-07	2.45310202944e-05	-0.00185377	-0.0010176040000001	3.4364632129e-06	1.0355179008162037e-06	-0.000611665	0.0015183549999999	2.305401906025e-06	3.7413407222499993e-07	0.0	0.0	0.0	0.0
3293.1601236478145	-1.2171119947024636	1.4813616076486096	10844903.599984089	7973.184369531915	8.813724600991009	77.68174134211411	63571668.99054804	3409.128170340024	-0.1075477510366909	11622154.88180592	0.01156651875305	3407.9087672322325	4836.312497293309	1.120664	66.603745	0.21735779	0.101997	0.0390127543	-0.0073216817	-0.014443189	-0.0158481695	0.0935347188	-0.0158830256	-5.51647e-05	-0.0237866984	0.0794933326	-0.037293231	-0.0109892379	-0.0743696678	0.075113153	0.0054499327	0.0347635978	0.0686406328	-0.0942778345	-0.0072628823	-0.0160737886	-0.1978715058	-0.0443515445	-0.0729263362	-0.0199382655	-0.1118486255	0.1275516039	-0.1848986856	0.0817644964	-0.131543563	-0.0069732953	-0.1273041502	0.0460042952	0.016441029	0.1673742888	0.0628037113	0.0279282109	0.0357064579	-0.0296916784	0.0471035238	0.0465321596	-0.0056121002	-0.0478427355	-0.0054876747	-0.2113026188	0.0337602751	0.1256841259	-0.0610030715	-0.0686988452	0.0449213613	-0.0958399128	-0.0117628362	-0.1847283957	-0.1468694019	-0.1175519884	-0.0605701724	0.0030623948	0.030293385	-0.0554180538	-0.066397144	0.114892323	-0.102642082	0.0335838066	0.0629416578	-0.0768418053	-0.0268252796	-0.0020599417	-0.194588033	-0.0582086055	-0.0615569623	-0.0157347519	-0.1415056566	0.1287753118	-0.1964866231	0.052618575	-0.1388754265	-0.0063707953	-0.1323882093	0.0226721223	0.0159111886	-0.142845372	0.0445377872	-0.0131454547	0.0425518184	-0.0282134438	0.034347771	-0.0547939048	-0.0201558992	-0.038834391	0.0949138741	-0.1835764694	0.1316149405	0.0879442934	0.0079683839	-0.066790022	-0.058381408	0.096851477	-0.0329084398	-0.1844119745	-0.1167968043	0.1363263293	-0.1090244396	-0.0196015177	0.0282977903	-0.0372035775	0.0147279681	0.1441360301	-0.0736832041	-0.09576119	0.0238303864	0.0589646239	-0.1148778268	0.1184185493	0.0	-0.196875	-0.02443	0.0005968249	0.038759765625	-0.00197244	-0.04534774	0.0020564175231076	3.8905195536e-06	0.0762758999999999	0.0106647999999998	0.0001137379590399	0.0058180129208099	-0.00429228	0.0006605999999999	4.363923599999999e-07	1.84236675984e-05	-0.00120216	0.00065161	1.4451886656000002e-06	4.2459559210000005e-07	-0.00203776	-0.001426095	2.033746949025e-06	4.1524658176e-06	0.0	0.0	0.0	0.0
3296.849747136626	3.689623488811321	13.613321489188229	10869218.255194834	7948.966101649456	-24.21826788245926	586.5244992265576	63186062.08517215	3407.2175836204883	-1.910586719535786	11609131.66213264	3.650341612866516	3405.953176607536	4904.88897041893	1.040573	61.843742	0.0784031399999999	0.0379112	0.0558130491	0.1043013585	-0.0282071265	-0.0659901222	0.0486323693	-0.0482026269	-0.0015426643	-0.0401354418	0.0984938243	0.0988688891	0.0149794976	-0.0521474149	-0.0374216539	0.0284374558	0.0193798008	0.0047903968	-0.025990907	-0.0993029879	-0.1351660602	0.1244297138	-0.046803177	0.054795703	0.0696940473	-0.0236726004	0.0197364553	-0.0497105071	-0.0706288285	-0.0529016972	0.0453293301	0.057975964	-0.0429842603	-0.0105958498	-0.0318984871	0.0253200009	-0.021821624	-0.0723251372	0.0562607091	0.0302812931	0.0579086916	-0.0468389664	0.009606893	0.0403252494	0.0226587377	0.0711916486	-0.0618104844	0.0121560128	-0.0145248589	9.32229e-05	-0.0532373616	-0.0354717086	0.0286632781	0.0751786686	-0.0239873106	-0.0342989211	-0.2481539167	0.0682526284	-0.1347127348	0.0124486636	0.1044089529	-0.0807128506	0.0150009415	0.0114033821	-0.0052813008	-0.1002774382	-0.1333904136	0.1216876256	-0.0533236539	0.0527086369	0.053464262	-0.0401360184	0.0199100194	-0.0419618508	-0.0709011341	-0.0176467217	-0.0080112036	0.0942099558	0.0094751822	-0.0275600872	0.0461459046	0.0237949935	0.000316401	-0.0778628198	0.0409557371	0.0151199132	-0.0768310199	-0.0494027567	0.0026003915	0.0408802539	0.0410607236	0.0284919564	-0.0844564812	0.0097350975	-0.0072312751	0.0023006215	0.0420421011	-0.045340748	0.04442043	0.0961168152	0.0417679171	0.0191043509	-0.237361334	-0.0682885698	-0.1148753594	0.0864396698	0.1018131753	-0.1023398026	-0.0976380941	0.0296834549	0.0509054434	-0.1098273031	0.1220030341	0.0	-0.179636	0.017239	0.000297183121	0.032269092496	0.0203066	0.02227904	0.0004963556233216	0.00041235800356	0.086006	0.0097301000000001	9.4674846010002e-05	0.0073970320359999	-0.00475661	-0.0004643299999999	2.156023488999998e-07	2.26253386921e-05	-0.00128434	-8.217999999999984e-05	1.6495292355999995e-06	6.753552399999973e-09	-0.00207435	-3.658999999999997e-05	1.338828099999998e-09	4.3029279225e-06	0.0	0.0	0.0	0.0
3286.569454437764	-10.280292698862011	105.6844179742756	10801538.77884334	7999.291690130307	50.325588480851366	2532.664855944	63988667.543787785	3410.993561177906	3.7759775574177183	11634877.074397134	14.25800651412228	3409.5722128161883	4861.118872944251	1.100424	65.400887	0.1170151499999999	0.0494571	-0.0208925764	-0.0675370072	-0.0954392435	0.0527179814	0.0991681086	0.0602456695	0.0561209981	0.0183503708	0.0727553206	-0.0864812253	0.0148209741	0.0174256905	0.0685794836	-0.11265872	0.0049987886	0.0630044323	-0.123388463	-0.0256456481	-0.0430528518	-0.173878179	-0.0811361529	-0.1295039509	-0.1497512858	0.081930021	-0.0415753065	0.0061466135	0.1260490877	0.1148458059	0.1173528255	-0.067848122	-0.0530767739	-0.027282204	0.0163681425	0.083878976	-0.0626347403	-0.0154238815	0.0223572134	0.0048492941	-0.1926192832	0.1455271097	0.1147605675	-0.0736772982	0.0969552738	0.0486126999	0.0161962255	-0.0484371227	0.029487177	-0.0335856915	0.2149018872	0.0131123299	-0.0046300934	0.021626316	-0.0108213354	0.0159249794	-0.072081565	0.1667031132	-0.122162205	-0.0029811406	0.0968037912	0.1191758589	-0.0021546912	0.0731442872	-0.1164485883	-0.0466667036	-0.0399111991	-0.1738779991	-0.0725189439	-0.140466365	-0.1228284387	0.1049063421	-0.0396889104	-0.0034023401	0.1312661991	0.0411532346	-0.1446606173	-0.031234894	0.0841005975	-0.0347258089	-0.0460576317	0.0842119832	0.0439143801	-0.0402710255	0.0380971337	0.0342548438	0.1847556153	0.1330079185	0.1051018552	-0.0539924557	0.0724484198	0.0305407851	0.0072405015	0.0161487097	-0.0383443515	0.0693829828	-0.2418796322	0.0318899732	0.003418227	0.04703099	0.0522226459	0.025290145	-0.1509978781	0.1230322767	-0.1235053379	0.0171855594	0.0476401217	0.1281284099	-0.0994579802	0.0354671963	0.042578821	-0.1037513516	0.1238084399	0.0	-0.209428	-0.029792	0.000887563264	0.043860087184	0.00150215	-0.01880445	0.0003536073398025	2.2564546225e-06	0.0762453	-0.0097606999999999	9.527126448999996e-05	0.00581334577209	-0.00439188	0.0003647299999999	1.3302797289999982e-07	1.92886099344e-05	-0.00164511	-0.00036077	2.7063869121e-06	1.3015499290000005e-07	-0.00162669	0.0004476599999999	2.0039947559999994e-07	2.6461203561000004e-06	0.0	0.0	0.0	0.0
