global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5422.304402082539	-4.1485342241694525	29401385.02884368	17.21033620910524	11342.495829291622	-23.46953286135613	128652211.63749784	550.8189727302752	4880.184037283833	-9.30395922198568	23816196.237759933	86.56365720437235	5004.637212550076	8606.76396429865	1.321175	42.662792	0.0503159999999999	0.0385434	0.153757462	0.0159777742	-0.1022095348	0.0276763142	0.1020719809	-0.0590272742	-0.1327746888	-0.0170075822	0.0220671035	0.0388946543	-0.1048567584	-0.1387356782	-0.0341250307	-0.1042809587	-0.041402982	-0.1011855046	0.0813815973	-0.0192542331	0.0166177381	0.0852300443	0.0374266949	-0.0224165473	-0.0914629299	-0.1707589353	0.1799066164	-0.1430181951	-0.0496475421	-0.0398658342	-0.0094757337	-0.1462520688	0.0009625129	-0.1088215594	0.0673226068	0.0377786155	0.0638050134	-0.1846298217	0.0181895573	0.0091111027	0.0891745272	0.0175907829	0.0175231254	-0.094040436	0.0387730551	0.0170230144	0.0519570339	-0.0002471805	-0.0113139728	0.0345976151	-0.0083763053	-0.0562289931	0.0920950773	-0.1068324846	-0.1356099981	0.0795760163	-0.0409532841	0.0193903794	-0.0952022009	0.0043255291	0.029696997	0.0829629006	-0.0998530819	0.0439682211	-0.1198121483	-0.0985718134	-0.0728144814	0.0206477503	0.0518254166	0.0374474533	-0.0437959524	0.2428991716	0.1091512083	-0.0136880795	-0.0430218618	0.1113691339	0.2041817247	-0.0203112978	0.0156162502	0.1285776342	-0.0657002292	-0.0965164984	0.0635534438	-0.0974563488	0.0234665254	0.0988447835	0.0034152282	0.0454336077	0.0135236524	0.0558011729	0.0724718729	-0.0079743488	0.000837199	-0.0248986233	-0.023694743	-0.0028115894	-0.0118361363	-0.0429854412	-0.1476466618	-0.0765997995	-0.1137716052	0.0558421964	-0.0118487721	-0.0148508525	-0.1311088138	-0.0794440076	0.093760827	-0.037210395	-0.0374424136	0.0134618896	-0.1211126101	-0.0397513735	0.1124839207	0.0641678585	0.0	-0.015294	-0.0034693	0.000233906436	1.203604249e-05	0.110015	0.038287	0.012103300225	0.001465894369	0.178079	-0.000695	4.830250000000016e-07	0.0317121302409999	0.0008281	6.4934e-05	6.8574961e-07	4.216424356e-09	-0.00235679	-9.999999999940612e-09	9.999999999881223e-17	5.5544591041000005e-06	0.00459342	9.234999999999972e-05	2.10995072964e-05	8.528522499999949e-09
5426.988522113587	4.684120031048224	29452204.419152617	21.940980465267213	11299.435087083944	-43.06074220767732	127677233.28722374	1854.2275194760432	4881.725535451203	1.5414981673693546	23831244.20347633	2.3762166000030787	5007.338953905912	8555.75638394731	1.210161	39.077953	0.0419432	0.0251945	0.0195036339	-0.1032619053	-0.0999090744	0.0143392495	-0.1110371766	-0.0159428814	-0.1148771567	-0.0255769385	-0.1331203282	0.0056839521	-0.0472665728	0.0050323188	0.0445734436	-0.0482966797	0.0774590814	-0.0759094863	0.101457042	-0.0608275382	-0.0305826782	-0.2188070316	0.1691499152	-0.0443324396	-0.0723218871	-0.0134667942	0.0342570305	-0.0137677161	-0.0218498627	0.0927404877	0.0808232807	-0.0921985943	-0.1657212379	0.0204032483	-0.1143352691	-0.0453533984	-0.0554189913	-0.0327482483	-0.1300365486	-0.1829405493	0.0276157104	0.0883828878	-0.0245759812	-0.2317615394	-0.0196180264	0.167806903	0.0140455051	0.0226699955	-0.0632302836	-0.1144339946	0.1201682839	-0.0402238042	0.1535582376	0.0155539684	-0.0342759775	0.2209214336	0.0904937799	0.0462513513	-0.022351293	0.0717678391	-0.0163971577	0.0072796595	-0.1223421773	0.054824605	-0.1129572638	-0.105358823	0.1541350221	0.1671424008	-0.0708422648	0.0203806232	0.0948605211	-0.0032180733	-0.0099600855	0.0219042189	0.1890475642	-0.0521474269	0.1634186436	-0.1638721934	0.0573416767	-0.0960312583	0.032437988	0.0522867398	0.1269726507	0.0142551051	-0.0136436616	0.2259300096	0.0284732654	-0.0819604493	-0.1776459081	0.049785452	0.1251857742	-0.0075242392	0.1536992692	-0.0340279185	0.0023493587	0.122044762	0.0167057883	-0.0351156556	-0.0546857175	-0.0852112335	-0.1656070742	0.0541699528	0.0434981665	0.0961236589	0.0544970592	-0.0733698399	0.0413332549	-0.0995495601	-0.0638794989	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	-0.0156522	-0.0003582	0.00024499136484	1.2830724000000088e-07	0.117583	0.0075679999999999	0.0138257618889999	5.727462399999987e-05	0.18067	0.002591	6.713281000000052e-06	0.0326416489	0.00127923	0.0004511299999999	1.6364293928999998e-06	2.035182768999999e-07	-0.00235679	0.0	0.0	5.5544591041000005e-06	0.00477081	0.00017739	2.27606280561e-05	3.1467212100000135e-08
5426.591567931035	-0.3969541825526903	29447896.045140207	0.1575726230460745	11325.25147863818	25.81639155423545	128261321.05439629	666.4860728815995	4888.003467473228	6.2779320220251975	23892577.8980303	39.41243047316939	5008.39479212133	8582.093091285817	1.199286	38.726795	0.0451951	0.0212317	-0.1153171006	-0.0438141717	-0.0316091623	0.067302055	-0.0927622485	0.0552289955	-0.0061423587	0.0440568458	-0.0924671832	0.0516320516	0.1572750975	0.0209628206	-0.0156886965	-0.0816132763	-0.1185229646	0.0034134525	0.0753285609	-0.0941220233	-0.030405434	0.0339232634	-0.0187579207	-0.0278712312	-0.0225332934	0.0651507461	-0.1076540184	0.157229621	0.002459955	0.0046624625	-0.0315589714	-0.0148678216	-0.0356431901	0.0675799581	0.1142783732	0.1689187315	0.0463458088	-0.1160154036	0.0290983007	-0.1080941585	0.0411147195	-0.0100687367	0.0280538101	-0.1286245403	0.2111853451	-0.1171275552	0.060423042	0.0437677041	-0.0723790823	0.1042836388	0.0234796809	0.1100337991	-0.0294807416	0.0228979191	0.0500338932	-0.1454507829	-0.0797212895	0.0295171866	0.159686196	-0.0301425135	0.0027637823	-0.0416934258	-0.139858947	-0.1091657177	-0.1159925833	0.0750207197	0.0779106989	-0.0104663109	0.0941046978	0.0362495832	-0.0270091552	-0.1157954177	-0.0571607203	0.0747237545	-0.0004975757	0.0239261808	0.0786904382	0.0633368994	0.0227469739	-0.0615845057	0.0021812771	-0.171557407	0.0349969653	-0.0411138498	0.1070102314	0.0741063679	0.0745221698	-0.1337726398	0.1093144108	0.1796838066	-0.0119961419	-0.0489631815	-0.1104678861	0.0107037024	-0.1135516229	-0.0065050835	0.124491624	0.1405075994	0.0711354631	-0.0477572472	0.1083311238	-0.0838769292	-0.0936467427	-0.0027229404	0.0007079322	0.1049871081	-0.053538458	-0.1652208695	-0.0017963683	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	-0.0260758	-0.0104235999999999	0.00067994734564	0.0001086514369599	0.125625	0.0080419999999999	0.0157816406249999	6.46737639999999e-05	0.189113	0.008443	7.12842490000001e-05	0.035763726769	0.00139316	0.00011393	1.9408947856e-06	1.2980044900000034e-08	-0.00260679	-0.0002499999999999	6.249999999999989e-08	6.7953541041e-06	0.00476901	-1.800000000000586e-06	2.27434563801e-05	3.240000000002109e-12
5431.848783763006	5.257215831971735	29504981.209667653	27.63831830393426	11367.079670714127	41.8281920759473	129210500.2403624	1749.5976523423406	4884.905479260916	-3.097988212311975	23862301.54131332	9.597530963623948	5006.933084057934	8601.291890720291	1.309575	42.288189	0.18541488	0.103931	-0.0069521186	0.1317920848	-0.0003482928	0.1232011669	0.0999348491	-0.0178676271	0.1597364463	-0.0150249051	0.0096463414	0.0720845429	0.0748699102	-0.0135778061	0.0221943931	-0.0100424963	-0.0438329833	0.0423488115	-0.0041372574	0.0571371185	0.0258672748	-0.0686502809	-0.0414335171	0.0779732639	-0.0616938156	0.0836188216	0.1074847293	-0.1459286078	0.0464907816	-0.0178226781	0.0104825913	-0.0617566455	-0.112587111	0.031580869	0.0033089217	-0.0393878749	-0.004152789	0.0070302093	0.024245676	0.0005041861	-0.107190875	-0.2550503098	-0.1066988817	-0.0464183121	0.0412280609	0.1487458946	0.052386031	0.0104600378	0.1166615938	-0.0775741455	-0.1642311786	0.060081823	-0.0916021447	-0.0177820709	0.1496795965	-0.1236361634	-0.0222504392	-0.0627569537	0.0305061748	-0.0659412635	-0.0703178768	-0.1525084772	0.0039383956	-0.0776876371	0.1518252628	0.0299222644	-0.0314486029	-0.0417173044	-0.1016999777	-0.083282354	0.1642154902	0.0541526645	0.1009457497	-0.0357080374	-0.0775738702	0.0338817597	0.1183604717	-0.0618138534	0.0276041169	-0.050993862	-0.021812919	0.0507382207	-0.0008141556	0.0405377251	-0.0027265643	-0.1157183766	-0.1585909913	-0.1490043965	0.0489370976	0.0866566077	0.119006607	-0.0264825604	0.0126366388	-0.041873714	0.2063682372	-0.0028497725	-0.1079013923	0.1097161888	0.0442926134	0.1203653365	0.1524572778	-0.0400315637	0.0368041532	-0.0675951207	0.0309162255	-0.0227364005	-0.1292760404	-0.0538441338	0.0493329383	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	-0.0141789	0.0118969	0.0002010412052099	0.00014153622961	0.175923	0.050298	0.030948901929	0.002529888804	0.197732	0.0086189999999999	7.428716099999979e-05	0.0390979438239999	-1.53296e-05	-0.0014084896	2.3499663616e-10	1.98384295330816e-06	-0.0019594	0.0006473899999999	4.191138120999998e-07	3.8392483600000005e-06	0.00500515	0.00023614	2.50515265225e-05	5.576209960000007e-08
5435.598349950734	3.749566187727396	29545729.42198714	14.059246596148558	11354.458092504095	-12.621578210031656	128923718.57443176	159.30423651194593	4889.163172491731	4.257693230814766	23903916.527249403	18.127951647725883	5011.655525493521	8623.188813590117	1.259796	40.680756	0.18802792	0.115015	0.1181267426	-0.050329461	-0.1360144532	-0.0824883582	0.0970185375	-0.0738909683	0.146116347	0.1027091406	0.039814173	0.1167397751	-0.0488184951	0.0425194904	-0.0618900798	-0.120663662	0.2363918926	-0.026064577	-0.0093767775	-0.1007648188	0.0880225378	0.1139319256	0.0576862653	-0.1189173197	0.0742411256	0.0375872429	0.119698615	-0.1329919934	-0.0563188974	-0.0050124136	-0.007202106	0.0289500557	-0.0334118259	-0.0561654745	-0.0492120465	-0.0005386825	-0.0909968558	0.0782107514	-0.1421145768	-0.1387358686	-0.0022102917	0.0945998181	-0.037613225	0.0496235686	0.0584302361	-0.093545124	0.1226199688	0.0557520267	0.0044184902	0.1232368852	0.0945069015	-0.0267230903	-0.001089918	0.1720802707	0.0798314792	-0.0287410174	-0.1084827125	-0.002952498	-0.0456326258	-0.039391035	0.0315380669	-0.024100863	-0.0217638841	0.1583764357	0.0619553518	-0.1317778688	-0.0609416223	-0.0211181072	0.0518501879	0.139781399	0.041707957	0.0689439251	-0.0705310255	-0.1179617879	-0.0384561934	-0.0091303132	0.0440887945	-0.0201936185	0.10169086	0.0530471307	0.1057371405	0.0822867446	0.0281454362	0.0761189687	-0.0505494621	0.1074334888	0.0321970067	-0.0456837944	-0.0640463627	-0.0947405912	-0.0065698796	0.002628269	-0.1593796901	0.1770251839	-0.0060452819	0.036147212	0.1761971181	0.0739243459	0.0931519415	-0.0240556042	-0.0192921965	-0.0179612377	-0.0451986412	-0.0355137221	-0.093304943	0.0752946713	0.0861218694	0.0417621739	0.081631165	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.00425396	0.00992494	1.80961756816e-05	9.85044340036e-05	0.093846	-0.082077	0.008807071716	0.006736633929	0.162352	-0.0353799999999999	0.0012517443999999	0.026358171904	0.00104681	0.0010621396	1.0958111761e-06	1.1281405298881598e-06	-0.00188563	7.377000000000013e-05	5.442012900000019e-09	3.5556004969e-06	0.00492814	-7.700999999999975e-05	2.42865638596e-05	5.930540099999962e-09
5416.413387133002	-19.184962817731503	29337533.980313603	368.06279831774026	11305.013251417644	-49.44484108645156	127803324.61472853	2444.7923100644484	4875.853050429327	-13.310122062403934	23773942.96938097	177.15934931609195	4997.439189279308	8627.761425532892	1.04247	33.662979	0.08911726	0.0451837	0.0673723798	-0.0992788656	-0.0447860226	-0.176199194	0.0820811343	-0.1319743341	0.1212669074	0.0534716986	-0.1371984586	-0.1313879486	-0.0219427791	-0.0298986914	-0.0759435638	-0.1085383402	0.0838883405	0.0706886656	-0.0823796851	-0.1325867328	-0.126665054	0.149113719	0.0951716411	0.1420377493	-0.0554842787	-0.0898310937	-0.0503964493	0.1481579236	-0.058228008	-0.0726054292	-0.0379679923	-0.130575437	0.127262018	-0.0046852436	-0.1572600418	-0.0517116679	-0.1377358807	-0.0962671997	-0.0038012841	0.0075936517	-0.059942184	-0.1557760102	0.0547949578	0.0643857855	-0.1958508055	-0.0582272505	0.0440430917	0.0700277513	0.0037714513	-0.1411212644	0.0651719644	-0.1124922158	0.0067911979	0.1590007782	-0.2386562735	0.0026670964	0.0236500043	0.094530552	0.1232624738	-0.0336918588	0.200608628	-0.0645009036	-0.0561337979	0.082592036	-0.1153130964	-0.0200492746	-0.0123152574	0.142567773	0.2044977065	-0.1161602613	-0.1784569305	0.0478765863	-0.0412941332	0.0165905897	0.0149110505	0.1152138659	0.0049567937	0.0266255771	-0.1330034661	0.0094986284	0.1724036345	0.0828984674	0.1865439862	-0.0720801159	-0.0951730523	-0.1486255434	-0.1391479917	0.0803978716	-0.0180541595	-0.0524642515	-0.0602648443	0.0195148921	-0.0515577082	-0.0675622994	0.0009870259	0.0776640006	0.0051572014	-0.2480457776	0.0344744706	-0.0434262702	0.0092342964	0.1394171188	-0.1762901342	0.0748438656	-0.008654706	0.1535364823	-0.0488725728	-0.0849245252	-0.1737511564	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.00763317	-0.0033792099999999	5.82652842489e-05	1.1419060224099998e-05	0.0709083	-0.0229377	0.0050279870088899	0.00052613808129	0.177029	0.0146769999999999	0.0002154143289999	0.0313392668409999	0.000422523	-0.000624287	1.7852568552900004e-07	3.897342583690001e-07	-0.00214652	-0.0002608899999999	6.806359209999999e-08	4.607548110399999e-06	0.00500543	7.728999999999982e-05	2.50543294849e-05	5.9737440999999724e-09
5394.362715155483	-22.05067197751941	29099149.10265963	486.23213466016	11272.108041223975	-32.90521019366861	127060419.6930262	1082.7528578895126	4876.767554961298	0.9145045319710334	23782861.785123195	0.8363185389955589	4998.195510282525	8565.467693426182	1.047194	33.815498	0.05617589	0.0261515	0.0564144049	-0.0817118043	0.0406267745	-0.1753900263	0.0032466919	-0.2570641789	-0.0731808689	0.0264198752	-0.0389831942	-0.1412299652	0.0537560267	-0.0225292627	0.021145939	-0.0128265462	0.0539510899	0.1695805829	-0.0808044476	-0.011128007	-0.1103577871	0.0004535557	0.0153955317	-0.1151179527	0.0152153167	0.1207707798	0.0196103834	-0.1518438325	0.0207498968	-0.1276756311	-0.0574554126	-0.034606304	0.0751338851	-0.0869924812	-0.111238899	-0.0676064687	-0.0136755878	-0.0757053484	-0.0411076969	-0.1370963044	0.1157764853	-0.0047055061	-0.0974704124	0.1616266875	-0.2669467728	0.0567117467	0.0875591257	-0.0555035298	0.0276935895	0.0237670222	-0.1233032506	0.1590382109	-0.0662148869	0.0008410829	-0.0919388573	-0.1203565186	0.0330134079	-0.1341071558	0.2647824968	0.0247400789	0.1293033197	-0.1014839919	0.0174455369	0.0018445989	0.0971237279	-0.0226404772	-0.0336558762	0.1363750502	-0.018333016	0.1284125378	0.0400130358	-0.0433789222	0.021598266	-0.1595485586	-0.1296324878	0.0632175084	-0.0266586127	-0.0838634915	0.039637586	0.1131272631	0.0847202658	0.0678461439	0.1826355156	-0.0300736169	0.0125403027	0.0865505089	-0.0413686172	0.0385957043	0.0392957642	-0.2514138007	-0.0250362068	0.0272296793	-0.0245663761	-0.1568783233	0.0942438675	-0.1376133638	-0.1551922544	-0.0470842264	0.1168208753	-0.0740541873	0.1821897086	-0.1179658778	-0.0371416498	-0.0517862611	0.0837097714	0.2696100784	-0.0279803663	-0.0732498952	0.1139942246	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.00179308	0.00584009	3.2151358864e-06	3.41066512081e-05	0.0755353	0.004627	0.00570558154609	2.140912900000005e-05	0.194108	0.017079	0.000291692241	0.037677915664	0.0008174089999999	0.0003948859999999	6.681574732808365e-07	1.5593495299592102e-07	-0.00212059	2.5929999999999963e-05	6.723648999999981e-10	4.4969019481e-06	0.00515721	0.0001517799999999	2.65968149841e-05	2.3037168399999938e-08
5387.049317667429	-7.313397488053852	29020300.350981116	53.48578281827239	11223.173057789863	-48.93498343411193	125959613.48510028	2394.632603696809	4884.078260771705	7.310705810406944	23854220.45734276	53.44641944631785	5006.513439621588	8534.430776098923	1.139907	36.809361	0.1102755549999999	0.0736232	-0.0365760099	-0.0983602981	0.1211503942	-0.1557260425	-0.0690108847	-0.206461271	-0.0145115487	0.1254933289	-0.0498555164	0.0927494549	-0.018736801	0.0231438332	0.1742615575	-0.0373641624	0.0219558057	0.0962676111	0.1924772421	0.0059466322	-0.0836231723	-0.1441627441	-0.0033364104	-0.1122185013	-0.0027758864	0.0429882269	-0.079659039	-0.05835668	-0.1363728448	-0.0102951007	-0.0539528692	-0.0468002171	-0.0108877948	0.0009029408	0.1427045873	0.0170494153	-0.0456253896	-0.0562888541	0.0054083114	-0.1198203773	-0.0790023189	-0.0105009936	0.0001864435	0.0086099255	0.0535469145	-0.0399722585	0.0535140746	-0.0368341407	-0.0129681058	-0.0040562112	-0.0892250848	0.0321580379	-0.0514721704	0.0818516676	0.0457033445	-0.0366743751	0.0582105576	0.1620020032	0.0532319263	-0.0851798186	0.1067648446	-0.0388336057	-0.0368021678	0.0034213609	-0.1499061934	0.0019308338	0.1696353616	0.1102800527	-0.0781793989	0.1043181057	-0.0247510404	-0.0599282312	0.0396635892	-0.1305100282	0.0024791634	-0.0056092012	0.0721065477	0.1402563779	0.0303063959	-0.0064863716	0.0171378337	-0.0113081527	0.0759449117	0.0310361167	0.0066958889	-0.0560529453	0.0964640468	-0.0827226353	0.0145351319	-0.0298135413	0.007485773	-0.058077351	-0.0537708935	0.0835576223	-0.0078505259	0.0114769194	-0.026017247	0.1449139283	0.060296263	0.0755870299	0.0206473846	0.1065760992	-0.1516997921	0.0399702211	0.0530286378	0.1010479497	-0.093235562	-0.0088741055	-0.0916659508	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.000129775	0.001922855	1.6841550625e-08	3.697371351025e-06	0.142339	0.0668037	0.0202603909209999	0.0044627343336899	0.22623	0.0321219999999999	0.0010318228839999	0.0511800128999999	0.0008689989999999	5.159000000000001e-05	7.551592620008262e-07	2.661528100000001e-09	-0.00207367	4.6919999999999774e-05	2.201486399999979e-09	4.300107268900001e-06	0.00506718	-9.002999999999962e-05	2.56763131524e-05	8.105400899999933e-09
5404.883653922189	17.834336254760274	29212767.31243528	318.0635496478567	11271.825207387146	48.652149597282914	127054043.50588828	2367.031660436396	4877.166005751912	-6.91225501979261	23786748.24766206	47.77926945864814	4998.978419444687	8549.609452670853	1.05936	34.208363	0.056820955	0.030162	-0.0944661106	-0.0284788925	0.1099992722	-0.0358443634	-0.107428895	-0.0702187201	-0.0121171454	0.0565999741	-0.0437067682	0.1495146367	-0.0237488073	0.032831511	-0.0965438636	0.0360249784	-0.2471032353	0.0292591472	-0.0050575315	0.0216129921	0.0177836852	0.0494471705	-0.1099072747	-0.0129021009	-0.1204103529	0.0872405986	-0.2467664025	-0.0428888198	-0.0979842465	-0.0161021657	0.102585618	-0.074873845	0.0548399574	-0.1177804038	0.0469572513	-0.0945609825	0.0385214503	-0.0210868022	-0.1230488849	-0.0277048635	-0.0174113628	-0.0700968946	-0.0017638236	-0.0614316583	0.045571773	-0.0138121464	-0.1460364393	0.0208360074	-0.1229643511	0.1467237214	0.0085714895	-0.0593304207	0.0677762604	-0.1173798184	0.0097451594	0.0439306196	0.0034337439	0.1560321903	-0.1306668041	-0.173140703	0.0624058982	0.0017061421	-0.0068256917	0.1386785263	-0.0015481943	0.0951699611	0.1148489641	-0.0962775568	0.093140937	0.0285194475	-0.0778108236	-0.136876034	0.0933559746	-0.1441561342	-0.0002639117	-0.0778882841	0.0953644398	-0.0724285763	-0.0514353142	0.1296329808	-0.0498062399	-0.0403897723	0.1248117197	0.1341770013	-0.0822645141	-0.0541367867	-0.0783457109	-0.0167558913	0.0295435133	0.043335988	-0.062190807	0.0798493549	0.0901071814	0.0027109007	-0.1073027222	-0.0243922435	0.0754254691	0.1308248042	-0.1675744	-0.0196615145	-0.1644071486	0.0632525737	-0.0948901462	-0.0500988433	-0.0987223922	-0.0232749376	-0.0904844529	0.0606598788	-0.0061585401	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.00360743	-0.003737205	1.30135512049e-05	1.3966701212025e-05	0.127252	-0.0150869999999999	0.016193071504	0.0002276175689999	0.245708	0.019478	0.000379392484	0.060372421264	0.000881804	1.2805000000100028e-05	7.77578294416e-07	1.6396802500256172e-10	-0.00207562	-1.949999999999695e-06	3.8024999999988105e-12	4.308198384399999e-06	0.0054228	0.00035562	2.940675984e-05	1.2646558440000005e-07
5415.196799560769	10.313145638579954	29324356.3779732	106.36097296256072	11292.10978530335	20.28457791620349	127511743.40334366	411.4641012385303	4880.895984892148	3.729979140235628	23823145.615336288	13.912744386592912	5001.001682238552	8586.186164670547	1.12807	36.427135	0.0313050871	0.014248	-0.0820891221	0.1056138112	0.1277253397	0.0238273645	0.0192152854	0.0480833581	-0.0696720998	0.004940323	-0.084519154	0.0266483286	-0.0252052019	0.038516819	-0.1681906767	0.0395925056	-0.0151488442	0.0317549695	-0.0471903553	0.0804648249	-0.0549968946	0.0436669626	-0.0648832144	-0.1959544763	0.0988815728	-0.0309451677	0.0058515878	-0.0196904989	0.0409851123	0.0876913538	0.0049638735	0.0312149084	-0.048616905	-0.0186722043	0.0255737173	-0.0928736654	-0.1370918267	-0.0182192521	0.1153800271	0.0411490333	0.1947179709	0.0646231818	-0.2167066564	-0.0347333959	0.0053671804	-0.0061788379	-0.0555450219	-0.1002674976	0.1009958825	0.013087326	0.1294677287	-0.0119134393	-0.0766069471	-0.1738627814	-0.1573420141	-0.0066988752	0.0066720351	-0.0692283249	-0.0804772718	-0.0304523716	0.008589139	0.0295494234	0.0993996828	0.0397123372	0.1092836001	0.1095511516	-0.0788353576	-0.0173714197	-0.0599676539	0.202909563	-0.0117068968	-0.0210579789	-0.0122889985	0.0686404822	0.0001783007	-0.0734240797	0.003863225	0.0680649991	0.0426245838	0.0224997377	-0.087483089	0.1260654258	-0.0982657227	-0.1227881499	-0.1034480571	0.1860739997	-0.0397466863	-0.070330941	0.0698023784	-0.0747271166	0.0015268544	-0.0737264197	0.092394775	-0.1061732084	0.0586401379	-0.161372303	0.063738778	-0.1676224821	-0.0195748017	-0.0398274522	-0.0998271223	-0.0262379719	-0.0412750587	-0.0969171521	-0.0174150452	0.0080130203	-0.0144731724	0.1287294562	0.0470099255	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	4.86571e-05	0.0036560871	2.36751338041e-09	1.336697288278641e-05	0.134369	0.0071169999999999	0.0180550281609999	5.065168899999978e-05	0.243742	-0.001966	3.865156000000092e-06	0.0594101625639999	0.000938074	5.6269999999999975e-05	8.79982829476e-07	3.166312899999997e-09	-0.00197394	0.0001016799999999	1.0338822399999964e-08	3.8964391236e-06	0.00520943	-0.00021337	2.7138160924900003e-05	4.5526756900000025e-08
